category,tag,domain,source,environment,scenario
Clarity/Definition,clear,Mechanical,staple gun,shipping dock,a heavy-duty staple gun firing a single staple into pine
Clarity/Definition,clear,Mechanical,wire cutter,construction site,a pair of wire cutters snapping through a thin copper wire
Clarity/Definition,clear,Mechanical,metronome,music room,the crisp mechanical click of a pendulum metronome
Clarity/Definition,clear,Mechanical,camera shutter,photo studio,the sharp mechanical click of a manual camera shutter
Clarity/Definition,clear,Mechanical,lock mechanism,bank vault,the clicking of a single tumbler inside a metal lock
Clarity/Definition,clear,Mechanical,ratchet wrench,auto garage,a single sharp click of a small metal ratchet
Clarity/Definition,clear,Mechanical,sewing needle,tailor shop,a needle rapidly piercing through starched fabric
Clarity/Definition,clear,Mechanical,pen,office,the single tactile click of a retractable ballpoint pen
Clarity/Definition,clear,Mechanical,microscope,laboratory,the precise click of a microscope lens turret rotating
Clarity/Definition,clear,Mechanical,escapement,watchmaker,the sharp ticking of a fine watch escapement
Clarity/Definition,clear,Mechanical,gears,tower clock,a single brass gear tooth engaging a metal pawl
Clarity/Definition,clear,Mechanical,can opener,kitchen,the sharp rhythmic cutting of a metal can opener
Clarity/Definition,clear,Mechanical,lighter,balcony,the sharp strike of a flint wheel on a metal lighter
Clarity/Definition,clear,Mechanical,stapler,office,the sharp metallic snap of a small desktop stapler
Clarity/Definition,clear,Mechanical,tweezers,lab,the clicking of metal tweezers on a glass slide
Clarity/Definition,clear,Environmental,water droplet,limestone cavern,a single drop of water hitting a still pool
Clarity/Definition,clear,Environmental,icicle,frozen waterfall,the sharp snap of an icicle breaking off
Clarity/Definition,clear,Environmental,twig,winter forest,the sharp snap of a dry frozen twig
Clarity/Definition,clear,Environmental,hail,tin roof,a single large hailstone bouncing off a corrugated metal sheet
Clarity/Definition,clear,Environmental,cracking ice,frozen pond,a sharp crystalline crack in the surface of thin ice
Clarity/Definition,clear,Environmental,rocks,mountain pass,two pieces of flint being struck together
Clarity/Definition,clear,Environmental,pine cone,coniferous grove,a dry pine cone hitting a flat rock outcrop
Clarity/Definition,clear,Environmental,rain,greenhouse,a single raindrop hitting a glass roof pane
Clarity/Definition,clear,Environmental,shell,sandy beach,a single sharp crack of a seashell being stepped on
Clarity/Definition,clear,Environmental,geyser,volcanic field,a short sharp hiss of steam from a narrow rock vent
Clarity/Definition,clear,Environmental,sand,desert storm,the fine whistling of a grain of sand against a glass pane
Clarity/Definition,clear,Environmental,pebbles,shoreline,two smooth quartz stones being hit together
Clarity/Definition,clear,Environmental,thorns,scrubland,the clicking of two dry thorns rubbing together
Clarity/Definition,clear,Environmental,bamboo,tropical forest,a single sharp knock of two bamboo stalks
Clarity/Definition,clear,Environmental,stalactite,deep grotto,the crystalline ring of a stalactite being tapped
Clarity/Definition,clear,Environmental,shale,cliffside,a single piece of shale hitting a stone ledge
Clarity/Definition,clear,Environmental,frost,morning garden,the delicate crackle of frost on a metal gate
Clarity/Definition,clear,Environmental,reeds,marshland,a single sharp clack of two dry reeds
Clarity/Definition,clear,Organic,birdsong,morning meadow,the sharp solitary chirp of a small songbird
Clarity/Definition,clear,Organic,finger snap,quiet study,a single sharp snap of a thumb and middle finger
Clarity/Definition,clear,Organic,claws,tile floor,a cat’s claws clicking on a ceramic surface
Clarity/Definition,clear,Organic,teeth,cold tundra,the sharp rhythmic chattering of human teeth
Clarity/Definition,clear,Organic,beak,forest canopy,a woodpecker’s single sharp peck on a hard oak branch
Clarity/Definition,clear,Organic,eggshell,farmhouse kitchen,the sharp crack of a quail eggshell
Clarity/Definition,clear,Organic,fingernails,mahogany desk,a sharp tap of a long fingernail on a glass tabletop
Clarity/Definition,clear,Organic,bone,archaeological site,the sharp snap of a small dry bone
Clarity/Definition,clear,Organic,shrimp,underwater grotto,the sharp sonic snap of a pistol shrimp’s claw
Clarity/Definition,clear,Organic,insect wings,flower garden,the high-pitched buzzing of a dragonfly's wings
Clarity/Definition,clear,Organic,scales,desert floor,a lizard’s scales brushing against a dry leaf
Clarity/Definition,clear,Organic,hooves,cobblestone street,the sharp clicking of goat hooves on stone
Clarity/Definition,clear,Organic,bat,cave entrance,the high-pitched echolocation click of a bat
Clarity/Definition,clear,Organic,antlers,tundra,the sharp clack of two small antlers colliding
Clarity/Definition,clear,Organic,bark,cedar forest,the brittle snapping of a piece of cedar bark
Clarity/Definition,clear,Organic,mouth,library,"a single sharp ""tsk"" sound made with the tongue"
Clarity/Definition,clear,Organic,hair,salon,a single sharp snip of hair with professional scissors
Clarity/Definition,clear,Organic,exoskeleton,underground nest,the sharp clicking of a beetle’s mandibles
Clarity/Definition,clear,Domestic,china cup,tea room,a ceramic spoon clinking against the rim of a china teacup
Clarity/Definition,clear,Domestic,wine glass,ballroom,a toast made with two thin crystal glasses
Clarity/Definition,clear,Domestic,keys,foyer,a single brass key dropping onto a glass table
Clarity/Definition,clear,Domestic,silverware,dining hall,a silver fork dropping onto a marble floor
Clarity/Definition,clear,Domestic,ceramic plate,scullery,the sharp clink of two porcelain plates touching
Clarity/Definition,clear,Domestic,lightbulb,garage,the thin metallic ring of a lightbulb being tapped
Clarity/Definition,clear,Domestic,zipper,bedroom,a small metal zipper being pulled quickly
Clarity/Definition,clear,Domestic,scissors,sewing room,a sharp snip of scissors through silk fabric
Clarity/Definition,clear,Domestic,aluminum foil,pantry,the sharp crinkling of a piece of foil
Clarity/Definition,clear,Domestic,matches,kitchen,the sharp strike of a match against a friction strip
Clarity/Definition,clear,Domestic,measuring spoons,bakery,stainless steel spoons clinking together
Clarity/Definition,clear,Domestic,thimble,sewing nook,a metal thimble hitting a glass tabletop
Clarity/Definition,clear,Domestic,perfume bottle,bedroom,the sharp click of a glass perfume cap closing
Clarity/Definition,clear,Domestic,razor,bathroom,the high-pitched scrape of a razor on a ceramic sink
Clarity/Definition,clear,Domestic,pill bottle,bathroom,the sharp rattle of pills inside a plastic container
Clarity/Definition,clear,Domestic,ice cube,glass tumbler,a sharp crack as room-temperature water hits ice
Clarity/Definition,clear,Domestic,thermometer,clinic,the glass clink of a medical thermometer in a tray
Clarity/Definition,clear,Domestic,clothesline,backyard,the sharp snap of a plastic clothespin closing
Clarity/Definition,clear,Electronic,electrical spark,physics lab,a high-voltage spark jumping between two metal spheres
Clarity/Definition,clear,Electronic,beeper,hospital,the high-pitched pulse of a digital pager alert
Clarity/Definition,clear,Electronic,relay,server room,the sharp crystalline click of a small relay
Clarity/Definition,clear,Electronic,piezo buzzer,control room,a single short beep from a piezo-electric buzzer
Clarity/Definition,clear,Electronic,keyboard,office,the tactile click of a mechanical blue-switch keyboard
Clarity/Definition,clear,Electronic,camera flash,photo studio,the sharp electrical pop of a strobe firing
Clarity/Definition,clear,Electronic,modem,home office,the high-pitched handshake tones of a dial-up modem
Clarity/Definition,clear,Electronic,watch alarm,bedroom,the sharp digital beep of a wristwatch
Clarity/Definition,clear,Electronic,hard drive,server rack,the sharp mechanical click of a read-write head
Clarity/Definition,clear,Electronic,static,radio station,a short sharp crackle of radio static
Clarity/Definition,clear,Electronic,calculator,classroom,the sharp click of a plastic button being pressed
Clarity/Definition,clear,Electronic,capacitor,workshop,the sharp sparking of a small capacitor discharging
Clarity/Definition,clear,Electronic,scanner,library,the high-pitched whir of a document scanner
Clarity/Definition,clear,Electronic,toy,playroom,the sharp electronic chirp of a plastic toy
Clarity/Definition,clear,Electronic,taser,training grounds,the rapid snapping of a high-voltage electrical arc
Clarity/Definition,clear,Electronic,transformer,substation,the steady low-frequency hum of a power unit
Clarity/Definition,clear,Electronic,solenoid,factory,the sharp engagement of a small solenoid valve
Clarity/Definition,clear,Electronic,telegraph,train station,the sharp metallic click of a telegraph key
Clarity/Definition,muddy,Musical,bass drum,underwater,the muffled thud of a drum being struck beneath the surface
Clarity/Definition,muddy,Musical,kick drum,basement,the thud of a kick drum heard through a heavy carpeted floor
Clarity/Definition,muddy,Musical,piano,attic,a low-register piano chord heard through a thick wooden ceiling
Clarity/Definition,muddy,Musical,timpani,misty valley,the distant rolling rumble of a timpani drum
Clarity/Definition,muddy,Musical,tuba,underground station,the blurred resonance of a tuba in a concrete tunnel
Clarity/Definition,muddy,Musical,cello,stone cellar,the low-frequency bowing of a cello in a damp room
Clarity/Definition,muddy,Musical,didgeridoo,cave,the vibrating multi-tonal drone of a didgeridoo in a hollow
Clarity/Definition,muddy,Musical,gong,museum,the overlapping resonance of a gong struck repeatedly
Clarity/Definition,muddy,Musical,marimba,conservatory,the blurred sound of many low marimba bars struck at once
Clarity/Definition,muddy,Musical,double bass,jazz club,the muffled pluck of a bass string behind a heavy curtain
Clarity/Definition,muddy,Musical,synthesizer,recording studio,a thick sub-bass sawtooth wave with a low filter
Clarity/Definition,muddy,Musical,taiko drum,village square,the deep resonance of a large taiko drum in the rain
Clarity/Definition,muddy,Musical,conga,beach fire,a muffled bass stroke on a large conga with a damp skin
Clarity/Definition,muddy,Musical,organ,cathedral,the deepest pedal notes of an organ vibrating the air
Clarity/Definition,muddy,Musical,snare drum,garage,a strike on a snare drum with the wires turned off
Clarity/Definition,muddy,Musical,shaker,den,the soft sliding of sand inside a thick plastic shaker
Clarity/Definition,muddy,Musical,bongo,carpeted room,a flat palm strike on a small damp bongo
Clarity/Definition,muddy,Musical,accordion,seaside,a low-register chord with heavy air-filled bellows
Clarity/Definition,muddy,Mechanical,diesel engine,cargo ship,the low-frequency thrum of an engine through a metal hull
Clarity/Definition,muddy,Mechanical,industrial press,factory,the heavy thud of a hydraulic press behind a wall
Clarity/Definition,muddy,Mechanical,generator,remote outpost,the distant low-end drone of a power generator
Clarity/Definition,muddy,Mechanical,conveyor belt,mining facility,the deep rumble of a heavy rubber belt
Clarity/Definition,muddy,Mechanical,elevator,skyscraper,the muffled vibration of an elevator car in a shaft
Clarity/Definition,muddy,Mechanical,ventilation fan,subway tunnel,the low-speed whirring of a massive industrial fan
Clarity/Definition,muddy,Mechanical,cement mixer,construction site,the tumbling of wet concrete in a drum
Clarity/Definition,muddy,Mechanical,printing press,newspaper office,the deep rhythmic churning of a large press
Clarity/Definition,muddy,Mechanical,oil derrick,field,the groaning of a pumpjack moving through heavy oil
Clarity/Definition,muddy,Mechanical,turbine,hydroelectric dam,the immense low-frequency hum of a turbine
Clarity/Definition,muddy,Mechanical,bulldozer,earthworks,the low-end growl of a bulldozer idling in soft dirt
Clarity/Definition,muddy,Mechanical,furnace,basement,the muffled roar of a gas furnace through a door
Clarity/Definition,muddy,Mechanical,pump,pool,the muffled throb of a water pump under a plastic cover
Clarity/Definition,muddy,Mechanical,lathe,machine shop,the sound of a tool rubbing against soft plastic
Clarity/Definition,muddy,Mechanical,millstone,farmland,the slow grinding of two large granite stones
Clarity/Definition,muddy,Mechanical,water wheel,riverside,the heavy splashing of a wooden water wheel
Clarity/Definition,muddy,Mechanical,garage door,suburban house,the rumbling of a heavy wooden door opening
Clarity/Definition,muddy,Mechanical,quarry drill,stone quarry,the low-frequency vibration of a deep-earth drill
Clarity/Definition,muddy,Environmental,thunder,stormy plains,the distant rolling boom of a muffled thunderclap
Clarity/Definition,muddy,Environmental,ocean swell,rocky cliff,the deep resonant impact of a wave in a sea cave
Clarity/Definition,muddy,Environmental,landslide,mountain pass,the low-frequency rumble of rocks sliding
Clarity/Definition,muddy,Environmental,volcano,island,the deep subsonic bubbling of magma in a crater
Clarity/Definition,muddy,Environmental,wind,narrow canyon,the low-pitched moaning of wind through rock
Clarity/Definition,muddy,Environmental,earthquake,forest,the deep subterranean groaning of shifting plates
Clarity/Definition,muddy,Environmental,avalanche,alpine ridge,the muffled roar of a snowpack collapsing
Clarity/Definition,muddy,Environmental,waterfall,tropical gorge,the heavy continuous thrum of a waterfall
Clarity/Definition,muddy,Environmental,mudpot,geothermal park,the thick glooping sound of boiling mud
Clarity/Definition,muddy,Environmental,forest fire,dry woods,the deep guttural roar of a crown fire
Clarity/Definition,muddy,Environmental,sand dune,desert,the low-pitched singing of sand sliding
Clarity/Definition,muddy,Environmental,river,floodplain,the heavy rushing sound of a river in flood
Clarity/Definition,muddy,Environmental,cave collapse,underground,the thud of a heavy boulder falling on dirt
Clarity/Definition,muddy,Environmental,glacier calving,fjord,a deep boom as an ice block hits water
Clarity/Definition,muddy,Environmental,storm,harbor,the low-pitched whistling of wind in rigging
Clarity/Definition,muddy,Environmental,iceberg,ocean,the deep creaking of a massive iceberg rolling
Clarity/Definition,muddy,Environmental,rain,tent,the heavy drumming of rain on a thick canvas tent
Clarity/Definition,muddy,Environmental,geyser,basin,the subterranean bubbling before an eruption
Clarity/Definition,muddy,Organic,elephant,savanna,the low-frequency rumble of an elephant’s call
Clarity/Definition,muddy,Organic,lion,nighttime bush,a deep guttural growl from a large lion
Clarity/Definition,muddy,Organic,heartbeat,quiet bedroom,the muffled thumping of a human heart through a chest
Clarity/Definition,muddy,Organic,footsteps,empty ballroom,heavy boots walking on a thick wooden floor
Clarity/Definition,muddy,Organic,alligator,swamp,the low-pitched bellowing of an alligator
Clarity/Definition,muddy,Organic,gorilla,jungle,a deep chest-beating sound from a silverback
Clarity/Definition,muddy,Organic,bear,mountain den,the low huffing of a grizzly bear
Clarity/Definition,muddy,Organic,stomach,quiet room,the deep gurgling of a stomach heard through clothing
Clarity/Definition,muddy,Organic,moose,wetlands,the low-pitched grunt of a moose
Clarity/Definition,muddy,Organic,ostrich,dusty plains,the deep booming call of a male ostrich
Clarity/Definition,muddy,Organic,hippopotamus,riverbank,the low guttural honking of a hippo
Clarity/Definition,muddy,Organic,walrus,arctic beach,the deep resonant bell-like sound of a walrus
Clarity/Definition,muddy,Organic,heavy breathing,gymnasium,the deep labored breathing of an athlete
Clarity/Definition,muddy,Organic,clapping,concert hall,the muffled sound of a crowd clapping with cupped hands
Clarity/Definition,muddy,Organic,purr,living room,the low-frequency vibration of a large cat
Clarity/Definition,muddy,Organic,swallow,kitchen,the deep sound of a person swallowing water
Clarity/Definition,muddy,Organic,digging,garden,the thud of a spade hitting heavy wet soil
Clarity/Definition,muddy,Organic,rustling,cornfield,the low-frequency swaying of a cornfield
Clarity/Definition,muddy,Domestic,refrigerator,kitchen,the low-pitched hum of a compressor behind a cabinet
Clarity/Definition,muddy,Domestic,washing machine,laundry room,the heavy thumping of a spin cycle behind a door
Clarity/Definition,muddy,Domestic,sofa,living room,the muffled thud of a person jumping on a sofa
Clarity/Definition,muddy,Domestic,door,mansion,the heavy boom of a solid oak door closing
Clarity/Definition,muddy,Domestic,trunk,attic,the low creak of a heavy wooden chest lid
Clarity/Definition,muddy,Domestic,rug,hallway,the thud of a heavy rolled-up rug on a floor
Clarity/Definition,muddy,Domestic,fireplace,den,the low-frequency roar of a wood fire in a chimney
Clarity/Definition,muddy,Domestic,boiler,basement,the deep clanking of a steam radiator system
Clarity/Definition,muddy,Domestic,wardrobe,bedroom,the muffled vibration of a wardrobe being moved
Clarity/Definition,muddy,Domestic,pillow,bedroom,the soft thud of a feather pillow hitting a bed
Clarity/Definition,muddy,Domestic,curtains,theater,the low whoosh of heavy velvet curtains
Clarity/Definition,muddy,Domestic,bathtub,bathroom,the resonant thud of water hitting a cast iron tub
Clarity/Definition,muddy,Domestic,vacuum,carpeted stairs,the low-end drone of a vacuum cleaner through a wall
Clarity/Definition,muddy,Domestic,blender,kitchen,the muffled roar of a blender through a cabinet
Clarity/Definition,muddy,Domestic,bookshelf,library,the deep thud of an encyclopedia being shelved
Clarity/Definition,muddy,Domestic,radiator,apartment,the low-pitched gurgling of water in a pipe
Clarity/Definition,muddy,Domestic,trash can,alleyway,the boom of a plastic trash can being tipped
Clarity/Definition,muddy,Domestic,floorboard,old house,the deep groan of a thick floorboard
Clarity/Definition,muddy,Electronic,transformer,substation,the constant low-frequency hum of a power transformer
Clarity/Definition,muddy,Electronic,subwoofer,car,the vibrating drone of a sub-bass tone through a trunk
Clarity/Definition,muddy,Electronic,server,data center,the low-pitched collective whir of fans through a wall
Clarity/Definition,muddy,Electronic,treadmill,home gym,the heavy rhythmic drone of a treadmill motor
Clarity/Definition,muddy,Electronic,hair dryer,bathroom,the muffled roar of a hair dryer through a door
Clarity/Definition,muddy,Electronic,microwave,kitchen,the low-frequency hum of a microwave oven
Clarity/Definition,muddy,Electronic,electric heater,bedroom,the deep whir of a space heater fan
Clarity/Definition,muddy,Electronic,projector,boardroom,the low-pitched cooling fan of a projector
Clarity/Definition,muddy,Electronic,amplifier,stage,the low-frequency hum of a tube amplifier idling
Clarity/Definition,muddy,Electronic,power tools,workshop,the deep growl of a table saw motor through a wall
Clarity/Definition,muddy,Electronic,massage chair,lounge,the low-frequency vibration of a massage motor
Clarity/Definition,muddy,Electronic,drone,open field,the low-pitched buzzing of a heavy-lift drone
Clarity/Definition,muddy,Electronic,elevator motor,machine room,the deep rhythmic churning of a lift motor
Clarity/Definition,muddy,Electronic,induction,kitchen,the faint low-pitched vibration of a coil
Clarity/Definition,muddy,Electronic,power supply,office,the low-end hum of a UPS battery backup
Clarity/Definition,muddy,Electronic,hand dryer,restroom,the deep roar of a high-speed dryer
Clarity/Definition,muddy,Electronic,lawnmower,backyard,the low-pitched whir of a mower through a fence
Clarity/Definition,muddy,Electronic,static,radio station,the muffled white noise of a vintage radio
Clarity/Definition,focused,Musical,violin,recording studio,a single high-pitched pizzicato note on a violin
Clarity/Definition,focused,Musical,flute,small practice room,a short breathy note on a wooden flute
Clarity/Definition,focused,Musical,metronome,quiet hall,the sharp precise click of a mechanical metronome
Clarity/Definition,focused,Musical,snare drum,booth,a centered stick hit on a tight snare drum
Clarity/Definition,focused,Musical,glockenspiel,theatre,a single crystalline strike on a metal plate
Clarity/Definition,focused,Musical,oboe,conservatory,a single staccato note on an oboe
Clarity/Definition,focused,Musical,piano,music room,a single middle-c note being struck
Clarity/Definition,focused,Musical,handbell,cathedral,a single strike on a small silver handbell
Clarity/Definition,focused,Musical,xylophone,classroom,a hard mallet strike on a wooden bar
Clarity/Definition,focused,Musical,cello,cabin,a single pluck on a cello’s high string
Clarity/Definition,focused,Musical,trumpet,alleyway,a short staccato blast from a brass trumpet
Clarity/Definition,focused,Musical,triangle,chamber hall,a single sharp strike on a steel triangle
Clarity/Definition,focused,Musical,woodblock,backstage,a single hit on a hollow teak woodblock
Clarity/Definition,focused,Musical,tambourine,meadow,a single light tap on the tambourine rim
Clarity/Definition,focused,Musical,kalimba,forest,a thumb pluck on a single metal tine
Clarity/Definition,focused,Musical,recorder,nursery,a lone high-pitched peep on a recorder
Clarity/Definition,focused,Musical,claves,plaza,two rosewood sticks being hit once
Clarity/Definition,focused,Mechanical,needle,quiet study,the rhythmic scratching of a fountain pen on paper
Clarity/Definition,focused,Mechanical,typewriter,library,the single snap of a typewriter key hitting paper
Clarity/Definition,focused,Mechanical,camera,darkroom,the intricate mechanical click of a manual shutter
Clarity/Definition,focused,Mechanical,pocket watch,antique store,the fast ticking of a small mechanical watch
Clarity/Definition,focused,Mechanical,staple gun,shipping dock,a single firing of a staple gun into pine
Clarity/Definition,focused,Mechanical,lathe,workshop,the initial bite of a tool into a spinning aluminum rod
Clarity/Definition,focused,Mechanical,ratchet,garage,a single sharp click of a metal ratchet wrench
Clarity/Definition,focused,Mechanical,escapement,watchmaker,the sharp precise ticking of a fine watch
Clarity/Definition,focused,Mechanical,mouse button,office,a sharp tactile click of a computer mouse
Clarity/Definition,focused,Mechanical,keypad,vault,the high-pitched click of a plastic keypad button
Clarity/Definition,focused,Mechanical,lock picks,room,the delicate clicking of a metal pick in a lock
Clarity/Definition,focused,Mechanical,tweezers,lab,the clicking of small metal tweezers on glass
Clarity/Definition,focused,Mechanical,lighter,balcony,the sharp strike of a flint wheel on metal
Clarity/Definition,focused,Mechanical,stapler,desk,the sharp metallic snap of a desktop stapler
Clarity/Definition,focused,Mechanical,pen,library,the single click of a retractable ballpoint pen
Clarity/Definition,focused,Mechanical,can opener,kitchen,the sharp rhythmic cutting of a can opener
Clarity/Definition,focused,Mechanical,shutter,study,a sharp click of a camera lens cap
Clarity/Definition,focused,Mechanical,microscope,lab,the precise click of a lens turret rotating
Clarity/Definition,focused,Mechanical,pulleys,gym,the soft whir of a nylon rope over a wheel
Clarity/Definition,focused,Environmental,steam vent,volcanic field,a high-pitched hiss of steam from a narrow fissure
Clarity/Definition,focused,Environmental,water drop,limestone cavern,a single drop hitting a resonant stalagmite
Clarity/Definition,focused,Environmental,twig,winter forest,the sharp snap of a small frozen twig
Clarity/Definition,focused,Environmental,pebble,canyon,a sharp thud of a single stone hitting rock
Clarity/Definition,focused,Environmental,rain,greenhouse,a single raindrop tapping on a glass pane
Clarity/Definition,focused,Environmental,hail,car roof,a single hailstone striking a metal sunroof
Clarity/Definition,focused,Environmental,quartz,quarry,the sharp ping of a chisel hitting a quartz vein
Clarity/Definition,focused,Environmental,shell,beach,the sharp crack of a seashell being stepped on
Clarity/Definition,focused,Environmental,sand,desert,the fine whistling of sand against a metal pole
Clarity/Definition,focused,Environmental,frost,morning,the delicate crackle of frost on grass
Clarity/Definition,focused,Environmental,geyser,basin,a short sharp hiss of steam from a vent
Clarity/Definition,focused,Environmental,reeds,marsh,the sharp clattering of dry reeds in a gust
Clarity/Definition,focused,Environmental,thorns,scrubland,the clicking of dry thorns rubbing together
Clarity/Definition,focused,Environmental,rocks,riverbed,the sharp click of two quartz stones together
Clarity/Definition,focused,Environmental,pine cone,grove,the thud of a pine cone hitting a hollow log
Clarity/Definition,focused,Environmental,ice,pond,a sharp crystalline snap in a thin ice layer
Clarity/Definition,focused,Organic,whisper,quiet room,the breathy sibilance of a person whispering in an ear
Clarity/Definition,focused,Organic,beak,birdhouse,the sharp clicking of a bird's beak against wood
Clarity/Definition,focused,Organic,claws,tile floor,a cat's claws clicking on a ceramic surface
Clarity/Definition,focused,Organic,teeth,bedroom,a single sharp click of teeth biting together
Clarity/Definition,focused,Organic,finger snap,studio,a single sharp snap of a thumb and finger
Clarity/Definition,focused,Organic,shrimp,underwater,the sharp sonic snap of a pistol shrimp's claw
Clarity/Definition,focused,Organic,beak,forest,a single sharp peck on a hard oak branch
Clarity/Definition,focused,Organic,tongue,library,"a sharp ""tsk"" sound made with the tongue"
Clarity/Definition,focused,Organic,fingernails,desk,a sharp tap of a fingernail on a glass tabletop
Clarity/Definition,focused,Organic,hair,salon,a single sharp snip of hair with scissors
Clarity/Definition,focused,Organic,bone,kitchen,the sharp snap of a small chicken bone
Clarity/Definition,focused,Organic,scales,desert,the sharp rustling of a lizard's scales on a leaf
Clarity/Definition,focused,Organic,antlers,tundra,the sharp clack of small antlers colliding
Clarity/Definition,focused,Organic,cicada,orchard,a sharp mechanical click of a cicada
Clarity/Definition,focused,Organic,throat,church,a single short dry cough from a person
Clarity/Definition,focused,Domestic,scissors,sewing room,the sharp snip of scissors through silk fabric
Clarity/Definition,focused,Domestic,zipper,closet,the rapid clicking of a metal zipper being pulled
Clarity/Definition,focused,Domestic,silverware,dining room,the sharp clink of a fork hitting a china plate
Clarity/Definition,focused,Domestic,keys,foyer,the metallic clicking of a single key in a lock
Clarity/Definition,focused,Domestic,ice,glass,the sharp crack of water hitting ice cubes
Clarity/Definition,focused,Domestic,pill bottle,bathroom,the sharp rattle of pills in a plastic container
Clarity/Definition,focused,Domestic,measuring spoons,bakery,the jangling snap of metal spoons together
Clarity/Definition,focused,Domestic,coins,laundry,pennies jangling in a metal dryer drum
Clarity/Definition,focused,Domestic,perfume,bedroom,the sharp click of a glass perfume cap
Clarity/Definition,focused,Domestic,razor,sink,the high-pitched scrape of a razor on ceramic
Clarity/Definition,focused,Domestic,lightbulb,garage,the thin metallic ring of a lightbulb tapped
Clarity/Definition,focused,Domestic,can tab,patio,the sharp crack of an aluminum soda can opening
Clarity/Definition,focused,Domestic,tongs,kitchen,the rapid clicking of stainless steel tongs
Clarity/Definition,focused,Domestic,needle,nook,a sewing needle dropping onto a tiled floor
Clarity/Definition,focused,Electronic,spark,laboratory,a high-voltage spark jumping between electrodes
Clarity/Definition,focused,Electronic,keyboard,gaming room,the tactile click of a mechanical blue-switch
Clarity/Definition,focused,Electronic,buzzer,kitchen,the sharp short beep of a digital timer
Clarity/Definition,focused,Electronic,modem,office,the high-pitched handshake tones of a modem
Clarity/Definition,focused,Electronic,watch,bedroom,the high-pitched beep of a digital watch alarm
Clarity/Definition,focused,Electronic,taser,training,the rapid snapping of an electrical arc
Clarity/Definition,focused,Electronic,piezo,kitchen,a sharp click of a piezo-electric stove igniter
Clarity/Definition,focused,Electronic,static,radio,the piercing hiss of high-frequency static
Clarity/Definition,focused,Electronic,soldering,workbench,the sharp sizzle of flux on a hot iron
Clarity/Definition,focused,Electronic,plasma,museum,the high-pitched crackle of a plasma lamp
Clarity/Definition,focused,Electronic,calculator,classroom,the sharp click of a plastic button
Clarity/Definition,focused,Electronic,toy,playroom,the high-pitched electronic chirp of a toy
Clarity/Definition,focused,Electronic,telegraph,museum,the sharp metallic click of a telegraph sender
Clarity/Definition,transparent,Musical,glass harmonica,art gallery,the ethereal ringing of spinning glass bowls
Clarity/Definition,transparent,Musical,silver flute,concert hall,a rapid ornamental run on a silver flute
Clarity/Definition,transparent,Musical,celesta,fairground,a shimmering melody played on a celesta
Clarity/Definition,transparent,Musical,wind chimes,patio,glass wind chimes tinkling in a light breeze
Clarity/Definition,transparent,Musical,zither,mountain hut,the high-pitched shimmering notes of a zither
Clarity/Definition,transparent,Musical,harp,conservatory,the delicate shimmering notes of a high-register harp glissando
Clarity/Definition,transparent,Musical,soprano sax,cathedral,a piercingly clear high note on a soprano sax
Clarity/Definition,transparent,Musical,piccolo flute,theatre,a high-pitched trill on a piccolo flute
Clarity/Definition,transparent,Musical,triangle,chamber hall,a single crystalline strike on a small triangle
Clarity/Definition,transparent,Musical,glockenspiel,park,a single strike on a high metal glockenspiel plate
Clarity/Definition,transparent,Musical,marimba,conservatory,a rapid tremolo on high-pitched rosewood bars
