category,tag,domain,source,environment,scenario
Space/Dimension,wide,Electronic,transformers,substation,the deep humming of a large electrical power substation
Space/Dimension,wide,Electronic,neon signs,city street,the collective buzzing of many neon signs on a city street
Space/Dimension,wide,Electronic,radio static,workshop,the white noise from multiple shortwave radios in a lab
Space/Dimension,wide,Electronic,power lines,misty field,the buzzing of high-voltage lines across a wide misty field
Space/Dimension,wide,Electronic,arc welders,shipyard,the crackling of several industrial arc welders in a shipyard
Space/Dimension,wide,Electronic,radar array,coastal cliff,the mechanical hum of multiple rotating radar dishes
Space/Dimension,wide,Electronic,microwave ovens,breakroom,several microwaves humming at once in a large staff breakroom
Space/Dimension,wide,Electronic,televisions,appliance store,the muffled sound of twenty televisions playing in a store
Space/Dimension,wide,Electronic,computers,office,the collective fan whir of fifty desktop computers in a room
Space/Dimension,wide,Electronic,alarms,factory,multiple industrial sirens sounding across a large factory floor
Space/Dimension,wide,Electronic,led drivers,warehouse,the high-pitched hum of hundreds of led lights in a warehouse
Space/Dimension,wide,Electronic,charging station,parking lot,the buzzing of several electric car chargers in a lot
Space/Dimension,wide,Electronic,slot machines,casino,the electronic bleeping of a hundred slot machines on a floor
Space/Dimension,wide,Electronic,intercoms,airport,the announcement chimes from multiple intercoms in a terminal
Space/Dimension,wide,Electronic,drone swarm,open field,the high-pitched buzzing of a drone swarm in an open field
Space/Dimension,wide,Electronic,geiger counters,abandoned site,the rapid clicking of several geiger counters in a field
Space/Dimension,narrow,Musical,toy piano,nursery,a single key being pressed on a toy piano in a nursery
Space/Dimension,narrow,Musical,penny whistle,narrow alley,a penny whistle playing a single note in a narrow alley
Space/Dimension,narrow,Musical,tuning fork,quiet room,a tuning fork being struck and held near the ear
Space/Dimension,narrow,Musical,jaw harp,porch,a jaw harp being plucked between the teeth on a porch
Space/Dimension,narrow,Musical,single string,cigar box,one string of a cigar box guitar being plucked
Space/Dimension,narrow,Musical,piccolo,closet,a piccolo playing a high note inside a small walk-in closet
Space/Dimension,narrow,Musical,triangle,studio booth,a small triangle being struck once in a dry recording booth
Space/Dimension,narrow,Musical,kazoo,basement,a single person humming into a kazoo in a small basement
Space/Dimension,narrow,Musical,harmonica,tent,a single note being drawn on a harmonica inside a tent
Space/Dimension,narrow,Musical,kalimba,bedroom,one metal tine of a kalimba being flicked in a quiet bedroom
Space/Dimension,narrow,Musical,recorder,bathroom,a plastic recorder playing a sharp note in a small bathroom
Space/Dimension,narrow,Musical,tambourine,car interior,the jingle of a tambourine being shaken inside a parked car
Space/Dimension,narrow,Musical,metronome,study,the rhythmic click of a small mechanical metronome on a desk
Space/Dimension,narrow,Musical,ukulele,attic,a single ukulele string being plucked in a dusty attic
Space/Dimension,narrow,Musical,finger cymbals,hallway,finger cymbals clinking together in a narrow hallway
Space/Dimension,narrow,Musical,clapperboard,film set,the sharp snap of a movie clapperboard in a small room
Space/Dimension,narrow,Musical,egg shaker,recording booth,the sound of a single egg shaker in a small vocal booth
Space/Dimension,narrow,Musical,cowbell,pantry,a small cowbell being tapped with a pencil in a pantry
Space/Dimension,narrow,Mechanical,wristwatch,library,the fine metallic ticking of a wristwatch in a quiet library
Space/Dimension,narrow,Mechanical,sewing needle,sewing room,the rapid clicking of a sewing machine needle on silk
Space/Dimension,narrow,Mechanical,key,lock,a single key turning in a narrow brass door lock
Space/Dimension,narrow,Mechanical,manual drill,workshop,a small hand-powered drill boring into a thin pine board
Space/Dimension,narrow,Mechanical,socket wrench,garage,the fine clicking of a small ratchet wrench in a garage
Space/Dimension,narrow,Mechanical,stapler,office,the metallic snap of a small stapler on a single sheet of paper
Space/Dimension,narrow,Mechanical,camera shutter,studio,the fast mechanical click of a 35mm film camera shutter
Space/Dimension,narrow,Mechanical,ticking clock,study,the sharp tick of a small travel clock on a desk
Space/Dimension,narrow,Mechanical,pencil sharpener,classroom,a manual pencil sharpener grinding a pencil in a classroom
Space/Dimension,narrow,Mechanical,zipper,dressing room,the sound of a small metal zipper being pulled on a jacket
Space/Dimension,narrow,Mechanical,egg timer,kitchen,the rhythmic ticking of a mechanical egg timer on a counter
Space/Dimension,narrow,Mechanical,tweezers,bathroom,the metallic snap of a pair of tweezers closing
Space/Dimension,narrow,Mechanical,combination lock,gym,the internal clicking of a combination lock being turned
Space/Dimension,narrow,Mechanical,typewriter,attic,one single key striking the platen of a manual typewriter
Space/Dimension,narrow,Mechanical,staple gun,workshop,a staple gun firing into a thin strip of wood
Space/Dimension,narrow,Mechanical,fan,laptop,the high-pitched whir of a small cooling fan in a laptop
Space/Dimension,narrow,Mechanical,toy car,playroom,the friction motor of a toy car whirring on a floor
Space/Dimension,narrow,Mechanical,light switch,hallway,the sharp click of a plastic toggle switch in a hallway
Space/Dimension,narrow,Mechanical,pulleys,closet,the squeak of a small metal pulley on a clothesline
Space/Dimension,narrow,Mechanical,gears,watchmaker shop,the tiny clicking of brass gears in a pocket watch
Space/Dimension,narrow,Environmental,dripping water,sink,a single drop of water hitting a metal sink drain
Space/Dimension,narrow,Environmental,wind,keyhole,the high-pitched whistle of wind through a metal keyhole
Space/Dimension,narrow,Environmental,cricket,jar,a single cricket chirping inside a glass jar
Space/Dimension,narrow,Environmental,twig,dense thicket,the sharp snap of a small twig in a dense thicket
Space/Dimension,narrow,Environmental,pebble,metal pipe,a small pebble falling through a narrow metal pipe
Space/Dimension,narrow,Environmental,steam,kettle,a thin stream of steam hissing from a tea kettle spout
Space/Dimension,narrow,Environmental,sand,hourglass,the faint sound of sand falling through an hourglass
Space/Dimension,narrow,Environmental,bubble,glass,a single bubble popping at the surface of a glass of water
Space/Dimension,narrow,Environmental,rain,leaf,a single raindrop hitting a broad leaf in a garden
Space/Dimension,narrow,Environmental,ice,glass,a small crack forming in an ice cube in a glass
Space/Dimension,narrow,Environmental,wasp,window,a wasp buzzing against a single pane of glass
Space/Dimension,narrow,Environmental,flame,candle,the faint flicker of a single candle flame in a quiet room
Space/Dimension,narrow,Environmental,reeds,pond,two thin dry reeds tapping together in a light breeze
Space/Dimension,narrow,Environmental,stalactite,cave,a single drop of water hitting a small stone in a cave
Space/Dimension,narrow,Environmental,snow,window,the soft tap of a single snowflake against a window
Space/Dimension,narrow,Environmental,dust,attic,a tiny rustle of dust falling from a wooden beam
Space/Dimension,narrow,Environmental,mist,forest,the faint hiss of mist passing through pine needles
Space/Dimension,narrow,Environmental,geyser,vent,the high-pitched hiss of a tiny steam vent in a field
Space/Dimension,narrow,Organic,mouse,pantry,the high-pitched squeak of a mouse behind a cereal box
Space/Dimension,narrow,Organic,bird,cage,the small chirp of a finch in a wire cage
Space/Dimension,narrow,Organic,heartbeat,chest,the muffled thump of a heartbeat heard through a chest
Space/Dimension,narrow,Organic,fingernails,desk,a single fingernail tapping a wooden desk surface
Space/Dimension,narrow,Organic,teeth,cold room,the rapid clicking of teeth chattering in the cold
Space/Dimension,narrow,Organic,claws,tile,the sharp click of a kitten's claws on a tile floor
Space/Dimension,narrow,Organic,eggshell,bowl,the sharp crack of an eggshell against a ceramic rim
Space/Dimension,narrow,Organic,tongue,mouth,a single click of the tongue against the roof of the mouth
Space/Dimension,narrow,Organic,beetle,floor,a hard-shelled beetle scuttling across a wooden floor
Space/Dimension,narrow,Organic,bat,closet,the high-pitched clicking of a bat trapped in a closet
Space/Dimension,narrow,Organic,breathing,bedroom,the soft whistling breath of a sleeping person
Space/Dimension,narrow,Organic,shrimp,tank,the sharp snap of a pistol shrimp in a glass aquarium
Space/Dimension,narrow,Organic,wasp,attic,the high-pitched buzz of a wasp in a small attic space
Space/Dimension,narrow,Organic,seed pod,hand,a small dry seed pod being rattled in a closed hand
Space/Dimension,narrow,Organic,hair,brush,the static crackle of a single strand of hair being pulled
Space/Dimension,narrow,Organic,bones,museum,the clink of two small bird bones in a display case
Space/Dimension,narrow,Organic,scales,rock,the dry hiss of a small snake over a smooth stone
Space/Dimension,narrow,Organic,chick,coop,the high-pitched peep of a single baby chick
Space/Dimension,narrow,Domestic,pin,floor,the tiny tinkle of a sewing pin dropping onto a hardwood floor
Space/Dimension,narrow,Domestic,match,campsite,the sharp strike of a match against a small box
Space/Dimension,narrow,Domestic,aluminum foil,kitchen,the crinkling of a small strip of aluminum foil
Space/Dimension,narrow,Domestic,keys,entryway,the jingle of two small keys on a ring
Space/Dimension,narrow,Domestic,scissors,sewing room,the snip of small embroidery scissors
Space/Dimension,narrow,Domestic,thimble,sewing basket,a thimble tapping against a needle
Space/Dimension,narrow,Domestic,measuring spoon,kitchen,a small metal measuring spoon clinking on a counter
Space/Dimension,narrow,Domestic,safety pin,dressing room,the click of a small safety pin being closed
Space/Dimension,narrow,Domestic,spectacles,study,the click of spectacles being folded and placed down
Space/Dimension,narrow,Domestic,lightbulb,garage,the rattle of a lightbulb filament in a small lamp
Space/Dimension,narrow,Domestic,envelope,office,the sound of a letter opener slicing through paper
Space/Dimension,narrow,Domestic,thread,sewing room,the snap of a single thread being broken
Space/Dimension,narrow,Domestic,beads,bedroom,the clink of two glass beads on a string
Space/Dimension,narrow,Domestic,can opener,kitchen,the sharp pierce of a manual can opener on a lid
Space/Dimension,narrow,Domestic,clock,bedroom,the rhythmic tick of a small travel alarm clock
Space/Dimension,narrow,Domestic,silverware,drawer,a single spoon hitting the back of a wooden drawer
Space/Dimension,narrow,Domestic,pills,bottle,a single pill rattling inside a plastic bottle
Space/Dimension,narrow,Domestic,razor,bathroom,a safety razor being tapped against a porcelain sink
Space/Dimension,narrow,Electronic,buzzer,toy,the thin high-pitched buzz of a small electronic toy
Space/Dimension,narrow,Electronic,beep,watch,the high-pitched beep of a digital watch alarm
Space/Dimension,narrow,Electronic,glitch,speaker,a sharp high-frequency digital pop from a small speaker
Space/Dimension,narrow,Electronic,relay,lab,the metallic click of a small electronic relay on a board
Space/Dimension,narrow,Electronic,capacitor,bench,the snap of a small capacitor discharging
Space/Dimension,narrow,Electronic,camera flash,studio,the high-pitched whine of a portable flash charging
Space/Dimension,narrow,Electronic,scanner,store,the sharp beep of a handheld barcode scanner
Space/Dimension,narrow,Electronic,led,workshop,the high-pitched buzz of a single faulty led light
Space/Dimension,narrow,Electronic,taser,security,the sharp arcing of a handheld taser being tested
Space/Dimension,narrow,Electronic,piezo,alarm,the high-pitched chirp of a small piezo alarm
Space/Dimension,narrow,Electronic,logic probe,lab,the sharp beep of a logic probe testing a point
Space/Dimension,narrow,Electronic,modem,office,the high-pitched screeching of a dial-up modem
Space/Dimension,narrow,Electronic,audio jack,stage,the pop of a cable being plugged into a guitar
Space/Dimension,narrow,Electronic,fan,laptop,the high-speed whir of a small laptop cooling fan
Space/Dimension,narrow,Electronic,phone,table,the vibration of a smartphone on a wooden table
Space/Dimension,narrow,Electronic,microchip,lab,the ultrasonic whine of a microchip in operation
Space/Dimension,narrow,Electronic,switch,cockpit,the sharp click of a small toggle switch
Space/Dimension,narrow,Electronic,earbuds,library,the tinny sound of music leaking from a pair of earbuds
Space/Dimension,deep,Musical,gong,monastery,a large bronze gong being struck with a heavy padded mallet
Space/Dimension,deep,Musical,pipe organ,cathedral,the lowest pedal notes of an organ vibrating in a cathedral
Space/Dimension,deep,Musical,didgeridoo,cave,the low-frequency drone of a didgeridoo in a limestone cave
Space/Dimension,deep,Musical,cello,cellar,a cello playing a long low note in a stone cellar
Space/Dimension,deep,Musical,taiko drum,shinto shrine,a massive taiko drum being struck for a bass tone
Space/Dimension,deep,Musical,tuba,underground vault,a tuba sustaining a low note in a concrete vault
Space/Dimension,deep,Musical,double bass,jazz club,a double bass string being plucked in a basement club
Space/Dimension,deep,Musical,grand piano,ballroom,the lowest keys of a grand piano being struck fortissimo
Space/Dimension,deep,Musical,kettledrum,orchestra pit,a large kettledrum being struck for a deep roll
Space/Dimension,deep,Musical,bass flute,misty forest,a bass flute playing a low-register melody
Space/Dimension,deep,Musical,bassoon,theater,a bassoon playing a low staccato note in a theater
Space/Dimension,deep,Musical,frame drum,desert canyon,a large frame drum being struck in a desert canyon
Space/Dimension,deep,Musical,baritone saxophone,dockside,a baritone saxophone wailing on a foggy dockside
Space/Dimension,deep,Musical,handpan,subway tunnel,the deep resonance of a handpan in a subway tunnel
Space/Dimension,deep,Musical,conch shell,coastal cave,a conch shell being blown into a sea cave
Space/Dimension,deep,Musical,djembe,forest circle,the deep bass stroke of a djembe in a forest
Space/Dimension,deep,Musical,bagpipes,abbey,the low-register drone of bagpipes in an abbey
Space/Dimension,deep,Musical,mellotron,attic,a mellotron playing a low string tape loop in an attic
Space/Dimension,deep,Mechanical,steam hammer,industrial forge,a heavy steam hammer striking a metal ingot
Space/Dimension,deep,Mechanical,ship engine,engine room,the low-frequency throb of a massive ship engine
Space/Dimension,deep,Mechanical,bulldozer,construction site,the deep low-register rumble of a bulldozer idling
Space/Dimension,deep,Mechanical,industrial fan,warehouse,the deep whir of a giant industrial fan
Space/Dimension,deep,Mechanical,piledriver,harbor,the massive thud of a piledriver in a harbor
Space/Dimension,deep,Mechanical,printing press,basement,the rhythmic heavy thud of an industrial printing press
Space/Dimension,deep,Mechanical,locomotive,railway station,the deep idling of a diesel locomotive
Space/Dimension,deep,Mechanical,hydraulic lift,garage,the low groan of a hydraulic lift raising a truck
Space/Dimension,deep,Mechanical,cement mixer,street,the heavy tumbling of concrete in a cement mixer
Space/Dimension,deep,Mechanical,wind turbine,open field,the low-frequency woosh of a turbine blade
Space/Dimension,deep,Mechanical,grain elevator,farmland,the deep drone of a grain elevator in operation
Space/Dimension,deep,Mechanical,ball mill,mining site,the heavy tumbling of steel balls in a mill
Space/Dimension,deep,Mechanical,submersible,underwater,the low mechanical hum of a submersible
Space/Dimension,deep,Mechanical,furnace,basement,the low roar of a coal furnace in a basement
Space/Dimension,deep,Mechanical,elevator motor,high-rise,the hum of a heavy elevator motor
Space/Dimension,deep,Mechanical,crane,shipyard,the heavy mechanical groan of a crane lifting a container
Space/Dimension,deep,Mechanical,oil pump,oil field,the rhythmic low creak of an oil pump
Space/Dimension,deep,Mechanical,air compressor,garage,the heavy rhythmic throb of a large air compressor
Space/Dimension,deep,Environmental,thunder,canyon,the deep resonant rumble of thunder in a mountain canyon
Space/Dimension,deep,Environmental,waterfall,tropical jungle,the powerful roar of a massive waterfall
Space/Dimension,deep,Environmental,ocean wave,sea cave,a massive ocean wave crashing inside a sea cave
Space/Dimension,deep,Environmental,landslide,ravine,the deep roar of a landslide into a deep ravine
Space/Dimension,deep,Environmental,earthquake,tectonic fault,the deep subterranean vibration of an earthquake
Space/Dimension,deep,Environmental,wind,deep gorge,the low-pitched moan of wind through a deep gorge
Space/Dimension,deep,Environmental,volcano,active crater,the deep guttural grumble of a volcano crater
Space/Dimension,deep,Environmental,glacier,arctic bay,the deep boom of a glacier calving into a bay
Space/Dimension,deep,Environmental,mudpot,geothermal field,the heavy gloop of a bubbling mudpot
Space/Dimension,deep,Environmental,river,flooded valley,the deep rushing of a flooded river in a valley
Space/Dimension,deep,Environmental,avalanche,mountain peak,the muffled roar of a snow avalanche
Space/Dimension,deep,Environmental,cavern wind,limestone cave,the low moaning of wind through a limestone cave
Space/Dimension,deep,Environmental,sinkhole,remote field,the deep thud of earth collapsing into a sinkhole
Space/Dimension,deep,Environmental,storm surge,coastline,the heavy thrum of a storm surge hitting a coast
Space/Dimension,deep,Environmental,boulder,mountain slope,a large boulder tumbling down a mountain slope
Space/Dimension,deep,Environmental,geological shift,underground,the low groan of rocks shifting deep underground
Space/Dimension,deep,Environmental,lava flow,volcano,the low-frequency crunch of a slow lava flow
Space/Dimension,deep,Environmental,mudslide,ravine,the heavy wet roar of a mudslide down a ravine
Space/Dimension,deep,Organic,elephant,savanna,the low-frequency rumble of an elephant on the savanna
Space/Dimension,deep,Organic,blue whale,deep ocean,the low-pitched moan of a blue whale in the ocean
Space/Dimension,deep,Organic,lion roar,safari park,the deep chest-heavy roar of a lion
Space/Dimension,deep,Organic,gorilla,rainforest,a gorilla thumping its chest in a dense jungle
Space/Dimension,deep,Organic,hippopotamus,river,the deep guttural honk of a hippopotamus in a river
Space/Dimension,deep,Organic,bison,prairie,the deep grumble of a bison herd on the prairie
Space/Dimension,deep,Organic,alligator,swamp,the deep vibration of an alligator bellowing in a swamp
Space/Dimension,deep,Organic,tree trunk,forest,a massive tree trunk impacting the forest floor
Space/Dimension,deep,Organic,bear growl,cave,the deep guttural growl of a bear in a cave
Space/Dimension,deep,Organic,human choir,cathedral,a large choir singing a powerful low chord in an abbey
Space/Dimension,deep,Organic,moose,northern marsh,the deep resonant grunt of a moose in a marsh
Space/Dimension,deep,Organic,walrus,ice floe,the deep bell-like groan of a walrus on an ice floe
Space/Dimension,deep,Organic,ostrich,dry plains,the deep booming call of an ostrich on the plains
Space/Dimension,deep,Organic,rhinocerous,scrubland,the heavy huffing of a rhinoceros in the scrubland
Space/Dimension,deep,Organic,wolf howl,winter ridge,the powerful resonant howl of a wolf
Space/Dimension,deep,Organic,heartbeat,stethoscope,the loud rhythmic thump of a heartbeat
Space/Dimension,deep,Organic,breathing,dark closet,heavy labored breathing in a dark closet
Space/Dimension,deep,Organic,footsteps,wooden hall,heavy footsteps echoing in a hollow wooden hall
Space/Dimension,deep,Domestic,oak door,manor house,a heavy oak door slamming shut in a manor house
Space/Dimension,deep,Domestic,fireplace,cabin,the deep roar and crackle of a large log fireplace
Space/Dimension,deep,Domestic,washing machine,laundry,the powerful thrum of a washing machine on spin cycle
Space/Dimension,deep,Domestic,bathtub,bathroom,the powerful roar of water draining from a bathtub
Space/Dimension,deep,Domestic,wardrobe,bedroom,a heavy wooden wardrobe being pushed across a floor
Space/Dimension,deep,Domestic,grandfather clock,hallway,the deep resonant chime of a grandfather clock
Space/Dimension,deep,Domestic,sofa,living room,the deep thud of someone sitting onto a heavy sofa
Space/Dimension,deep,Domestic,garbage truck,alley,the powerful mechanical roar of a garbage truck
Space/Dimension,deep,Domestic,boiler,basement,the deep steady roar of a gas boiler in a basement
Space/Dimension,deep,Domestic,trunk,attic,a heavy steamer trunk being dropped onto an attic floor
Space/Dimension,deep,Domestic,refrigerator,kitchen,the deep steady hum of an old refrigerator
Space/Dimension,deep,Domestic,rug,backyard,the deep thud of a heavy rug being beaten with a stick
Space/Dimension,deep,Domestic,pantry door,kitchen,the deep creak of a heavy wooden pantry door
Space/Dimension,deep,Domestic,armchair,den,the deep creak of a large leather armchair in a den
Space/Dimension,deep,Domestic,book,library,a massive leather-bound book being closed in a library
Space/Dimension,deep,Domestic,curtains,theater,the deep swish of heavy velvet curtains being drawn
Space/Dimension,deep,Domestic,stew pot,kitchen,the deep rhythmic bubbling of a large stew pot
Space/Dimension,deep,Domestic,piano bench,music room,a heavy piano bench being dragged across a rug
Space/Dimension,deep,Electronic,subwoofer,home theater,a powerful low-frequency pulse from a subwoofer
Space/Dimension,deep,Electronic,transformer,substation,the deep powerful hum of a massive transformer
Space/Dimension,deep,Electronic,bass amp,concert stage,the deep resonant hum of a bass amplifier on stage
Space/Dimension,deep,Electronic,industrial motor,plant,the powerful steady hum of a large industrial motor
Space/Dimension,deep,Electronic,server rack,data center,the collective deep whir of a full server rack
