category,tag,domain,source,environment,scenario
Emotional/Subjective,haunting,Organic,owl,forest,the deep hoot of a great horned owl in a midnight forest
Emotional/Subjective,haunting,Organic,wolf,valley,the distant howl of a wolf echoing in a mountain valley
Emotional/Subjective,haunting,Organic,whale,ocean,the low-frequency song of a humpback whale in the deep sea
Emotional/Subjective,haunting,Organic,footsteps,hallway,heavy boots thudding on a resonant floor in an empty hall
Emotional/Subjective,haunting,Organic,wings,barn,the heavy soft flapping of an owl's wings in a barn
Emotional/Subjective,haunting,Organic,laughter,playground,the distant muffled laughter of children in a park
Emotional/Subjective,haunting,Organic,cough,library,a deep chesty cough echoing in a quiet library
Emotional/Subjective,haunting,Organic,throat,church,a deep clearing of a throat in a stone church
Emotional/Subjective,haunting,Organic,growl,woods,the low guttural growl of a large animal in a forest
Emotional/Subjective,haunting,Organic,snort,stable,a horse letting out a deep sigh in a quiet stable
Emotional/Subjective,haunting,Organic,claws,floor,a cat's claws scratching on a wooden floor under a rug
Emotional/Subjective,haunting,Organic,teeth,bathroom,a person chattering their teeth in a cold tiled room
Emotional/Subjective,haunting,Organic,tongue,clinic,a single tongue click echoing in a phone booth
Emotional/Subjective,haunting,Organic,bones,museum,small dry bones clinking together in a sterile tray
Emotional/Subjective,haunting,Organic,skin,nursery,a person rubbing their palms together in a quiet room
Emotional/Subjective,haunting,Domestic,door,house,a heavy wooden door creaking open in a quiet hallway
Emotional/Subjective,haunting,Domestic,radiator,bedroom,a steam radiator hissing and knocking in an old apartment
Emotional/Subjective,haunting,Domestic,kettle,kitchen,the rising whistle of a tea kettle at full boil
Emotional/Subjective,haunting,Domestic,curtains,theatre,heavy velvet curtains closing on a stage with a thud
Emotional/Subjective,haunting,Domestic,rug,yard,a heavy rug being beaten with a stick outside
Emotional/Subjective,haunting,Domestic,furniture,attic,a heavy wooden trunk being dragged across an attic floor
Emotional/Subjective,haunting,Domestic,book,study,a large encyclopedia being closed firmly in a room
Emotional/Subjective,haunting,Domestic,silverware,kitchen,a silver spoon clinking inside a ceramic cup
Emotional/Subjective,haunting,Domestic,glass,dining room,a wine glass being tapped with a fingernail
Emotional/Subjective,haunting,Domestic,keys,entryway,a set of keys jangling in a quiet entryway
Emotional/Subjective,haunting,Domestic,drawer,bedroom,a dresser drawer sliding closed in a bedroom
Emotional/Subjective,haunting,Domestic,cupboard,pantry,a kitchen cabinet door slamming shut
Emotional/Subjective,haunting,Domestic,lightbulb,closet,a filament rattling inside a glass lightbulb
Emotional/Subjective,haunting,Domestic,boiler,basement,the deep ignition roar of a building boiler
Emotional/Subjective,haunting,Domestic,fireplace,den,the deep roaring of a fire in a brick fireplace
Emotional/Subjective,haunting,Domestic,clock,hall,a grandfather clock striking the hour in a hallway
Emotional/Subjective,haunting,Domestic,stairs,atrium,a wooden staircase creaking under a footstep
Emotional/Subjective,haunting,Domestic,attic,storage,the sound of boxes being shifted in a dusty room
Emotional/Subjective,haunting,Electronic,synthesizer,studio,an analog synthesizer playing a slow detuned pad
Emotional/Subjective,haunting,Electronic,feedback,stage,a guitar feedback loop building in volume in a hall
Emotional/Subjective,haunting,Electronic,radio,workshop,static crackling on a transistor radio in a garage
Emotional/Subjective,haunting,Electronic,static,radio room,the dense textured crackle of shortwave radio static
Emotional/Subjective,haunting,Electronic,hum,substation,the massive electrical hum of a power substation
Emotional/Subjective,haunting,Electronic,transformer,pole,the electrical buzz of a utility transformer
Emotional/Subjective,haunting,Electronic,drone,studio,a multi-oscillator analog synth drone in a room
Emotional/Subjective,haunting,Electronic,delay,den,an analog delay pedal repeating a dark echoed note
Emotional/Subjective,haunting,Electronic,reverb,cathedral,a digital reverb tail decaying in a stone hall
Emotional/Subjective,haunting,Electronic,alarm,hospital,a medical alarm beeping in a distant hospital ward
Emotional/Subjective,haunting,Electronic,buzzer,factory,an industrial buzzer sounding in the distance
Emotional/Subjective,haunting,Electronic,flash,studio,the whine of a flash charging in a photo studio
Emotional/Subjective,haunting,Electronic,modulator,lab,a ring modulator generating a metallic warble
Emotional/Subjective,haunting,Electronic,monitor,server room,the high-pitched whine of an old monitor screen
Emotional/Subjective,haunting,Electronic,capacitor,workshop,a large capacitor discharging with a pop
Emotional/Subjective,haunting,Electronic,taser,hall,a taser sustaining a rapid electrical discharge
Emotional/Subjective,haunting,Electronic,led,room,the faint buzz of an LED display board in a hall
Emotional/Subjective,haunting,Electronic,sensor,factory,a small sensor clicking at a security gate
Emotional/Subjective,natural,Musical,wooden flute,orchard,a wooden flute playing a melody in a sunlit orchard
Emotional/Subjective,natural,Musical,skin drum,meadow,a hand-drum with a goat-skin head being struck in a field
Emotional/Subjective,natural,Musical,harp,garden,a harp glissando echoing in a flower garden
Emotional/Subjective,natural,Musical,recorder,forest,a wooden recorder playing a bird-like whistle in a wood
Emotional/Subjective,natural,Musical,acoustic guitar,porch,an acoustic guitar being strummed gently in a sunroom
Emotional/Subjective,natural,Musical,cello,conservatory,a cello playing a warm melody in a wood-paneled room
Emotional/Subjective,natural,Musical,piano,parlor,a grand piano playing a soft chord in a parlor
Emotional/Subjective,natural,Musical,marimba,hall,a marimba played with soft yarn mallets on a stage
Emotional/Subjective,natural,Musical,xylophone,classroom,a rosewood xylophone being played in a classroom
Emotional/Subjective,natural,Musical,handbell,village,a brass handbell ringing in a quiet snowy street
Emotional/Subjective,natural,Musical,violin,theatre,a violin playing a legato phrase in an opera house
Emotional/Subjective,natural,Musical,trumpet,square,a trumpet playing a warm fanfare in a stone square
Emotional/Subjective,natural,Musical,tambourine,park,a tambourine being shaken in an open field
Emotional/Subjective,natural,Musical,banjo,den,a banjo string being plucked in a farmyard
Emotional/Subjective,natural,Musical,harmonica,beach,a harmonica blowing a folk song on a sandy shore
Emotional/Subjective,natural,Musical,handpan,cave,a handpan being played in a resonant limestone cavern
Emotional/Subjective,natural,Musical,lute,courtyard,a lute playing a gentle melody in a stone courtyard
Emotional/Subjective,natural,Musical,didgeridoo,outback,a didgeridoo drone vibrating in the open air
Emotional/Subjective,natural,Mechanical,waterwheel,riverbank,a wooden waterwheel churning slowly in a river
Emotional/Subjective,natural,Mechanical,windmill,field,the low groan of a wooden windmill in a breeze
Emotional/Subjective,natural,Mechanical,loom,attic,a wooden handloom shuttling in a dusty attic
Emotional/Subjective,natural,Mechanical,spinning wheel,parlor,a wooden spinning wheel whirring in a quiet room
Emotional/Subjective,natural,Mechanical,pulley,barn,a wooden pulley creaking as it lifts a load
Emotional/Subjective,natural,Mechanical,cradle,nursery,a wooden cradle rocking on a hardwood floor
Emotional/Subjective,natural,Mechanical,churn,farm,a wooden butter churn being used in a kitchen
Emotional/Subjective,natural,Mechanical,bellows,foundry,leather bellows huffing air in a blacksmith shop
Emotional/Subjective,natural,Mechanical,clock,study,a wooden grandfather clock ticking in a library
Emotional/Subjective,natural,Mechanical,pump,well,a hand-cranked water pump clanking on a farm
Emotional/Subjective,natural,Mechanical,shutter,house,a wooden window shutter banging in the wind
Emotional/Subjective,natural,Mechanical,cart,path,a wooden cart rolling on a dirt road in a field
Emotional/Subjective,natural,Mechanical,bench,park,a wooden park bench creaking as a person sits
Emotional/Subjective,natural,Mechanical,ladder,attic,a wooden ladder being extended in a dusty room
Emotional/Subjective,natural,Mechanical,fence,pasture,a wooden gate swinging and latching in a field
Emotional/Subjective,natural,Mechanical,handle,garage,a wooden tool handle being dropped on a floor
Emotional/Subjective,natural,Mechanical,press,workshop,a wooden cider press being tightened in a shop
Emotional/Subjective,natural,Environmental,rain,forest,steady rain falling on a dense tropical canopy
Emotional/Subjective,natural,Environmental,fire,campsite,a large oak log crackling in a campfire pit
Emotional/Subjective,natural,Environmental,wind,prairie,a gentle breeze moving through a field of tall grass
Emotional/Subjective,natural,Environmental,stream,crevice,water rushing over smooth pebbles in a brook
Emotional/Subjective,natural,Environmental,thunder,mountain,a massive clap of thunder echoing through a range
Emotional/Subjective,natural,Environmental,waterfall,jungle,the heavy roar of a massive waterfall in a forest
Emotional/Subjective,natural,Environmental,ocean,beach,the continuous roar of heavy surf along a shore
Emotional/Subjective,natural,Environmental,ice,lake,the sharp crack of ice expanding on a frozen pond
Emotional/Subjective,natural,Environmental,geyser,basin,a large geyser erupting with a surge of water
Emotional/Subjective,natural,Environmental,mud,hot spring,thick mud bubbling in a geothermal pool
Emotional/Subjective,natural,Environmental,leaves,woods,dry autumn leaves rustling on a forest floor
Emotional/Subjective,natural,Environmental,twigs,forest,dry twigs snapping under a heavy boot
Emotional/Subjective,natural,Environmental,sand,desert,sand trickling through a narrow opening in a wall
Emotional/Subjective,natural,Environmental,reeds,marsh,tall reeds swaying and rubbing in a breeze
Emotional/Subjective,natural,Environmental,shale,cliff,small stone slides rattling down a steep cliff
Emotional/Subjective,natural,Environmental,bubbles,lake,large air bubbles popping on a water surface
Emotional/Subjective,natural,Environmental,mist,waterfall,the low-frequency hiss of spray at a fall base
Emotional/Subjective,natural,Environmental,snow,tundra,the crunch of frozen snow under a heavy boot
Emotional/Subjective,natural,Organic,bird,forest,a songbird chirping a melody in a dense wood
Emotional/Subjective,natural,Organic,cricket,meadow,a cricket chirping in a summer meadow at night
Emotional/Subjective,natural,Organic,owl,woods,the deep hoot of an owl in a midnight forest
Emotional/Subjective,natural,Organic,wolf,valley,the howl of a wolf echoing in a mountain canyon
Emotional/Subjective,natural,Organic,whale,ocean,the low-frequency song of a blue whale in the sea
Emotional/Subjective,natural,Organic,lion,savanna,the deep guttural roar of a lion on the savanna
Emotional/Subjective,natural,Organic,elephant,river,an elephant emitting a deep rumble by a riverbank
Emotional/Subjective,natural,Organic,gorilla,rainforest,a mountain gorilla thumping its chest in the jungle
Emotional/Subjective,natural,Organic,heartbeat,room,the slow steady thumping of a heart in a room
Emotional/Subjective,natural,Organic,breathing,nursery,the rhythmic sound of deep breathing in a room
Emotional/Subjective,natural,Organic,laughter,school,a child laughing in a rhythmic cadence
Emotional/Subjective,natural,Organic,cough,hospital,a person coughing in a quiet medical ward
Emotional/Subjective,natural,Organic,throat,church,a person clearing their throat in a stone hall
Emotional/Subjective,natural,Organic,steps,pavement,footsteps on a gravel path in a quiet garden
Emotional/Subjective,natural,Organic,wings,garden,the hum of a hummingbird's wings in flight
Emotional/Subjective,natural,Organic,tongue,clinic,a single click of a tongue in a quiet room
Emotional/Subjective,natural,Organic,shrimp,reef,the clicking of snapping shrimp in a coral reef
Emotional/Subjective,natural,Organic,cicada,orchard,the intense buzzing of a cicada in a tree
Emotional/Subjective,natural,Domestic,boiling,kitchen,water reaching a rolling boil in a metal pot
Emotional/Subjective,natural,Domestic,sweeping,porch,a broom sweeping fine dust on a wooden deck
Emotional/Subjective,natural,Domestic,chopping,kitchen,a knife chopping vegetables on a wooden board
Emotional/Subjective,natural,Domestic,silverware,dining room,spoons clinking in a ceramic cup
Emotional/Subjective,natural,Domestic,glass,bar,ice cubes clinking in a thin glass tumbler
Emotional/Subjective,natural,Domestic,keys,entryway,a set of keys jangling in a quiet hallway
Emotional/Subjective,natural,Domestic,door,house,a heavy wooden door closing in a house
Emotional/Subjective,natural,Domestic,book,library,pages of an old book being turned in a library
Emotional/Subjective,natural,Domestic,faucet,bathroom,water dripping into a porcelain sink
Emotional/Subjective,natural,Domestic,fireplace,den,a fire crackling in a brick fireplace hearth
Emotional/Subjective,natural,Domestic,shoes,mudroom,heavy boots being dropped on a floor mat
Emotional/Subjective,natural,Domestic,drawer,bedroom,a wooden drawer sliding in its metal track
Emotional/Subjective,natural,Domestic,can,pantry,a soda can being opened in a kitchen
Emotional/Subjective,natural,Domestic,matches,den,a match being struck on a striker strip
Emotional/Subjective,natural,Domestic,light switch,bedroom,a light switch clicking in a quiet room
Emotional/Subjective,natural,Domestic,fan,bedroom,a ceiling fan spinning on its highest setting
Emotional/Subjective,natural,Domestic,fountain,garden,water splashing in a stone courtyard fountain
Emotional/Subjective,natural,Electronic,oscillator,lab,a sine wave mimicking the sound of wind in a circuit
Emotional/Subjective,natural,Electronic,noise,studio,white noise filtered to sound like a distant ocean
Emotional/Subjective,natural,Electronic,sampler,bedroom,a sampler playing a recording of a bird call
Emotional/Subjective,natural,Electronic,glitch,studio,a digital signal mimicking a clicking cricket
Emotional/Subjective,natural,Electronic,static,radio room,radio static filtered to sound like falling rain
Emotional/Subjective,natural,Electronic,hum,substation,the low hum of a transformer like a beehive
Emotional/Subjective,natural,Electronic,synthesizer,den,a synth pad mimicking a low rolling thunder
Emotional/Subjective,natural,Electronic,drone,studio,a low-frequency drone like a distant waterfall
Emotional/Subjective,natural,Electronic,modulator,lab,a ring modulator creating a bubbling mud sound
Emotional/Subjective,natural,Electronic,reverb,cathedral,a digital reverb tail like a deep cavern
Emotional/Subjective,natural,Electronic,alarm,hospital,a pulse like a rhythmic heartbeat on a monitor
Emotional/Subjective,natural,Electronic,flash,studio,the whine of a flash like a mosquito buzz
Emotional/Subjective,natural,Electronic,tester,garage,a chirp like a small forest bird in a workshop
Emotional/Subjective,natural,Electronic,led,room,a buzz like a distant swarm of insects in a hall
Emotional/Subjective,natural,Electronic,fan,server,a whir like a steady mountain wind in a vent
Emotional/Subjective,natural,Electronic,bits,studio,a bit-crushed signal like dry leaves rustling
Emotional/Subjective,natural,Electronic,capacitor,lab,a pop like a twig snapping in a forest
Emotional/Subjective,natural,Electronic,taser,hall,a snap like a spark of static electricity
Emotional/Subjective,artificial,Musical,toy piano,nursery,a plastic toy piano playing a frantic melody
Emotional/Subjective,artificial,Musical,kazoo,parade,a plastic kazoo being blown during a street walk
Emotional/Subjective,artificial,Musical,electric guitar,garage,a guitar through a digital distortion pedal
Emotional/Subjective,artificial,Musical,synthesizer,studio,a synthesizer playing a sharp quantized square wave
Emotional/Subjective,artificial,Musical,drum machine,club,an electronic drum kit playing a rigid pattern
Emotional/Subjective,artificial,Musical,harpsichord,gallery,a digital harpsichord patch with perfect timing
Emotional/Subjective,artificial,Musical,stylophone,bedroom,a small stylus-operated organ humming in a room
Emotional/Subjective,artificial,Musical,organ,chapel,a digital pipe organ playing a sterile chord
Emotional/Subjective,artificial,Musical,recorder,nursery,a plastic recorder playing a high thin note
Emotional/Subjective,artificial,Musical,violin,theatre,an electric violin through a heavy reverb pedal
Emotional/Subjective,artificial,Musical,trumpet,square,a trumpet with a synthetic-sounding metal mute
Emotional/Subjective,artificial,Musical,xylophone,school,a synthetic-bar xylophone being played in a hall
Emotional/Subjective,artificial,Musical,tambourine,park,a plastic tambourine with metal jingles shaking
Emotional/Subjective,artificial,Musical,banjo,den,a banjo string being plucked through a pickups jack
Emotional/Subjective,artificial,Musical,cello,cellar,an electric cello playing a distorted low note
Emotional/Subjective,artificial,Musical,harmonica,beach,a harmonica being blown into a small plastic mic
Emotional/Subjective,artificial,Musical,handbell,village,a digital handbell recording playing in a tower
Emotional/Subjective,artificial,Musical,handpan,cave,a handpan being played with plastic-tipped mallets
Emotional/Subjective,artificial,Mechanical,servomotor,factory,a small servomotor clicking into position on a line
Emotional/Subjective,artificial,Mechanical,printer,office,a laser printer pulling a sheet of paper through
Emotional/Subjective,artificial,Mechanical,conveyor,warehouse,a rubber belt moving with high-speed precision
Emotional/Subjective,artificial,Mechanical,shredder,office,a paper shredder grinding through a plastic card
Emotional/Subjective,artificial,Mechanical,drill,garage,a high-speed electric drill piercing a steel plate
Emotional/Subjective,artificial,Mechanical,lathe,workshop,a metal lathe carving a precise aluminum part
Emotional/Subjective,artificial,Mechanical,fan,bedroom,a high-speed fan motor humming in a metal housing
Emotional/Subjective,artificial,Mechanical,projector,cinema,the rapid mechanical cycling of a digital projector
Emotional/Subjective,artificial,Mechanical,camera,gallery,a digital camera shutter clicking in a burst
Emotional/Subjective,artificial,Mechanical,typewriter,library,a computerized typewriter clicking in a room
Emotional/Subjective,artificial,Mechanical,stapler,office,an electric stapler punching through a stack
Emotional/Subjective,artificial,Mechanical,lock,vault,an electronic keycard reader beeping and clicking
Emotional/Subjective,artificial,Mechanical,elevator,hotel,the high-pitched hum of a modern lift motor
Emotional/Subjective,artificial,Mechanical,vacuum,hall,a robotic vacuum cleaner humming on a tile floor
Emotional/Subjective,artificial,Mechanical,mixer,kitchen,an electric blender crushing ice at high speed
Emotional/Subjective,artificial,Mechanical,clippers,barber,electric hair clippers humming with a vibration
Emotional/Subjective,artificial,Mechanical,generator,hospital,a backup generator roaring at its peak capacity
Emotional/Subjective,artificial,Mechanical,timer,pantry,a digital egg timer beeping in a kitchen
Emotional/Subjective,artificial,Environmental,geyser,basin,a geyser vent sounding like a steam valve
Emotional/Subjective,artificial,Environmental,mist,waterfall,mist hitting a plastic tarp in a garden
Emotional/Subjective,artificial,Environmental,rain,tin roof,rain tapping on a corrugated plastic sheet
Emotional/Subjective,artificial,Environmental,fire,pit,dry twigs popping like static in a fire
Emotional/Subjective,artificial,Environmental,wind,wire,wind whistling through a perfectly smooth pipe
Emotional/Subjective,artificial,Environmental,ice,pond,ice cracking with a high-pitched digital sound
Emotional/Subjective,artificial,Environmental,sand,desert,sand sandblasting a smooth metal plate
Emotional/Subjective,artificial,Environmental,hail,window,hail hitting a reinforced plexiglass pane
Emotional/Subjective,artificial,Environmental,thaw,woods,droplets hitting a hollow plastic bucket
Emotional/Subjective,artificial,Environmental,reeds,marsh,reeds clicking with a mechanical rhythm
Emotional/Subjective,artificial,Environmental,mud,swamp,mud bubbling like a boiling chemical vat
Emotional/Subjective,artificial,Environmental,waves,pier,waves hitting a smooth concrete breakwater
Emotional/Subjective,artificial,Environmental,thicket,jungle,a person pushing through a pile of plastic
Emotional/Subjective,artificial,Environmental,dust,attic,dust particles skittering on a glass floor
Emotional/Subjective,artificial,Environmental,fountain,square,water spraying from a high-pressure pump
Emotional/Subjective,artificial,Environmental,bubbles,lake,air bubbles popping in a pool of soapy water
Emotional/Subjective,artificial,Environmental,grass,field,dry grass blades rustling like paper strips
Emotional/Subjective,artificial,Environmental,storm,ocean,wind howling through a metal vent on a ship
Emotional/Subjective,artificial,Organic,voice,theatre,a person speaking through a megaphone in a hall
Emotional/Subjective,artificial,Organic,cough,hospital,a person coughing into a plastic oxygen mask
Emotional/Subjective,artificial,Organic,breathing,nursery,a person breathing through an electric nebulizer
Emotional/Subjective,artificial,Organic,heartbeat,clinic,a heartbeat heard through a loud digital monitor
Emotional/Subjective,artificial,Organic,laughter,school,a recorded laugh playing through a loudspeaker
Emotional/Subjective,artificial,Organic,bark,park,a mechanical toy dog barking in an open area
Emotional/Subjective,artificial,Organic,tongue,clinic,a person making a perfectly rhythmic tongue click
Emotional/Subjective,artificial,Organic,steps,pavement,boots walking on a high-density plastic floor
Emotional/Subjective,artificial,Organic,wings,garden,a mechanical butterfly wings fluttering in a jar
Emotional/Subjective,artificial,Organic,shrimp,reef,shrimp clicking with a repetitive digital rhythm
Emotional/Subjective,artificial,Organic,wasps,attic,wasps buzzing like an electrical transformer
Emotional/Subjective,artificial,Organic,screech,jungle,a bird call sounding like a high-pitched alarm
Emotional/Subjective,artificial,Organic,teeth,dentist,a person's teeth grinding with a grating sound
Emotional/Subjective,artificial,Organic,claws,tile floor,claws scratching on a smooth synthetic surface
Emotional/Subjective,artificial,Organic,hair,bedroom,a plastic brush moving through synthetic hair
Emotional/Subjective,artificial,Organic,throat,church,a person clearing their throat with a raspy sound
Emotional/Subjective,artificial,Organic,gulp,throat,the sound of air being forced through a valve
Emotional/Subjective,artificial,Organic,snort,stable,a bull snorting through a metal nose ring
Emotional/Subjective,artificial,Domestic,microwave,kitchen,a microwave beeping at the end of its cycle
Emotional/Subjective,artificial,Domestic,alarm,bedroom,a digital alarm clock beeping in a room
Emotional/Subjective,artificial,Domestic,vacuum,hall,a vacuum cleaner with a high-pitched motor whine
Emotional/Subjective,artificial,Domestic,blender,kitchen,an electric mixer running on its highest setting
Emotional/Subjective,artificial,Domestic,dishwasher,kitchen,the rhythmic sloshing of water in a machine
Emotional/Subjective,artificial,Domestic,door,house,an electronic lock beeping and latching shut
Emotional/Subjective,artificial,Domestic,light switch,bedroom,a plastic switch clicking in a wall box
Emotional/Subjective,artificial,Domestic,iron,laundry room,a steam iron releasing a high-pitched hiss
Emotional/Subjective,artificial,Domestic,kettle,kitchen,the piercing whistle of a tea kettle at boil
Emotional/Subjective,artificial,Domestic,faucet,bathroom,water screaming through a partially closed valve
Emotional/Subjective,artificial,Domestic,fan,bedroom,a desk fan humming with a steady vibration
Emotional/Subjective,artificial,Domestic,shredder,office,a paper shredder grinding through a sheet
Emotional/Subjective,artificial,Domestic,zipper,closet,a plastic zipper being pulled up quickly
Emotional/Subjective,artificial,Domestic,can,pantry,the metal tab of a soda can snapping off
Emotional/Subjective,artificial,Domestic,silverware,kitchen,metal forks clinking on a plastic tray
Emotional/Subjective,artificial,Domestic,pen,study,the click of a retractable ballpoint pen
Emotional/Subjective,artificial,Domestic,comb,bedroom,a plastic comb being flicked by a thumb
Emotional/Subjective,artificial,Domestic,razor,bathroom,an electric razor humming on a face
Emotional/Subjective,artificial,Electronic,synthesizer,studio,a synthesizer playing a quantized digital lead
Emotional/Subjective,artificial,Electronic,static,radio,white noise playing from a high-frequency speaker
Emotional/Subjective,artificial,Electronic,glitch,studio,a digital signal clipping and producing pops
Emotional/Subjective,artificial,Electronic,buzzer,factory,a high-decibel electronic siren sounding
Emotional/Subjective,artificial,Electronic,modulator,lab,a ring modulator generating a metallic sound
Emotional/Subjective,artificial,Electronic,flash,studio,the whine and pop of a camera flash recycling
Emotional/Subjective,artificial,Electronic,relay,hub,a small relay clicking in a computer interface
Emotional/Subjective,artificial,Electronic,led,room,the electrical hum of a large LED display board
Emotional/Subjective,artificial,Electronic,fan,server,the whir of a cooling fan on a circuit board
Emotional/Subjective,artificial,Electronic,alarm,hospital,a medical alarm beeping in a sterile ward
Emotional/Subjective,artificial,Electronic,bits,studio,a bit-crushed signal with high noise floor
Emotional/Subjective,artificial,Electronic,monitor,office,the high-pitched whine of an old screen
Emotional/Subjective,artificial,Electronic,ups,closet,the steady hum of a battery backup system
Emotional/Subjective,artificial,Electronic,sensor,factory,an ultrasonic sensor clicking on a belt
Emotional/Subjective,artificial,Electronic,capacitor,lab,a capacitor discharging with a sharp pop
Emotional/Subjective,artificial,Electronic,tester,garage,the chirping of a digital circuit tester
Emotional/Subjective,robotic,Musical,synthesizer,studio,a synthesizer playing a perfectly quantized arpeggio
