category,tag,domain,source,environment,scenario
Mass/Thick,full,Organic,breathing,bedroom,the deep and steady breathing of a person in a quiet room
Mass/Thick,full,Domestic,bathtub,bathroom,water rushing from a large faucet to fill a porcelain tub
Mass/Thick,full,Domestic,vacuum,living room,a high-powered vacuum cleaner running on a thick rug
Mass/Thick,full,Domestic,fan,warehouse,a large industrial floor fan moving a high volume of air
Mass/Thick,full,Electronic,white noise,lab,a signal generator producing a continuous full-spectrum noise
Mass/Thick,full,Electronic,server rack,data center,the constant whir of hundreds of fans in a server room
Mass/Thick,full,Electronic,static,radio,a radio receiver tuned between stations at high volume
Mass/Thick,rich,Musical,cello,chamber,a cello being played with a heavy bow stroke on the C string
Mass/Thick,rich,Musical,12-string guitar,studio,a 12-string guitar being strummed slowly to hear all the harmonics
Mass/Thick,rich,Musical,gong,temple,a large bronze gong vibrating with complex overtones after a hit
Mass/Thick,rich,Mechanical,clockwork,museum,the intricate clicking and whirring of a large clock mechanism
Mass/Thick,rich,Mechanical,loom,workshop,a mechanical loom weaving complex patterns with many moving parts
Mass/Thick,rich,Mechanical,printing press,basement,a vintage letterpress cycling with a rhythmic multi-layered sound
Mass/Thick,rich,Environmental,fire,campsite,a large bonfire crackling with a variety of wood densities
Mass/Thick,rich,Environmental,rain,forest,heavy rain falling on various layers of tropical foliage
Mass/Thick,rich,Environmental,ice,glacier,the complex groaning and cracking of a shifting ice shelf
Mass/Thick,rich,Organic,purr,living room,a large cat purring with a deep and resonant vibration
Mass/Thick,rich,Organic,howl,woods,a wolf howl echoing with multiple reflections in a valley
Mass/Thick,rich,Organic,vocal,hall,a baritone singer performing a slow aria in a resonant hall
Mass/Thick,rich,Domestic,piano,living room,a grand piano playing a series of lush jazz chords
Mass/Thick,rich,Domestic,percolator,kitchen,a vintage coffee percolator bubbling with a rhythmic sound
Mass/Thick,rich,Domestic,clock,hallway,a grandfather clock chiming with long-lasting resonant overtones
Mass/Thick,rich,Electronic,synthesizer,studio,an analog synthesizer with multiple detuned oscillators playing a chord
Mass/Thick,rich,Electronic,reverb,cathedral,a short clap echoing with a long and dense tail
Mass/Thick,rich,Electronic,amplifier,garage,an electric guitar with heavy distortion playing a power chord
Mass/Thick,round,Musical,marimba,conservatory,the low wooden bars of a marimba struck with soft yarn mallets
Mass/Thick,round,Musical,french horn,concert hall,a french horn playing a soft sustained note in its middle register
Mass/Thick,round,Musical,singing bowl,shrine,a large crystal singing bowl being rubbed gently with a mallet
Mass/Thick,round,Mechanical,flywheel,factory,a large polished flywheel spinning silently in a bed of oil
Mass/Thick,round,Mechanical,ball bearing,lab,a large steel ball bearing rolling smoothly in a curved race
Mass/Thick,round,Mechanical,piston,workshop,a well-lubricated steam piston moving with a smooth rhythmic cycle
Mass/Thick,round,Environmental,bubble,pond,a large gas bubble rising and popping on the surface of a pond
Mass/Thick,round,Environmental,pebble,beach,a smooth stone being rolled back and forth by a gentle wave
Mass/Thick,round,Environmental,geyser,basin,a geothermal pool bubbling with large soft splashes
Mass/Thick,round,Organic,coo,pigeon coop,a pigeon making a soft and rounded vocalization
Mass/Thick,round,Organic,heartbeat,chest,a heartbeat heard through a soft stethoscope on a chest
Mass/Thick,round,Organic,vocalization,ocean,the low and smooth whistle of a humpback whale
Mass/Thick,round,Domestic,kettle,kitchen,the soft low-frequency hum of a kettle just before it boils
Mass/Thick,round,Domestic,bowl,kitchen,a large ceramic bowl being struck by a soft wooden spoon
Mass/Thick,round,Domestic,drawer,bedroom,a heavy wooden drawer sliding shut on waxed runners
Mass/Thick,round,Electronic,sine wave,lab,a signal generator producing a pure low-frequency sine tone
Mass/Thick,round,Electronic,speaker,studio,a speaker cabinet emitting a soft and muffled low-frequency pulse
Mass/Thick,round,Electronic,oscillator,studio,a synthesizer playing a low-frequency triangle wave with a closed filter
Mass/Thick,big,Musical,bass drum,stadium,a massive concert bass drum being struck in an open arena
Mass/Thick,big,Musical,organ,cathedral,the largest pipe of a cathedral organ vibrating the floor
Mass/Thick,big,Musical,tuba,hall,a tuba playing a loud blast in an empty stone chamber
Mass/Thick,big,Mechanical,ship,dock,a massive cargo ship blowing its horn in a harbor
Mass/Thick,big,Mechanical,crane,shipyard,a giant gantry crane's gears groaning as it lifts a container
Mass/Thick,big,Mechanical,demolition,city,a large wrecking ball striking a concrete building
Mass/Thick,big,Environmental,thunder,mountain,a massive clap of thunder echoing across a mountain range
Mass/Thick,big,Environmental,avalanche,slope,a large-scale snow avalanche roaring down a mountain
Mass/Thick,big,Environmental,earthquake,valley,the low rumble of the ground during a seismic tremor
Mass/Thick,big,Organic,whale,ocean,a blue whale emitting a low-frequency groan in the deep sea
Mass/Thick,big,Organic,elephant,savanna,the trumpeting of an elephant echoing across the plains
Mass/Thick,big,Organic,roar,jungle,a tiger's roar resonating through a dense rainforest
Mass/Thick,big,Domestic,door,cathedral,a massive wooden cathedral door thudding shut
Mass/Thick,big,Domestic,shutter,warehouse,a large metal warehouse shutter being rolled down
Mass/Thick,big,Domestic,trunk,attic,a heavy steamer trunk being slammed shut on a wooden floor
Mass/Thick,big,Electronic,explosion,field,a large pyrotechnic charge detonating in an open field
Mass/Thick,big,Electronic,alarm,factory,a low-frequency industrial siren sounding in a large plant
Mass/Thick,big,Electronic,foghorn,coast,a mechanical foghorn sounding from a distant lighthouse
Mass/Thick,large,Musical,timpani,concert hall,a large timpani drum being struck with a heavy felt mallet
Mass/Thick,large,Musical,gong,abbey,a six-foot bronze tam-tam being struck with a large mallet
Mass/Thick,large,Musical,alphorn,alpine valley,an alphorn blowing a low note that echoes off distant peaks
Mass/Thick,large,Mechanical,boiler,basement,a massive industrial boiler rumbling in a basement
Mass/Thick,large,Mechanical,conveyor,quarry,a heavy conveyor belt moving tons of rock in a quarry
Mass/Thick,large,Mechanical,press,factory,a hydraulic press crushing a large block of metal
Mass/Thick,large,Environmental,waterfall,cliff,a massive waterfall crashing into a deep rocky gorge
Mass/Thick,large,Environmental,waves,shore,heavy winter waves crashing against a sea wall
Mass/Thick,large,Environmental,rockslide,mountain,a large-scale rockslide cascading down a steep slope
Mass/Thick,large,Organic,stomps,savanna,the rhythmic thuds of a herd of elephants running
Mass/Thick,large,Organic,snore,bedroom,a deep and heavy snore from a large man
Mass/Thick,large,Organic,flapping,lake,the heavy flapping of a swan's wings taking off from water
Mass/Thick,large,Domestic,furnace,cellar,a large coal furnace rumbling in a stone cellar
Mass/Thick,large,Domestic,rug,yard,a heavy woolen rug being beaten with a large wooden paddle
Mass/Thick,large,Domestic,barrel,cellar,a large wooden wine barrel being rolled on a stone floor
Mass/Thick,large,Electronic,stadium,concert,the low-frequency rumble of a large PA system at a concert
Mass/Thick,large,Electronic,generator,outpost,a large diesel generator humming in a metal shed
Mass/Thick,large,Electronic,hum,bridge,the low hum of a large suspension bridge in the wind
Mass/Thick,heavy,Musical,double bass,vault,a double bass bowing a low E-string note in a vault
Mass/Thick,heavy,Musical,chimes,tower,massive iron bells tolling slowly in a clock tower
Mass/Thick,heavy,Musical,drum,temple,a large ceremonial drum being struck with a heavy wooden bat
Mass/Thick,heavy,Mechanical,chains,dock,heavy anchor chains being dragged across a metal deck
Mass/Thick,heavy,Mechanical,piston,ship,a massive ship engine piston moving rhythmically in the hull
Mass/Thick,heavy,Mechanical,safe,bank,the heavy iron bolts of a vault door sliding into place
Mass/Thick,heavy,Environmental,boulder,river,a large boulder shifting in a fast-moving river current
Mass/Thick,heavy,Environmental,ice,arctic,a massive iceberg calving and hitting the ocean surface
Mass/Thick,heavy,Environmental,mudslide,hillside,a flow of heavy mud and debris moving down a slope
Mass/Thick,heavy,Organic,footsteps,hallway,heavy footsteps of a person in boots on a wooden floor
Mass/Thick,heavy,Organic,thud,gym,a heavy medicine ball being dropped onto a gym mat
Mass/Thick,heavy,Organic,panting,field,the heavy breathing of a large dog after a run
Mass/Thick,heavy,Domestic,door,castle,a heavy iron-bound door slamming shut in a stone arch
Mass/Thick,heavy,Domestic,pot,kitchen,a heavy cast-iron pot being set down on a stove
Mass/Thick,heavy,Domestic,cabinet,library,a heavy oak bookcase being moved across a rug
Mass/Thick,heavy,Electronic,motor,factory,a massive industrial motor humming under a heavy load
Mass/Thick,heavy,Electronic,transformer,substation,the deep hum of a high-voltage transformer bank
Mass/Thick,heavy,Electronic,relay,station,a heavy electrical contactor snapping shut in a power plant
Mass/Thick,thick,Musical,strings,hall,a large section of double basses playing a low arco note
Mass/Thick,thick,Musical,sax,club,a baritone saxophone playing a low breathy note in a small room
Mass/Thick,thick,Musical,organ,church,a pipe organ playing a chord with heavy diapason stops
Mass/Thick,thick,Mechanical,gears,mill,heavy gears turning in a bath of thick grease
Mass/Thick,thick,Mechanical,grease,garage,a grease gun injecting viscous fluid into a joint
Mass/Thick,thick,Mechanical,pump,well,a pump moving thick sludge through a wide pipe
Mass/Thick,thick,Environmental,lava,volcano,the slow gloopy sound of a thick lava flow
Mass/Thick,thick,Environmental,tar,pit,large bubbles of gas popping in a viscous tar pit
Mass/Thick,thick,Environmental,snow,forest,heavy wet snow sliding off a roof and hitting the ground
Mass/Thick,thick,Organic,blood,lab,a rhythmic pulsing sound through a thick artery
Mass/Thick,thick,Organic,bark,woods,the deep and muffled bark of a mastiff in the fog
Mass/Thick,thick,Organic,munching,barn,a cow slowly chewing on thick wet hay
Mass/Thick,thick,Domestic,soup,kitchen,a thick vegetable stew bubbling in a large pot
Mass/Thick,thick,Domestic,curtains,theatre,heavy velvet curtains being drawn across a stage
Mass/Thick,thick,Domestic,honey,pantry,viscous honey being stirred in a large ceramic jar
Mass/Thick,thick,Electronic,oscillator,studio,a synthesizer with three detuned saws playing a low note
Mass/Thick,thick,Electronic,distortion,studio,a signal passing through a high-gain vacuum tube circuit
Mass/Thick,thick,Electronic,hum,basement,the thick textured hum of a failing fluorescent ballast
Mass/Thick,booming,Musical,bass drum,canyon,a bass drum strike echoing off the walls of a canyon
Mass/Thick,booming,Musical,kettle drum,hall,a timpani drum being struck with a hard mallet at high volume
Mass/Thick,booming,Musical,gong,temple,a large gong struck with force producing a deep roar
Mass/Thick,booming,Mechanical,cannon,field,a vintage cannon firing a black powder charge
Mass/Thick,booming,Mechanical,pile driver,construction,a steam-powered pile driver striking a steel beam
Mass/Thick,booming,Mechanical,blast,quarry,a controlled explosion in a rock quarry
Mass/Thick,booming,Environmental,thunder,beach,a sudden loud clap of thunder over the ocean
Mass/Thick,booming,Environmental,waves,cave,a massive wave slamming into the back of a sea cave
Mass/Thick,booming,Environmental,ice,lake,the resonant boom of a frozen lake surface cracking
Mass/Thick,booming,Organic,vocalization,jungle,the deep booming call of a male cassowary
Mass/Thick,booming,Organic,chest,forest,a gorilla drumming its chest in a resonant clearing
Mass/Thick,booming,Organic,stomp,stage,a heavy foot stomp on a hollow wooden stage
Mass/Thick,booming,Domestic,furnace,basement,a large gas furnace igniting with a muffled boom
Mass/Thick,booming,Domestic,door,hall,a heavy wooden door slamming in a long empty hallway
Mass/Thick,booming,Domestic,bin,alley,a large metal trash bin lid slamming shut
Mass/Thick,booming,Electronic,subwoofer,club,a low-frequency kick drum pulse in a dance hall
Mass/Thick,booming,Electronic,explosion,field,a distant firework shell exploding in the sky
Mass/Thick,booming,Electronic,sonic boom,plains,a jet aircraft breaking the sound barrier overhead
Mass/Thick,rumbling,Musical,organ,cathedral,a pipe organ playing a low pedal note that vibrates the pews
Mass/Thick,rumbling,Musical,didgeridoo,cave,a didgeridoo playing a low rhythmic drone in a cavern
Mass/Thick,Musical,Synthesizer,studio,a synthesizer playing a low-frequency pulse-width modulated drone,
Mass/Thick,rumbling,Mechanical,train,station,a heavy freight train passing slowly through a station
Mass/Thick,rumbling,Mechanical,engine,ship,the low-frequency vibration of a ship's engine in the hull
Mass/Thick,rumbling,Mechanical,conveyor,mine,a heavy conveyor belt moving ore deep underground
Mass/Thick,rumbling,Environmental,earthquake,valley,the deep growl of the earth shifting during a tremor
Mass/Thick,rumbling,Environmental,thunder,distance,a long and low roll of distant thunder
Mass/Thick,rumbling,Environmental,rockslide,mountain,a distant rockslide echoing through a valley
Mass/Thick,rumbling,Organic,purr,living room,a large panther purring with a deep chesty vibration
Mass/Thick,rumbling,Organic,stomach,room,a person's stomach growling loudly in a quiet room
Mass/Thick,rumbling,Organic,growl,woods,a large predator's low and steady warning growl
Mass/Thick,rumbling,Domestic,furnace,basement,a coal furnace rumbling during a high-heat cycle
Mass/Thick,rumbling,Domestic,dryer,laundry,a laundry dryer tumbling with a heavy load of sneakers
Mass/Thick,rumbling,Domestic,pipes,house,water pipes vibrating during a high-pressure flow
Mass/Thick,rumbling,Electronic,subwoofer,room,a speaker cabinet emitting a low-frequency rumble
Mass/Thick,rumbling,Electronic,motor,factory,the low-frequency hum of a large industrial fan
Mass/Thick,rumbling,Electronic,ground loop,studio,a speaker emitting a low 60hz electrical hum
