category,tag,domain,source,environment,scenario
Dynamic/Stable,constant,Environmental,fire,den,the steady and unchanging hiss of a gas fireplace burner
Dynamic/Stable,constant,Environmental,sand,desert,the uniform sound of windblown sand sliding down a large dune
Dynamic/Stable,constant,Environmental,leaves,orchard,the steady and unchanging rustle of a canopy in a fixed breeze
Dynamic/Stable,constant,Environmental,ocean,beach,the steady and distant roar of a calm sea on a flat shore
Dynamic/Stable,constant,Environmental,mist,valley,the silent and unchanging movement of air past a stationary ear
Dynamic/Stable,constant,Environmental,lava,volcano,the steady and sluggish gurgling of a thick lava pool
Dynamic/Stable,constant,Environmental,thaw,creek,the steady and rhythmic dripping of water from a single icicle
Dynamic/Stable,constant,Environmental,reeds,marsh,the uniform clattering of dry reeds in a steady wind
Dynamic/Stable,constant,Environmental,glacier,valley,the slow and unchanging groan of a massive ice sheet
Dynamic/Stable,constant,Environmental,snow,tundra,the steady and unchanging hiss of spindrift across a frozen plain
Dynamic/Stable,constant,Environmental,insects,field,the unwavering and high-frequency drone of a distant cicada
Dynamic/Stable,constant,Environmental,bubbles,pond,the steady and rhythmic popping of swamp gas on the surface
Dynamic/Stable,constant,Organic,purr,living room,the steady and unwavering vibration of a cat's throat
Dynamic/Stable,constant,Organic,heartbeat,clinic,the rhythmic and unchanging thumping of a resting heart
Dynamic/Stable,constant,Organic,breathing,bedroom,the steady and rhythmic inhale of a person in deep sleep
Dynamic/Stable,constant,Organic,hum,study,a long and unchanging vocal note hummed by a person
Dynamic/Stable,constant,Organic,wings,meadow,the steady and high-pitched buzzing of a stationary hoverfly
Dynamic/Stable,constant,Organic,throat singing,cave,a sustained and unchanging overtone held by a throat singer
Dynamic/Stable,constant,Organic,cicada,orchard,the unwavering and high-frequency rhythmic buzz of a cicada
Dynamic/Stable,constant,Organic,bee,garden,the steady and low-pitched drone of a bumblebee at a flower
Dynamic/Stable,constant,Organic,cricket,basement,the steady and rhythmic chirping of a field cricket
Dynamic/Stable,constant,Organic,fins,reef,the steady and even movement of a large fish's tail in the water
Dynamic/Stable,constant,Organic,scales,desert,the steady rustle of a snake sliding across a flat rock
Dynamic/Stable,constant,Organic,frogs,swamp,the unwavering collective chorus of bullfrogs in a pond
Dynamic/Stable,constant,Organic,panting,yard,the steady and rhythmic breathing of a dog on a porch
Dynamic/Stable,constant,Organic,blood,ear,the steady and low-frequency rush of blood in the ear in a silent room
Dynamic/Stable,constant,Organic,stomach,den,the steady and rhythmic gurgling of a stomach after a meal
Dynamic/Stable,constant,Organic,moth,porch,the steady and frantic fluttering of a moth against a screen
Dynamic/Stable,constant,Organic,leaves,woods,the unwavering rustle of dry bamboo leaves in a steady breeze
Dynamic/Stable,constant,Organic,wasps,nest,the steady and collective vibration of wings inside a paper nest
Dynamic/Stable,constant,Domestic,fridge,kitchen,the steady and unchanging hum of a refrigerator compressor
Dynamic/Stable,constant,Domestic,fan,bedroom,the unwavering and low-pitched whir of a window air unit
Dynamic/Stable,constant,Domestic,vacuum,living room,the steady and unchanging roar of an upright vacuum cleaner
Dynamic/Stable,constant,Domestic,shower,bathroom,the uniform sound of water hitting a plastic shower curtain
Dynamic/Stable,constant,Domestic,kettle,pantry,the steady and unchanging hiss of a simmering kettle
Dynamic/Stable,constant,Domestic,clock,hallway,the perfectly rhythmic ticking of a wooden wall clock
Dynamic/Stable,constant,Domestic,dishwasher,kitchen,the steady and splashing sound of a rinse cycle
Dynamic/Stable,constant,Domestic,boiler,closet,the unwavering and low-frequency hum of a heating boiler
Dynamic/Stable,constant,Domestic,extractor,kitchen,the steady and wide-band roar of a range hood fan
Dynamic/Stable,constant,Domestic,fountain,courtyard,the uniform and unchanging splash of a stone fountain
Dynamic/Stable,constant,Domestic,sprinkler,lawn,the steady and rhythmic clicking of an impact sprinkler
Dynamic/Stable,constant,Domestic,iron,laundry,the unwavering and quiet hiss of a steam iron
Dynamic/Stable,constant,Domestic,wax,study,the steady rotation and light hiss of a wax cylinder phonograph
Dynamic/Stable,constant,Domestic,pipes,basement,the steady and resonant thrum of water through a pipe
Dynamic/Stable,constant,Domestic,projector,attic,the unwavering whir of an 8mm film projector motor
Dynamic/Stable,constant,Domestic,aquarium,den,the steady and quiet humming of an aquarium air pump
Dynamic/Stable,constant,Domestic,oven,kitchen,the unwavering and low-pitched roar of a gas oven burner
Dynamic/Stable,constant,Domestic,shaver,bathroom,the steady and high-speed buzz of an electric razor
Dynamic/Stable,constant,Electronic,sine wave,studio,a pure and unchanging 1khz sine wave from a generator
Dynamic/Stable,constant,Electronic,hum,vault,the steady and unwavering 60hz hum of a power transformer
Dynamic/Stable,constant,Electronic,white noise,nursery,the unchanging and steady hiss of a white noise machine
Dynamic/Stable,constant,Electronic,fan,server room,the high-speed and constant whir of a server's cooling fan
Dynamic/Stable,constant,Electronic,inverter,rooftop,the steady and low-pitched hum of a solar power inverter
Dynamic/Stable,constant,Electronic,neon sign,diner,the unchanging and quiet buzz of a flickering neon light
Dynamic/Stable,constant,Electronic,carrier,study,the long and steady carrier tone of a dial-up modem
Dynamic/Stable,constant,Electronic,monitor,classroom,the faint and steady high-frequency hum of a CRT monitor
Dynamic/Stable,constant,Electronic,oscillator,lab,the unwavering and steady pitch of an analog lab oscillator
Dynamic/Stable,constant,Electronic,drone,hangar,the consistent and vibration-free hum of a stationary drone
Dynamic/Stable,constant,Electronic,radio,attic,the steady and unchanging static of an un-tuned AM radio
Dynamic/Stable,constant,Electronic,charger,bedroom,the faint and steady low-frequency hum of a laptop charger
Dynamic/Stable,constant,Electronic,conduit,subway,the deep and steady hum of high-voltage cables in a tunnel
Dynamic/Stable,constant,Electronic,beeper,kitchen,a long and unwavering beep from a digital kitchen timer
Dynamic/Stable,constant,Electronic,ups,closet,the steady and quiet buzz of a battery backup unit
Dynamic/Stable,constant,Electronic,sequencer,studio,a repetitive and unchanging electronic pulse from a sequencer
Dynamic/Stable,constant,Electronic,clock,office,the steady and rhythmic pulsing of a digital clock's alarm
Dynamic/Stable,constant,Electronic,taser,field,a rhythmic and steady electrical arc between two metal probes
Dynamic/Stable,continuous,Musical,bowed string,chamber,an unbroken bow stroke moving across a gut violin string
Dynamic/Stable,continuous,Musical,pipe organ,cathedral,an unending pedal note held on a massive wooden organ pipe
Dynamic/Stable,continuous,Musical,didgeridoo,cave,the unbroken drone of a didgeridoo using circular breathing
Dynamic/Stable,continuous,Musical,singing bowl,temple,the seamless and circular vibration of a quartz singing bowl
Dynamic/Stable,continuous,Musical,bagpipes,field,the unbroken flow of air through the drones of a bagpipe
Dynamic/Stable,continuous,Musical,harmonium,chapel,a seamless reed drone maintained by rhythmic foot pumping
Dynamic/Stable,continuous,Musical,synthesizer,studio,an unbroken and evolving pad sound from a digital synthesizer
Dynamic/Stable,continuous,Musical,theremin,gallery,a seamless glissando between two pitches on a theremin
Dynamic/Stable,continuous,Musical,cello,ballroom,an unbroken and flowing melodic line on a cello C-string
Dynamic/Stable,continuous,Musical,flute,meadow,a long and seamless stream of air through a transverse flute
Dynamic/Stable,continuous,Musical,hurdy-gurdy,tavern,the unbroken friction of a wheel on a revolving gut string
Dynamic/Stable,continuous,Musical,marimba,theatre,an unbroken mallet roll creating a seamless wash of tone
Dynamic/Stable,continuous,Musical,glass armonica,parlor,the seamless and circular tone of a revolving glass bowl
Dynamic/Stable,continuous,Musical,tamboura,shrine,the unbroken and repetitive pluck of a four-string tamboura
Dynamic/Stable,continuous,Musical,vibraphone,jazz club,a seamless and sustained note with a spinning tremolo
Dynamic/Stable,continuous,Musical,shakers,festival,an unbroken and rhythmic movement of beads in a plastic tube
Dynamic/Stable,continuous,Musical,koto,tea house,an unbroken and shimmering glissando across silk koto strings
Dynamic/Stable,continuous,Musical,brass bell,tower,the unbroken and lingering resonance of a massive iron bell
Dynamic/Stable,continuous,Mechanical,conveyor,warehouse,the seamless movement of a rubber belt on a motorized track
Dynamic/Stable,continuous,Mechanical,flywheel,factory,the unbroken and silent rotation of a heavy metal flywheel
Dynamic/Stable,continuous,Mechanical,motor,garage,the seamless whirring of an electric car motor at high RPM
Dynamic/Stable,continuous,Mechanical,fan,office,the unbroken and low-pitched whir of a balanced ceiling fan
Dynamic/Stable,continuous,Mechanical,turbine,bunker,the seamless and immersive hum of a spinning steam turbine
Dynamic/Stable,continuous,Mechanical,gears,museum,the unbroken and intricate movement of a planetary gear system
Dynamic/Stable,continuous,Mechanical,pump,station,the seamless and rhythmic flow of water through a large pump
Dynamic/Stable,continuous,Mechanical,lathe,workshop,the unbroken sound of a metal cutting tool on a spinning rod
Dynamic/Stable,continuous,Mechanical,ventilation,tunnel,the seamless and powerful roar of an industrial fan
Dynamic/Stable,continuous,Mechanical,elevator,shaft,the unbroken and steady movement of a hydraulic elevator
Dynamic/Stable,continuous,Mechanical,clockwork,tower,the seamless and rhythmic ticking of a large turret clock
Dynamic/Stable,continuous,Mechanical,hard drive,server room,the unbroken and high-speed spin of multiple disk platters
Dynamic/Stable,continuous,Mechanical,air pump,lab,the seamless and muffled thrum of a vacuum pump system
Dynamic/Stable,continuous,Mechanical,potter's wheel,studio,the unbroken and steady hum of a heavy pottery wheel
Dynamic/Stable,continuous,Mechanical,drill,garage,the seamless whir of a pneumatic drill spinning at high speed
Dynamic/Stable,continuous,Mechanical,centrifuge,lab,the unbroken and rising pitch of a laboratory centrifuge
Dynamic/Stable,continuous,Mechanical,shutter,gallery,the seamless and rapid clicking of a high-speed camera
Dynamic/Stable,continuous,Mechanical,spinning top,patio,the unbroken and high-pitched whir of a tin spinning top
Dynamic/Stable,continuous,Environmental,waterfall,forest,an unbroken wall of sound from a massive forest waterfall
Dynamic/Stable,continuous,Environmental,wind,canyon,the seamless and steady howl of wind through a stone gorge
Dynamic/Stable,continuous,Environmental,rain,greenhouse,the unbroken drumming of a tropical downpour on glass
Dynamic/Stable,continuous,Environmental,river,meadow,the seamless and rushing sound of a wide and deep river
Dynamic/Stable,continuous,Environmental,geyser,basin,the unbroken and powerful hiss of a steam-releasing vent
Dynamic/Stable,continuous,Environmental,ocean,beach,the unbroken and overlapping roar of waves on a long shore
Dynamic/Stable,continuous,Environmental,fire,campsite,the seamless and roaring sound of a large brush fire
Dynamic/Stable,continuous,Environmental,lava,crater,the unbroken gurgling and bubbling of a thick lava lake
Dynamic/Stable,continuous,Environmental,sand,desert,the seamless and hissing sound of windblown sand on a dune
Dynamic/Stable,continuous,Environmental,stream,mountain,the unbroken and rhythmic babbling of a fast-moving creek
Dynamic/Stable,continuous,Environmental,glacier,valley,the unbroken and low-pitched groan of a shifting ice sheet
Dynamic/Stable,continuous,Environmental,thaw,forest,the unbroken and rhythmic dripping of water onto a hollow log
Dynamic/Stable,continuous,Environmental,leaves,orchard,the seamless rustling of a canopy in a strong steady wind
Dynamic/Stable,continuous,Environmental,insects,field,the unbroken and immersive drone of a chorus of cicadas
Dynamic/Stable,continuous,Environmental,mist,valley,the unbroken and low-pitched whistle of wind over a ridge
Dynamic/Stable,continuous,Environmental,reeds,marsh,the seamless and clattering sound of reeds in a steady gale
Dynamic/Stable,continuous,Environmental,echo,canyon,the unbroken and lingering resonance of a shout in a gorge
Dynamic/Stable,continuous,Environmental,storm,prairie,the unbroken and howling wind through tall prairie grass
Dynamic/Stable,continuous,Organic,purr,living room,the unbroken and rhythmic vibration of a large cat's throat
Dynamic/Stable,continuous,Organic,breathing,bedroom,the seamless and rhythmic inhale of a person in deep sleep
Dynamic/Stable,continuous,Organic,hum,chapel,the unbroken and sustained vocal drone of a singer in a hall
Dynamic/Stable,continuous,Organic,wings,meadow,the unbroken and high-pitched buzzing of a dragonfly in flight
Dynamic/Stable,continuous,Organic,cicada,orchard,the unbroken and high-frequency rhythmic buzz of a cicada
Dynamic/Stable,continuous,Organic,bee,garden,the seamless and low-pitched drone of a bumblebee at a flower
Dynamic/Stable,continuous,Organic,throat singing,cave,the unbroken and rich overtone drone of a throat singer
Dynamic/Stable,continuous,Organic,heartbeat,clinic,the seamless and rhythmic thumping of a resting heart
Dynamic/Stable,continuous,Organic,frogs,swamp,the unbroken and immersive chorus of bullfrogs at night
Dynamic/Stable,continuous,Organic,cricket,field,the seamless and rhythmic chirping of a field cricket
Dynamic/Stable,continuous,Organic,panting,yard,the unbroken and rhythmic breathing of a dog after a run
Dynamic/Stable,continuous,Organic,scales,desert,the unbroken rustle of a large snake moving across sand
Dynamic/Stable,continuous,Organic,blood,ear,the unbroken and low-frequency rush of blood in the ear
Dynamic/Stable,continuous,Organic,fins,reef,the seamless and even movement of a fish's tail in the water
Dynamic/Stable,continuous,Organic,moth,porch,the unbroken and frantic fluttering of wings against a bulb
Dynamic/Stable,continuous,Organic,wasps,nest,the seamless and collective vibration of wings in a paper nest
Dynamic/Stable,continuous,Organic,stomach,den,the unbroken and rhythmic gurgling of a stomach after a meal
Dynamic/Stable,continuous,Organic,voice,hallway,the unbroken and sustained humming of a person in a corridor
Dynamic/Stable,continuous,Domestic,fridge,kitchen,the unbroken and low-frequency hum of a refrigerator motor
Dynamic/Stable,continuous,Domestic,vacuum,living room,the seamless and roaring sound of an upright vacuum cleaner
Dynamic/Stable,continuous,Domestic,shower,bathroom,the unbroken and splashing sound of a high-pressure shower
Dynamic/Stable,continuous,Domestic,fan,bedroom,the seamless and low-pitched whir of a window air unit
Dynamic/Stable,continuous,Domestic,kettle,pantry,the unbroken and hissing sound of a kettle reaching a boil
Dynamic/Stable,continuous,Domestic,fountain,courtyard,the seamless and splashing sound of a stone tiered fountain
Dynamic/Stable,continuous,Domestic,boiler,closet,the unbroken and low-frequency hum of a heating boiler
Dynamic/Stable,continuous,Domestic,dishwasher,kitchen,the seamless and splashing sound of a full wash cycle
Dynamic/Stable,continuous,Domestic,extractor,kitchen,the unbroken and wide-band roar of a range hood fan
Dynamic/Stable,continuous,Domestic,sprinkler,lawn,the seamless and rhythmic clicking of an impact sprinkler
Dynamic/Stable,continuous,Domestic,iron,laundry,the unbroken and quiet hiss of a hot steam iron
Dynamic/Stable,continuous,Domestic,pipes,basement,the seamless and resonant thrum of water through a pipe
Dynamic/Stable,continuous,Domestic,shaver,bathroom,the unbroken and high-speed buzz of an electric razor
Dynamic/Stable,continuous,Domestic,aquarium,den,the seamless and quiet humming of an aquarium air pump
Dynamic/Stable,continuous,Domestic,clock,hallway,the unbroken and rhythmic ticking of a mechanical wall clock
Dynamic/Stable,continuous,Domestic,oven,kitchen,the unbroken and low-pitched roar of a gas oven burner
Dynamic/Stable,continuous,Domestic,projector,attic,the seamless and whirring sound of a film projector motor
Dynamic/Stable,continuous,Domestic,dryer,laundry,the unbroken and low-pitched roar of a tumble dryer
Dynamic/Stable,continuous,Electronic,sine wave,studio,an unbroken and pure 1khz sine wave from a generator
Dynamic/Stable,continuous,Electronic,hum,vault,the seamless and unwavering 60hz hum of a power transformer
Dynamic/Stable,continuous,Electronic,white noise,nursery,the unbroken and steady hiss of a white noise machine
Dynamic/Stable,continuous,Electronic,fan,server room,the unbroken and high-speed whir of multiple server fans
Dynamic/Stable,continuous,Electronic,inverter,rooftop,the seamless and low-pitched hum of a solar power inverter
Dynamic/Stable,continuous,Electronic,neon sign,diner,the unbroken and quiet buzz of a flickering neon sign
Dynamic/Stable,continuous,Electronic,carrier,study,the seamless and steady carrier tone of a dial-up modem
Dynamic/Stable,continuous,Electronic,monitor,classroom,the unbroken and high-frequency hum of a CRT monitor
Dynamic/Stable,continuous,Electronic,oscillator,lab,the seamless and steady pitch of an analog lab oscillator
Dynamic/Stable,continuous,Electronic,drone,hangar,the unbroken and vibration-free hum of a stationary drone
Dynamic/Stable,continuous,Electronic,radio,attic,the seamless and unchanging static of an un-tuned AM radio
Dynamic/Stable,continuous,Electronic,charger,bedroom,the unbroken and steady low-frequency hum of a charger
Dynamic/Stable,continuous,Electronic,conduit,subway,the deep and seamless hum of high-voltage cables in a tunnel
Dynamic/Stable,continuous,Electronic,beeper,kitchen,an unbroken and high-pitched beep from a digital timer
Dynamic/Stable,continuous,Electronic,ups,closet,the seamless and quiet buzz of a battery backup unit
Dynamic/Stable,continuous,Electronic,sequencer,studio,an unbroken and rhythmic electronic pulse from a sequencer
Dynamic/Stable,continuous,Electronic,clock,office,the seamless and rhythmic pulsing of a digital clock's alarm
Dynamic/Stable,continuous,Electronic,taser,field,an unbroken and rhythmic electrical arc between metal probes
Dynamic/Stable,even,Musical,metronome,parlor,the uniform and rhythmic ticking of a mechanical metronome
Dynamic/Stable,even,Musical,marimba,studio,a perfectly uniform mallet roll on a rosewood marimba bar
Dynamic/Stable,even,Musical,tamboura,temple,the uniform and rhythmic plucking of a four-string tamboura
Dynamic/Stable,even,Musical,cello,chamber,a uniform and steady bow stroke on a gut cello string
Dynamic/Stable,even,Musical,pipe organ,cathedral,a uniform and unchanging pedal note in an empty cathedral
Dynamic/Stable,even,Musical,glockenspiel,theatre,a uniform series of eighth notes on a metal glockenspiel
Dynamic/Stable,even,Musical,snare drum,gym,a uniform and steady snare roll at a fixed intensity
Dynamic/Stable,even,Musical,harmonium,chapel,the uniform reed drone maintained by steady foot pumping
Dynamic/Stable,even,Musical,didgeridoo,cave,the uniform and unchanging drone of a eucalyptus didgeridoo
Dynamic/Stable,even,Musical,tambourine,festival,a uniform and rhythmic shaking of metal tambourine jingles
Dynamic/Stable,even,Musical,flute,meadow,a uniform and steady breath through a wooden transverse flute
Dynamic/Stable,even,Musical,harpsichord,gallery,a uniform series of plucked notes on a brass harpsichord
Dynamic/Stable,even,Musical,tibetan bowl,shrine,the uniform vibration of a singing bowl at a constant speed
Dynamic/Stable,even,Musical,synthesizer,bedroom,a uniform and unmodulated square wave from a digital oscillator
Dynamic/Stable,even,Musical,shakers,parlor,a uniform and rhythmic movement of sand in a plastic shaker
Dynamic/Stable,even,Musical,koto,tea house,a uniform and rhythmic plucking of a silk koto string
Dynamic/Stable,even,Musical,celesta,observatory,a uniform and delicate melodic phrase on a high celesta bar
Dynamic/Stable,even,Musical,accordion,tavern,the uniform and steady expansion of leather accordion bellows
Dynamic/Stable,even,Mechanical,clockwork,museum,the uniform and rhythmic ticking of a brass escapement
Dynamic/Stable,even,Mechanical,motor,garage,the uniform and high-speed whir of an electric car motor
Dynamic/Stable,even,Mechanical,fan,office,the uniform and low-pitched whir of a balanced ceiling fan
Dynamic/Stable,even,Mechanical,conveyor,warehouse,the uniform movement of a rubber belt on a motorized track
Dynamic/Stable,even,Mechanical,turbine,bunker,the uniform and immersive hum of a spinning steam turbine
Dynamic/Stable,even,Mechanical,pump,station,the uniform and rhythmic flow of water through a large pump
Dynamic/Stable,even,Mechanical,lathe,workshop,the uniform sound of a metal cutting tool on a spinning rod
Dynamic/Stable,even,Mechanical,ventilation,tunnel,the uniform and powerful roar of an industrial ventilation fan
Dynamic/Stable,even,Mechanical,elevator,shaft,the uniform and steady movement of a hydraulic elevator
Dynamic/Stable,even,Mechanical,hard drive,server room,the uniform and high-speed spin of multiple disk platters
Dynamic/Stable,even,Mechanical,air pump,lab,the uniform and muffled thrum of a vacuum pump system
Dynamic/Stable,even,Mechanical,potter's wheel,studio,the uniform and steady hum of a heavy pottery wheel
Dynamic/Stable,even,Mechanical,drill,garage,the uniform whir of a pneumatic drill spinning at high speed
Dynamic/Stable,even,Mechanical,centrifuge,lab,the uniform and rising pitch of a laboratory centrifuge
Dynamic/Stable,even,Mechanical,shutter,gallery,the uniform and rapid clicking of a high-speed camera
Dynamic/Stable,even,Mechanical,spinning top,patio,the uniform and high-pitched whir of a tin spinning top
Dynamic/Stable,even,Mechanical,mill,riverbank,the uniform and rhythmic grinding of a water-powered millstone
Dynamic/Stable,even,Environmental,waterfall,forest,the uniform wall of sound from a wide forest waterfall
Dynamic/Stable,even,Environmental,wind,canyon,the uniform and steady whistle of wind through a stone gorge
Dynamic/Stable,even,Environmental,rain,greenhouse,the uniform and steady patter of light rain on a glass roof
Dynamic/Stable,even,Environmental,stream,meadow,the uniform and rhythmic flow of water over smooth pebbles
Dynamic/Stable,even,Environmental,geyser,basin,the uniform and powerful hiss of a steam-releasing vent
Dynamic/Stable,even,Environmental,river,canyon,the uniform and rushing sound of a wide and deep river
Dynamic/Stable,even,Environmental,fire,den,the uniform and steady hiss of a gas fireplace burner
Dynamic/Stable,even,Environmental,sand,desert,the uniform and hissing sound of windblown sand on a dune
Dynamic/Stable,even,Environmental,ocean,beach,the uniform and distant roar of a calm sea on a flat shore
Dynamic/Stable,even,Environmental,lava,volcano,the uniform gurgling and bubbling of a thick lava pool
Dynamic/Stable,even,Environmental,leaves,orchard,the uniform rustle of a canopy in a steady breeze
Dynamic/Stable,even,Environmental,glacier,valley,the uniform and low-pitched groan of a shifting ice sheet
Dynamic/Stable,even,Environmental,thaw,forest,the uniform and rhythmic dripping of water from a single icicle
Dynamic/Stable,even,Environmental,mist,valley,the uniform and low-pitched whistle of wind over a ridge
Dynamic/Stable,even,Environmental,reeds,marsh,the uniform and clattering sound of reeds in a steady gale
Dynamic/Stable,even,Environmental,insects,field,the uniform and immersive drone of a chorus of cicadas
Dynamic/Stable,even,Environmental,bubbles,pond,the uniform and rhythmic popping of gas on a pond surface
Dynamic/Stable,even,Environmental,thaw,creek,the uniform and rhythmic tinkling of ice in a slow current
Dynamic/Stable,even,Organic,heartbeat,clinic,the uniform and rhythmic thumping of a resting heart
Dynamic/Stable,even,Organic,purr,living room,the uniform and rhythmic vibration of a large cat's throat
Dynamic/Stable,even,Organic,breathing,bedroom,the uniform and rhythmic inhale of a person in deep sleep
Dynamic/Stable,even,Organic,hum,chapel,the uniform and sustained vocal drone of a singer in a hall
Dynamic/Stable,even,Organic,wings,meadow,the uniform and high-pitched buzzing of a dragonfly in flight
Dynamic/Stable,even,Organic,cicada,orchard,the uniform and high-frequency rhythmic buzz of a cicada
Dynamic/Stable,even,Organic,bee,garden,the uniform and low-pitched drone of a bumblebee at a flower
Dynamic/Stable,even,Organic,throat singing,cave,the uniform and rich overtone drone of a throat singer
Dynamic/Stable,even,Organic,frogs,swamp,the uniform and immersive chorus of bullfrogs at night
Dynamic/Stable,even,Organic,cricket,field,the uniform and rhythmic chirping of a field cricket
Dynamic/Stable,even,Organic,panting,yard,the uniform and rhythmic breathing of a dog after a run
Dynamic/Stable,even,Organic,scales,desert,the uniform rustle of a large snake moving across sand
Dynamic/Stable,even,Organic,blood,ear,the uniform and low-frequency rush of blood in the ear
Dynamic/Stable,even,Organic,fins,reef,the uniform and steady movement of a fish's tail in the water
Dynamic/Stable,even,Organic,moth,porch,the uniform and frantic fluttering of wings against a bulb
Dynamic/Stable,even,Organic,wasps,nest,the uniform and collective vibration of wings in a paper nest
Dynamic/Stable,even,Organic,stomach,den,the uniform and rhythmic gurgling of a stomach after a meal
Dynamic/Stable,even,Organic,voice,hallway,the uniform and sustained humming of a person in a corridor
Dynamic/Stable,even,Domestic,fridge,kitchen,the uniform and low-frequency hum of a refrigerator motor
Dynamic/Stable,even,Domestic,vacuum,living room,the uniform and roaring sound of an upright vacuum cleaner
Dynamic/Stable,even,Domestic,shower,bathroom,the uniform and splashing sound of a high-pressure shower
Dynamic/Stable,even,Domestic,fan,bedroom,the uniform and low-pitched whir of a window air unit
Dynamic/Stable,even,Domestic,kettle,pantry,the uniform and hissing sound of a kettle reaching a boil
Dynamic/Stable,even,Domestic,fountain,courtyard,the uniform and splashing sound of a stone tiered fountain
Dynamic/Stable,even,Domestic,boiler,closet,the uniform and low-frequency hum of a heating boiler
Dynamic/Stable,even,Domestic,dishwasher,kitchen,the uniform and splashing sound of a full wash cycle
Dynamic/Stable,even,Domestic,extractor,kitchen,the uniform and wide-band roar of a range hood fan
Dynamic/Stable,even,Domestic,sprinkler,lawn,the uniform and rhythmic clicking of an impact sprinkler
