category,tag,domain,source,environment,scenario
Harmonic/Damped,muffled,Environmental,waves,shoreline,the sound of surf crashing heard from behind a high sand dune
Harmonic/Damped,muffled,Environmental,wind,canyon,a gale howling through a valley heard from inside a deep rock cleft
Harmonic/Damped,muffled,Environmental,fire,campsite,the crackling of a large bonfire heard from inside a heavy canvas tent
Harmonic/Damped,muffled,Environmental,ice,lake,the sound of an ice sheet cracking beneath a foot of fresh snow
Harmonic/Damped,muffled,Environmental,thaw,orchard,meltwater rushing through a pipe buried deep underground
Harmonic/Damped,mamped,Environmental,volcano,island,a volcanic tremor heard through a thick layer of volcanic ash
Harmonic/Damped,muffled,Environmental,geyser,thermal field,the bubbling of a geyser occurring deep inside a narrow earth vent
Harmonic/Damped,muffled,Environmental,landslide,quarry,the sound of shifting earth heard from inside a heavy machinery cab
Harmonic/Damped,muffled,Environmental,river,valley,a fast-moving river heard from the bottom of a deep ravine
Harmonic/Damped,muffled,Environmental,storm,ship,the sound of a storm heard from the lower hold of a wooden ship
Harmonic/Damped,muffled,Environmental,mud,swamp,gas bubbles bursting deep within a pool of thick swamp mud
Harmonic/Damped,muffled,Environmental,leaves,forest,the rustling of dry leaves beneath a heavy layer of fallen pine needles
Harmonic/Damped,muffled,Environmental,bubbles,hot spring,the sound of a hot spring boiling heard through a thick crust of earth
Harmonic/Damped,muffled,Environmental,hail,greenhouse,hailstones hitting a roof covered in a thick layer of protective mulch
Harmonic/Damped,muffled,Organic,vocal,nursery,a person talking to a baby while wearing a heavy winter scarf over their mouth
Harmonic/Damped,muffled,Organic,footsteps,hallway,a person walking in heavy wool boots across a deep-pile shag rug
Harmonic/Damped,muffled,Organic,breathing,bedroom,the sound of a person breathing while their head is under a thick duvet
Harmonic/Damped,muffled,Organic,throat,zoo,the growl of a tiger heard from the other side of a glass observation wall
Harmonic/Damped,muffled,Organic,purr,living room,the vibration of a cat purring while curled inside a thick fleece blanket
Harmonic/Damped,muffled,Organic,heartbeat,quiet room,a heartbeat heard through the chest of a person wearing a heavy parka
Harmonic/Damped,muffled,Organic,wings,meadow,the flapping of a large bird's wings heard through a dense thicket of bushes
Harmonic/Damped,muffled,Organic,scales,reptile house,a snake sliding across dry leaves heard from inside a wooden hide
Harmonic/Damped,muffled,Organic,bark,farmland,a dog barking in the distance through a heavy falling snow
Harmonic/Damped,muffled,Organic,throat,woods,the hoot of an owl coming from deep inside a hollow rotting log
Harmonic/Damped,muffled,Organic,tongue,zoo,a person clicking their tongue while their mouth is partially obstructed
Harmonic/Damped,muffled,Organic,bones,museum,the clatter of bones being shifted inside a heavy velvet-lined crate
Harmonic/Damped,muffled,Organic,skin,spa,a massage stroke being performed on a person through a thick towel
Harmonic/Damped,muffled,Organic,vocal,stadium,the cheer of a crowd heard from the tiled hallways of a stadium concourse
Harmonic/Damped,muffled,Organic,claws,attic,a squirrel scratching on a wooden beam heard through a thick plaster ceiling
Harmonic/Damped,muffled,Organic,egg,incubator,a chick pecking at an eggshell buried under a layer of warm sand
Harmonic/Damped,muffled,Organic,hair,salon,the sound of a hairdryer operating in a separate room behind a closed door
Harmonic/Damped,muffled,Domestic,refrigerator,kitchen,the hum of a fridge compressor heard from inside a walk-in pantry
Harmonic/Damped,muffled,Domestic,vacuum,living room,a vacuum cleaner running in a bedroom with the door firmly shut
Harmonic/Damped,muffled,Domestic,washing machine,laundry room,a machine in mid-cycle heard from the opposite end of a hallway
Harmonic/Damped,muffled,Domestic,television,bedroom,the sound of a movie playing in the next room through a shared wall
Harmonic/Damped,muffled,Domestic,faucet,bathroom,water running into a full bathtub heard from the kitchen
Harmonic/Damped,muffled,Domestic,kettle,pantry,a tea kettle whistling in a kitchen heard through a heavy swinging door
Harmonic/Damped,muffled,Domestic,door,hallway,a heavy front door being knocked on from the outside of a house
Harmonic/Damped,muffled,Domestic,clock,bedroom,the ticking of a small alarm clock placed under a pillow
Harmonic/Damped,muffled,Domestic,can,recycling center,an aluminum can being crushed inside a thick plastic garbage bag
Harmonic/Damped,muffled,Domestic,bottle,cellar,a glass bottle clinking inside a box filled with straw
Harmonic/Damped,muffled,Domestic,silverware,restaurant,the clatter of silverware being washed in a back kitchen sink
Harmonic/Damped,muffled,Domestic,drawer,office,a heavy desk drawer being slammed shut inside a carpeted room
Harmonic/Damped,muffled,Domestic,zipper,closet,a metal zipper being pulled on a bag buried under a pile of clothes
Harmonic/Damped,muffled,Domestic,curtain,theatre,the movement of a stage technician heard from behind heavy velvet drapes
Harmonic/Damped,muffled,Domestic,lightbulb,garage,a lightbulb exploding inside a heavy glass protective housing
Harmonic/Damped,muffled,Domestic,fan,bedroom,a tower fan oscillating behind a tall upholstered armchair
Harmonic/Damped,muffled,Domestic,broom,porch,the sound of sweeping heard from the other side of a glass patio door
Harmonic/Damped,muffled,Electronic,subwoofer,apartment,a low-frequency test tone being played in the apartment above
Harmonic/Damped,muffled,Electronic,transformer,substation,the hum of a power transformer heard from behind a concrete barrier
Harmonic/Damped,muffled,Electronic,beeper,hospital,a digital medical alarm sounding from inside a nurse's station cabinet
Harmonic/Damped,muffled,Electronic,speaker,stadium,a stadium announcement heard from the interior of a parked car
Harmonic/Damped,muffled,Electronic,alarm,bedroom,a smartphone alarm vibrating on a mattress under a heavy quilt
Harmonic/Damped,muffled,Electronic,buzzer,factory,an industrial shift buzzer heard from a soundproofed breakroom
Harmonic/Damped,muffled,Electronic,static,radio,the hiss of a radio playing inside a metal toolbox
Harmonic/Damped,muffled,Electronic,feedback,stage,guitar feedback heard from the hallway outside a rehearsal room
Harmonic/Damped,muffled,Electronic,synthesizer,studio,a synthesizer pad with the low-pass filter completely closed
Harmonic/Damped,muffled,Electronic,oscillator,lab,a high-frequency tone heard from the street through a laboratory wall
Harmonic/Damped,muffled,Electronic,relay,basement,an electrical relay clicking inside a sealed metal control box
Harmonic/Damped,muffled,Electronic,toy,playroom,an electronic toy playing a tune from the bottom of a toy chest
Harmonic/Damped,muffled,Electronic,modem,attic,the sound of a modem connecting heard through a wooden floor
Harmonic/Damped,muffled,Electronic,phone,hallway,a phone ringing inside a heavy leather briefcase
Harmonic/Damped,muffled,Electronic,laser,research lab,the cooling fan of a laser heard through a thick safety partition
Harmonic/Damped,muffled,Electronic,led,billboard,the buzz of a digital sign heard from the interior of a nearby building
Harmonic/Damped,muffled,Electronic,capacitor,lab,the discharge of a capacitor bank heard through an observation window
Harmonic/Damped,constrained,Musical,piccolo,theatre,a piccolo being played while the player's fingers tightly grip the keys
Harmonic/Damped,constrained,Musical,violin,art gallery,a violin string being bowed with extreme downward pressure near the bridge
Harmonic/Damped,constrained,Musical,flute,meadow,a flute note being forced through a very narrow and restricted embouchure
Harmonic/Damped,constrained,Musical,trumpet,stadium,a trumpet player pushing air through a tightly fitted practice mute
Harmonic/Damped,constrained,Musical,piano,ballroom,a grand piano key being pressed while the strings are tightly clamped
Harmonic/Damped,constrained,Musical,harp,conservatory,a harp string being plucked while the player's other hand mutes the vibration
Harmonic/Damped,constrained,Musical,oboe,concert hall,an oboe note being produced with a very stiff and narrow double reed
Harmonic/Damped,constrained,Musical,cello,stone chapel,a cellist bowing a string that has been wrapped in a thin wire
Harmonic/Damped,constrained,Musical,organ,cathedral,air being forced through an organ pipe with a partially blocked vent
Harmonic/Damped,constrained,Musical,drum,rehearsal room,a snare drum being struck while the batter head is extremely tight
Harmonic/Damped,constrained,Musical,guitar,tavern,an electric guitar string being plucked while held against a metal fret
Harmonic/Damped,constrained,Musical,harmonica,porch,a harmonica reed vibrating in a very small and restricted air chamber
Harmonic/Damped,constrained,Musical,bagpipes,highlands,air being squeezed through the narrow chanter of a bagpipe
Harmonic/Damped,constrained,Musical,zither,tea house,a zither string being picked while the player applies heavy palm pressure
Harmonic/Damped,constrained,Musical,triangle,orchestra pit,a triangle being struck while being held firmly in a gloved hand
Harmonic/Damped,constrained,Musical,accordion,street,an accordion chord played with the bellows almost completely closed
Harmonic/Damped,constrained,Musical,sax,subway,a saxophone note being squeezed out with high reed tension
Harmonic/Damped,constrained,Mechanical,drill,workshop,a drill bit being forced into a block of high-density lead
Harmonic/Damped,constrained,Mechanical,engine,garage,a car engine struggling to turn over with a seized piston
Harmonic/Damped,constrained,Mechanical,gears,clock tower,brass gears grinding together with zero clearance in the teeth
Harmonic/Damped,constrained,Mechanical,pump,basement,a water pump operating against a completely closed outlet valve
Harmonic/Damped,constrained,Mechanical,winch,dockyard,a winch motor straining to pull a load beyond its weight capacity
Harmonic/Damped,constrained,Mechanical,fan,bedroom,a desk fan motor humming while the blades are held stationary
Harmonic/Damped,constrained,Mechanical,lathe,factory,a lathe tool being forced into a spinning piece of hardened steel
Harmonic/Damped,constrained,Mechanical,shutter,loading dock,a metal door trying to open while the tracks are full of debris
Harmonic/Damped,constrained,Mechanical,sewing machine,loft,a needle being pushed through ten layers of heavy canvas fabric
Harmonic/Damped,constrained,Mechanical,compressor,auto shop,an air compressor trying to start against a full pressure tank
Harmonic/Damped,constrained,Mechanical,piston,factory,a pneumatic cylinder reaching the end of its stroke with a hiss
Harmonic/Damped,constrained,Mechanical,valve,power plant,a high-pressure steam valve being forced open with a wrench
Harmonic/Damped,constrained,Mechanical,stapler,library,a heavy-duty stapler being used on a stack of paper that is too thick
Harmonic/Damped,constrained,Mechanical,clock,hallway,the ticking of a mechanical clock with an over-wound mainspring
Harmonic/Damped,constrained,Mechanical,bearing,machine shop,a ball bearing spinning in a race that is too tight
Harmonic/Damped,constrained,Mechanical,clutch,racetrack,a mechanical clutch slipping under the pressure of a high-torque engine
Harmonic/Damped,constrained,Mechanical,press,industrial site,a hydraulic ram pushing against a solid granite block
Harmonic/Damped,constrained,Environmental,wind,canyon,a powerful wind being forced through a very narrow rock crevice
Harmonic/Damped,constrained,Environmental,water,dam,water jetting through a tiny high-pressure leak in a concrete wall
Harmonic/Damped,constrained,Environmental,geyser,thermal field,steam escaping from a geothermal vent partially blocked by stones
Harmonic/Damped,constrained,Environmental,ice,frozen lake,a deep ice sheet groaning as it is compressed by rising water
Harmonic/Damped,constrained,Environmental,volcano,crater,volcanic gas hissing through a narrow fissure in a lava dome
Harmonic/Damped,constrained,Environmental,thunder,valley,the sound of thunder echoing in a very tight and narrow gorge
Harmonic/Damped,constrained,Environmental,river,mountain,a river being forced into a narrow granite flume
Harmonic/Damped,constrained,Environmental,sand,desert,sand whistling as it is blown through a tight wire mesh fence
Harmonic/Damped,constrained,Environmental,mud,swamp,a large air bubble trying to rise through very thick and dry mud
Harmonic/Damped,constrained,Environmental,thaw,orchard,meltwater being forced through a narrow ice-clogged gutter
Harmonic/Damped,constrained,Environmental,bamboo,jungle,a hollow bamboo stalk being bent until it almost snaps
Harmonic/Damped,constrained,Environmental,storm,prairie,wind howling through the narrow gap of a slightly open window
Harmonic/Damped,constrained,Environmental,landslide,quarry,earth and rock being squeezed as a slope begins to fail
Harmonic/Damped,constrained,Environmental,bubbles,hot spring,gas escaping through a layer of thick mineral deposits
Harmonic/Damped,constrained,Environmental,leaves,forest,dry leaves being crushed inside a tightly packed burlap sack
Harmonic/Damped,constrained,Environmental,fire,campsite,a flame sputtering as it is smothered by a heavy log
Harmonic/Damped,constrained,Environmental,bridge,river,a bridge cable vibrating while under extreme mechanical tension
Harmonic/Damped,constrained,Organic,throat,zoo,the sound of a large animal growling with a tightly closed jaw
Harmonic/Damped,constrained,Organic,vocal,nursery,a person humming a note while keeping their throat very tight
Harmonic/Damped,constrained,Organic,breathing,bedroom,the sound of air being forced through a narrow nasal passage
Harmonic/Damped,constrained,Teeth,bathroom,a person grinding their teeth together with great force,
Harmonic/Damped,constrained,Organic,beak,cliffs,a bird trying to chirp while holding a large nut in its beak
Harmonic/Damped,constrained,Organic,skin,gym,a hand being rubbed across a very tightly stretched leather drum
Harmonic/Damped,constrained,Organic,hair,salon,a tight lock of hair being pulled through a narrow metal clip
Harmonic/Damped,constrained,Organic,wings,garden,a bird trying to flap its wings in a very small wooden box
Harmonic/Damped,constrained,Organic,claws,attic,a squirrel scratching inside a very narrow wall cavity
Harmonic/Damped,constrained,Organic,scales,reptile house,a snake's scales rasping as it moves through a tight pipe
Harmonic/Damped,constrained,Organic,heartbeat,clinic,the rapid thumping of a heart heard through a tight blood pressure cuff
Harmonic/Damped,constrained,Organic,footsteps,stairwell,a person walking in shoes that are much too small for them
Harmonic/Damped,constrained,Organic,throat,woods,the strangled cry of a bird caught in a dense thicket
Harmonic/Damped,constrained,Organic,bones,museum,two bones being forced against each other in a tight joint
Harmonic/Damped,constrained,Organic,egg,incubator,a chick pecking from inside a very thick-shelled egg
Harmonic/Damped,constrained,Organic,seed,garden,a dry seed pod being squeezed until it starts to crack
Harmonic/Damped,constrained,Organic,purr,living room,the vibration of a cat's purr while it is being squeezed
Harmonic/Damped,constrained,Domestic,kettle,kitchen,the sound of steam being forced through a partially blocked kettle whistle
Harmonic/Damped,constrained,Domestic,zipper,closet,a metal zipper being pulled up on a bag that is overstuffed
Harmonic/Damped,constrained,Domestic,door,hallway,a door being forced shut against a thick rug on the floor
Harmonic/Damped,constrained,Domestic,faucet,bathroom,water hissing through a tap with a very small opening
Harmonic/Damped,constrained,Domestic,can,kitchen,a metal can being crushed inside a narrow manual press
Harmonic/Damped,constrained,Domestic,bottle,cellar,the sound of a cork being forced into a narrow bottle neck
Harmonic/Damped,constrained,Domestic,drawer,office,a desk drawer being pushed shut while it is jammed
Harmonic/Damped,constrained,Domestic,pot,pantry,a metal lid being pressed down onto a boiling pot
Harmonic/Damped,constrained,Domestic,keys,foyer,a key being turned forcefully in a rusted lock cylinder
Harmonic/Damped,constrained,Domestic,silverware,restaurant,a fork being bent by hand with great effort
Harmonic/Damped,constrained,Domestic,plastic,playroom,a plastic toy being squeezed until it deforms
Harmonic/Damped,constrained,Domestic,foil,kitchen,a sheet of tin foil being wrapped tightly around a metal rod
Harmonic/Damped,constrained,Domestic,clock,bedroom,the sound of a wind-up clock with its gears bound
Harmonic/Damped,constrained,Domestic,iron,laundry room,the sound of steam escaping from a single blocked iron vent
Harmonic/Damped,constrained,Domestic,vacuum,rug,a vacuum nozzle sucking up a heavy piece of fabric
Harmonic/Damped,constrained,Domestic,box,closet,a cardboard box being taped shut with tight plastic straps
Harmonic/Damped,constrained,Domestic,lighter,porch,the click of a lighter being pressed down with a thumb
Harmonic/Damped,constrained,Electronic,beeper,hospital,a digital alarm sounding from inside a sealed plastic housing
Harmonic/Damped,constrained,Electronic,synthesizer,studio,a synthesizer note with the resonance turned to its maximum
Harmonic/Damped,constrained,Electronic,oscillator,lab,a square wave being forced through a narrow bandwidth filter
Harmonic/Damped,constrained,Electronic,feedback,rehearsal space,a guitar feedback note that is being physically choked by the player
Harmonic/Damped,constrained,Electronic,speaker,garage,a speaker playing a tone while its cone is held still
Harmonic/Damped,constrained,Electronic,alarm,bedroom,a phone alarm vibrating inside a tight wooden drawer
Harmonic/Damped,constrained,Electronic,fan,datacenter,a cooling fan motor humming while its air intake is blocked
Harmonic/Damped,constrained,Electronic,buzzer,factory,an electronic buzzer sounding from within a thick rubber seal
Harmonic/Damped,constrained,Electronic,modem,basement,the data tones of a modem struggling on a narrow bandwidth line
Harmonic/Damped,constrained,Electronic,switch,office,the sound of a mechanical keyboard switch being bottomed out
Harmonic/Damped,constrained,Electronic,relay,basement,an electromagnetic relay clicking in a very small enclosure
Harmonic/Damped,constrained,Electronic,spark,auto shop,an electric spark jumping through a very small gap
Harmonic/Damped,constrained,Electronic,laser,lab,the high-pitched whine of a laser power supply under full load
Harmonic/Damped,constrained,Electronic,transformer,street,the hum of a transformer inside a tightly sealed metal box
Harmonic/Damped,constrained,Electronic,toy,playroom,a toy's electronic voice becoming distorted as it is squeezed
Harmonic/Damped,constrained,Electronic,cable,studio,a hum from a signal wire that is being pinched in a door
Harmonic/Damped,constrained,Electronic,logic,research lab,a rapid sequence of pulses through a restricted circuit
Harmonic/Damped,low,Musical,pipe organ,cathedral,the vibration of the largest 32-foot pipe in an organ loft
Harmonic/Damped,low,Musical,double bass,concert hall,a bow moving across the open c-string of a double bass
Harmonic/Damped,low,Musical,tuba,theatre,a tuba playing a sustained pedal note in a quiet auditorium
Harmonic/Damped,low,Musical,timpani,orchestra pit,a heavy felt mallet striking a large 32-inch timpani drum
Harmonic/Damped,low,Musical,bass drum,stadium,a massive bass drum being struck with a heavy wooden beater
Harmonic/Damped,low,Musical,gong,temple,the deep and resonant decay of a massive ceremonial bronze gong
Harmonic/Damped,low,Musical,piano,ballroom,a grand piano playing a forte chord in the lowest octave
Harmonic/Damped,low,Musical,didgeridoo,canyon,the continuous vibrating drone of a didgeridoo in a hollow space
Harmonic/Damped,low,Musical,cello,art gallery,a cellist playing a long legato note on the lowest string
Harmonic/Damped,low,Musical,taiko,festival,a giant taiko drum being struck with thick wooden bachi
Harmonic/Damped,low,Musical,log drum,jungle,a heavy branch hitting a hollowed-out tree trunk in the forest
Harmonic/Damped,low,Musical,marimba,theatre,a rosewood marimba bar being struck with a large soft mallet
Harmonic/Damped,low,Musical,bassoon,hall,a contrabassoon playing its lowest register during a rehearsal
Harmonic/Damped,low,Musical,handpan,cave,the deep center-note of a handpan being struck in a cavern
Harmonic/Damped,low,Musical,accordion,tavern,a sustained low-frequency reed chord from a large accordion
Harmonic/Damped,low,Musical,harp,conservatory,the resonance of the lowest gut string of a grand harp
Harmonic/Damped,low,Musical,synthesizer,studio,a deep sub-bass pulse from an analog modular synthesizer
Harmonic/Damped,low,Mechanical,engine,shipyard,the low-frequency idling hum of a massive cargo ship engine
Harmonic/Damped,low,Mechanical,press,factory floor,a massive hydraulic press stamping a thick sheet of steel
Harmonic/Damped,low,Mechanical,turbine,power plant,a large steam turbine spooling down in a generator hall
Harmonic/Damped,low,Mechanical,pump,waterworks,a subterranean water pump vibrating through a concrete floor
Harmonic/Damped,low,Mechanical,winch,mine shaft,a heavy iron winch lowering a cage into a deep pit
Harmonic/Damped,low,Mechanical,fan,parking garage,a massive industrial exhaust fan spinning in a basement
Harmonic/Damped,low,Mechanical,locomotive,railway yard,a diesel locomotive engine idling in a quiet valley
Harmonic/Damped,low,Mechanical,pile driver,construction,a pile driver hitting a concrete pillar into the earth
Harmonic/Damped,low,Mechanical,shutter,loading dock,a heavy steel rolling door hitting a concrete floor
Harmonic/Damped,low,Mechanical,boiler,basement,the internal vibration of a high-pressure industrial boiler
Harmonic/Damped,low,Mechanical,crane,dockyard,a massive crane counterweight shifting on its metal tracks
Harmonic/Damped,low,Mechanical,grinder,garage,a heavy grinding wheel slowing down after power is cut
Harmonic/Damped,low,Mechanical,compactor,landfill,a trash compactor crushing a large metal appliance
Harmonic/Damped,low,Mechanical,mixer,bakery,a large industrial dough mixer turning a thick batch
Harmonic/Damped,low,Mechanical,hammer,workshop,a steel sledgehammer hitting a heavy metal anvil
Harmonic/Damped,low,Mechanical,elevator,hotel,a heavy elevator car reaching the bottom of a deep shaft
Harmonic/Damped,low,Mechanical,generator,basement,the steady hum of a backup generator in a building
Harmonic/Damped,low,Environmental,thunder,prairie,a low rolling rumble of distant thunder across the plains
Harmonic/Damped,low,Environmental,ocean,cliffs,a heavy wave crashing into a deep and hollow sea cave
Harmonic/Damped,low,Environmental,glacier,arctic,the deep groan of a massive ice sheet calving into the sea
Harmonic/Damped,low,Environmental,earthquake,valley,the low-frequency vibration of the earth during a tremor
Harmonic/Damped,low,Environmental,volcano,lava tube,the deep bubbling of molten rock in a subterranean chamber
Harmonic/Damped,low,Environmental,waterfall,mountain,the heavy roar of a massive waterfall hitting a deep pool
Harmonic/Damped,low,Environmental,avalanche,alpine ridge,the distant rumble of snow sliding down a mountain face
Harmonic/Damped,low,Environmental,wind,forest,wind howling through a dense grove of ancient oak trees
Harmonic/Damped,low,Environmental,landslide,quarry,heavy boulders tumbling down a steep gravel slope
Harmonic/Damped,low,Environmental,river,canyon,a fast-moving river rushing through a narrow rock gorge
Harmonic/Damped,low,Environmental,storm,ship,the groaning of a wooden ship's hull in a heavy sea
Harmonic/Damped,low,Environmental,geyser,thermal field,the low thumping of water boiling underground
Harmonic/Damped,low,Environmental,mud volcano,swamp,a large bubble of gas bursting in a thick mud pool
Harmonic/Damped,low,Environmental,rock,cliffs,a large rock falling into a deep mountain crevice
Harmonic/Damped,low,Environmental,ice,lake,a large ice sheet cracking across a deep frozen lake
Harmonic/Damped,low,Environmental,tree,forest,a heavy oak tree falling on the damp forest floor
Harmonic/Damped,low,Environmental,storm surge,pier,a massive wave hitting a wooden sea wall
Harmonic/Damped,low,Organic,vocal,forest,the deep and chesty roar of a large grizzly bear
Harmonic/Damped,low,Organic,vocal,ocean,a whale's low-frequency call traveling through deep water
Harmonic/Damped,low,Organic,throat,zoo,the low-frequency purr of a lion in its den
Harmonic/Damped,low,Organic,footstep,hallway,the heavy thud of an elephant's foot on dry earth
Harmonic/Damped,low,Organic,chest,mountains,a gorilla thumping its chest in a deep valley
Harmonic/Damped,low,Organic,vocal,savanna,an elephant's infrasonic rumble in the tall grass
Harmonic/Damped,low,Organic,breathing,stable,the heavy and rhythmic breathing of a large horse
Harmonic/Damped,low,Organic,stomach,kitchen,a stomach growling loudly in a quiet room
Harmonic/Damped,low,Organic,heart,hospital,the low thumping of a heart heard through a wall
Harmonic/Damped,low,Organic,vocal,swamp,the deep grunt of an alligator in the mud
Harmonic/Damped,low,Organic,throat,bedroom,a person's deep and rhythmic snoring during sleep
Harmonic/Damped,low,Organic,wings,meadow,the low thumping of a large bird's wings taking flight
Harmonic/Damped,low,Organic,vocal,hills,the deep hoot of a great horned owl in a hollow tree
Harmonic/Damped,low,Organic,vocal,mountains,the deep groan of a bison in a mountain valley
Harmonic/Damped,low,Organic,skin,spa,a heavy hand massaging a person's back muscles
Harmonic/Damped,low,Organic,tail,river,an alligator's tail splashing in deep water
Harmonic/Damped,low,Organic,vocal,tundra,the low-frequency groan of a walrus on an ice floe
Harmonic/Damped,low,Domestic,furniture,living room,a heavy oak wardrobe being dragged across a floor
Harmonic/Damped,low,Domestic,washing machine,laundry room,the low-frequency vibration of a spin cycle
Harmonic/Damped,low,Domestic,refrigerator,kitchen,the steady hum of a large refrigerator compressor
Harmonic/Damped,low,Domestic,door,hallway,a heavy solid wood door being closed slowly
Harmonic/Damped,low,Domestic,trunk,attic,a heavy leather trunk lid being slammed closed
Harmonic/Damped,low,Domestic,pot,pantry,a cast iron Dutch oven being placed on a stone counter
Harmonic/Damped,low,Domestic,bed,bedroom,a person falling onto a heavy spring mattress
Harmonic/Damped,low,Domestic,curtain,theatre,heavy velvet stage curtains being drawn closed
Harmonic/Damped,low,Domestic,carpet,library,a heavy book trolley being pushed across a rug
Harmonic/Damped,low,Domestic,stairs,foyer,heavy boots stomping on a wooden staircase
Harmonic/Damped,low,Domestic,safe,office,the heavy door of a floor safe swinging open
Harmonic/Damped,low,Domestic,hammer,garage,a sledgehammer hitting a rubber tractor tire
Harmonic/Damped,low,Domestic,jug,cellar,water sloshing in a large empty ceramic jug
Harmonic/Damped,low,Domestic,toolbox,workshop,a heavy metal toolbox being set on a bench
Harmonic/Damped,low,Domestic,barrel,basement,a heavy wooden barrel being rolled on a floor
Harmonic/Damped,low,Domestic,clock,hallway,the slow and heavy tick of a grandfather clock
Harmonic/Damped,low,Domestic,trash can,alley,a full metal trash bin being knocked over
Harmonic/Damped,low,Electronic,subwoofer,living room,a low-frequency test tone playing through a speaker
Harmonic/Damped,low,Electronic,transformer,substation,the low hum of a massive electrical transformer
Harmonic/Damped,low,Electronic,motor,factory,a large industrial electric motor idling
Harmonic/Damped,low,Electronic,synthesizer,studio,a deep sub-bass drone from an analog synth
Harmonic/Damped,low,Electronic,amplifier,stage,the low-frequency hum of a bass guitar amp
Harmonic/Damped,low,Electronic,feedback,rehearsal space,low-frequency feedback from a microphone
Harmonic/Damped,low,Electronic,oscillator,laboratory,a modulated sine wave at a low frequency
Harmonic/Damped,low,Electronic,fan,datacenter,the low drone of a server rack cooling system
Harmonic/Damped,low,Electronic,beeper,dockyard,the low-frequency alert of a reversing forklift
Harmonic/Damped,low,Electronic,solenoid,factory,a large electromagnetic solenoid clicking
Harmonic/Damped,low,Electronic,speaker,subway,the low-frequency rumble of a train through a wall
