category,tag,domain,source,environment,scenario
Warmth/Body,warm,Mechanical,pump,farm,the steady thumping of an old leather-valved water pump
Warmth/Body,warm,Mechanical,tractor,field,the low-frequency chugging of an old tractor in a hay field
Warmth/Body,warm,Mechanical,winch,dock,a greased metal winch slowly letting out a thick hemp rope
Warmth/Body,warm,Mechanical,printing press,basement,the rhythmic thumping of an old letterpress machine
Warmth/Body,warm,Mechanical,conveyor,bakery,the soft whir of a rubber belt carrying warm loaves of bread
Warmth/Body,warm,Mechanical,generator,remote cabin,the distant muffled throb of a gas generator buried in snow
Warmth/Body,warm,Mechanical,boiler,basement,the deep roar of a gas boiler igniting in a cellar
Warmth/Body,warm,Mechanical,ventilation,office,the low-frequency air rush of a large building's heating system
Warmth/Body,warm,Mechanical,spinning wheel,attic,the soft whir and rhythmic click of a wooden spinning wheel
Warmth/Body,warm,Mechanical,metronome,music room,the wooden thud of a mechanical metronome on a piano
Warmth/Body,warm,Environmental,campfire,campsite,the steady crackle and pop of seasoned oak logs in a fire
Warmth/Body,warm,Environmental,summer wind,wheat field,a gentle warm breeze rustling through a field of dry wheat
Warmth/Body,warm,Environmental,hot spring,volcanic valley,the deep bubbling of a thermal pool in a rocky basin
Warmth/Body,warm,Environmental,rain,tropical forest,heavy rain falling onto a thick canopy of broad leaves
Warmth/Body,warm,Environmental,desert air,canyon,the low-frequency sigh of heat shimmer over a desert floor
Warmth/Body,warm,Environmental,beehive,meadow,the collective low-pitched hum of a honeybee colony
Warmth/Body,warm,Environmental,lava,volcano,the slow viscous gurgle of a molten lava flow
Warmth/Body,warm,Environmental,sand,desert dune,the muffled sound of sand sliding down the face of a hot dune
Warmth/Body,warm,Environmental,ocean,beach,the soft receding wash of a wave on a sun-warmed sandy shore
Warmth/Body,warm,Environmental,mud,marsh,a large bubble of air escaping from a thick sun-baked mud flat
Warmth/Body,warm,Environmental,peat bog,moorland,the muffled squelch of a footstep on a sun-dried peat bog
Warmth/Body,warm,Environmental,pine forest,mountains,the low-pitched moan of wind through a dense pine grove
Warmth/Body,warm,Environmental,geyser,geothermal area,the distant subterranean rumble of water heating up
Warmth/Body,warm,Environmental,hail,greenhouse,small hailstones tapping softly on a thick plastic sheet
Warmth/Body,warm,Environmental,underground river,cave,the muffled roar of water flowing through a deep limestone tunnel
Warmth/Body,warm,Environmental,autumn woods,park,the soft rustle of dry leaves being blown by a gentle wind
Warmth/Body,warm,Environmental,meadow,valley,the low-frequency drone of insects on a hot summer afternoon
Warmth/Body,warm,Environmental,thaw,arctic,the steady rhythmic dripping of meltwater onto soft tundra moss
Warmth/Body,warm,Organic,cat purr,living room,the continuous low-frequency vibration of a large cat purring
Warmth/Body,warm,Organic,human hum,nursery,a person humming a low lullaby with a closed mouth
Warmth/Body,warm,Organic,heartbeat,bedroom,the muffled rhythmic thump of a human heart through a chest
Warmth/Body,warm,Organic,bear,den,the low guttural grumble of a sleeping bear
Warmth/Body,warm,Organic,horse,stable,the deep huffing of a horse through its nostrils
Warmth/Body,warm,Organic,elephant,savanna,the low-frequency infrasonic rumble of an elephant
Warmth/Body,warm,Organic,whale,ocean,the long low-pitched moan of a humpback whale
Warmth/Body,warm,Organic,moth,attic,the soft thumping of a large moth’s wings against a wooden beam
Warmth/Body,warm,Organic,skin,spa,the sound of hands rubbing together with warm oil
Warmth/Body,warm,Organic,breath,winter,a person blowing a long warm breath into cupped hands
Warmth/Body,warm,Organic,dog,porch,the heavy rhythmic panting of a dog after a run
Warmth/Body,warm,Organic,owl,forest,the soft low-pitched hoot of a great horned owl at night
Warmth/Body,warm,Organic,cow,pasture,the deep resonant lowing of a cow in a barn
Warmth/Body,warm,Organic,stomach,bedroom,the muffled gurgling of a stomach after a warm meal
Warmth/Body,warm,Organic,fur,grooming station,the soft sound of a hand stroking thick sheep's wool
Warmth/Body,warm,Organic,turtle,sand,the heavy scraping of a large tortoise shell on dry earth
Warmth/Body,warm,Organic,dove,eaves,the soft repetitive cooing of a morning dove
Warmth/Body,warm,Organic,throat,monastery,a monk's low resonant chanting in a small chapel
Warmth/Body,warm,Domestic,wool rug,living room,the muffled sound of bare feet walking on a thick wool rug
Warmth/Body,warm,Domestic,teapot,kitchen,the steady simmering and soft whistling of a tea kettle
Warmth/Body,warm,Domestic,blanket,bedroom,the soft rustle of a heavy down comforter being pulled up
Warmth/Body,warm,Domestic,fireplace,den,the low roar of a gas fireplace behind a glass screen
Warmth/Body,warm,Domestic,bath,bathroom,the deep splashing of a person into a hot porcelain tub
Warmth/Body,warm,Domestic,curtains,theater,the heavy sweep of velvet curtains being drawn shut
Warmth/Body,warm,Domestic,leather,study,the creak of a large leather armchair as someone sits down
Warmth/Body,warm,Domestic,ceramic mug,kitchen,a heavy ceramic mug being set down on a wooden coaster
Warmth/Body,warm,Domestic,wooden bowl,dining room,a wooden spoon stirring a thick stew in a ceramic bowl
Warmth/Body,warm,Domestic,slippers,hallway,the soft scuffing of fleece-lined slippers on a hardwood floor
Warmth/Body,warm,Domestic,wicker chair,sunroom,the rhythmic creaking of a wicker rocking chair
Warmth/Body,warm,Domestic,incense,altar,the faint sizzling of a thick incense stick burning
Warmth/Body,warm,Domestic,dryer,laundry room,the muffled thumping of towels in a warm clothes dryer
Warmth/Body,warm,Domestic,pillow,bedroom,the soft sound of a person's head sinking into a feather pillow
Warmth/Body,warm,Domestic,oven,kitchen,the low whir of a convection fan in a preheating oven
Warmth/Body,warm,Domestic,hot water,basement,the muffled thrum of a hot water pipe vibrating in a wall
Warmth/Body,warm,Domestic,quilt,attic,the sound of a thick handmade quilt being shaken out
Warmth/Body,warm,Domestic,cat,sofa,the soft thud of a cat jumping onto a plush sofa
Warmth/Body,warm,Electronic,tube amp,studio,the low-frequency hum of a vacuum tube guitar amplifier
Warmth/Body,warm,Electronic,analog synth,rehearsal space,a low-pass filtered sawtooth wave playing a slow melody
Warmth/Body,warm,Electronic,turntable,living room,the soft crackle and warm mid-range of a vinyl record playing
Warmth/Body,warm,Electronic,radio,cabin,the muffled low-fidelity audio of a vintage tube radio
Warmth/Body,warm,Electronic,transformer,utility room,the steady low hum of a large power transformer
Warmth/Body,warm,Electronic,tape deck,studio,the soft hiss and slight saturation of a cassette tape playing
Warmth/Body,warm,Electronic,microphone,podcasting booth,the proximity-boosted sound of a voice into a ribbon mic
Warmth/Body,warm,Electronic,speaker,basement,the muffled thud of a bass speaker heard through a wooden floor
Warmth/Body,warm,Electronic,monitor,office,the low high-pitched hum of a warming crt screen
Warmth/Body,warm,Electronic,computer,bedroom,the soft low-pitched whir of a laptop fan on a bed
Warmth/Body,warm,Electronic,induction,kitchen,the faint high-frequency vibration of a pot on an induction hob
Warmth/Body,warm,Electronic,battery,garage,the low-pitched whine of a car battery being charged
Warmth/Body,warm,Electronic,neon,diner,the steady buzzing of an old neon sign in a window
Warmth/Body,warm,Electronic,calculator,classroom,the soft electronic beep of a vintage handheld calculator
Warmth/Body,warm,Electronic,solenoid,workshop,the muffled thunk of an electromagnetic relay in a wooden box
Warmth/Body,warm,Electronic,joystick,arcade,the dull clicking of a microswitch on a classic game controller
Warmth/Body,warm,Electronic,inverter,solar shed,the steady hum of a dc-to-ac power inverter
Warmth/Body,warm,Electronic,organ,church,the warm electronic tone of a vintage tonewheel organ
Warmth/Body,cold,Musical,glockenspiel,ice rink,a glockenspiel being struck with a hard steel mallet
Warmth/Body,cold,Musical,ice bells,mountain peak,a set of frozen glass bells ringing in a sharp wind
Warmth/Body,cold,Musical,triangle,orchestra pit,a stainless steel triangle ringing with a long piercing decay
Warmth/Body,cold,Musical,steel strings,patio,a steel-string guitar being plucked with a metal pick
Warmth/Body,cold,Musical,piccolo,tundra,a piccolo playing a high piercing note in the winter air
Warmth/Body,cold,Musical,harpsichord,stone cellar,the sharp plucking of a harpsichord in a cold room
Warmth/Body,cold,Musical,cymbals,rooftop,a pair of thin splash cymbals clashing together
Warmth/Body,cold,Musical,wind chimes,porch,thin aluminum wind chimes clattering in a freezing gale
Warmth/Body,cold,Musical,trumpet,plaza,a trumpet playing a high note with a metal straight mute
Warmth/Body,cold,Musical,violin,gallery,a violin playing a high harmonic note with no vibrato
Warmth/Body,cold,Musical,celesta,attic,a celesta playing a singular high note that echoes sharply
Warmth/Body,cold,Musical,synthesizer,studio,a digital sine wave with sharp aliasing artifacts
Warmth/Body,cold,Musical,xylophone,playground,a synthetic bar xylophone struck with a hard plastic beater
Warmth/Body,cold,Musical,kalimba,balcony,a metal-tined kalimba ringing with a short sterile decay
Warmth/Body,cold,Musical,hammered dulcimer,conservatory,the sharp attack of a dulcimer being struck with bare metal
Warmth/Body,cold,Musical,banjo,open barn,the brittle snapping of a banjo string in the cold
Warmth/Body,cold,Musical,recorder,cave,a plastic soprano recorder blowing a sharp clear note
Warmth/Body,cold,Musical,cowbell,farm,a small iron cowbell ringing with a short harsh clank
Warmth/Body,cold,Mechanical,shears,industrial shop,the sharp metallic snip of industrial steel shears
Warmth/Body,cold,Mechanical,lock,prison,the crisp metallic click of a heavy steel bolt sliding home
Warmth/Body,cold,Mechanical,frozen engine,garage,the high-pitched grinding of a car starter in sub-zero weather
Warmth/Body,cold,Mechanical,gears,clock tower,the sharp dry clicking of unlubricated steel gears
Warmth/Body,cold,Mechanical,lathe,factory,the high-pitched screech of a lathe cutting into stainless steel
Warmth/Body,cold,Mechanical,drill,shipyard,a cobalt drill bit piercing a thin sheet of aluminum
Warmth/Body,cold,Mechanical,shutter,photography studio,the sharp mechanical snap of a titanium camera shutter
Warmth/Body,cold,Mechanical,typewriter,office,the sterile metallic clack of a modern typewriter key
Warmth/Body,cold,Mechanical,piston,laboratory,the high-pitched hiss of a pneumatic piston firing
Warmth/Body,cold,Mechanical,fan,data center,the sharp high-rpm whine of a server cooling fan
Warmth/Body,cold,Mechanical,staple gun,warehouse,the loud metallic crack of a staple gun hitting a steel post
Warmth/Body,cold,Mechanical,sewing machine,factory,the rapid high-pitched clicking of a high-speed needle
Warmth/Body,cold,Mechanical,winch,dockside,the singing of a steel cable under tension in the winter
Warmth/Body,cold,Mechanical,watch,quiet room,the fast clinical ticking of a high-frequency quartz watch
Warmth/Body,cold,Mechanical,jackhammer,street,the sharp percussive clanging of a jackhammer on frozen asphalt
Warmth/Body,cold,Mechanical,bearing,workshop,a ceramic ball bearing spinning with a dry high-pitched whistle
Warmth/Body,cold,Mechanical,sprinkler,lawn,the sharp rhythmic ticking of a metal impact sprinkler
Warmth/Body,cold,Mechanical,metronome,music room,the sharp plastic click of a digital metronome
Warmth/Body,cold,Environmental,glacier,arctic,the sharp gunshot-like crack of a glacier splitting
Warmth/Body,cold,Environmental,ice,frozen lake,the high-pitched ringing of a stone skipping across black ice
Warmth/Body,cold,Environmental,wind,mountain ridge,the high-pitched whistle of a freezing wind through rocks
Warmth/Body,cold,Environmental,icicle,under a bridge,an icicle snapping and shattering on the frozen ground
Warmth/Body,cold,Environmental,hail,car roof,small hailstones pinging sharply against a metal roof
Warmth/Body,cold,Environmental,rain,pavement,a light freezing rain tapping on a cold concrete sidewalk
Warmth/Body,cold,Environmental,snow,winter forest,the sharp crystalline crunch of footsteps on frozen crusty snow
Warmth/Body,cold,Environmental,thaw,arctic,the brittle tinkling of ice shards falling into a frozen stream
Warmth/Body,cold,Environmental,frost,meadow,the high-pitched rustle of frozen grass blades brushing together
Warmth/Body,cold,Environmental,water,rocky brook,the sharp splashing of icy water over jagged stones
Warmth/Body,cold,Environmental,cave,limestone cavern,a single drop of water hitting a frozen puddle
Warmth/Body,cold,Environmental,leaves,autumn park,the brittle snap of a frozen leaf being crushed
Warmth/Body,cold,Environmental,sand,desert,the high-pitched hiss of wind-blown sand hitting a metal fence
Warmth/Body,cold,Environmental,storm,ocean,the sharp whistling of a gale through a ship's metal rigging
Warmth/Body,cold,Environmental,reeds,riverbank,the dry clattering of frozen reeds in a stiff breeze
Warmth/Body,cold,Environmental,geyser,volcanic field,the sharp hiss of high-pressure steam in the cold air
Warmth/Body,cold,Environmental,lightning,open plains,the sharp whip-like crack of a distant lightning bolt
Warmth/Body,cold,Environmental,bamboo,grove,the brittle knocking of frozen bamboo stalks
Warmth/Body,cold,Organic,teeth,winter,the rapid high-pitched chattering of teeth from the cold
Warmth/Body,cold,Organic,twigs,forest,the sharp snap of a frozen twig under a boot
Warmth/Body,cold,Organic,cicada,autumn garden,the high-pitched dying buzz of a cicada in the frost
Warmth/Body,cold,Organic,bat,cave,the piercing high-frequency squeak of a bat in a cold cavern
Warmth/Body,cold,Organic,dolphin,ocean,the sharp clicking sound of a dolphin echolocating in deep water
Warmth/Body,cold,Organic,bird,tundra,the sharp solitary chirp of a winter bird in the snow
Warmth/Body,cold,Organic,claws,kitchen floor,the sharp clicking of a dog's claws on a cold tile floor
Warmth/Body,cold,Organic,shell,beach,the high-pitched clink of two frozen seashells hitting each other
Warmth/Body,cold,Organic,bone,museum,the sterile clack of a dry bone being tapped with a metal probe
Warmth/Body,cold,Organic,insect,jungle,the high-pitched whining of a mosquito's wings near an ear
Warmth/Body,cold,Organic,beak,zoo,the sharp snapping of a heron's beak
Warmth/Body,cold,Organic,scales,reptile house,the dry brittle rustle of a lizard on a glass pane
Warmth/Body,cold,Organic,shiver,bedroom,the sharp intake of breath during a sudden cold shiver
Warmth/Body,cold,Organic,skin,outdoor shower,the sharp slap of hands on cold wet skin
Warmth/Body,cold,Organic,eggshell,kitchen,the crisp shattering of a dry eggshell in a metal bowl
Warmth/Body,cold,Organic,grass,field,the sharp rustle of dry brittle grass in the winter
Warmth/Body,cold,Organic,hooves,pavement,the sharp metallic-like clack of a horse on a frozen road
Warmth/Body,cold,Organic,throat,stairwell,a sharp high-pitched yelp echoing through a cold hall
Warmth/Body,cold,Domestic,refrigerator,kitchen,the steady high-pitched hum of a refrigerator compressor
Warmth/Body,cold,Domestic,ice cubes,glass,the sharp tinkling of ice cubes being dropped into a glass
Warmth/Body,cold,Domestic,cutlery,dining room,the sterile clinking of stainless steel forks on a plate
Warmth/Body,cold,Domestic,glass,living room,the sharp ring of a wine glass being tapped with a metal ring
Warmth/Body,cold,Domestic,keys,porch,the high-pitched jingle of metal keys in a cold breeze
Warmth/Body,cold,Domestic,aluminum foil,kitchen,the sharp crinkling of a sheet of aluminum foil
Warmth/Body,cold,Domestic,mirror,bathroom,the sharp clink of a glass bottle on a marble countertop
Warmth/Body,cold,Domestic,zipper,bedroom,the high-pitched rasp of a metal zipper being opened
Warmth/Body,cold,Domestic,lightbulb,garage,the sharp tinkle of a lightbulb shattering on concrete
Warmth/Body,cold,Domestic,tweezers,bathroom,the sterile click of metal tweezers snapping together
Warmth/Body,cold,Domestic,scissors,sewing room,the sharp metallic snip of hair-cutting shears
Warmth/Body,cold,Domestic,can,pantry,the sharp hiss and pop of a soda can being opened
Warmth/Body,cold,Domestic,coins,hallway,a handful of coins spilling onto a cold tile floor
Warmth/Body,cold,Domestic,needle,living room,the tiny high-pitched ping of a needle hitting a glass table
Warmth/Body,cold,Domestic,thimble,attic,the sharp ring of a metal thimble dropping onto a floor
Warmth/Body,cold,Domestic,comb,bedroom,the high-pitched flicking of a plastic comb's teeth
Warmth/Body,cold,Domestic,window,office,the sharp rattle of a glass pane in a cold wind
Warmth/Body,cold,Domestic,freezer,kitchen,the high-pitched whine of a freezer's cooling fan
Warmth/Body,cold,Electronic,digital clock,bedroom,the sharp electronic chirp of a digital alarm clock
Warmth/Body,cold,Electronic,oscillator,lab,a high-frequency square wave playing through a small speaker
Warmth/Body,cold,Electronic,taser,security office,the sharp rapid-fire crackle of a stun gun
Warmth/Body,cold,Electronic,neon sign,diner,the high-pitched singing of a flickering neon tube
Warmth/Body,cold,Electronic,spark,workshop,the sharp snap of a piezoelectric igniter
Warmth/Body,cold,Electronic,feedback,rehearsal room,a thin high-pitched squeal from a microphone
Warmth/Body,cold,Electronic,monitor,office,the high-frequency whine of an old crt monitor
Warmth/Body,cold,Electronic,hard drive,server room,the high-pitched whistle of a high-speed disk drive
Warmth/Body,cold,Electronic,buzzer,game show,a sharp piercing electronic buzzer
Warmth/Body,cold,Electronic,relay,factory,the sterile rapid clicking of a high-speed relay
Warmth/Body,cold,Electronic,modem,home office,the high-pitched digital handshake of a vintage modem
Warmth/Body,cold,Electronic,camera flash,studio,the high-frequency charging whine of a camera flash
Warmth/Body,cold,Electronic,sensor,grocery store,the sharp electronic beep of a barcode scanner
Warmth/Body,cold,Electronic,calculator,classroom,the short high-pitched beep of a button press
Warmth/Body,cold,Electronic,computer,office,the high-pitched whine of a coil in a power supply
Warmth/Body,cold,Electronic,synthesizer,studio,a digital sawtooth wave at a high octave
Warmth/Body,cold,Electronic,radio,cabin,the sharp static of a radio between stations
Warmth/Body,cold,Electronic,light,garage,the high-pitched buzzing of a failing ballast
Warmth/Body,full,Musical,grand piano,concert hall,a low-octave chord struck with power on a concert grand piano
Warmth/Body,full,Musical,pipe organ,cathedral,a massive pedal note vibrating through a stone cathedral
Warmth/Body,full,Musical,tuba,underground tunnel,a tuba blowing a deep resonant note in a tunnel
Warmth/Body,full,Musical,bass drum,stadium,a large orchestral bass drum being struck with a soft mallet
Warmth/Body,full,Musical,cello,conservatory,a cello playing a double stop with rich vibrato
Warmth/Body,full,Musical,gong,temple,a massive bronze gong being struck and left to decay
Warmth/Body,full,Musical,double bass,jazz club,a double bass playing a walking bass line in a small room
Warmth/Body,full,Musical,didgeridoo,outback,the deep droning and growling of a didgeridoo
Warmth/Body,full,Musical,timpani,orchestra pit,a timpani roll growing in volume
Warmth/Body,full,Musical,marimba,pavilion,a low-octave marimba chord played with soft mallets
Warmth/Body,full,Musical,baritone sax,basement,a baritone saxophone blowing a low honking note
Warmth/Body,full,Musical,conga,courtyard,a deep bass strike in the center of a large conga drum
Warmth/Body,full,Musical,harmonium,chapel,the rich thick drone of a harmonium during a chant
Warmth/Body,full,Musical,harp,theater,a series of low harp strings being plucked together
Warmth/Body,full,Musical,french horn,mountain valley,the long echoing call of a french horn
Warmth/Body,full,Musical,taiko drum,festival,the thunderous boom of a massive taiko drum
Warmth/Body,full,Musical,cello,library,a cello bowing a somber melody on its lowest string
Warmth/Body,full,Musical,piano,ballroom,a grand piano sustain pedal being held after a loud chord
Warmth/Body,full,Mechanical,diesel engine,shipyard,the massive rhythmic thrum of a freighter’s diesel engine
Warmth/Body,full,Mechanical,industrial press,factory,the deep heavy thud of a hydraulic press closing
Warmth/Body,full,Mechanical,turbine,dam,the immense continuous roar of a hydroelectric turbine
Warmth/Body,full,Mechanical,steam roller,street,the heavy vibrating drone of a steam roller on asphalt
Warmth/Body,full,Mechanical,printing press,newspaper office,the rhythmic pounding of a large rotary press
Warmth/Body,full,Mechanical,cement mixer,construction site,the heavy tumbling of wet concrete in a drum
Warmth/Body,full,Mechanical,windmill,field,the deep wooden creak and groan of a large windmill shaft
Warmth/Body,full,Mechanical,generator,hospital,the muffled powerful throb of a backup generator
Warmth/Body,full,Mechanical,pump,oil field,the deep rhythmic thud of a pump jack hitting the ground
Warmth/Body,full,Mechanical,elevator,skyscraper,the heavy muffled whine of a high-speed elevator motor
Warmth/Body,full,Mechanical,conveyor,mine,the deep continuous rumble of a rock conveyor belt
Warmth/Body,full,Mechanical,furnace,cellar,the powerful roar of an industrial furnace igniting
Warmth/Body,full,Mechanical,dredger,harbor,the deep underwater drone of a mechanical dredger
Warmth/Body,full,Mechanical,crane,dock,the heavy whine of a large crane lifting a shipping container
Warmth/Body,full,Mechanical,locomotive,station,the deep idling rumble of a massive diesel locomotive
Warmth/Body,full,Mechanical,centrifuge,lab,the low-frequency whir of a heavy-duty centrifuge
Warmth/Body,full,Mechanical,ventilation,basement,the deep roar of an industrial hvac fan
Warmth/Body,full,Mechanical,piston,factory floor,the heavy rhythmic hiss and thud of a large steam piston
Warmth/Body,full,Environmental,thunder,open plains,the deep rolling rumble of a distant thunderclap
Warmth/Body,full,Environmental,ocean,cliff,the heavy boom of a massive wave crashing into a sea cave
Warmth/Body,full,Environmental,waterfall,jungle,the continuous deep roar of a large waterfall
Warmth/Body,full,Environmental,earthquake,subterranean,the deep tectonic grinding of shifting rock plates
Warmth/Body,full,Environmental,avalanche,mountain peak,the muffled roar of snow cascading down a mountain
Warmth/Body,full,Environmental,wind,deep forest,the low-frequency moan of a gale through a pine canopy
Warmth/Body,full,Environmental,volcano,crater,the deep rhythmic bubbling of a lava lake
Warmth/Body,full,Environmental,river,under a bridge,the heavy rush of deep water passing through a pylon
Warmth/Body,full,Environmental,glacier,arctic,the deep groan of a massive ice shelf shifting
Warmth/Body,full,Environmental,storm,ship,the low-pitched howling of wind through ship rigging
Warmth/Body,full,Environmental,cave,cavern,the deep resonant echo of a rock falling into a pit
Warmth/Body,full,Environmental,geyser,volcanic field,the subterranean gurgle of a massive geothermal vent
Warmth/Body,full,Environmental,tide,estuary,the heavy suction sound of a receding tide in deep mud
Warmth/Body,full,Environmental,iceberg,ocean,the low-frequency creak of a massive iceberg rolling
Warmth/Body,full,Environmental,fire,building,the deep muffled roar of a large structure fire
Warmth/Body,full,Environmental,boulders,stream,large stones knocking together under a flooding river
Warmth/Body,full,Environmental,mudslide,valley,the distant heavy roar of a mudslide shifting
Warmth/Body,full,Environmental,sandstorm,desert,the heavy rhythmic pulsing of wind-blown sand
Warmth/Body,full,Organic,elephant,savanna,the deep resonant rumble of an elephant's greeting
Warmth/Body,full,Organic,whale,ocean depths,the low-pitched melodic moan of a blue whale
Warmth/Body,full,Organic,lion,safari park,the deep chesty roar of a lion at night
Warmth/Body,full,Organic,bear,den,the deep guttural growl of a grizzly bear
Warmth/Body,full,Organic,human,cathedral,a basso profondo singer chanting a low note
Warmth/Body,full,Organic,gorilla,jungle,a silverback gorilla beating its chest with hollow thuds
Warmth/Body,full,Organic,alligator,swamp,the low-frequency vibration of an alligator's bellow
Warmth/Body,full,Organic,tree,forest,the deep groan of a massive oak tree swaying in the wind
Warmth/Body,full,Organic,rhino,grassland,the heavy rhythmic huffing of a rhinoceros
Warmth/Body,full,Organic,walrus,arctic beach,the low guttural bark of a bull walrus
Warmth/Body,full,Organic,toad,marshland,the deep resonant drone of a bullfrog
Warmth/Body,full,Organic,wings,desert,the low-frequency woosh of a vulture's wings taking flight
Warmth/Body,full,Organic,heartbeat,bedroom,the muffled heavy thump of a human heart
Warmth/Body,full,Organic,hooves,meadow,the distant thumping of horses galloping on soft turf
Warmth/Body,full,Organic,paws,snowy field,the heavy muffled thud of a bear running on soft earth
Warmth/Body,full,Organic,wood,shipwreck,the deep creak of a waterlogged timber beam
Warmth/Body,full,Organic,throat,monastery,the gravelly deep resonance of a throat singer
Warmth/Body,full,Organic,stomach,bedroom,the deep gurgling of a stomach after a heavy meal
Warmth/Body,full,Domestic,wool rug,backyard,a heavy wool rug being beaten with a wooden stick
Warmth/Body,full,Domestic,curtains,theater,the heavy sweep and thud of velvet stage curtains
Warmth/Body,full,Domestic,furniture,living room,a heavy oak dresser being pushed across a rug
Warmth/Body,full,Domestic,washing machine,laundry room,the low-frequency thrum of a heavy load on spin
Warmth/Body,full,Domestic,refrigerator,kitchen,the steady muffled hum of a large commercial fridge
Warmth/Body,full,Domestic,blanket,bedroom,a heavy weighted blanket being shaken out
Warmth/Body,full,Domestic,pot,kitchen,a large cast iron pot being set down on a table
Warmth/Body,full,Domestic,door,mansion,the heavy thud of an oak front door closing
Warmth/Body,full,Domestic,bathtub,bathroom,the low-pitched resonance of water filling a large tub
Warmth/Body,full,Domestic,cushion,sofa,a person dropping heavily onto a large foam sofa
Warmth/Body,full,Domestic,boots,hallway,the thud of heavy leather work boots on a rug
Warmth/Body,full,Domestic,suitcase,airport,a heavy suitcase being dragged across a walkway
Warmth/Body,full,Domestic,cabinet,kitchen,the muffled click of a heavy wooden cabinet door
Warmth/Body,full,Domestic,pillow,bedroom,a large down pillow being punched to fluff it up
Warmth/Body,full,Domestic,flour,bakery,a heavy bag of flour being dropped onto a pallet
Warmth/Body,full,Domestic,pipes,basement,the low-frequency vibration of water hammers in pipes
Warmth/Body,full,Domestic,trunk,attic,the creak of a heavy leather-bound steamer trunk
Warmth/Body,full,Domestic,vacuum,hallway,the distant muffled roar of a vacuum cleaner
Warmth/Body,full,Electronic,substation,fence,the low-frequency thrum of a power substation
Warmth/Body,full,Electronic,amplifier,concert stage,the deep hum of a bass guitar amplifier
Warmth/Body,full,Electronic,subwoofer,living room,a low-frequency sine wave played through a subwoofer
Warmth/Body,full,Electronic,transformer,industrial park,the heavy vibration of a large power transformer
Warmth/Body,full,Electronic,motor,workshop,the low drone of an induction motor with a flywheel
Warmth/Body,full,Electronic,server,data center,the collective deep roar of cooling fans
Warmth/Body,full,Electronic,interference,radio station,the low-pitched throbbing of emi
Warmth/Body,full,Electronic,treadmill,home gym,the heavy rhythmic whir of a treadmill motor
Warmth/Body,full,Electronic,ups,office,the continuous low beep of a large ups unit
Warmth/Body,full,Electronic,synthesizer,studio,a filtered square wave drone at a low frequency
Warmth/Body,full,Electronic,solenoid,factory,the heavy thunk of a large industrial solenoid
Warmth/Body,full,Electronic,speaker,basement,the muffled thump of music heard through a floor
Warmth/Body,full,Electronic,inverter,solar farm,the low-pitched whine of a high-power inverter
Warmth/Body,full,Electronic,coil,science lab,the low-frequency hum of a large magnetic coil
Warmth/Body,full,Electronic,microwave,kitchen,the steady muffled drone of a microwave oven
Warmth/Body,full,Electronic,projector,cinema,the low-frequency whir of a film projector motor
