category,tag,domain,source,environment,scenario
Density/Complexity,sparse,Organic,jaw,riverbank,an alligator's jaws snapping shut once in the mud
Density/Complexity,sparse,Organic,stomach,bedroom,a human stomach gurgling once in a quiet room
Density/Complexity,sparse,Domestic,spoon,kitchen,a metal spoon hitting a ceramic bowl once in a pantry
Density/Complexity,sparse,Domestic,door,mansion,a heavy oak door being closed once in a large foyer
Density/Complexity,sparse,Domestic,bottle,kitchen,a wine bottle being uncorked with a single pop
Density/Complexity,sparse,Domestic,keys,hallway,two metal keys clinking together once in a hallway
Density/Complexity,sparse,Domestic,cabinet,kitchen,a wooden cabinet door being latched once in a kitchen
Density/Complexity,sparse,Domestic,light switch,bedroom,a plastic light switch being toggled once in a room
Density/Complexity,sparse,Domestic,ice,glass,a single ice cube being dropped into an empty glass tumbler
Density/Complexity,sparse,Domestic,book,library,a heavy book being closed once on a wooden table
Density/Complexity,sparse,Domestic,scissors,sewing room,metal scissors snipping once through a piece of paper
Density/Complexity,sparse,Domestic,stapler,mailroom,a stapler being pressed once through a single sheet
Density/Complexity,sparse,Domestic,can,pantry,a tin can being set down once on a stone counter
Density/Complexity,sparse,Domestic,iron,laundry room,a steam iron being set down once onto its metal heel
Density/Complexity,sparse,Domestic,pillow,bedroom,a single punch to a feather pillow to fluff it
Density/Complexity,sparse,Domestic,whistle,field,a single short sharp blast of a metal whistle
Density/Complexity,sparse,Domestic,drawer,office,a metal filing cabinet drawer being closed once
Density/Complexity,sparse,Domestic,shoe,hallway,a single heavy boot being dropped onto a hardwood floor
Density/Complexity,sparse,Domestic,zipper,bedroom,a metal zipper being pulled up a few inches and stopping
Density/Complexity,sparse,Domestic,spray can,garage,the first short spray of an aerosol can
Density/Complexity,sparse,Domestic,jewelry,dresser,a metal clasp on a necklace being closed once
Density/Complexity,sparse,Domestic,curtain rod,bedroom,a single metal curtain ring hitting a steel rod
Density/Complexity,sparse,Electronic,beep,laboratory,a single short electronic beep from a medical monitor
Density/Complexity,sparse,Electronic,spark,lab,a single electrical spark jumping between two metal spheres
Density/Complexity,sparse,Electronic,relay,closet,a small electronic relay clicking once in an enclosure
Density/Complexity,sparse,Electronic,static,radio booth,a single short pop of static from a radio speaker
Density/Complexity,sparse,Electronic,taser,training yard,an electronic taser firing a single high-voltage burst
Density/Complexity,sparse,Electronic,switch,studio,a metal toggle switch on an amplifier being flipped once
Density/Complexity,sparse,Electronic,flash,photography studio,a single camera flash unit triggering in a quiet room
Density/Complexity,sparse,Electronic,synthesizer,recording booth,a synthesizer playing a single short digital blip
Density/Complexity,sparse,Electronic,modem,study,a single high-pitched digital pulse from a connecting modem
Density/Complexity,sparse,Electronic,hard drive,server room,a hard drive head clicking once into its parked position
Density/Complexity,sparse,Electronic,monitor,attic,the static pop of an old CRT television being turned on
Density/Complexity,sparse,Electronic,solenoid,workshop,a single solenoid valve clicking open and shut once
Density/Complexity,sparse,Electronic,led,control room,a single high-frequency switching pulse from a power supply
Density/Complexity,sparse,Electronic,watch,bedroom,the single electronic chirp of a digital watch alarm
Density/Complexity,sparse,Electronic,sensor,hallway,a motion sensor's internal relay clicking once
Density/Complexity,sparse,Electronic,capacitor,lab,a single large capacitor discharging with a sharp snap
Density/Complexity,sparse,Electronic,buzzer,factory,a piezo buzzer sounding a single short beep
Density/Complexity,sparse,Electronic,drone,park,a single electronic beep as a drone arms its motors
Density/Complexity,sparse,Electronic,calculator,school,a plastic button on a calculator being pressed once
Density/Complexity,sparse,Electronic,sequencer,studio,an electronic sequencer triggering a single gated pulse
Density/Complexity,thick,Musical,orchestra,concert hall,a full symphony orchestra playing a massive low chord
Density/Complexity,thick,Musical,pipe organ,cathedral,a pipe organ playing with all stops open in a cathedral
Density/Complexity,thick,Musical,cellos,conservatory,a section of twelve cellos playing a slow melody in unison
Density/Complexity,thick,Musical,gongs,temple,five large bronze gongs being struck simultaneously in a temple
Density/Complexity,thick,Musical,timpani,orchestra pit,a rolling timpani crescendo played with large felt mallets
Density/Complexity,thick,Musical,grand piano,ballroom,a dense ten-finger chord sustained on a grand piano
Density/Complexity,thick,Musical,choir,chapel,a large choir humming a complex harmonic chord in a chapel
Density/Complexity,thick,Musical,bagpipes,highlands,multiple sets of bagpipes playing drones across a valley
Density/Complexity,thick,Musical,synthesizer,studio,a synthesizer playing a thick chord with eight oscillators
Density/Complexity,thick,Musical,bass drums,stadium,three large bass drums being struck at the same time
Density/Complexity,thick,Musical,taiko drums,shrine,a group of taiko drummers playing a heavy rhythmic unison
Density/Complexity,thick,Musical,upright bass,jazz club,four upright basses playing a bowed low-register melody
Density/Complexity,thick,Musical,electric bass,basement,an electric bass playing through two large cabinet stacks
Density/Complexity,thick,Musical,marimba,conservatory,a marimba being played with four soft mallets in a chord
Density/Complexity,thick,Musical,tuba,bandstand,a quartet of tubas blowing a long low-frequency chord
Density/Complexity,thick,Musical,accordion,village square,an accordion playing a dense multi-reed harmonic cluster
Density/Complexity,thick,Musical,harps,conservatory,two harps playing a complex overlapping arpeggio
Density/Complexity,thick,Musical,sitar,temple,a sitar playing with all sympathetic strings vibrating intensely
Density/Complexity,thick,Musical,handpans,tunnel,three handpans being played in a resonant concrete tunnel
Density/Complexity,thick,Musical,harmonium,chapel,a harmonium playing a dense chord with all bellows pumping
Density/Complexity,thick,Mechanical,diesel engine,shipyard,a massive twelve-cylinder diesel engine idling in a ship
Density/Complexity,thick,Mechanical,turbine,hydroelectric plant,a massive water turbine humming at full capacity
Density/Complexity,thick,Mechanical,press,factory,a heavy multi-stage industrial press descending under load
Density/Complexity,thick,Mechanical,steamroller,roadworks,a steamroller vibrating the ground as it moves over asphalt
Density/Complexity,thick,Mechanical,furnace,basement,the roaring of a large industrial blast furnace in a cellar
Density/Complexity,thick,Mechanical,conveyor,warehouse,a massive rubber conveyor belt system whirring under load
Density/Complexity,thick,Mechanical,generator,construction site,a large diesel generator humming with a heavy mechanical thrum
Density/Complexity,thick,Mechanical,crane,shipyard,a heavy-duty crane winch groaning as it lifts a steel plate
Density/Complexity,thick,Mechanical,printing press,newspaper cellar,a large offset printing press thumping at high speed
Density/Complexity,thick,Mechanical,ventilation fan,parking garage,a massive industrial fan humming in a concrete garage
Density/Complexity,thick,Mechanical,shredder,warehouse,an industrial paper shredder groaning through a thick stack
Density/Complexity,thick,Mechanical,elevator motor,skyscraper,a massive elevator motor vibrating in a skyscraper shaft
Density/Complexity,thick,Mechanical,boiler,hotel,a large steam boiler rumbling in a hotel basement
Density/Complexity,thick,Mechanical,pump,oil field,a nodding donkey oil pump creaking and thumping under load
Density/Complexity,thick,Mechanical,mill wheel,riverbank,the heavy thud of a massive wooden water mill wheel
Density/Complexity,thick,Mechanical,submersible,underwater,the low mechanical thrum of a large submersible thruster
Density/Complexity,thick,Mechanical,lathe,machine shop,a heavy industrial lathe turning a large steel cylinder
Density/Complexity,thick,Mechanical,compactor,recycling center,a trash compactor crushing heavy metal materials
Density/Complexity,thick,Mechanical,propeller,harbor,a ship's propeller churning deep water in a busy harbor
Density/Complexity,thick,Mechanical,bellows,foundry,massive leather bellows pumping a constant stream of air
Density/Complexity,thick,Environmental,thunder,valley,rolling thunder echoing through a wide mountain valley
Density/Complexity,thick,Environmental,ocean,cliffside,heavy waves crashing against the base of a hollow sea cliff
Density/Complexity,thick,Environmental,avalanche,mountain range,the distant roar of an avalanche sliding down a mountain
Density/Complexity,thick,Environmental,waterfall,abyss,a massive waterfall falling into a deep pool with a roar
Density/Complexity,thick,Environmental,wind,canyon,a low wind howling through a deep sandstone canyon
Density/Complexity,thick,Environmental,fire,wildfire,the low roar of a crown fire moving through a pine forest
Density/Complexity,thick,Environmental,storm,prairie,the low-frequency pressure wave of a supercell storm
Density/Complexity,thick,Environmental,glacier,ice field,the deep internal groaning of a massive moving glacier
Density/Complexity,thick,Environmental,volcano,crater rim,the low bubbling of magma in a volcanic crater
Density/Complexity,thick,Environmental,earthquake,rift valley,the deep subterranean groaning of a tectonic shift
Density/Complexity,thick,Environmental,landslide,ravine,the thundering sound of earth and rocks falling into a ravine
Density/Complexity,thick,Environmental,river,floodplain,the heavy rushing sound of a flooded river moving debris
Density/Complexity,thick,Environmental,sand,desert,a booming sand dune singing as sand slides down its face
Density/Complexity,thick,Environmental,trees,old growth forest,large ancient trees creaking in a heavy windstorm
Density/Complexity,thick,Environmental,tide,estuary,the deep surge of an incoming tide into a narrow estuary
Density/Complexity,thick,Environmental,mud,swamp,large gas bubbles popping in a thick mud pool
Density/Complexity,thick,Environmental,geyser,geothermal field,the deep subterranean thumping before an eruption
Density/Complexity,thick,Environmental,iceberg,ocean,an iceberg scraping against the hull of a ship
Density/Complexity,thick,Environmental,cave,cavern,the resonant air movement inside a massive limestone cavern
Density/Complexity,thick,Environmental,flood,valley,the heavy sound of a mudflow moving through a mountain pass
Density/Complexity,thick,Organic,elephant,savanna,an elephant emitting a low-frequency infrasonic rumble
Density/Complexity,thick,Organic,lion,grasslands,a lion's deep guttural roar vibrating across the plains
Density/Complexity,thick,Organic,whale,deep ocean,a blue whale singing a low-frequency song underwater
Density/Complexity,thick,Organic,gorilla,jungle,a gorilla beating its chest with hollow resonant thuds
Density/Complexity,thick,Organic,buffalo,plains,a herd of buffalo stampeding across dry plains
Density/Complexity,thick,Organic,growl,den,the low-frequency growl of a large bear inside a stone den
Density/Complexity,thick,Organic,purr,living room,the low-frequency purr of a large domestic cat
Density/Complexity,thick,Organic,heartbeat,quiet room,a human heartbeat heard through a stethoscope in a room
Density/Complexity,thick,Organic,breathing,tent,heavy slow breathing inside a small nylon tent at night
Density/Complexity,thick,Organic,bark,kennel,the deep resonant bark of a large mastiff in a kennel
Density/Complexity,thick,Organic,alligator,swamp,an alligator performing a low-frequency water dance
Density/Complexity,thick,Organic,hippopotamus,river,a hippo grunting underwater in a muddy river
Density/Complexity,thick,Organic,wings,cliff,the heavy flapping of a large condor's wings near a cliff
Density/Complexity,thick,Organic,hooves,forest path,heavy horse hooves thudding on a damp forest path
Density/Complexity,thick,Organic,moo,barn,the deep lowing of a bull inside a wooden barn
Density/Complexity,thick,Organic,thud,gym,a heavy wrestler's body hitting a padded mat in a gym
Density/Complexity,thick,Organic,snore,cabin,a deep resonant snore echoing through a log cabin
Density/Complexity,thick,Organic,grunt,weight room,a heavy grunt from an athlete lifting a massive weight
Density/Complexity,thick,Organic,stomach,bedroom,a human stomach growling loudly in a quiet bedroom
Density/Complexity,thick,Organic,footsteps,muddy field,heavy boots slogging through deep mud in a field
Density/Complexity,thick,Domestic,door,mansion,a heavy oak door slamming shut in a stone foyer
Density/Complexity,thick,Domestic,wardrobe,bedroom,a heavy wooden wardrobe being dragged across a carpet
Density/Complexity,thick,Domestic,refrigerator,kitchen,the low hum of an old refrigerator compressor
Density/Complexity,thick,Domestic,trunk,attic,a heavy steamer trunk being closed in a dusty attic
Density/Complexity,thick,Domestic,sofa,living room,the muffled sound of someone flopping onto a velvet sofa
Density/Complexity,thick,Domestic,curtains,theater,heavy velvet stage curtains being drawn shut
Density/Complexity,thick,Domestic,cast iron skillet,kitchen,a large cast iron skillet being placed on a stone counter
Density/Complexity,thick,Domestic,washing machine,basement,the heavy thumping of a washing machine on its spin cycle
Density/Complexity,thick,Domestic,carpet,hallway,a heavy rug being beaten with a wooden stick
Density/Complexity,thick,Domestic,mattress,bedroom,a heavy mattress being flipped over on a wooden frame
Density/Complexity,thick,Domestic,fireplace,den,the low roar of a large log burning in a brick fireplace
Density/Complexity,thick,Domestic,shutter,exterior,a heavy wooden window shutter banging against a wall
Density/Complexity,thick,Domestic,toolbox,garage,a heavy metal toolbox being set down on a concrete floor
Density/Complexity,thick,Domestic,stovetop,kitchen,the low blue flame of a gas stove burner igniting
Density/Complexity,thick,Domestic,bathtub,bathroom,water draining through a large pipe under a cast iron bathtub
Density/Complexity,thick,Domestic,bookshelf,library,a heavy oak bookshelf creaking under the weight of books
Density/Complexity,thick,Domestic,suitcase,lobby,a heavy leather suitcase being dropped onto a marble floor
Density/Complexity,thick,Domestic,radiator,apartment,the low thumping and hissing of a steam radiator
Density/Complexity,thick,Domestic,garbage can,alleyway,a heavy plastic garbage can being dragged over asphalt
Density/Complexity,thick,Domestic,oven door,kitchen,the muffled thud of a heavy oven door closing
Density/Complexity,thick,Electronic,transformer,substation,the deep 60hz hum of a power transformer
Density/Complexity,thick,Electronic,subwoofer,nightclub,the low-frequency throb of a subwoofer in a club
Density/Complexity,thick,Electronic,amplifier,garage,a bass amplifier humming with a low-frequency ground loop
Density/Complexity,thick,Electronic,motor,workshop,the low-pitched drone of a large industrial electric motor
Density/Complexity,thick,Electronic,generator,construction site,the heavy thrum of a diesel electric generator
Density/Complexity,thick,Electronic,server,data center,the collective low-frequency roar of cooling fans
Density/Complexity,thick,Electronic,induction cooktop,kitchen,the low-frequency hum of a cooktop on high power
Density/Complexity,thick,Electronic,arc welder,factory,the deep buzzing of a heavy-duty industrial arc welder
Density/Complexity,thick,Electronic,ups,office,the low-frequency drone of an uninterruptible power supply
Density/Complexity,thick,Electronic,speaker cabinet,studio,a speaker cabinet vibrating with a low-frequency test tone
Density/Complexity,thick,Electronic,conduit,basement,the low hum of electricity through a large metal conduit
Density/Complexity,thick,Electronic,oscillator,lab,a laboratory oscillator producing a 40hz sine wave
Density/Complexity,thick,Electronic,exhaust fan,tunnel,a massive electric exhaust fan humming in a traffic tunnel
Density/Complexity,thick,Electronic,magnet,scrapyard,the hum of a large electromagnet lifting scrap metal
Density/Complexity,thick,Electronic,heater,bedroom,the low thrum of an electric space heater on a rug
Density/Complexity,thick,Electronic,mains panel,basement,the deep vibration of a main electrical panel
Density/Complexity,thick,Electronic,pool pump,pool,the low-frequency drone of a large pool filtration pump
Density/Complexity,thick,Electronic,air compressor,garage,the heavy thumping of an electric air compressor
Density/Complexity,thick,Electronic,treadmill,gym,the low-frequency whir of a treadmill belt under a runner
Density/Complexity,thick,Electronic,boring machine,mine,the deep mechanical groan of a tunnel boring machine
Density/Complexity,saturated,Musical,pipe organ,cathedral,a pipe organ with all stops and couplers pulled in a cathedral
Density/Complexity,saturated,Musical,orchestra,hall,a full symphony orchestra playing a fortissimo tutti chord
Density/Complexity,saturated,Musical,feedback,studio,a continuous electric guitar feedback loop through a tube amp
Density/Complexity,saturated,Musical,cymbals,concert hall,a sustained crash cymbal roll at maximum intensity
Density/Complexity,saturated,Musical,bagpipes,parade,a massed pipe and drum band playing in a narrow stone street
Density/Complexity,saturated,Musical,synthesizer,recording booth,a synthesizer playing a dense chord with overdriven filters
Density/Complexity,saturated,Musical,brass section,stadium,a large brass ensemble playing a sustained fortissimo note
Density/Complexity,saturated,Musical,gongs,temple,multiple large gongs being struck rapidly and allowed to swell
Density/Complexity,saturated,Musical,distortion,garage,an electric guitar playing a heavy power chord through a distortion pedal
Density/Complexity,saturated,Musical,drums,club,a drummer playing a continuous high-intensity double-kick roll
Density/Complexity,saturated,Musical,organ,chapel,a harmonium being played with rapid bellows movement and full stops
Density/Complexity,saturated,Musical,bells,clock tower,a full carillon of bells ringing simultaneously in a high tower
Density/Complexity,saturated,Musical,choir,cathedral,a massive choir singing a fortissimo chord with hundreds of voices
Density/Complexity,saturated,Musical,trumpet,canyon,a trumpet player blowing a high-intensity overblown note
Density/Complexity,saturated,Musical,marimba,conservatory,four marimbas playing a rapid tremolo chord in unison
Density/Complexity,saturated,Musical,timpani,orchestra pit,a timpani drum being rolled with hard mallets at full volume
Density/Complexity,saturated,Musical,piano,ballroom,a grand piano being played with a heavy tremolo in the bass
Density/Complexity,saturated,Musical,harmonica,tunnel,a harmonica being blown at maximum pressure in a concrete tunnel
Density/Complexity,saturated,Musical,sitar,temple,a sitar being played with rapid strokes and full resonance
Density/Complexity,saturated,Musical,harp,conservatory,a massive harp glissando played across all strings repeatedly
Density/Complexity,saturated,Mechanical,jet engine,tarmac,a jet engine running at full throttle during a ground test
Density/Complexity,saturated,Mechanical,steam vent,factory,high-pressure steam escaping constantly from a large industrial vent
Density/Complexity,saturated,Mechanical,pneumatic drill,city street,a heavy-duty pneumatic drill hammering into solid granite
Density/Complexity,saturated,Mechanical,turbine,power plant,a massive steam turbine running at maximum speed under load
Density/Complexity,saturated,Mechanical,siren,rooftop,a mechanical air-raid siren spinning up to full volume
Density/Complexity,saturated,Mechanical,diesel engine,shipyard,a massive ship engine running at full power in a harbor
Density/Complexity,saturated,Mechanical,furnace,foundry,the continuous roar of a blast furnace during a metal pour
Density/Complexity,saturated,Mechanical,chainsaw,forest,a heavy-duty chainsaw cutting through a thick oak log at full speed
Density/Complexity,saturated,Mechanical,grinder,machine shop,an industrial grinder throwing a constant stream of sparks from steel
Density/Complexity,saturated,Mechanical,ventilation,tunnel,massive exhaust fans running at full capacity in a traffic tunnel
Density/Complexity,saturated,Mechanical,compressor,factory,a large industrial air compressor running continuously
Density/Complexity,saturated,Mechanical,saw,woodshop,a circular saw cutting through a thick piece of hardwood at high speed
Density/Complexity,saturated,Mechanical,hammer,shipyard,a pneumatic power hammer striking steel plates in a rapid sequence
Density/Complexity,saturated,Mechanical,lathe,machine shop,a heavy lathe shaving steel with a constant loud mechanical squeal
Density/Complexity,saturated,Mechanical,propeller,ocean,a massive ship propeller cavitating in the water at high speed
Density/Complexity,saturated,Mechanical,winch,quarry,a heavy winch motor groaning under a maximal load
Density/Complexity,saturated,Mechanical,printing press,newspaper cellar,a high-speed offset press running a full print job
Density/Complexity,saturated,Mechanical,generator,construction site,a large diesel generator running at full load
Density/Complexity,saturated,Mechanical,pump,floodgate,a massive water pump discharging a constant heavy stream
Density/Complexity,saturated,Mechanical,shredder,recycling center,an industrial metal shredder crushing a car body
Density/Complexity,saturated,Environmental,waterfall,gorge,a massive waterfall plunging into a deep rocky basin
Density/Complexity,saturated,Environmental,rain,tin roof,torrential rain hitting a corrugated metal roof in a storm
Density/Complexity,saturated,Environmental,wind,mountain pass,a howling hurricane-force wind blowing through a narrow gap
Density/Complexity,saturated,Environmental,fire,wildfire,the continuous roar of a massive forest fire moving through trees
Density/Complexity,saturated,Environmental,thunder,valley,a continuous roll of thunder echoing during a heavy storm
Density/Complexity,saturated,Environmental,ocean,shoreline,massive storm waves crashing continuously against a seawall
Density/Complexity,saturated,Environmental,avalanche,mountain,the continuous roar of a massive snow avalanche
Density/Complexity,saturated,Environmental,volcano,crater,the constant bubbling and roaring of a lava lake in a crater
Density/Complexity,saturated,Environmental,hail,greenhouse,heavy hail stones hitting a glass roof in a constant barrage
Density/Complexity,saturated,Environmental,river,canyon,a swollen river rushing through a narrow rocky canyon
Density/Complexity,saturated,Environmental,storm,prairie,the constant roar of a nearby tornado on an open plain
Density/Complexity,saturated,Environmental,geyser,field,a geyser erupting with a constant high-pressure jet of water
Density/Complexity,saturated,Environmental,landslide,ravine,a continuous flow of earth and rocks falling down a slope
Density/Complexity,saturated,Environmental,steam,volcanic field,a constant high-pressure steam vent hissing in a field
Density/Complexity,saturated,Environmental,ice,arctic bay,the constant grinding of massive ice sheets in a frozen bay
Density/Complexity,saturated,Environmental,sand,desert,a constant blast of sand against a metal sign in a windstorm
Density/Complexity,saturated,Environmental,flood,valley,the continuous sound of a mudflow moving through a village
Density/Complexity,saturated,Environmental,reeds,marsh,a constant clattering of dry reeds in a heavy gale
Density/Complexity,saturated,Environmental,mist,mountain,the constant hissing of freezing mist moving through trees
Density/Complexity,saturated,Environmental,roots,forest floor,the constant creaking of a forest during a windstorm
Density/Complexity,saturated,Organic,bees,orchard,the constant loud hum of a massive swarm of honeybees
Density/Complexity,saturated,Organic,cicadas,jungle,the continuous high-pitched buzzing of thousands of cicadas
Density/Complexity,saturated,Organic,birds,rainforest,the constant overlapping calls of a tropical bird colony
Density/Complexity,saturated,Organic,lion,savanna,a continuous guttural roar from a large male lion
Density/Complexity,saturated,Organic,crickets,meadow,the constant rhythmic chirping of millions of crickets at night
Density/Complexity,saturated,Organic,buffalo,plains,the continuous thundering of a stampeding buffalo herd
Density/Complexity,saturated,Organic,growl,den,a continuous deep growl from a threatened bear in a cave
Density/Complexity,saturated,Organic,breathing,bedroom,heavy continuous snoring in a small enclosed room
Density/Complexity,saturated,Organic,heartbeat,hospital,the constant rhythmic thumping of a heart during exertion
Density/Complexity,saturated,Organic,alligator,swamp,a constant low-frequency rumble from a group of alligators
Density/Complexity,saturated,Organic,wings,loft,the constant fluttering of a thousand pigeons in a barn
Density/Complexity,saturated,Organic,munching,pasture,the constant sound of a herd of cows chewing grass
Density/Complexity,saturated,Organic,frogs,marsh,the constant overlapping croaking of a bullfrog colony
Density/Complexity,saturated,Organic,barking,kennel,the constant barking of dozens of dogs in a concrete shelter
Density/Complexity,saturated,Organic,hooves,race track,the constant thundering of horses running on a dirt track
Density/Complexity,saturated,Organic,shouting,stadium,the constant roar of a crowd in a large sports stadium
