category,tag,domain,source,environment,scenario
Harmonic/Resonant,resonant,Environmental,snow,tundra,wind whistling through the metal cables of a research hut
Harmonic/Resonant,resonant,Environmental,mist,forest,the call of a distant beast echoing in a foggy valley
Harmonic/Resonant,resonant,Environmental,rain,tin shed,heavy rain hitting a corrugated metal roof in a barn
Harmonic/Resonant,resonant,Environmental,breeze,hall,wind whistling through a gap in a large stone hall
Harmonic/Resonant,resonant,Organic,chest,forest,a gorilla drumming its chest in a resonant forest clearing
Harmonic/Resonant,resonant,Organic,whale,ocean,the song of a humpback whale carried through miles of seawater
Harmonic/Resonant,resonant,Organic,elephant,savanna,the low-frequency rumble of an elephant herd across a plain
Harmonic/Resonant,resonant,Organic,lion,zoo,a lion's roar resonating from its enclosure in a park
Harmonic/Resonant,resonant,Organic,bear,cave,a bear growling from deep within a limestone cavern
Harmonic/Resonant,resonant,Organic,snore,bedroom,a deep snore echoing in a high-ceilinged room
Harmonic/Resonant,resonant,Organic,vocalization,jungle,the deep boom of a cassowary in the dense brush
Harmonic/Resonant,resonant,Organic,footsteps,hallway,boots echoing on a polished marble corridor in a museum
Harmonic/Resonant,resonant,Organic,stomp,stage,a heavy foot stomp on a hollow wooden theater stage
Harmonic/Resonant,resonant,Organic,wings,barn,the heavy flap of an owl's wings in a large empty barn
Harmonic/Resonant,resonant,Organic,bones,museum,dry bones being rattled inside a heavy velvet box
Harmonic/Resonant,resonant,Organic,beak,tree,a bird pecking at a hollow branch in a quiet wood
Harmonic/Resonant,resonant,Organic,heartbeat,chest,a human heartbeat heard through a stethoscope in a hall
Harmonic/Resonant,resonant,Organic,throat,room,a person clearing their throat in a stone hallway
Harmonic/Resonant,resonant,Organic,joint,room,a finger joint popping in a quiet vaulted room
Harmonic/Resonant,resonant,Organic,scales,cave,a lizard's scales clicking and ringing against a rock
Harmonic/Resonant,resonant,Organic,hooves,road,horse hooves ringing on a cobblestone street
Harmonic/Resonant,resonant,Organic,shout,canyon,a human voice calling out from the opposite rim of a canyon
Harmonic/Resonant,resonant,Domestic,jug,kitchen,a ceramic jug being set down on a wooden table
Harmonic/Resonant,resonant,Domestic,door,hall,a heavy wooden door thudding shut in a stone foyer
Harmonic/Resonant,resonant,Domestic,pot,pantry,a metal pot lid falling and bouncing on a concrete floor
Harmonic/Resonant,resonant,Domestic,kettle,kitchen,the whistle of a kettle echoing in an empty house
Harmonic/Resonant,resonant,Domestic,clock,hall,the tick of a grandfather clock in a high-ceilinged foyer
Harmonic/Resonant,resonant,Domestic,trunk,attic,a steamer trunk being closed in a large empty attic
Harmonic/Resonant,resonant,Domestic,faucet,bathroom,water rushing into a porcelain tub in a tiled room
Harmonic/Resonant,resonant,Domestic,glass,dining room,a wine glass shattering on a marble floor in a hall
Harmonic/Resonant,resonant,Domestic,can,kitchen,a tin can hitting a concrete floor in a cellar
Harmonic/Resonant,resonant,Domestic,spoon,cafe,a silver spoon hitting a crystal bowl in a cafe
Harmonic/Resonant,resonant,Domestic,mirror,bathroom,a mirror being struck by a ring in a tiled bathroom
Harmonic/Resonant,resonant,Domestic,shutter,house,a window shutter banging in an empty stone courtyard
Harmonic/Resonant,resonant,Domestic,rug,hallway,a rug being unrolled in a long empty corridor
Harmonic/Resonant,resonant,Domestic,cabinet,kitchen,a drawer being slammed shut in a tiled kitchen
Harmonic/Resonant,resonant,Domestic,box,pantry,a hollow cardboard box being shaken in a pantry
Harmonic/Resonant,resonant,Domestic,keys,foyer,a bunch of keys hitting a stone floor in an entryway
Harmonic/Resonant,resonant,Domestic,iron,laundry,a heavy iron being set down on a metal stand
Harmonic/Resonant,resonant,Domestic,chair,room,a metal chair being moved on a marble floor
Harmonic/Resonant,resonant,Electronic,subwoofer,club,a low-frequency kick drum pulse in a dance hall
Harmonic/Resonant,resonant,Electronic,transformer,station,a transformer humming in an empty industrial bay
Harmonic/Resonant,resonant,Electronic,buzzer,factory,a piezoelectric buzzer sounding in a vast empty warehouse
Harmonic/Resonant,resonant,Electronic,alarm,bank,an electronic security siren sounding in a stone lobby
Harmonic/Resonant,resonant,Electronic,neon,diner,a neon sign buzzing in a large empty restaurant
Harmonic/Resonant,resonant,Electronic,hard drive,server,the whir of a disk drive in a hollow server rack
Harmonic/Resonant,resonant,Electronic,synthesizer,studio,a synth drone filling a concrete room
Harmonic/Resonant,resonant,Electronic,relay,lab,a relay sequence clicking in a control box
Harmonic/Resonant,resonant,Electronic,capacitor,workshop,a capacitor snap in a large garage
Harmonic/Resonant,resonant,Electronic,flash,studio,a camera flash unit firing in an empty gallery
Harmonic/Resonant,resonant,Electronic,motor,shop,a motor starting in a high-ceilinged room
Harmonic/Resonant,resonant,Electronic,monitor,room,the whine of a screen in a large library
Harmonic/Resonant,resonant,Electronic,solenoid,machine,a solenoid hitting a plate in a large factory hall
Harmonic/Resonant,resonant,Electronic,spark,lab,an electric spark jumping in a glass enclosure
Harmonic/Resonant,resonant,Electronic,switch,panel,a toggle switch flipped in a stone room
Harmonic/Resonant,resonant,Electronic,wire,field,a wire singing in the wind over a plain
Harmonic/Resonant,resonant,Electronic,laser,lab,a laser pulse hitting a target in a quiet laboratory
Harmonic/Resonant,resonant,Electronic,static,radio,bursts of static echoing in a basement
Harmonic/Resonant,high,Musical,piccolo,stadium,a piccolo playing a sharp trill in the highest register
Harmonic/Resonant,high,Musical,triangle,cathedral,a small steel triangle being struck once with a thin rod
Harmonic/Resonant,high,Musical,violin,chamber,a violin playing a high harmonic note on the E string
Harmonic/Resonant,high,Musical,glockenspiel,hall,a glockenspiel bar being hit with a hard brass beater
Harmonic/Resonant,high,Musical,flute,meadow,a silver flute playing a bird-like melody in the sun
Harmonic/Resonant,high,Musical,celesta,theatre,a celesta playing a rapid high sequence in a hall
Harmonic/Resonant,high,Musical,harp,conservatory,a high harp string being plucked with a sharp release
Harmonic/Resonant,high,Musical,recorder,classroom,a soprano recorder playing a short staccato note
Harmonic/Resonant,high,Musical,harmonica,porch,a harmonica playing a sharp high-pitched wail
Harmonic/Resonant,high,Musical,oboe,room,an oboe playing a high-register reedy note
Harmonic/Resonant,high,Musical,trumpet,square,a trumpet playing an upward fanfare in a city
Harmonic/Resonant,high,Musical,mandolin,garden,a mandolin being plucked with a rapid tremolo
Harmonic/Resonant,high,Musical,tambourine,parade,a tambourine jingle moving once after a tap
Harmonic/Resonant,high,Musical,xylophone,school,a high wooden bar being hit with a plastic mallet
Harmonic/Resonant,high,Musical,ukulele,beach,a ukulele being strummed with light fingertips
Harmonic/Resonant,high,Musical,banjo,farm,a banjo string being plucked by a metal fingerpick
Harmonic/Resonant,high,Musical,crotales,hall,a small bronze cymbal being struck with a rod
Harmonic/Resonant,high,Musical,handbell,church,a tiny handbell being rung very gently
Harmonic/Resonant,high,Mechanical,watch,workshop,the internal hairspring of a pocket watch oscillating
Harmonic/Resonant,high,Mechanical,needle,attic,a sewing needle clicking rapidly in a machine
Harmonic/Resonant,high,Mechanical,drill,garage,a high-speed drill bit screeching in metal
Harmonic/Resonant,high,Mechanical,lathe,workshop,a lathe tool carving a thin groove in brass
Harmonic/Resonant,high,Mechanical,relay,lab,a high-speed electrical relay clicking shut
Harmonic/Resonant,high,Mechanical,fan,office,a small desk fan whirring on its highest setting
Harmonic/Resonant,high,Mechanical,camera,studio,a camera shutter clicking once at high speed
Harmonic/Resonant,high,Mechanical,clock,study,a small desk clock ticking with a sharp sound
Harmonic/Resonant,high,Mechanical,typewriter,room,a typewriter key striking the paper platen
Harmonic/Resonant,high,Mechanical,stapler,office,a stapler firing into a single sheet
Harmonic/Resonant,high,Mechanical,winch,dock,a winch ratchet clicking into place
Harmonic/Resonant,high,Mechanical,valve,house,a steam valve whistling through a pinhole
Harmonic/Resonant,high,Mechanical,metronome,room,a metronome ticking at its highest speed
Harmonic/Resonant,high,Mechanical,motor,shop,a small electric motor whining at top speed
Harmonic/Resonant,high,Mechanical,piston,factory,a tiny pneumatic piston moving with a hiss
Harmonic/Resonant,high,Mechanical,gears,mill,tiny precision gears whirring in a watch
Harmonic/Resonant,high,Mechanical,escapement,museum,a strike of a clock hammer on a bell
Harmonic/Resonant,high,Mechanical,hard drive,server,a drive head seeking data on a platter
Harmonic/Resonant,high,Environmental,geyser,plain,the high-pitched hiss of steam from a narrow vent
Harmonic/Resonant,high,Environmental,rain,pond,a single raindrop hitting a still water surface
Harmonic/Resonant,high,Environmental,ice,lake,a high-pitched ping from a crack in a frozen lake
Harmonic/Resonant,high,Environmental,wind,canyon,wind whistling through a small hole in a rock
Harmonic/Resonant,high,Environmental,hail,carport,a single hailstone hitting a sheet of glass
Harmonic/Resonant,high,Environmental,mist,mountain,wind singing through the cables of a lift
Harmonic/Resonant,high,Environmental,fire,hearth,a pocket of air whistling as it escapes a log
Harmonic/Resonant,high,Environmental,rocks,river,small pebbles clinking together underwater
Harmonic/Resonant,high,Environmental,echo,canyon,a sharp shout reflecting in a valley
Harmonic/Resonant,high,Environmental,waves,beach,gentle ripples lapping on a sandy shore
Harmonic/Resonant,high,Environmental,snow,tundra,dry powder snow blowing across a plain
Harmonic/Resonant,high,Environmental,breeze,prairie,a dry corn stalk snapping once
Harmonic/Resonant,high,Environmental,cliff,coast,light spray hitting a mud bank
Harmonic/Resonant,high,Environmental,lava,volcano,a shard of glass shattering on stone
Harmonic/Resonant,high,Environmental,frost,garden,frost crystals melting in the sun
Harmonic/Resonant,high,Environmental,mud,swamp,a small bubble popping in a marsh
Harmonic/Resonant,high,Environmental,thaw,glacier,water dripping into a small puddle on ice
Harmonic/Resonant,high,Environmental,petals,meadow,flower petals falling on a stone
Harmonic/Resonant,high,Organic,bird,orchard,a songbird singing a high-pitched melody
Harmonic/Resonant,high,Organic,cricket,meadow,a cricket rubbing its wings together
Harmonic/Resonant,high,Organic,cicada,park,the high-frequency buzz of a cicada
Harmonic/Resonant,high,Organic,bat,cavern,a bat emitting a high-pitched squeak
Harmonic/Resonant,high,Organic,wings,garden,the high-pitched hum of a hummingbird
Harmonic/Resonant,high,Organic,dolphin,ocean,a dolphin emitting a sharp whistle
Harmonic/Resonant,high,Organic,teeth,bathroom,teeth clicking together during a chill
Harmonic/Resonant,high,Organic,fingernails,desk,fingernails tapping a rapid rhythm on glass
Harmonic/Resonant,high,Organic,beak,tree,a bird pecking a hollow branch
Harmonic/Resonant,high,Organic,scales,desert,a small lizard sliding over moss
Harmonic/Resonant,high,Organic,claws,floor,a single claw click on a tile floor
Harmonic/Resonant,high,Organic,jaw,bedroom,a person's jaw clicking shut
Harmonic/Resonant,high,Organic,snore,bedroom,a snore from a restricted airway
Harmonic/Resonant,high,Organic,bones,museum,a tiny bone struck in a wooden box
Harmonic/Resonant,high,Organic,tongue,room,a person making a soft tutting sound
Harmonic/Resonant,high,Organic,stomp,stage,a foot tapping on a stage floor
Harmonic/Resonant,high,Organic,insect,field,a mosquito buzzing near an ear
Harmonic/Resonant,high,Organic,purr,couch,a kitten purring on a soft pillow
Harmonic/Resonant,high,Domestic,kettle,kitchen,the high-pitched whistle of a tea kettle
Harmonic/Resonant,high,Domestic,glass,dining room,a wine glass being struck by a silver spoon
Harmonic/Resonant,high,Domestic,silverware,cafe,a silver fork hitting a glass tumbler
Harmonic/Resonant,high,Domestic,keys,hallway,a single brass key dropped on glass
Harmonic/Resonant,high,Domestic,coins,laundry,a single coin spinning on a marble floor
Harmonic/Resonant,high,Domestic,mirror,bathroom,a mirror ringing after a fingernail tap
Harmonic/Resonant,high,Domestic,window,room,a window pane vibrating from a tap
Harmonic/Resonant,high,Domestic,foil,kitchen,a sheet of tin foil being snapped taut
Harmonic/Resonant,high,Domestic,clock,mantel,a brass clock bell chiming once
Harmonic/Resonant,high,Domestic,jewelry,bedroom,a diamond ring dropped on a tray
Harmonic/Resonant,high,Domestic,thimble,sewing room,a metal thimble hitting a floor
Harmonic/Resonant,high,Domestic,can,pantry,a tin can struck by a wooden spoon
Harmonic/Resonant,high,Domestic,faucet,bathroom,a single drop hitting a metal sink
Harmonic/Resonant,high,Domestic,scissors,sewing room,scissors snapping shut in the air
Harmonic/Resonant,high,Domestic,pen,study,a ballpoint pen being clicked
Harmonic/Resonant,high,Domestic,comb,bedroom,a plastic comb being run through hair
Harmonic/Resonant,high,Domestic,button,bedroom,a plastic button hitting a mirror
Harmonic/Resonant,high,Domestic,box,pantry,a box of nails being shaken
Harmonic/Resonant,high,Electronic,buzzer,factory,a piezo buzzer emitting a beep
Harmonic/Resonant,high,Electronic,flash,studio,a camera flash unit charging up
Harmonic/Resonant,high,Electronic,monitor,room,the high pitch of an old monitor
Harmonic/Resonant,high,Electronic,static,radio,the high-pitched squeal of feedback
Harmonic/Resonant,high,Electronic,relay,lab,a small relay clicking at frequency
Harmonic/Resonant,high,Electronic,neon,diner,a sign glowing with a sharp buzz
Harmonic/Resonant,high,Electronic,transformer,street,a transformer humming on a pole
Harmonic/Resonant,high,Electronic,capacitor,workshop,a capacitor discharging with a snap
Harmonic/Resonant,high,Electronic,speaker,studio,a tweeter emitting a pulse
Harmonic/Resonant,high,Electronic,synthesizer,hall,a synth playing a high sine wave
Harmonic/Resonant,high,Electronic,hard drive,server,a drive spinning at high speed
Harmonic/Resonant,high,Electronic,battery,box,a battery snapping into a case
Harmonic/Resonant,high,Electronic,wire,field,a wire singing in the wind
Harmonic/Resonant,high,Electronic,switch,panel,a toggle switch being flipped
Harmonic/Resonant,high,Electronic,alarm,bank,an electronic siren sounding
Harmonic/Resonant,high,Electronic,laser,lab,a laser pulse creating a snap
Harmonic/Resonant,high,Electronic,motor,shop,a motor whining at high speed
Harmonic/Resonant,high,Electronic,circuit,lab,a trace burning out with a pop
Harmonic/Resonant,tonal,Musical,tuning fork,studio,a steel tuning fork being struck and held
Harmonic/Resonant,tonal,Musical,flute,meadow,a silver flute playing a long straight note
Harmonic/Resonant,tonal,Musical,recorder,chamber,a recorder playing a single high note
Harmonic/Resonant,tonal,Musical,handbell,church,a small brass bell being rung once
Harmonic/Resonant,tonal,Musical,singing bowl,shrine,a crystal bowl ringing after a touch
Harmonic/Resonant,tonal,Musical,triangle,cathedral,a triangle being struck once in a rest
Harmonic/Resonant,tonal,Musical,oboe,conservatory,an oboe playing a steady tuning note
Harmonic/Resonant,tonal,Musical,violin,chamber,a violin playing a high harmonic
Harmonic/Resonant,tonal,Musical,organ,abbey,a pipe organ using a flute stop
Harmonic/Resonant,tonal,Musical,piano,room,a grand piano playing a single note
Harmonic/Resonant,tonal,Musical,harp,museum,a high harp string being plucked
Harmonic/Resonant,tonal,Musical,glockenspiel,hall,a glockenspiel bar being hit
Harmonic/Resonant,tonal,Musical,celesta,theatre,a celesta playing a quiet note
Harmonic/Resonant,tonal,Musical,trumpet,square,a trumpet playing a clear blast
Harmonic/Resonant,tonal,Musical,banjo,farm,a banjo string plucked once
Harmonic/Resonant,tonal,Musical,pan flute,forest,a pan flute blowing a note
Harmonic/Resonant,tonal,Musical,didgeridoo,cave,a didgeridoo holding a drone
Harmonic/Resonant,tonal,Musical,synthesizer,studio,a synth playing a sine wave
Harmonic/Resonant,tonal,Mechanical,telegraph,station,a telegraph key clicking out code
Harmonic/Resonant,tonal,Mechanical,metronome,room,a wooden metronome ticking once
Harmonic/Resonant,tonal,Mechanical,bell,ship,a brass ship bell ringing once
Harmonic/Resonant,tonal,Mechanical,typewriter,office,a typewriter bell ringing sharply
Harmonic/Resonant,tonal,Mechanical,relay,lab,a relay clicking shut in a box
Harmonic/Resonant,tonal,Mechanical,watch,workshop,the escapement of a watch ticking
Harmonic/Resonant,tonal,Mechanical,lathe,workshop,a metal rod ringing after a hit
Harmonic/Resonant,tonal,Mechanical,camera,studio,a shutter clicking once
Harmonic/Resonant,tonal,Mechanical,stapler,office,a stapler firing into paper
Harmonic/Resonant,tonal,Mechanical,solenoid,machine,a solenoid hitting a stop
Harmonic/Resonant,tonal,Mechanical,winch,dock,a ratchet clicking once
Harmonic/Resonant,tonal,Mechanical,valve,house,a steam valve snapping shut
Harmonic/Resonant,tonal,Mechanical,drill,garage,a motor pulsing once
Harmonic/Resonant,tonal,Mechanical,gears,mill,two gear teeth clashing
Harmonic/Resonant,tonal,Mechanical,piston,factory,a piston firing once
Harmonic/Resonant,tonal,Mechanical,ticker,bank,a counter clicking forward
Harmonic/Resonant,tonal,Mechanical,spring,workshop,a metal spring snapping
Harmonic/Resonant,tonal,Mechanical,elevator,hotel,a car chime sounding
Harmonic/Resonant,tonal,Environmental,wind,canyon,wind whistling through a rock hole
Harmonic/Resonant,tonal,Environmental,rain,pond,a raindrop hitting a still surface
Harmonic/Resonant,tonal,Environmental,ice,lake,a single crack in a sheet of ice
Harmonic/Resonant,tonal,Environmental,echo,canyon,a shout reflecting once
Harmonic/Resonant,tonal,Environmental,geyser,plain,steam pulsing from a vent
Harmonic/Resonant,tonal,Environmental,fire,hearth,a spark popping in a fire
Harmonic/Resonant,tonal,Environmental,rocks,river,two stones struck together
Harmonic/Resonant,tonal,Environmental,thunder,distance,a sharp clap of thunder
Harmonic/Resonant,tonal,Environmental,waves,beach,a wave hitting a flat stone
Harmonic/Resonant,tonal,Environmental,snow,tundra,a boot on a snow crust
Harmonic/Resonant,tonal,Environmental,mist,jungle,a drop hitting a waxy leaf
Harmonic/Resonant,tonal,Environmental,breeze,prairie,a branch snapping once
Harmonic/Resonant,tonal,Environmental,cliff,coast,a rock fragment hitting sea
Harmonic/Resonant,tonal,Environmental,lava,volcano,a shard of glass shattering
Harmonic/Resonant,tonal,Environmental,frost,garden,a frozen leaf cracking
Harmonic/Resonant,tonal,Environmental,stalactite,cave,a drop hitting a pool
Harmonic/Resonant,tonal,Environmental,hail,carport,a hailstone hitting metal
Harmonic/Resonant,tonal,Environmental,river,gorge,water hitting a hollow rock
Harmonic/Resonant,tonal,Organic,bird,orchard,a bird singing a long whistle
Harmonic/Resonant,tonal,Organic,human,hall,a person whistling a clear note
Harmonic/Resonant,tonal,Organic,dolphin,ocean,a dolphin emitting a whistle
Harmonic/Resonant,tonal,Organic,whale,ocean,a whale singing a high note
Harmonic/Resonant,tonal,Organic,wolf,forest,a wolf howling a steady note
Harmonic/Resonant,tonal,Organic,bark,yard,a dog giving a sharp bark
Harmonic/Resonant,tonal,Organic,teeth,bathroom,teeth clicking together once
Harmonic/Resonant,tonal,Organic,joint,room,a finger joint popping once
Harmonic/Resonant,tonal,Organic,stomp,stage,a foot tap on a stage floor
Harmonic/Resonant,tonal,Organic,bones,museum,bones struck together once
Harmonic/Resonant,tonal,Organic,beak,tree,a bird pecking a branch once
Harmonic/Resonant,tonal,Organic,egg,kitchen,an eggshell being tapped
Harmonic/Resonant,tonal,Organic,claws,floor,a claw click on a tile
Harmonic/Resonant,tonal,Organic,jaw,bedroom,a jaw clicking shut once
Harmonic/Resonant,tonal,Organic,wings,woods,bird wings flapping once
Harmonic/Resonant,tonal,Organic,tongue,room,a person making a tut sound
Harmonic/Resonant,tonal,Organic,hand,water,a hand slapping a pond
Harmonic/Resonant,tonal,Organic,purr,couch,a cat purring on a pillow
Harmonic/Resonant,tonal,Domestic,glass,dining room,a wine glass struck by a ring
Harmonic/Resonant,tonal,Domestic,kettle,kitchen,a kettle whistle singing
Harmonic/Resonant,tonal,Domestic,door,hall,a door closing with a click
Harmonic/Resonant,tonal,Domestic,clock,mantel,a clock bell chiming once
Harmonic/Resonant,tonal,Domestic,keys,foyer,keys hitting a wooden table
Harmonic/Resonant,tonal,Domestic,drawer,office,a desk drawer clicking shut
Harmonic/Resonant,tonal,Domestic,pot,pantry,a metal lid hitting the floor
Harmonic/Resonant,tonal,Domestic,window,room,a window being tapped on
Harmonic/Resonant,tonal,Domestic,coins,laundry,a coin hitting a tile floor
Harmonic/Resonant,tonal,Domestic,spoon,cafe,a spoon hitting a cup side
Harmonic/Resonant,tonal,Domestic,mirror,bathroom,a mirror struck by a ring
Harmonic/Resonant,tonal,Domestic,can,pantry,a tin can hit with a spoon
Harmonic/Resonant,tonal,Domestic,faucet,bathroom,water drips hitting a basin
Harmonic/Resonant,tonal,Domestic,plate,kitchen,a plate set on a counter
Harmonic/Resonant,tonal,Domestic,box,pantry,a box being set on a shelf
Harmonic/Resonant,tonal,Domestic,chair,room,a chair leg hitting a floor
Harmonic/Resonant,tonal,Domestic,iron,laundry,an iron hit on a stand
Harmonic/Resonant,tonal,Domestic,thimble,sewing room,a thimble hitting glass
Harmonic/Resonant,tonal,Electronic,sine,lab,a signal generator tone
Harmonic/Resonant,tonal,Electronic,buzzer,factory,a piezo buzzer beep
Harmonic/Resonant,tonal,Electronic,alarm,bank,an electronic siren note
Harmonic/Resonant,tonal,Electronic,neon,diner,a sign humming steadily
Harmonic/Resonant,tonal,Electronic,relay,lab,a relay clicking shut
Harmonic/Resonant,tonal,Electronic,static,radio,a burst of radio signal
Harmonic/Resonant,tonal,Electronic,flash,studio,a flash charging up
Harmonic/Resonant,tonal,Electronic,monitor,room,a monitor screen whine
Harmonic/Resonant,tonal,Electronic,synthesizer,hall,a synth lead note
Harmonic/Resonant,tonal,Electronic,transformer,station,a transformer hum
Harmonic/Resonant,tonal,Electronic,hard drive,server,a head seeking once
Harmonic/Resonant,tonal,Electronic,solenoid,machine,a solenoid thud
Harmonic/Resonant,tonal,Electronic,capacitor,workshop,a capacitor snap
Harmonic/Resonant,tonal,Electronic,battery,box,a battery snapping in
Harmonic/Resonant,tonal,Electronic,wire,field,a wire singing in wind
Harmonic/Resonant,tonal,Electronic,switch,panel,a button pressed once
Harmonic/Resonant,tonal,Electronic,laser,lab,a laser pulse click
Harmonic/Resonant,tonal,Electronic,circuit,lab,a trace pop in a case
Harmonic/Resonant,complex,Musical,orchestra,hall,a full symphony orchestra playing a massive chord
Harmonic/Resonant,complex,Musical,12-string guitar,studio,a 12-string guitar being strummed slowly
Harmonic/Resonant,complex,Musical,tam-tam,theater,a large tam-tam shimmering after a mallet roll
Harmonic/Resonant,complex,Musical,pipe organ,cathedral,a pipe organ with all reed and mixture stops pulled
Harmonic/Resonant,complex,Musical,prepared piano,room,a piano with bolts and screws between the strings
Harmonic/Resonant,complex,Musical,gong,temple,a large gong struck with multiple interacting mallets
Harmonic/Resonant,complex,Musical,cello,basement,a cello bowed with heavy pressure and double stops
Harmonic/Resonant,complex,Musical,synthesizer,studio,a synth playing a chord with multiple detuned oscillators
Harmonic/Resonant,complex,Musical,harp,museum,a harpist playing a fast overlapping arpeggio
Harmonic/Resonant,complex,Musical,violin,chamber,a violin playing a sequence of rapid dissonant chords
Harmonic/Resonant,complex,Musical,accordion,street,an accordion playing a dense multi-reed chord
Harmonic/Resonant,complex,Musical,didgeridoo,cave,a didgeridoo with vocal growls and harmonics
Harmonic/Resonant,complex,Musical,sitar,temple,a sitar solo with heavy use of sympathetic strings
Harmonic/Resonant,complex,Musical,drums,gym,a drummer playing a rapid pattern on all surfaces
