category,tag,domain,source,environment,scenario
Attack/Transient,punchy,Mechanical,jackhammer,city street,a jackhammer bit hitting a concrete sidewalk on a city street
Attack/Transient,punchy,Mechanical,piston,engine room,a heavy steel piston firing inside a diesel engine in a ship's engine room
Attack/Transient,punchy,Mechanical,industrial press,factory floor,a metal stamping press hitting a sheet of steel on a factory floor
Attack/Transient,punchy,Mechanical,staple gun,upholstery shop,a heavy-duty staple gun driving a fastener into a wooden frame in a shop
Attack/Transient,punchy,Mechanical,hammer,carpentry workshop,a framing hammer striking a nail into a pine plank in a carpentry workshop
Attack/Transient,punchy,Mechanical,pile driver,harbor dock,a massive pile driver striking a steel pylon at a harbor dock
Attack/Transient,punchy,Mechanical,typewriter,quiet office,a single key striking the platen of a manual typewriter in a quiet office
Attack/Transient,punchy,Mechanical,car door,parking garage,a heavy car door slamming shut in a concrete parking garage
Attack/Transient,punchy,Mechanical,punching machine,metal shop,a hydraulic punch piercing a hole through a thick aluminum plate in a metal shop
Attack/Transient,punchy,Mechanical,rivet gun,aircraft hangar,a pneumatic rivet gun firing against a metal wing in an aircraft hangar
Attack/Transient,punchy,Mechanical,cash register,antique store,the drawer of a mechanical cash register popping open in an antique store
Attack/Transient,punchy,Mechanical,breaker,power plant,a large industrial circuit breaker snapping shut in a power plant
Attack/Transient,punchy,Mechanical,shutter,photography studio,the mechanical mirror slap of an slr camera in a photography studio
Attack/Transient,punchy,Mechanical,loom,textile mill,a wooden shuttle striking the frame of a power loom in a textile mill
Attack/Transient,punchy,Mechanical,conveyor,bottling plant,a glass bottle hitting a metal guide rail on a conveyor in a bottling plant
Attack/Transient,punchy,Mechanical,winch,shipyard,a metal pawl engaging a ratchet on a heavy-duty winch in a shipyard
Attack/Transient,punchy,Mechanical,impact wrench,auto garage,an air impact wrench hitting a lug nut in an auto garage
Attack/Transient,punchy,Mechanical,solenoid,factory,a high-power solenoid pin hitting a metal stop in a factory
Attack/Transient,punchy,Mechanical,drill,quarry,a pneumatic rock drill hitting a granite face in a quarry
Attack/Transient,punchy,Environmental,hail,greenhouse roof,a large hailstone hitting the glass roof of a greenhouse
Attack/Transient,punchy,Environmental,thunder,mountain valley,a sharp crack of thunder echoing in a narrow mountain valley
Attack/Transient,punchy,Environmental,rockfall,canyon,a large boulder hitting a flat rock ledge in a canyon
Attack/Transient,punchy,Environmental,ice,frozen lake,a heavy fracture snapping through the ice of a frozen lake
Attack/Transient,punchy,Environmental,tree,forest,a thick branch snapping off a hardwood tree in a forest
Attack/Transient,punchy,Environmental,wave,concrete pier,a rogue wave hitting a concrete pier during a storm
Attack/Transient,punchy,Environmental,lightning,open field,a nearby lightning strike hitting a metal pole in an open field
Attack/Transient,punchy,Environmental,volcano,island,a gas bubble bursting in a thick lava pool on a volcanic island
Attack/Transient,punchy,Environmental,glacier,arctic sea,a large chunk of ice calving and hitting the water in the arctic
Attack/Transient,punchy,Environmental,geyser,geothermal park,the initial burst of a geyser erupting from a stone vent
Attack/Transient,punchy,Environmental,pinecone,forest floor,a large pinecone hitting a dry hollow log on the forest floor
Attack/Transient,punchy,Environmental,rain,tin shed,heavy tropical rain drops hitting a corrugated tin roof
Attack/Transient,punchy,Environmental,landslide,mountain pass,a heavy rock hitting a metal guardrail during a landslide
Attack/Transient,punchy,Environmental,mud,swamp,a heavy object falling into a thick mud pit in a swamp
Attack/Transient,punchy,Environmental,wind,desert,a sudden gust of wind slamming a wooden shutter in a desert outpost
Attack/Transient,punchy,Environmental,stalactite,cavern,a large water drop hitting a resonant stone pool in a cavern
Attack/Transient,punchy,Environmental,bamboo,jungle,a dry bamboo stalk snapping in a jungle thicket
Attack/Transient,punchy,Environmental,shingle,beach,a large wave dumping a load of pebbles onto a shingle beach
Attack/Transient,punchy,Environmental,meteor,desert,a small meteorite impact on a hard salt flat in a desert
Attack/Transient,punchy,Environmental,avalanche,mountain peak,the first crack of a snow slab releasing on a mountain peak
Attack/Transient,punchy,Organic,chest beat,rainforest,a silverback gorilla striking its chest in a rainforest
Attack/Transient,punchy,Organic,footstep,paved path,the heavy thud of an elephant's foot hitting a paved path
Attack/Transient,punchy,Organic,kick,martial arts gym,a bare foot striking a heavy leather punching bag in a gym
Attack/Transient,punchy,Organic,hand clap,empty cathedral,a single firm hand clap echoing in an empty cathedral
Attack/Transient,punchy,Organic,beak,forest,a woodpecker's beak striking a hollow tree trunk in a forest
Attack/Transient,punchy,Organic,tail,water surface,a beaver's tail slapping the surface of a pond
Attack/Transient,punchy,Organic,bite,orchard,a person biting into a very crisp apple in an orchard
Attack/Transient,punchy,Organic,claws,wooden deck,a large dog's claws hitting a wooden deck as it jumps
Attack/Transient,punchy,Organic,jump,gymnastics hall,a gymnast landing on a firm vaulting mat in a hall
Attack/Transient,punchy,Organic,wing beat,barn,a large owl's wings hitting a wooden rafter in a barn
Attack/Transient,punchy,Organic,skull,meadow,two rams' horns clashing in a meadow
Attack/Transient,punchy,Organic,fist,boxing ring,a boxing glove hitting a speed bag in a gym
Attack/Transient,punchy,Organic,knee,dojo,a knee strike hitting a thick foam pad in a dojo
Attack/Transient,punchy,Organic,heartbeat,medical clinic,the sharp thud of a heart seen through an ultrasound monitor
Attack/Transient,punchy,Organic,breathing,stable,a horse's sudden snort in a quiet stable
Attack/Transient,punchy,Organic,scales,desert,a rattlesnake's tail snapping as it begins to rattle
Attack/Transient,punchy,Organic,cough,theatre,a single sharp dry cough in a silent theatre
Attack/Transient,punchy,Organic,tongue,pond,a bullfrog's tongue hitting a large leaf
Attack/Transient,punchy,Organic,fin,ocean,a shark's tail fin hitting the side of a wooden boat
Attack/Transient,punchy,Organic,elbow,hospital,an elbow bone hitting a metal bed frame
Attack/Transient,punchy,Domestic,door slam,hallway,a heavy oak front door slamming shut in a hallway
Attack/Transient,punchy,Domestic,book,library,a large hardcover encyclopedia being dropped onto a wooden table
Attack/Transient,punchy,Domestic,cabinet,kitchen,a wooden kitchen cabinet door being slammed shut
Attack/Transient,punchy,Domestic,frying pan,pantry,a heavy cast iron skillet hitting a stone countertop
Attack/Transient,punchy,Domestic,wine cork,dining room,the pop of a cork being pulled from a wine bottle
Attack/Transient,punchy,Domestic,refrigerator,kitchen,the magnetic seal of a refrigerator door snapping shut
Attack/Transient,punchy,Domestic,hammer,garage,a rubber mallet striking a wooden furniture joint in a garage
Attack/Transient,punchy,Domestic,rug,backyard,a heavy rug being hit with a wooden beater in a backyard
Attack/Transient,punchy,Domestic,window,bedroom,a heavy sash window slamming down onto its sill
Attack/Transient,punchy,Domestic,suitcase,airport,a heavy suitcase hitting a plastic conveyor belt
Attack/Transient,punchy,Domestic,drawer,office,a metal filing cabinet drawer being slammed shut
Attack/Transient,punchy,Domestic,trash can,alley,a metal trash can lid hitting the bin in an alley
Attack/Transient,punchy,Domestic,bread,bakery,a baker slamming a lump of dough onto a floured wooden table
Attack/Transient,punchy,Domestic,floor,living room,a heavy person jumping onto a wooden floor in a living room
Attack/Transient,punchy,Domestic,iron,laundry room,a heavy steam iron being set down on its metal stand
Attack/Transient,punchy,Domestic,pillow,bedroom,a heavy feather pillow being hit against a mattress
Attack/Transient,punchy,Domestic,toilet,bathroom,a plastic toilet lid falling shut in a bathroom
Attack/Transient,punchy,Domestic,box,attic,a cardboard box full of books hitting a dusty attic floor
Attack/Transient,punchy,Domestic,shoe,hallway,a heavy leather boot hitting a tile floor
Attack/Transient,punchy,Domestic,can,kitchen,a full tin can of soup falling onto a linoleum floor
Attack/Transient,punchy,Electronic,drum machine,club,a kick drum trigger from an analog drum machine in a club
Attack/Transient,punchy,Electronic,spark,physics lab,a high-energy electric spark jumping between two metal spheres
Attack/Transient,punchy,Electronic,relay,server room,a high-voltage relay snapping open in a server room
Attack/Transient,punchy,Electronic,speaker,basement,the pop of a powered speaker being turned on
Attack/Transient,punchy,Electronic,solenoid,arcade,a pinball flipper solenoid firing in an arcade
Attack/Transient,punchy,Electronic,capacitor,workshop,a large capacitor discharging into a metal coil
Attack/Transient,punchy,Electronic,synthesizer,studio,a percussive bass patch with zero attack time from a synth
Attack/Transient,punchy,Electronic,circuit breaker,basement,a main house circuit breaker being switched on
Attack/Transient,punchy,Electronic,sampler,bedroom,a punchy drum sample being triggered on a pad
Attack/Transient,punchy,Electronic,flash,studio,the pop of a high-power studio strobe light firing
Attack/Transient,punchy,Electronic,hard drive,office,the mechanical click of a hard drive actuator arm
Attack/Transient,punchy,Electronic,taser,training field,the discharge of an electric stun gun
Attack/Transient,punchy,Electronic,buzzer,factory,a sharp single pulse from an industrial electronic buzzer
Attack/Transient,punchy,Electronic,radio,control room,the burst of static as a high-power radio transmitter keys
Attack/Transient,punchy,Electronic,keyboard,study,a heavy key strike on a vintage mechanical keyboard
Attack/Transient,punchy,Electronic,oscillator,lab,a single square wave pulse from a signal generator
Attack/Transient,punchy,Electronic,transformer,street,the pop of a pole-mounted transformer fuse blowing
Attack/Transient,punchy,Electronic,doorbell,porch,the mechanical strike of a solenoid doorbell
Attack/Transient,punchy,Electronic,fence,farmland,the pulse of an electric cattle fence hitting a weed
Attack/Transient,punchy,Electronic,monitor,attic,the degaussing thud of a large crt monitor
Attack/Transient,snappy,Musical,snare drum,studio,a tight snare drum hit with a light wooden stick
Attack/Transient,snappy,Musical,violin,concert hall,a sharp violin pizzicato on the highest string
Attack/Transient,snappy,Musical,castanets,dance studio,two wooden castanets clicking together rapidly
Attack/Transient,snappy,Musical,slap bass,stage,the snap of a metal bass string against the fretboard
Attack/Transient,snappy,Musical,acoustic guitar,parlor,a fingernail snapping a steel guitar string
Attack/Transient,snappy,Musical,claves,recording room,two fiberglass claves striking each other
Attack/Transient,snappy,Musical,harpsichord,museum,the pluck of a single harpsichord string
Attack/Transient,snappy,Musical,banjo,meadow,a fast banjo roll using metal finger picks
Attack/Transient,snappy,Musical,tambourine,hall,a quick shake and stop of a tambourine
Attack/Transient,snappy,Musical,ukulele,beach,a sharp strum on a soprano ukulele
Attack/Transient,snappy,Musical,xylophone,classroom,a hard mallet striking a high wooden bar
Attack/Transient,snappy,Musical,hi-hat,jazz club,a quick foot-close of a pair of hi-hat cymbals
Attack/Transient,snappy,Musical,kalimba,patio,a metal tine on a kalimba being flicked and released
Attack/Transient,snappy,Musical,mandolin,garden,a sharp tremolo pick on a mandolin string
Attack/Transient,snappy,Musical,triangle,orchestra pit,a quick strike on a small steel triangle
Attack/Transient,snappy,Musical,piccolo,theatre,a sharp staccato note on a metal piccolo
Attack/Transient,snappy,Musical,woodblock,studio,a high-pitched tap on a small woodblock
Attack/Transient,snappy,Musical,bongo,street,a sharp rim slap on a small bongo drum
Attack/Transient,snappy,Musical,sitar,temple,the snap of a main sitar string being pulled and released
Attack/Transient,snappy,Musical,recorder,classroom,a sharp overblown note on a plastic recorder
Attack/Transient,snappy,Mechanical,staple gun,workshop,a spring-loaded staple gun firing into a pine board
Attack/Transient,snappy,Mechanical,metronome,music room,the mechanical click of a wind-up metronome
Attack/Transient,snappy,Mechanical,typewriter,library,a quick key strike on a portable manual typewriter
Attack/Transient,snappy,Mechanical,camera,street corner,the leaf shutter of a vintage camera firing
Attack/Transient,snappy,Mechanical,clock,watch shop,the rapid ticking of a small mechanical alarm clock
Attack/Transient,snappy,Mechanical,scissors,tailor shop,a pair of sharp shears snipping through stiff fabric
Attack/Transient,snappy,Mechanical,ratchet,garage,a single tooth engagement on a small metal ratchet
Attack/Transient,snappy,Mechanical,switch,control room,a plastic toggle switch being flipped on a console
Attack/Transient,snappy,Mechanical,key,porch,a brass key snapping into place in a lock
Attack/Transient,snappy,Mechanical,lighter,campsite,the flint wheel of a cigarette lighter sparking
Attack/Transient,snappy,Mechanical,stapler,office,a desktop stapler being pressed down quickly
Attack/Transient,snappy,Mechanical,tally counter,train station,the click of a mechanical hand counter
Attack/Transient,snappy,Mechanical,relay,server room,a small signal relay clicking in a server rack
Attack/Transient,snappy,Mechanical,hole punch,office,a metal hole punch piercing three sheets of paper
Attack/Transient,snappy,Mechanical,clipper,salon,the mechanical snap of a spring-loaded fingernail clipper
Attack/Transient,snappy,Mechanical,mouse,computer lab,a sharp click of a mechanical computer mouse button
Attack/Transient,snappy,Mechanical,latch,suitcase,a metal latch on a briefcase snapping shut
Attack/Transient,snappy,Mechanical,timer,kitchen,the end-of-cycle bell of a mechanical egg timer
Attack/Transient,snappy,Mechanical,escapement,workshop,the beat of a small clock escapement
Attack/Transient,snappy,Mechanical,zipper,dressing room,a metal zipper being jerked upward
Attack/Transient,snappy,Environmental,twig,forest path,a dry pine twig snapping under a hiker's boot
Attack/Transient,snappy,Environmental,ice,puddle,thin ice on a frozen puddle cracking
Attack/Transient,snappy,Environmental,hail,car roof,a small hailstone hitting a metal car roof
Attack/Transient,snappy,Environmental,seed pod,meadow,a dry gorse seed pod popping open in the sun
Attack/Transient,snappy,Environmental,fire,fireplace,a dry cedar log sparking and popping in a fire
Attack/Transient,snappy,Environmental,leaves,garden,a single dry bamboo leaf snapping in half
Attack/Transient,snappy,Environmental,reeds,marsh,dry marsh reeds clacking together in a gust
Attack/Transient,snappy,Environmental,grass,prairie,the snap of a dry grass stalk
Attack/Transient,snappy,Environmental,icicle,gutter,a small icicle snapping off a metal gutter
Attack/Transient,snappy,Environmental,sand,dune,the snap of a dry desert shrub branch
Attack/Transient,snappy,Environmental,rock,beach,the clink of two small quartz pebbles striking
Attack/Transient,snappy,Environmental,water,cave,a small drip hitting a taut plastic tarp in a cave
Attack/Transient,snappy,Environmental,bark,woods,a piece of dry bark snapping off a tree trunk
Attack/Transient,snappy,Environmental,thaw,orchard,the snap of a frozen fruit bud breaking
Attack/Transient,snappy,Environmental,wind,mountaintop,the snap of a nylon flag in a high wind
Attack/Transient,snappy,Environmental,geyser,thermal field,the pop of a small mud bubble
Attack/Transient,snappy,Environmental,obsidian,volcano,the clink of obsidian shards being stepped on
Attack/Transient,snappy,Environmental,limestone,quarry,the sharp crack of a small limestone chip
Attack/Transient,snappy,Environmental,frost,field,the crackle of frozen grass under a light step
Attack/Transient,snappy,Environmental,lightning,distance,the sharp initial crack of a nearby bolt
Attack/Transient,snappy,Organic,finger snap,living room,a person snapping their fingers in a quiet room
Attack/Transient,snappy,Organic,joint,clinic,the snap of a knuckle being cracked in a doctor's office
Attack/Transient,snappy,Organic,beak,garden,a bird snapping its beak shut on an insect
Attack/Transient,snappy,Organic,shell,tide pool,a crab's claw snapping shut underwater
Attack/Transient,snappy,Organic,claws,tile floor,a cat's claws clicking on a marble floor
Attack/Transient,snappy,Organic,teeth,kitchen,a person biting into a hard pretzel
Attack/Transient,snappy,Organic,wing,meadow,the snap of a grasshopper's wings as it takes flight
Attack/Transient,snappy,Organic,fingernail,study,a fingernail flicking against a wooden desk
Attack/Transient,snappy,Organic,insect,orchard,the snap of a cicada's wings
Attack/Transient,snappy,Organic,skin,bathroom,a rubber band being snapped against an arm
Attack/Transient,snappy,Organic,egg,kitchen,an eggshell cracking on the edge of a glass bowl
Attack/Transient,snappy,Organic,tongue,room,a person making a sharp clicking sound with their tongue
Attack/Transient,snappy,Organic,scales,desert,the snap of a lizard's tail hitting a rock
Attack/Transient,snappy,Organic,throat,hallway,a sharp percussive click in a throat
Attack/Transient,snappy,Organic,bone,forest,a dry animal bone snapping underfoot
Attack/Transient,snappy,Organic,hair,salon,a single strand of thick hair being snapped
Attack/Transient,snappy,Organic,shrimp,coral reef,the snap of a pistol shrimp's claw
Attack/Transient,snappy,Organic,bat,attic,the sharp click of a bat's echolocation
Attack/Transient,snappy,Organic,beetle,terrarium,the click of a click-beetle jumping
Attack/Transient,snappy,Organic,wasp,window,the snap of a wasp's wings against glass
Attack/Transient,snappy,Domestic,light switch,hallway,a plastic wall light switch being toggled
Attack/Transient,snappy,Domestic,can,pantry,the snap of a metal ring-pull tab on a soda can
Attack/Transient,snappy,Domestic,keys,doorway,a single brass key being dropped onto a tile floor
Attack/Transient,snappy,Domestic,zipper,bedroom,a plastic zipper being closed quickly
Attack/Transient,snappy,Domestic,foil,kitchen,a sheet of aluminum foil being torn from a box
Attack/Transient,snappy,Domestic,plastic,pantry,a plastic storage container lid snapping into place
Attack/Transient,snappy,Domestic,scissors,sewing room,a sharp pair of thread snips being closed
Attack/Transient,snappy,Domestic,remote,living room,the click of a button on a television remote
Attack/Transient,snappy,Domestic,bread,bakery,the crack of a crusty baguette being broken
Attack/Transient,snappy,Domestic,ice,kitchen,an ice cube cracking in a glass of warm water
Attack/Transient,snappy,Domestic,cabinet,bathroom,a magnetic cabinet catch snapping shut
Attack/Transient,snappy,Domestic,pen,office,a retractable ballpoint pen being clicked
Attack/Transient,snappy,Domestic,watch,nightstand,the snap of a watch buckle being closed
Attack/Transient,snappy,Domestic,lighter,balcony,the spark of a piezo electric gas lighter
Attack/Transient,snappy,Domestic,tape,warehouse,the snap of a packing tape dispenser blade
Attack/Transient,snappy,Domestic,safety pin,nursery,a metal safety pin being snapped shut
Attack/Transient,snappy,Domestic,tweezers,vanity,the click of metal tweezers being closed
Attack/Transient,snappy,Domestic,ruler,study,a plastic ruler snapping on a wooden desk
Attack/Transient,snappy,Domestic,glass,kitchen,the snap of a thin glass vial being broken
Attack/Transient,snappy,Domestic,thimble,sewing room,a metal thimble hitting a glass tabletop
Attack/Transient,snappy,Electronic,buzzer,game show,a sharp single beep from a piezoelectric buzzer
Attack/Transient,snappy,Electronic,spark,lab,a static electricity spark from a person touching a doorknob
Attack/Transient,snappy,Electronic,keyboard,office,a sharp click from a mechanical keyboard switch
Attack/Transient,snappy,Electronic,flash,studio,the electronic discharge of a camera flash
Attack/Transient,snappy,Electronic,relay,rack,the click of a small reed relay
Attack/Transient,snappy,Electronic,monitor,room,the snap of a crt monitor being switched off
Attack/Transient,snappy,Electronic,sampler,studio,a high-frequency snare sample being triggered
Attack/Transient,snappy,Electronic,modem,office,the initial digital handshake pulse of a modem
Attack/Transient,snappy,Electronic,scanner,store,the beep of a handheld barcode scanner
Attack/Transient,snappy,Electronic,led,lab,the snap of an led driver circuit activating
Attack/Transient,snappy,Electronic,hard drive,office,the click of a hard drive head parking
Attack/Transient,snappy,Electronic,capacitor,workshop,a small electrolytic capacitor popping
Attack/Transient,snappy,Electronic,sensor,gate,the chirp of an infrared motion sensor
Attack/Transient,snappy,Electronic,taser,field,the rapid snap of an electric arc
Attack/Transient,snappy,Electronic,radio,control room,the click of a push-to-talk microphone switch
Attack/Transient,snappy,Electronic,switch,server room,the snap of a network switch port locking
Attack/Transient,snappy,Electronic,cable,garage,the snap of a plastic zip tie being tightened
Attack/Transient,snappy,Electronic,fuse,basement,the snap of a glass fuse blowing
Attack/Transient,snappy,Electronic,calculator,school,the click of a button on a scientific calculator
Attack/Transient,snappy,Electronic,watch,bedroom,the beep of a digital watch alarm
Attack/Transient,thumping,Musical,timpani,concert hall,a large timpani drum being struck with a soft mallet
Attack/Transient,thumping,Musical,kick drum,basement,a bass drum being played behind a thick curtain
Attack/Transient,thumping,Musical,bass drum,parade,a large marching bass drum being hit with a felt beater
Attack/Transient,thumping,Musical,djembe,beach,a low bass stroke on a djembe drum
Attack/Transient,thumping,Musical,piano,hall,a low-octave chord on a piano with the sustain pedal down
Attack/Transient,thumping,Musical,surdo,street,a deep beat on a brazilian surdo drum
Attack/Transient,thumping,Musical,taiko,shrine,a distant hit on a massive taiko drum
Attack/Transient,thumping,Musical,marimba,theatre,a low note struck on a marimba with a yarn mallet
Attack/Transient,thumping,Musical,conga,studio,a muffled bass hit on a conga drum
Attack/Transient,thumping,Musical,cello,chapel,a low c-string being plucked on a cello
Attack/Transient,thumping,Musical,harp,ballroom,a low string pluck on a concert harp
Attack/Transient,thumping,Musical,log drum,jungle,a heavy wooden beater striking a hollow log drum
Attack/Transient,thumping,Musical,tuba,rehearsal room,a short low-frequency note on a tuba
Attack/Transient,thumping,Musical,organ,cathedral,a pedal note on a pipe organ
Attack/Transient,thumping,Musical,synthesizer,club,a sub-bass pulse from an analog synth
Attack/Transient,thumping,Musical,frame drum,cave,a thumb strike in the center of a frame drum
Attack/Transient,thumping,Musical,bongo,park,a muffled palm hit on a large bongo drum
Attack/Transient,thumping,Musical,didgeridoo,outback,a percussive diaphragm pulse on a didgeridoo
Attack/Transient,thumping,Musical,kettle drum,field,a heavy thud on an outdoor kettle drum
Attack/Transient,thumping,Musical,tam-tam,stage,a soft initial hit on a large metal tam-tam
Attack/Transient,thumping,Mechanical,hydraulic press,factory,a hydraulic press descending onto a rubber mat
Attack/Transient,thumping,Mechanical,diesel engine,ship,the low rhythmic thud of a ship's engine at idle
Attack/Transient,thumping,Mechanical,piledriver,harbor,a distant piledriver hitting a concrete pillar
Attack/Transient,thumping,Mechanical,industrial fan,warehouse,a large fan blade hitting a soft obstruction
Attack/Transient,thumping,Mechanical,conveyor belt,mine,a heavy ore lump falling onto a rubber belt
Attack/Transient,thumping,Mechanical,steam shovel,construction site,the heavy thud of a shovel bucket hitting the earth
Attack/Transient,thumping,Mechanical,compressor,garage,the rhythmic vibration of a large air compressor
Attack/Transient,thumping,Mechanical,elevator,hotel,the thud of an elevator car stopping at a floor
Attack/Transient,thumping,Mechanical,printing press,basement,the low rhythmic thud of a newspaper press
Attack/Transient,thumping,Mechanical,winch,dockside,a heavy cable snapping taut on a wooden winch
Attack/Transient,thumping,Mechanical,generator,outpost,the low-frequency thrum of a diesel generator
Attack/Transient,thumping,Mechanical,impact hammer,quarry,a heavy rock-breaking hammer hitting granite
Attack/Transient,thumping,Mechanical,mill,riverside,the heavy thud of a wooden gear in a water mill
Attack/Transient,thumping,Mechanical,shredder,office,a heavy industrial shredder biting into a roll of carpet
Attack/Transient,thumping,Mechanical,pump,station,the low-frequency pulse of a large water pump
Attack/Transient,thumping,Mechanical,compactor,alley,the heavy thud of a trash compactor mechanism
Attack/Transient,thumping,Mechanical,tractor,field,the low-end thud of a tractor engine starting
Attack/Transient,thumping,Mechanical,crane,shipyard,the heavy thud of a shipping container being set down
Attack/Transient,thumping,Mechanical,pulley,barn,a heavy bale of hay hitting a wooden floor
Attack/Transient,thumping,Mechanical,door,vault,the heavy thud of a bank vault door closing
Attack/Transient,thumping,Environmental,thunder,valley,the distant low-frequency rumble of a thunderclap
Attack/Transient,thumping,Environmental,avalanche,mountain,the muffled thud of a large snow mass falling
Attack/Transient,thumping,Environmental,wave,cave,a heavy ocean swell hitting the back of a sea cave
Attack/Transient,thumping,Environmental,rockfall,mountain pass,a large boulder hitting soft earth
Attack/Transient,thumping,Environmental,glacier,arctic,the deep thud of ice shifting deep within a glacier
Attack/Transient,thumping,Environmental,volcano,island,the subterranean thud of a gas bubble in a lava tube
Attack/Transient,thumping,Environmental,landslide,forest,a heavy tree trunk hitting the ground during a slide
Attack/Transient,thumping,Environmental,geyser,plain,the pre-eruption thumping of water in a geyser vent
Attack/Transient,thumping,Environmental,ice,lake,the low thud of a heavy weight on thick ice
Attack/Transient,thumping,Environmental,wind,meadow,the thud of a sudden gust against a canvas tent
Attack/Transient,thumping,Environmental,waterfall,canyon,the heavy thud of water hitting a deep pool
Attack/Transient,thumping,Environmental,hail,orchard,large hail hitting the soft earth in an orchard
Attack/Transient,thumping,Environmental,mud,swamp,the heavy thud of a bubble bursting in thick mud
Attack/Transient,thumping,Environmental,root,woods,the thud of a root snapping underground
Attack/Transient,thumping,Environmental,tree,forest,the thud of an ancient tree falling in a storm
Attack/Transient,thumping,Environmental,dune,desert,the low thud of a sand slab collapsing
Attack/Transient,thumping,Environmental,river,gorge,a heavy log hitting a rock in a flooded river
Attack/Transient,thumping,Environmental,cavern,cave,the muffled thud of a falling rock echoing in a cave
Attack/Transient,thumping,Environmental,storm,coast,the heavy thud of debris hitting a wooden pier
Attack/Transient,thumping,Environmental,ground,field,a heavy object falling onto tilled soil
Attack/Transient,thumping,Organic,elephant,savanna,the heavy thud of an elephant's foot on the ground
Attack/Transient,thumping,Organic,gorilla,jungle,a gorilla striking its chest with its palms
Attack/Transient,thumping,Organic,heartbeat,room,the muffled thud of a heartbeat heard through a chest
Attack/Transient,thumping,Organic,footstep,hallway,a heavy person walking in leather boots
Attack/Transient,thumping,Organic,kick,dojo,a heavy kick hitting a thick foam training pad
Attack/Transient,thumping,Organic,wing beat,forest,the heavy flap of a large bird's wings
Attack/Transient,thumping,Organic,tail,river,a large fish jumping and hitting the water
Attack/Transient,thumping,Organic,rhino,plains,the thud of a rhino's hooves as it charges
Attack/Transient,thumping,Organic,stomach,bedroom,the low-frequency gurgle of a stomach
Attack/Transient,thumping,Organic,lungs,stable,a horse's heavy exhale after a run
Attack/Transient,thumping,Organic,fist,gym,a heavy punch hitting a sand-filled bag
Attack/Transient,thumping,Organic,jump,nursery,a child jumping onto a thick carpet
Attack/Transient,thumping,Organic,paws,woods,a large bear running on a mossy floor
Attack/Transient,thumping,Organic,headbutt,meadow,the thud of two bison clashing heads
Attack/Transient,thumping,Organic,shoulder,door,a person leaning their weight into a wooden door
Attack/Transient,thumping,Organic,throat,hallway,a deep muffled cough
Attack/Transient,thumping,Organic,chest,arena,the thud of a sumo wrestler striking his thighs
Attack/Transient,thumping,Organic,trunk,zoo,an elephant's trunk hitting its own side
Attack/Transient,thumping,Organic,bone,clinic,a heavy thud of a hip joint being moved
Attack/Transient,thumping,Organic,skin,room,a hand striking a thigh through heavy jeans
Attack/Transient,thumping,Domestic,rug,backyard,the thud of a heavy rug being beaten with a stick
Attack/Transient,thumping,Domestic,pillow,bedroom,a heavy feather pillow hitting a wooden headboard
Attack/Transient,thumping,Domestic,door,house,the thud of a heavy oak door closing
Attack/Transient,thumping,Domestic,sofa,living room,a person falling back into a large sofa
