category,tag,domain,source,environment,scenario
Temporal/Sustained,slow,Environmental,mud,swamp,a heavy bubble rising through a thick mud pot
Temporal/Sustained,slow,Environmental,river,gorge,a deep river flowing through a wide and flat canyon
Temporal/Sustained,slow,Environmental,storm,plains,the distant and gradual approach of a rain wall
Temporal/Sustained,slow,Environmental,leaves,woods,a single autumn leaf falling through a series of branches
Temporal/Sustained,slow,Environmental,frost,window,the formation of frost crystals on a cold pane
Temporal/Sustained,slow,Environmental,stalactite,cave,a single drop of water forming on the tip of a stone
Temporal/Sustained,slow,Environmental,sand,dune,a thin layer of sand sliding down a steep slope
Temporal/Sustained,slow,Environmental,mist,harbor,fog rolling in from the ocean and covering the docks
Temporal/Sustained,slow,Environmental,iceberg,ocean,a large mass of ice tilting in the water
Temporal/Sustained,slow,Organic,sloth,canopy,a sloth moving its claws along a mossy tree branch
Temporal/Sustained,slow,Organic,snail,garden,a snail sliding across a dry terracotta pot
Temporal/Sustained,slow,Organic,heartbeat,room,the slow pulse of a resting animal heard through a stethoscope
Temporal/Sustained,slow,Organic,breath,bedroom,a person exhaling a long and deep breath in their sleep
Temporal/Sustained,slow,Organic,skin,nursery,a hand stroking a piece of soft fabric very gently
Temporal/Sustained,slow,Organic,tortoise,meadow,the scuttle of a tortoise over dry grass
Temporal/Sustained,slow,Organic,growth,forest,the creak of a tree trunk swaying in a light wind
Temporal/Sustained,slow,Organic,wings,garden,the slow and heavy flap of a heron's wings
Temporal/Sustained,slow,Organic,claws,attic,a rodent moving cautiously across a wooden beam
Temporal/Sustained,slow,Organic,vocalizations,ocean,the long and drawn-out song of a distant whale
Temporal/Sustained,slow,Organic,scales,desert,a snake moving through dry underbrush
Temporal/Sustained,slow,Organic,hair,dressing room,a brush moving through a head of long hair
Temporal/Sustained,slow,Organic,tongue,barn,a cow slowly licking a block of salt
Temporal/Sustained,slow,Organic,chew,field,a horse grazing on tall grass in a pasture
Temporal/Sustained,slow,Organic,swallow,kitchen,a person drinking a glass of water one sip at a time
Temporal/Sustained,slow,Organic,nest,eaves,a bird adjusting the straw in a large nest
Temporal/Sustained,slow,Organic,bones,museum,the subtle settling of a large skeleton in a quiet hall
Temporal/Sustained,slow,Domestic,drawer,pantry,a heavy wooden drawer being pulled open in a kitchen
Temporal/Sustained,slow,Domestic,rug,foyer,sliding a foot across a thick wool rug
Temporal/Sustained,slow,Domestic,curtains,den,velvet drapes being drawn across a metal rod
Temporal/Sustained,slow,Domestic,iron,laundry,a steam iron moving across a linen shirt
Temporal/Sustained,slow,Domestic,soap,bathroom,rubbing a wet bar of soap between two hands
Temporal/Sustained,slow,Domestic,oil,kitchen,pouring olive oil into a stainless steel pan
Temporal/Sustained,slow,Domestic,cabinet,pantry,a kitchen drawer closing on a soft-close track
Temporal/Sustained,slow,Domestic,blanket,bedroom,the rustle of a heavy satin duvet being adjusted
Temporal/Sustained,slow,Domestic,spoon,kitchen,a silver spoon stirring a bowl of heavy cream
Temporal/Sustained,slow,Domestic,vacuum,room,the movement of a vacuum cleaner on a plush carpet
Temporal/Sustained,slow,Domestic,window,attic,a sash window sliding up in its wooden frame
Temporal/Sustained,slow,Domestic,measuring tape,workshop,a metal tape measure being pulled out
Temporal/Sustained,slow,Domestic,lid,pantry,unscrewing the metal lid of a glass jar
Temporal/Sustained,slow,Domestic,mirror,bathroom,wiping a damp cloth across a fogged mirror
Temporal/Sustained,slow,Domestic,ice,tumbler,an ice cube melting and shifting in a glass
Temporal/Sustained,slow,Domestic,door,hallway,a solid oak door swinging shut on greased hinges
Temporal/Sustained,slow,Domestic,zipper,closet,a metal zipper being pulled up slowly on a jacket
Temporal/Sustained,slow,Electronic,tape,office,the rotation of a reel-to-reel magnetic tape recorder
Temporal/Sustained,slow,Electronic,signal,laboratory,a low-frequency sine wave sweep from a generator
Temporal/Sustained,slow,Electronic,hum,basement,the steady and low-speed whir of a power transformer
Temporal/Sustained,slow,Electronic,modem,office,the slow pulse of a data transmission light
Temporal/Sustained,slow,Electronic,oscillator,lab,a triangle wave frequency rising at a minimal rate
Temporal/Sustained,slow,Electronic,relay,server room,the gradual operation of a thermal relay
Temporal/Sustained,slow,Electronic,drone,hallway,the consistent and slow hum of a ventilation system
Temporal/Sustained,slow,Electronic,motor,workshop,the whir of a small electric motor at its lowest speed
Temporal/Sustained,slow,Electronic,strobe,nightclub,the recharge sing of a large xenon flash unit
Temporal/Sustained,slow,Electronic,router,study,the faint whir of a small cooling fan starting up
Temporal/Sustained,slow,Electronic,amplifier,garage,the low-level hiss of a tube amplifier warming up
Temporal/Sustained,slow,Electronic,keypad,office,the soft and deliberate press of a membrane switch
Temporal/Sustained,slow,Electronic,scanner,supermarket,the movement of a laser across a glass pane
Temporal/Sustained,slow,Electronic,buzzer,gate,the low-voltage vibration of an electromagnetic buzzer
Temporal/Sustained,slow,Electronic,sensor,warehouse,the steady and slow pulse of an infrared beam
Temporal/Sustained,slow,Electronic,clock,bedroom,the rotation of a mechanical hand on a quartz clock
Temporal/Sustained,slow,Electronic,battery,garage,the faint fizz of a dry cell battery leaking
Temporal/Sustained,slow attack,Musical,violin,studio,a violinist gradually increasing bow pressure from silence
Temporal/Sustained,slow attack,Musical,glass harmonica,museum,a finger sliding onto a glass bowl to start a vibration
Temporal/Sustained,slow attack,Musical,flute,garden,a concert flute playing a note with a soft breathy onset
Temporal/Sustained,slow attack,Musical,french horn,hall,a sustained note on a horn with a gradual volume increase
Temporal/Sustained,slow attack,Musical,didgeridoo,outback,the air building up in a hollowed eucalyptus branch
Temporal/Sustained,slow attack,Musical,pipe organ,cathedral,the onset of air in a large wooden organ pipe
Temporal/Sustained,slow attack,Musical,cello,chamber,a cello bow beginning a stroke with minimal friction
Temporal/Sustained,slow attack,Musical,accordion,plaza,a slow squeeze of the bellows to start a chord
Temporal/Sustained,slow attack,Musical,singing bowl,shrine,a wooden mallet circling a bowl until it resonates
Temporal/Sustained,slow attack,Musical,harmonica,porch,a note on a harmonica building from a soft sigh
Temporal/Sustained,slow attack,Musical,synthesizer,loft,an analog synth patch with a long volume ramp
Temporal/Sustained,slow attack,Musical,sax,club,a breathy tenor saxophone note held at a constant volume
Temporal/Sustained,slow attack,Musical,gong,temple,a soft mallet strike followed by a crescendo on a gong
Temporal/Sustained,slow attack,Musical,harp,parlor,a harp string being bowed with a violin bow
Temporal/Sustained,slow attack,Musical,trumpet,hall,a trumpet note with a soft and swelling onset
Temporal/Sustained,slow attack,Musical,tuba,rehearsal room,a long-held tuba note filling a small space
Temporal/Sustained,slow attack,Musical,viola,conservatory,the resonance of a viola string building over time
Temporal/Sustained,slow attack,Mechanical,turbine,hangar,a jet turbine spooling up slowly on the tarmac
Temporal/Sustained,slow attack,Mechanical,flywheel,factory,a massive flywheel starting its rotation from a standstill
Temporal/Sustained,slow attack,Mechanical,elevator,hotel,an old elevator motor beginning to groan as it lifts
Temporal/Sustained,slow attack,Mechanical,fan,subway,a large ventilation fan starting to spin in a tunnel
Temporal/Sustained,slow attack,Mechanical,valve,ship,a steam valve opening gradually to release pressure
Temporal/Sustained,slow attack,Mechanical,lathe,workshop,a heavy lathe beginning to turn a metal rod
Temporal/Sustained,slow attack,Mechanical,winch,harbor,a crane winch starting to lift a shipping container
Temporal/Sustained,slow attack,Mechanical,conveyor,warehouse,a belt drive system accelerating to full speed
Temporal/Sustained,slow attack,Mechanical,pump,pool,a pool filter motor ramping up to its operating hum
Temporal/Sustained,slow attack,Mechanical,boiler,house,the rumble of steam building in a large heating pipe
Temporal/Sustained,slow attack,Mechanical,gears,mill,a wooden mill mechanism being engaged by a water wheel
Temporal/Sustained,slow attack,Mechanical,generator,bunker,a diesel generator beginning its combustion cycle
Temporal/Sustained,slow attack,Mechanical,printing press,basement,the motor of a printing press gaining momentum
Temporal/Sustained,slow attack,Mechanical,piston,factory,a hydraulic ram extending with a gradual hiss
Temporal/Sustained,slow attack,Mechanical,saw,woodshop,a circular saw blade accelerating to high speed
Temporal/Sustained,slow attack,Mechanical,drill,garage,an electric drill motor whining as it reaches peak rpm
Temporal/Sustained,slow attack,Mechanical,millstone,quarry,a stone grinding wheel being set into motion
Temporal/Sustained,slow attack,Environmental,wind,canyon,a gust of wind gradually building up in a narrow gorge
Temporal/Sustained,slow attack,Environmental,foghorn,harbor,a foghorn blast swelling in intensity across a bay
Temporal/Sustained,slow attack,Environmental,thunder,plains,a distant rumble of thunder that grows in volume
Temporal/Sustained,slow attack,Environmental,fire,forest,the roar of a forest fire as it catches a new tree
Temporal/Sustained,slow attack,Environmental,rain,tin roof,the sound of rain building from a drizzle to a downpour
Temporal/Sustained,slow attack,Environmental,waterfall,cliff,the sound of a waterfall as one approaches the ledge
Temporal/Sustained,slow attack,Environmental,storm,prairie,the low hum of a tornado siren winding up
Temporal/Sustained,slow attack,Environmental,ocean,shore,a massive swell building before it crashes on a beach
Temporal/Sustained,slow attack,Environmental,mist,valley,the sound of wind passing through a misty forest
Temporal/Sustained,slow attack,Environmental,avalanche,mountain,the muffled rumble of snow beginning to slide
Temporal/Sustained,slow attack,Environmental,geyser,basin,the hiss of steam building before an eruption
Temporal/Sustained,slow attack,Environmental,lava,crater,a bubble of gas expanding in a lava lake
Temporal/Sustained,slow attack,Environmental,river,gorge,the roar of rapids as they come into view
Temporal/Sustained,slow attack,Environmental,storm,woods,the wind intensifying through a canopy of trees
Temporal/Sustained,slow attack,Environmental,ice,glacier,the groan of an ice shelf as it begins to shift
Temporal/Sustained,slow attack,Environmental,thaw,valley,the sound of many streams merging and growing
Temporal/Sustained,slow attack,Environmental,echo,canyon,a vocal note being held and swelling in a cave
Temporal/Sustained,slow attack,Organic,hum,kitchen,a person beginning a hum that grows in intensity
Temporal/Sustained,slow attack,Organic,purr,living room,a cat starting to purr as it is petted
Temporal/Sustained,slow attack,Organic,howl,tundra,a wolf beginning a long howl on a quiet night
Temporal/Sustained,slow attack,Organic,breath,bedroom,a person inhaling a deep and gradual breath
Temporal/Sustained,slow attack,Organic,vocalizations,forest,the swelling chirp of a cicada in the heat
Temporal/Sustained,slow attack,Organic,wings,garden,a swarm of bees approaching from a distance
Temporal/Sustained,slow attack,Organic,scream,stadium,a crowd's roar building after a goal
Temporal/Sustained,slow attack,Organic,growl,cave,a large animal's low growl as it wakes up
Temporal/Sustained,slow attack,Organic,heartbeat,chamber,the sound of a heartbeat through a monitor ramping up
Temporal/Sustained,slow attack,Organic,swallow,dining room,the sound of a long and steady drink of water
Temporal/Sustained,slow attack,Organic,crying,nursery,an infant's wail building from a whimper
Temporal/Sustained,slow attack,Organic,bark,orchard,the creak of a tree trunk in an intensifying wind
Temporal/Sustained,slow attack,Organic,snore,bedroom,the onset of a rhythmic snore in the night
Temporal/Sustained,slow attack,Organic,whistle,plaza,a person beginning a long and swelling whistle
Temporal/Sustained,slow attack,Organic,skin,bathroom,hands rubbing together with increasing speed
Temporal/Sustained,slow attack,Organic,stomp,deck,a series of stomps that get louder over time
Temporal/Sustained,slow attack,Organic,shiver,porch,the rustle of clothing as a person begins to shiver
Temporal/Sustained,slow attack,Domestic,kettle,kitchen,the gradual build of a tea kettle whistle
Temporal/Sustained,slow attack,Domestic,vacuum,hallway,a vacuum cleaner motor spooling up
Temporal/Sustained,slow attack,Domestic,oven,kitchen,the hum of an electric oven fan starting
Temporal/Sustained,slow attack,Domestic,washing machine,laundry,the motor of a washer accelerating
Temporal/Sustained,slow attack,Domestic,faucet,bathroom,the sound of water building as a valve is opened
Temporal/Sustained,slow attack,Domestic,fan,bedroom,a desk fan speeding up after being switched on
Temporal/Sustained,slow attack,Domestic,curtains,den,the swish of heavy drapes being drawn quickly
Temporal/Sustained,slow attack,Domestic,door,hallway,a heavy door swinging open on a draft
Temporal/Sustained,slow attack,Domestic,radiator,study,the hiss of steam rising in a metal pipe
Temporal/Sustained,slow attack,Domestic,blender,kitchen,the motor of a blender ramping up to high speed
Temporal/Sustained,slow attack,Domestic,vacuum,room,the sound of air rushing through a nozzle
Temporal/Sustained,slow attack,Domestic,iron,laundry,the hiss of steam from an iron as it is pressed
Temporal/Sustained,slow attack,Domestic,hairdryer,bathroom,the whir of a hairdryer starting up
Temporal/Sustained,slow attack,Domestic,mixer,kitchen,the beaters of a mixer accelerating in a bowl
Temporal/Sustained,slow attack,Domestic,drawer,pantry,a sliding drawer gaining speed on its rails
Temporal/Sustained,slow attack,Domestic,fridge,kitchen,the compressor of a refrigerator starting its cycle
Temporal/Sustained,slow attack,Domestic,clock,hall,a grandfather clock mechanism engaging to chime
Temporal/Sustained,slow attack,Electronic,synth,studio,an oscillator frequency being swept upward slowly
Temporal/Sustained,slow attack,Electronic,hum,basement,the 60hz buzz of a transformer intensifying
Temporal/Sustained,slow attack,Electronic,feedback,stage,a guitar feedback loop building in volume
Temporal/Sustained,slow attack,Electronic,noise,room,a wash of pink noise fading in through a speaker
Temporal/Sustained,slow attack,Electronic,signal,laboratory,a digital sine wave with a long fade-in
Temporal/Sustained,slow attack,Electronic,capacitor,bench,the rising whine of a charging flash unit
Temporal/Sustained,slow attack,Electronic,motor,workshop,an electric motor accelerating to peak rpm
Temporal/Sustained,slow attack,Electronic,modem,office,the sequence of tones in a data handshake
Temporal/Sustained,slow attack,Electronic,strobe,nightclub,the recharge hum of a large strobe unit
Temporal/Sustained,slow attack,Electronic,router,study,the cooling fan of a computer ramping up
Temporal/Sustained,slow attack,Electronic,amplifier,garage,the hum of a tube amp as the tubes heat up
Temporal/Sustained,slow attack,Electronic,taser,security,the rhythmic snap of an electric arc starting
Temporal/Sustained,slow attack,Electronic,buzzer,gate,an intercom buzzer being held down
Temporal/Sustained,slow attack,Electronic,sensor,warehouse,a chime sounding as an object approaches
Temporal/Sustained,slow attack,Electronic,speaker,loft,a sub-bass note swelling through a large driver
Temporal/Sustained,slow attack,Electronic,oscillator,lab,a triangle wave frequency modulation ramping
Temporal/Sustained,slow attack,Electronic,drone,hallway,the onset of a climate control system hum
Temporal/Sustained,long,Musical,harp,cathedral,a harp glissando sweeping across all strings in a hall
Temporal/Sustained,long,Musical,didgeridoo,outback,a continuous rhythmic drone on a eucalyptus pipe
Temporal/Sustained,long,Musical,violin,chamber,a single bow stroke held for several minutes
Temporal/Sustained,long,Musical,pipe organ,church,a sustained pedal note filling a stone sanctuary
Temporal/Sustained,long,Musical,bagpipes,highlands,a constant drone echoing across a valley
Temporal/Sustained,long,Musical,gong,temple,the resonance of a massive gong struck with a mallet
Temporal/Sustained,long,Musical,cello,hall,a long-held C string note with a slow vibrato
Temporal/Sustained,long,Musical,tuba,conservatory,a single breath held through a brass instrument
Temporal/Sustained,long,Musical,singing bowl,shrine,a wooden mallet circling a bowl to maintain a ring
Temporal/Sustained,long,Musical,piano,ballroom,a grand piano chord with the sustain pedal depressed
Temporal/Sustained,long,Musical,flute,meadow,a concert flute playing a long melodic phrase
Temporal/Sustained,long,Musical,french horn,cathedral,a sustained note echoing in a stone nave
Temporal/Sustained,long,Musical,double bass,loft,the vibration of a low open string after a pluck
Temporal/Sustained,long,Musical,sitar,temple,the sympathetic strings of a sitar ringing out
Temporal/Sustained,long,Musical,accordion,plaza,a long-held chord on a squeeze-box
Temporal/Sustained,long,Musical,synthesizer,studio,a sustained sawtooth wave through a filter
Temporal/Sustained,long,Musical,bells,tower,the toll of a large bell ringing through a village
Temporal/Sustained,long,Mechanical,winch,harbor,a steel cable unwinding from a deep winch for minutes
Temporal/Sustained,long,Mechanical,turbine,dam,the continuous and unchanging hum of a turbine
Temporal/Sustained,long,Mechanical,conveyor,factory,a belt moving a heavy load across a vast floor
Temporal/Sustained,long,Mechanical,engine,ship,the steady throb of a diesel engine in a hull
Temporal/Sustained,long,Mechanical,fan,tunnel,a massive ventilation fan spinning in a subway
Temporal/Sustained,long,Mechanical,generator,bunker,the muffled and constant hum of a backup motor
Temporal/Sustained,long,Mechanical,pump,well,the rhythmic pulse of an oil derrick in a field
Temporal/Sustained,long,Mechanical,elevator,skyscraper,the drone of a lift ascending seventy floors
Temporal/Sustained,long,Mechanical,lathe,workshop,a lathe carving a long spiral into a metal rod
Temporal/Sustained,long,Mechanical,millstone,farmland,the constant grinding of a grain mill
Temporal/Sustained,long,Mechanical,saw,woodshop,a circular saw cutting through a large oak log
Temporal/Sustained,long,Mechanical,boiler,foundry,the rumble of steam in an industrial heating pipe
Temporal/Sustained,long,Mechanical,winch,dock,the slow and steady winding of a shipping cable
Temporal/Sustained,long,Mechanical,drill,mine,a rock drill boring a deep shaft into the earth
Temporal/Sustained,long,Mechanical,printing press,shop,a large offset press running a thousand pages
Temporal/Sustained,long,Mechanical,piston,factory,the rhythmic cycle of a hydraulic stamping press
Temporal/Sustained,long,Mechanical,crane,shipyard,the groan of a crane boom pivoting slowly
Temporal/Sustained,long,Environmental,waterfall,cliff,the constant and unchanging roar of a large waterfall
Temporal/Sustained,long,Environmental,wind,canyon,a gale-force wind howling through a rock gap
Temporal/Sustained,long,Environmental,thunder,plains,a distant roll of thunder that lasts for miles
Temporal/Sustained,long,Environmental,landslide,mountain,a mass of rocks sliding down a steep slope
Temporal/Sustained,long,Environmental,ocean,shore,the low-frequency rumble of a massive tide
Temporal/Sustained,long,Environmental,fire,forest,the steady roar of a large forest fire
Temporal/Sustained,long,Environmental,earthquake,valley,the rumble of the ground during a long tremor
Temporal/Sustained,long,Environmental,geyser,basin,a geyser erupting and venting steam for minutes
Temporal/Sustained,long,Environmental,storm,prairie,the hum of a tornado siren across the plains
Temporal/Sustained,long,Environmental,avalanche,slope,the muffled roar of a snow slide in a valley
Temporal/Sustained,long,Environmental,river,gorge,the deep rush of a swollen river in a canyon
Temporal/Sustained,long,Environmental,rain,tin roof,a tropical downpour on a metal shed for hours
Temporal/Sustained,long,Environmental,mist,harbor,a foghorn sounding its message through a bay
Temporal/Sustained,long,Environmental,lava,crater,the bubbling of a lava lake in a volcanic vent
Temporal/Sustained,long,Environmental,echo,cave,a shout echoing through a network of caverns
Temporal/Sustained,long,Environmental,reeds,marsh,the constant rustle of reeds in a stiff breeze
Temporal/Sustained,long,Environmental,ice,glacier,the groan of an ice shelf shifting in the night
Temporal/Sustained,long,Organic,howl,tundra,the long and mournful howl of a lone wolf
Temporal/Sustained,long,Organic,purr,living room,a large cat purring continuously on a rug
Temporal/Sustained,long,Organic,hum,kitchen,a person humming a long melody while working
Temporal/Sustained,long,Organic,breath,bedroom,the deep and rhythmic breathing of a sleeper
Temporal/Sustained,long,Organic,vocalizations,forest,the constant chirping of cicadas in the heat
Temporal/Sustained,long,Organic,wings,garden,the hum of a swarm of bees in a meadow
Temporal/Sustained,long,Organic,heartbeat,chamber,the steady thud of a heart heard through a monitor
Temporal/Sustained,long,Organic,crying,nursery,the sustained wail of an infant in the night
Temporal/Sustained,long,Organic,stomp,deck,a heavy rhythmic stomp on a wooden floor
Temporal/Sustained,long,Organic,growl,cave,a large animal's low growl in the dark
Temporal/Sustained,long,Organic,branches,woods,the groan of two old trees rubbing together
Temporal/Sustained,long,Organic,whale,ocean,the low-frequency moan of a blue whale
Temporal/Sustained,long,Organic,cicada,tree,a single insect's high-pitched drone in the sun
Temporal/Sustained,long,Organic,elephant,savanna,an elephant trumpeting across a wide plain
Temporal/Sustained,long,Organic,bees,hive,the collective hum of a thousand insects
Temporal/Sustained,long,Organic,lion,plain,a lion's roar echoing at dawn
Temporal/Sustained,long,Organic,shriek,canopy,the long cry of a monkey in a tree
Temporal/Sustained,long,Domestic,vacuum,hallway,a vacuum cleaner running in a long corridor
Temporal/Sustained,long,Domestic,kettle,kitchen,the whistle of a tea kettle at full boil
Temporal/Sustained,long,Domestic,furnace,basement,the hum of a home heating system in winter
Temporal/Sustained,long,Domestic,faucet,bathroom,water running into a deep bathtub
Temporal/Sustained,long,Domestic,washing machine,laundry,the motor of a washer during a spin cycle
Temporal/Sustained,long,Domestic,fan,bedroom,a ceiling fan spinning throughout the night
Temporal/Sustained,long,Domestic,curtains,den,the swish of heavy drapes being drawn
Temporal/Sustained,long,Domestic,radiator,study,the hiss of steam in a metal heating pipe
Temporal/Sustained,long,Domestic,blender,kitchen,a blender running on its highest setting
Temporal/Sustained,long,Domestic,fridge,kitchen,the hum of a refrigerator compressor
Temporal/Sustained,long,Domestic,clock,hall,the slow tick of a grandfather clock
Temporal/Sustained,long,Domestic,iron,laundry,a steam iron gliding over a large sheet
Temporal/Sustained,long,Domestic,hairdryer,bathroom,the whir of a hairdryer in a small room
Temporal/Sustained,long,Domestic,mixer,kitchen,a hand mixer beating ingredients in a bowl
Temporal/Sustained,long,Domestic,doorbell,foyer,an electric doorbell being held down
Temporal/Sustained,long,Domestic,rug,foyer,the sound of a rug being beaten outside
Temporal/Sustained,long,Domestic,plumbing,bathroom,the rumble of water in copper pipes
Temporal/Sustained,long,Electronic,hum,basement,the 60hz buzz of a large power transformer
Temporal/Sustained,long,Electronic,signal,laboratory,a continuous sine wave from an oscillator
Temporal/Sustained,long,Electronic,feedback,stage,a high-frequency guitar feedback loop
Temporal/Sustained,long,Electronic,noise,room,a wash of white noise through a speaker
Temporal/Sustained,long,Electronic,drone,hallway,the hum of a climate control system
Temporal/Sustained,long,Electronic,strobe,nightclub,the discharge hum of a strobe unit
Temporal/Sustained,long,Electronic,amplifier,garage,the steady hiss of a tube amp idling
Temporal/Sustained,long,Electronic,motor,workshop,the whir of an electric motor at high speed
Temporal/Sustained,long,Electronic,modem,office,the continuous screech of a data connection
Temporal/Sustained,long,Electronic,data center,warehouse,the hum of a thousand cooling fans
Temporal/Sustained,long,Electronic,circuit panel,basement,the low hum of a circuit breaker box
Temporal/Sustained,long,Electronic,speaker,loft,a sustained sub-bass note from a driver
Temporal/Sustained,long,Electronic,taser,security,the rhythmic snap of an electric arc
Temporal/Sustained,long,Electronic,router,study,the whir of a computer power supply
Temporal/Sustained,long,Electronic,buzzer,gate,an intercom buzzer sounding in a hall
Temporal/Sustained,long,Electronic,radio,tower,the hum of a high-power transmitter
Temporal/Sustained,long,Electronic,oscillator,lab,a triangle wave frequency modulation
Temporal/Sustained,decay,Musical,gong,temple,the vibration of a large gong fading into silence
Temporal/Sustained,decay,Musical,piano,ballroom,the sustain of a piano chord after the lid is closed
Temporal/Sustained,decay,Musical,cymbal,stage,a crash cymbal ringing out and slowly dying
Temporal/Sustained,decay,Musical,guitar,attic,an acoustic guitar string vibrating until it stops
Temporal/Sustained,decay,Musical,triangle,chamber,the trailing ring of a silver triangle
Temporal/Sustained,decay,Musical,bells,cathedral,the final resonance of a church bell toll
Temporal/Sustained,decay,Musical,harp,parlor,a harp string's volume decreasing after a pluck
Temporal/Sustained,decay,Musical,marimba,conservatory,the resonance of a wood bar after a hit
Temporal/Sustained,decay,Musical,drum,shrine,a deep drum hit echoing and fading in a valley
Temporal/Sustained,decay,Musical,glockenspiel,nursery,a glockenspiel note trailing off in a quiet room
Temporal/Sustained,decay,Musical,singing bowl,shrine,the ring of a brass bowl after the mallet is removed
Temporal/Sustained,decay,Musical,chimes,patio,the sound of metal tubes as the wind dies down
Temporal/Sustained,decay,Musical,celesta,theater,the lingering chime of a celesta note
Temporal/Sustained,decay,Musical,xylophone,studio,a rosewood bar's vibration coming to an end
Temporal/Sustained,decay,Musical,cello,hall,the tail of a cello note in a resonant chamber
Temporal/Sustained,decay,Musical,trumpet,cathedral,a fanfare note echoing and fading in stone
Temporal/Sustained,decay,Musical,lute,monastery,a gut string's sound diminishing after a pluck
Temporal/Sustained,decay,Mechanical,circular saw,woodshop,a saw blade spinning down after the power is cut
Temporal/Sustained,decay,Mechanical,flywheel,factory,a massive metal wheel slowing down to a stop
Temporal/Sustained,decay,Mechanical,turbine,hangar,a jet engine spooling down on a runway
Temporal/Sustained,decay,Mechanical,drill,garage,an electric drill motor whining as it stops
Temporal/Sustained,decay,Mechanical,fan,office,ceiling fan blades slowing down in a quiet room
Temporal/Sustained,decay,Mechanical,lathe,workshop,a metal lathe coming to a standstill
Temporal/Sustained,decay,Mechanical,pump,pool,the hum of a water pump as it is switched off
