category,tag,domain,source,environment,scenario
Density/Complexity,thick,Musical,harmonium,shrine,the thick air-filled chords of a pedal harmonium
Density/Complexity,thick,Musical,cymbals,studio,the wash of sound from a rapidly rolled large cymbal
Density/Complexity,thick,Musical,tuba,underground,the dense low-frequency vibration of three tubas playing in unison
Density/Complexity,thick,Musical,sitar,temple,the shimmering drone of many sympathetic sitar strings
Density/Complexity,thick,Musical,bell,tower,the continuous overlapping peal of several large church bells
Density/Complexity,thick,Mechanical,diesel engine,cargo ship,the heavy continuous thrumming of a massive ship engine
Density/Complexity,thick,Mechanical,industrial fan,tunnel,the dense low-speed whirring of a giant ventilation fan
Density/Complexity,thick,Mechanical,turbine,hydroelectric dam,the immense steady hum of a large water turbine
Density/Complexity,thick,Mechanical,press,factory,the rhythmic heavy thudding of a hydraulic metal press
Density/Complexity,thick,Mechanical,conveyor,warehouse,the continuous deep rumble of a heavy rubber belt system
Density/Complexity,thick,Mechanical,generator,outpost,the constant harmonically rich drone of a power generator
Density/Complexity,thick,Mechanical,steam engine,railway,the heavy chuffing and hissing of a stationary locomotive
Density/Complexity,thick,Mechanical,mill,riverside,the complex churning and groaning of a large water mill
Density/Complexity,thick,Mechanical,furnace,basement,the dense roar of a high-capacity gas furnace
Density/Complexity,thick,Mechanical,drill,quarry,the continuous low-frequency vibration of a rock drill
Density/Complexity,thick,Mechanical,bulldozer,site,the heavy guttural idling of a large bulldozer
Density/Complexity,thick,Mechanical,elevator,skyscraper,the muffled collective whir of multiple elevator motors
Density/Complexity,thick,Mechanical,printing press,office,the continuous rhythmic churning of a newspaper press
Density/Complexity,thick,Mechanical,oil derrick,field,the heavy groaning of a pumpjack moving up and down
Density/Complexity,thick,Mechanical,ventilation,hospital,the steady deep thrum of a central air system
Density/Complexity,thick,Mechanical,mixer,bakery,the heavy continuous thudding of an industrial dough mixer
Density/Complexity,thick,Mechanical,lathe,shop,the sustained grinding hum of a heavy metal lathe
Density/Complexity,thick,Mechanical,boiler,laundry,the deep collective bubbling of a commercial boiler system
Density/Complexity,thick,Environmental,waterfall,gorge,the continuous heavy roar of a massive waterfall
Density/Complexity,thick,Environmental,thunder,plains,the long sustained rolling rumble of a nearby storm
Density/Complexity,thick,Environmental,ocean,cliff,the deep resonant boom of massive waves in a sea cave
Density/Complexity,thick,Environmental,wind,canyon,the continuous low-pitched moaning of a gale through rock
Density/Complexity,thick,Environmental,river,floodplain,the heavy rushing sound of a wide river in flood
Density/Complexity,thick,Environmental,rain,forest,the steady dense drumming of heavy rain on a canopy
Density/Complexity,thick,Environmental,avalanche,mountain,the deep continuous roar of a large snowpack slide
Density/Complexity,thick,Environmental,volcano,island,the subterranean deep bubbling of a lava lake
Density/Complexity,thick,Environmental,forest fire,woods,the dense guttural roar of a crown fire
Density/Complexity,thick,Environmental,landslide,ravine,the continuous low rumble of shifting earth and rocks
Density/Complexity,thick,Environmental,storm,harbor,the complex multi-tonal whistling of wind in rigging
Density/Complexity,thick,Environmental,sandstorm,desert,the continuous blasting of sand against a stone wall
Density/Complexity,thick,Environmental,bees,apiary,the collective heavy hum of a hundred thousand bees
Density/Complexity,thick,Environmental,cicadas,orchard,the shimmering continuous drone of a summer cicada swarm
Density/Complexity,thick,Environmental,geyser,basin,the heavy continuous bubbling of a large boiling pool
Density/Complexity,thick,Environmental,iceberg,ocean,the deep complex creaking of a massive iceberg rolling
Density/Complexity,thick,Environmental,tectonics,cavern,the deep subterranean groaning of shifting rock plates
Density/Complexity,thick,Environmental,flood,valley,the heavy churning of water and debris in a gorge
Density/Complexity,thick,Organic,herd,savanna,the continuous thundering of thousands of running hooves
Density/Complexity,thick,Organic,crowd,stadium,the massive wall of noise from a cheering crowd
Density/Complexity,thick,Organic,lion,bush,the deep harmonically dense roar of a male lion
Density/Complexity,thick,Organic,elephant,river,the low infrasonic rumble of a group of elephants
Density/Complexity,thick,Organic,whale,underwater,the complex overlapping songs of multiple humpback whales
Density/Complexity,thick,Organic,insects,rainforest,the dense collective buzzing of a jungle at night
Density/Complexity,thick,Organic,breathing,dormitory,the collective rhythmic sound of many people sleeping
Density/Complexity,thick,Organic,wings,cave,the continuous heavy fluttering of a colony of bats
Density/Complexity,thick,Organic,purr,room,the deep low-frequency vibration of a large tiger purring
Density/Complexity,thick,Organic,howl,woods,the collective sustained howling of a wolf pack
Density/Complexity,thick,Organic,stomach,library,the deep long gurgling of a very hungry stomach
Density/Complexity,thick,Organic,heavy breathing,gym,the deep labored gasping of an athlete after a race
Density/Complexity,thick,Organic,clapping,hall,the continuous wash of sound from a large crowd applauding
Density/Complexity,thick,Organic,growl,den,the deep sustained huffing of a large grizzly bear
Density/Complexity,thick,Organic,alligator,swamp,the collective low-pitched bellowing of alligators
Density/Complexity,thick,Organic,footsteps,plaza,the continuous heavy thudding of a marching parade
Density/Complexity,thick,Organic,throat singing,temple,the complex multi-tonal drone of a throat singer
Density/Complexity,thick,Organic,rustling,cornfield,the continuous heavy swaying of a dry field in the wind
Density/Complexity,thick,Domestic,vacuum,carpeted room,the steady deep drone of a heavy-duty vacuum cleaner
Density/Complexity,thick,Domestic,shower,bathroom,the continuous heavy splashing of a high-pressure shower
Density/Complexity,thick,Domestic,refrigerator,kitchen,the steady low-pitched hum of a large compressor
Density/Complexity,thick,Domestic,fireplace,lodge,the continuous roaring of a large wood fire in a chimney
Density/Complexity,thick,Domestic,washing machine,laundry,the heavy thumping and whirring of a spin cycle
Density/Complexity,thick,Domestic,blender,kitchen,the dense roar of a blender crushing ice on high speed
Density/Complexity,thick,Domestic,air conditioner,bedroom,the steady deep whir of a window AC unit
Density/Complexity,thick,Domestic,boiler,basement,the continuous deep clanking of a steam heating system
Density/Complexity,thick,Domestic,curtains,theater,the heavy whoosh of massive velvet curtains moving
Density/Complexity,thick,Domestic,bathtub,bathroom,the resonant thrum of water filling a cast iron tub
Density/Complexity,thick,Domestic,fan,den,the steady low-speed thrum of a large ceiling fan
Density/Complexity,thick,Domestic,radiator,apartment,the continuous rhythmic gurgling of a heating pipe
Density/Complexity,thick,Domestic,dishwasher,kitchen,the continuous splashing and humming of a wash cycle
Density/Complexity,thick,Domestic,dryer,laundry,the steady rhythmic tumbling of heavy towels
Density/Complexity,thick,Domestic,lawnmower,yard,the continuous deep whir of an electric mower
Density/Complexity,thick,Domestic,hair dryer,bathroom,the steady roaring of a high-powered hair dryer
Density/Complexity,thick,Domestic,stove,kitchen,the steady hissing of a high-output gas burner
Density/Complexity,thick,Domestic,humidifier,nursery,the continuous low-pitched whir of a misting unit
Density/Complexity,thick,Electronic,white noise,studio,the broad continuous hiss of a white noise generator
Density/Complexity,thick,Electronic,transformer,substation,the constant heavy low-frequency hum of a power unit
Density/Complexity,thick,Electronic,server,data center,the collective deep whir of thousands of cooling fans
Density/Complexity,thick,Electronic,subwoofer,car,the continuous vibrating drone of a sub-bass test tone
Density/Complexity,thick,Electronic,amplifier,stage,the heavy warm hum of an idling tube amplifier
Density/Complexity,thick,Electronic,microwave,kitchen,the steady low-frequency hum of a microwave oven
Density/Complexity,thick,Electronic,heater,bedroom,the deep continuous whir of a space heater fan
Density/Complexity,thick,Electronic,drone,field,the steady low-pitched buzzing of a heavy-lift drone
Density/Complexity,thick,Electronic,elevator motor,room,the deep continuous churning of a lift motor
Density/Complexity,thick,Electronic,induction,kitchen,the steady low-pitched vibration of an induction coil
Density/Complexity,thick,Electronic,power supply,office,the continuous low-end hum of a UPS battery
Density/Complexity,thick,Electronic,hand dryer,restroom,the continuous deep roar of a high-speed dryer
Density/Complexity,thick,Electronic,treadmill,gym,the steady rhythmic drone of a running belt
Density/Complexity,thick,Electronic,plasma,museum,the continuous low crackle of a large plasma lamp
Density/Complexity,thick,Electronic,fan,office,the steady whir of a high-velocity cooling fan
Density/Complexity,thick,Electronic,static,radio,the continuous dense hiss of FM radio static
Density/Complexity,thick,Electronic,hum,garage,the steady vibration of an electric car charger
Density/Complexity,thick,Electronic,solenoid,factory,the rapid continuous firing of a heavy industrial solenoid
Density/Complexity,saturated,Musical,distortion pedal,garage,the sustained harmonically-crushed roar of an overdriven electric guitar
Density/Complexity,saturated,Musical,pipe organ,cathedral,a full-spectrum chord with all ranks and couplers active
Density/Complexity,saturated,Musical,synthesizer,studio,a maximum-resonance sawtooth wave clipping an analog filter
Density/Complexity,saturated,Musical,feedback,stage,the piercing sustained howl of a guitar amplifier feedback loop
Density/Complexity,saturated,Musical,cymbals,hall,the dense wash of sound from a rapid roll on two crash cymbals
Density/Complexity,saturated,Musical,brass section,theater,the piercing fortissimo blast of ten trumpets in unison
Density/Complexity,saturated,Musical,snare drum,booth,a sustained high-speed press roll on a tightly tuned snare
Density/Complexity,saturated,Musical,orchestra,concert hall,the climactic full-power crescendo of a symphony orchestra
Density/Complexity,saturated,Musical,gongs,temple,the overwhelming combined resonance of several large tam-tams
Density/Complexity,saturated,Musical,bagpipes,parade,the dense harmonically-packed drone of multiple pipe bands
Density/Complexity,saturated,Musical,harmonium,shrine,a full-bellowed chord with all stops pulled open
Density/Complexity,saturated,Musical,tuba,tunnel,the maximum-volume low-frequency blast of a large brass tuba
Density/Complexity,saturated,Musical,didgeridoo,cave,the intense multi-tonal vibrating drone of a didgeridoo
Density/Complexity,saturated,Musical,drums,arena,a continuous thunderous roll on a full heavy drum kit
Density/Complexity,saturated,Musical,accordion,pier,a wide-register chord with maximum air pressure
Density/Complexity,saturated,Musical,sitar,hall,the shimmering wall of sound from rapid strumming on all strings
Density/Complexity,saturated,Musical,bells,tower,the deafening overlapping peal of a full carillon
Density/Complexity,saturated,Musical,choir,cathedral,the massive wall of sound from a hundred singers at peak volume
Density/Complexity,saturated,Mechanical,steam release,factory,the deafening continuous roar of high-pressure steam escaping
Density/Complexity,saturated,Mechanical,jet engine,runway,the overwhelming broad-spectrum roar of a jet engine at full thrust
Density/Complexity,saturated,Mechanical,industrial saw,mill,the sustained high-pitched scream of a circular saw cutting steel
Density/Complexity,saturated,Mechanical,jackhammer,street,the rapid-fire deafening impact of a pneumatic drill on concrete
Density/Complexity,saturated,Mechanical,turbine,power plant,the intense high-speed whine of a steam turbine at peak load
Density/Complexity,saturated,Mechanical,impact wrench,garage,the continuous rapid hammering of a pneumatic wrench on a seized nut
Density/Complexity,saturated,Mechanical,siren,city,the piercing sustained wail of an air-raid siren
Density/Complexity,saturated,Mechanical,grinder,workshop,the continuous broad-spectrum screech of an angle grinder on metal
Density/Complexity,saturated,Mechanical,pump,mine,the intense rhythmic thumping of a high-pressure hydraulic pump
Density/Complexity,saturated,Mechanical,press,plant,the deafening rhythmic impact of a large-scale stamping press
Density/Complexity,saturated,Mechanical,blower,warehouse,the continuous high-volume roar of an industrial leaf blower
Density/Complexity,saturated,Mechanical,lathe,shop,the sustained high-frequency screech of a tool cutting hard alloy
Density/Complexity,saturated,Mechanical,drill,quarry,the overwhelming vibration and roar of a deep-bore rock drill
Density/Complexity,saturated,Mechanical,conveyor,site,the dense grinding rumble of a rock-crushing conveyor system
Density/Complexity,saturated,Mechanical,engine,track,the deafening roar of a race car engine at maximum RPM
Density/Complexity,saturated,Mechanical,shredder,facility,the continuous grinding and crunching of an industrial metal shredder
Density/Complexity,saturated,Mechanical,ventilator,tunnel,the overwhelming low-frequency roar of a massive jet fan
Density/Complexity,saturated,Mechanical,furnace,foundry,the intense continuous roar of a blast furnace
Density/Complexity,saturated,Environmental,hurricane,coast,the overwhelming continuous roar of 150mph winds
Density/Complexity,saturated,Environmental,waterfall,cliff,the deafening continuous thrum of a massive vertical falls
Density/Complexity,saturated,Environmental,thunder,plains,the sustained explosive crack and roll of a nearby lightning strike
Density/Complexity,saturated,Environmental,volcano,island,the overwhelming roar of a continuous volcanic gas eruption
Density/Complexity,saturated,Environmental,ocean,shore,the massive broad-spectrum crash of giant storm waves
Density/Complexity,saturated,Environmental,flood,gorge,the deafening roar of a flash flood carrying boulders
Density/Complexity,saturated,Environmental,fire,forest,the overwhelming guttural roar of a massive wildfire
Density/Complexity,saturated,Environmental,landslide,mountain,the deafening continuous rumble of a massive rock slope collapse
Density/Complexity,saturated,Environmental,geyser,basin,the intense continuous hiss of a high-pressure steam fumarole
Density/Complexity,saturated,Environmental,hail,tin shed,the deafening rhythmic clatter of large hail on metal
Density/Complexity,saturated,Environmental,rain,monsoon,the overwhelming roar of a tropical downpour on a metal roof
Density/Complexity,saturated,Environmental,wind,ridge,the piercing sustained whistle of wind through a narrow gap
Density/Complexity,saturated,Environmental,cicadas,jungle,the deafening high-pitched collective drone of a cicada swarm
Density/Complexity,saturated,Environmental,bees,hive,the overwhelming low-frequency hum of a disturbed bee colony
Density/Complexity,saturated,Environmental,tectonics,cave,the deafening subterranean groan of shifting rock masses
Density/Complexity,saturated,Environmental,avalanche,valley,the overwhelming broad-spectrum roar of a snow tsunami
Density/Complexity,saturated,Environmental,river,dam,the deafening roar of water plunging over a spillway
Density/Complexity,saturated,Environmental,sandstorm,desert,the continuous intense blasting of sand against a glass pane
Density/Complexity,saturated,Organic,stadium,arena,the deafening sustained roar of fifty thousand people cheering
Density/Complexity,saturated,Organic,lion,savanna,the overwhelming full-chested roar of a male lion at close range
Density/Complexity,saturated,Organic,elephant,bush,the piercing high-volume trumpet call of a bull elephant
Density/Complexity,saturated,Organic,screaming,thrill ride,the dense wall of sound from people screaming in unison
Density/Complexity,saturated,Organic,insects,swamp,the deafening collective drone of a billion mosquitoes
Density/Complexity,saturated,Organic,howl,woods,the intense sustained howling of a large wolf pack
Density/Complexity,saturated,Organic,panting,field,the intense labored gasping of a large dog after a run
Density/Complexity,saturated,Organic,growl,den,the overwhelming guttural vibration of a bear’s warning growl
Density/Complexity,saturated,Organic,alligator,river,the intense low-frequency bellowing of multiple alligators
Density/Complexity,saturated,Organic,wings,barn,the deafening collective fluttering of thousands of pigeons
Density/Complexity,saturated,Organic,footsteps,street,the overwhelming rhythmic thudding of a military march
Density/Complexity,saturated,Organic,snoring,room,the intense harmonically-rich snort of a heavy sleeper
Density/Complexity,saturated,Organic,clapping,hall,the deafening continuous wash of sound from peak applause
Density/Complexity,saturated,Organic,stomach,library,an intense long-duration gurgle of a digestive system
Density/Complexity,saturated,Organic,throat singing,shrine,an intense multi-overtone drone from a ritual singer
Density/Complexity,saturated,Organic,whale,ocean,the deafening low-frequency blast of a whale breaching
Density/Complexity,saturated,Organic,cicada,tree,the piercing sustained vibration of a single cicada at peak volume
Density/Complexity,saturated,Organic,barking,kennel,the deafening collective barking of thirty large dogs
Density/Complexity,saturated,Domestic,kettle,kitchen,the piercing sustained whistle of a boiling tea kettle
Density/Complexity,saturated,Domestic,blender,studio,the overwhelming roar of a blender at maximum speed
Density/Complexity,saturated,Domestic,vacuum,room,the intense high-pitched whine of a clogged vacuum motor
Density/Complexity,saturated,Domestic,alarm,bedroom,the piercing sustained ring of a mechanical alarm clock
Density/Complexity,saturated,Domestic,hair dryer,bathroom,the overwhelming roar of a professional blow dryer
Density/Complexity,saturated,Domestic,shower,stall,the intense continuous splashing of a high-power shower head
Density/Complexity,saturated,Domestic,fireplace,lodge,the intense roaring of a chimney fire
Density/Complexity,saturated,Domestic,dishwasher,kitchen,the intense splashing and humming of a heavy-duty cycle
Density/Complexity,saturated,Domestic,mixer,bakery,the overwhelming roar of a commercial stand mixer on high
Density/Complexity,saturated,Domestic,boiler,basement,the intense continuous hissing of a steam radiator valve
Density/Complexity,saturated,Domestic,lawnmower,yard,the deafening roar of a gasoline mower at full throttle
Density/Complexity,saturated,Domestic,fan,room,the intense high-speed whir of a metal industrial floor fan
Density/Complexity,saturated,Domestic,radio,attic,the overwhelming roar of full-volume white noise static
Density/Complexity,saturated,Domestic,drill,garage,the intense screech of a drill bit in hard steel
Density/Complexity,saturated,Domestic,saw,workshop,the deafening scream of a table saw through a knot
Density/Complexity,saturated,Domestic,stove,kitchen,the intense hissing of a high-pressure propane burner
Density/Complexity,saturated,Domestic,air conditioner,window,the overwhelming low-frequency hum of a failing AC unit
Density/Complexity,saturated,Domestic,doorbell,foyer,the piercing sustained ring of a vintage electric doorbell
Density/Complexity,saturated,Electronic,feedback,studio,the deafening sustained howl of a high-gain audio loop
Density/Complexity,saturated,Electronic,transformer,station,the overwhelming low-frequency hum of a failing transformer
Density/Complexity,saturated,Electronic,white noise,lab,the deafening continuous roar of a noise generator
Density/Complexity,saturated,Electronic,spark,garage,the intense continuous crackling of a high-voltage arc
Density/Complexity,saturated,Electronic,taser,training,the deafening rapid-fire snapping of an electrical discharge
Density/Complexity,saturated,Electronic,subwoofer,car,the overwhelming vibrating thrum of a maxed-out bass tone
Density/Complexity,saturated,Electronic,modem,office,the intense high-pitched handshake screech of a modem
Density/Complexity,saturated,Electronic,buzzer,arena,the piercing sustained blast of a game-end buzzer
Density/Complexity,saturated,Electronic,server,center,the overwhelming collective roar of ten thousand fans
Density/Complexity,saturated,Electronic,hum,substation,the intense vibrating drone of a high-voltage line
Density/Complexity,saturated,Electronic,static,radio,the deafening broad-spectrum hiss of un-tuned television static
Density/Complexity,saturated,Electronic,hard drive,study,the intense high-pitched whine of a failing spindle motor
Density/Complexity,saturated,Electronic,plasma,museum,the intense continuous crackling of a large Tesla coil
Density/Complexity,saturated,Electronic,beeper,hospital,the piercing sustained tone of a medical emergency alarm
Density/Complexity,saturated,Electronic,fan,rack,the overwhelming high-pitched whir of a server cooling unit
Density/Complexity,saturated,Electronic,induction,kitchen,the intense low-pitched vibration of a maxed-out coil
Density/Complexity,saturated,Electronic,switch,foundry,the deafening electrical pop of a massive circuit breaker
Density/Complexity,saturated,Electronic,speaker,club,the intense harmonically-distorted roar of a clipped audio signal
Density/Complexity,cluttered,Musical,music boxes,antique shop,the chaotic overlapping tinkling of twenty different music boxes
