category,tag,domain,source,environment,scenario,file
temporal/sustained,slow,organic,throat,monastery,a deep guttural vocalization from a throat singer,slow/slow_organic_0064.mp3
temporal/sustained,slow,organic,hooves,pasture,a horse walking slowly through thick mud,slow/slow_organic_0065.mp3
temporal/sustained,slow,organic,bark,park,a piece of thick cork bark being slowly peeled from a tree,slow/slow_organic_0066.mp3
temporal/sustained,slow,organic,skin,bathroom,hands being rubbed together slowly with thick soap,slow/slow_organic_0067.mp3
temporal/sustained,slow,domestic,drawer,bedroom,a heavy wooden dresser drawer being pulled out slowly,slow/slow_domestic_0068.mp3
temporal/sustained,slow,domestic,cast iron,kitchen,a heavy skillet being dragged across a stone counter,slow/slow_domestic_0069.mp3
temporal/sustained,slow,domestic,door,hallway,a solid oak door swinging shut on a rug,slow/slow_domestic_0070.mp3
temporal/sustained,slow,domestic,washing machine,laundry room,the low-frequency rumble of a spin cycle through a wall,slow/slow_domestic_0071.mp3
temporal/sustained,slow,domestic,curtains,theater,the heavy rustle of velvet drapes being drawn,slow/slow_domestic_0072.mp3
temporal/sustained,slow,domestic,shampoo,bathroom,pouring thick liquid soap into a plastic bottle,slow/slow_domestic_0073.mp3
temporal/sustained,slow,domestic,trunk,attic,a heavy wooden chest lid being closed slowly,slow/slow_domestic_0074.mp3
temporal/sustained,slow,domestic,safe,office,the mechanical movement of a heavy vault door,slow/slow_domestic_0075.mp3
temporal/sustained,slow,domestic,shutters,bedroom,thick wooden window shutters being pushed open,slow/slow_domestic_0076.mp3
temporal/sustained,slow,domestic,rug,yard,a heavy rug being dragged across a gravel path,slow/slow_domestic_0077.mp3
temporal/sustained,slow,domestic,mattress,bedroom,the slow compression of a memory foam mattress,slow/slow_domestic_0078.mp3
temporal/sustained,slow,domestic,luggage,airport,a heavy suitcase being rolled on a thick carpet,slow/slow_domestic_0079.mp3
temporal/sustained,slow,domestic,cabinet,kitchen,a heavy pantry door closing on felt bumpers,slow/slow_domestic_0080.mp3
temporal/sustained,slow,domestic,broom,porch,a straw broom sweeping a stone floor slowly,slow/slow_domestic_0081.mp3
temporal/sustained,slow,domestic,bathtub,bathroom,water draining slowly through a clogged pipe,slow/slow_domestic_0082.mp3
temporal/sustained,slow,domestic,fireplace,den,a large oak log shifting in the embers,slow/slow_domestic_0083.mp3
temporal/sustained,slow,domestic,sliding door,patio,a heavy glass door sliding on a metal track,slow/slow_domestic_0084.mp3
temporal/sustained,slow,electronic,fader,recording studio,a motorized slider moving on a mixing console,slow/slow_electronic_0085.mp3
temporal/sustained,slow,electronic,tube amp,garage,the humming of a guitar amplifier warming up,slow/slow_electronic_0086.mp3
temporal/sustained,slow,electronic,neon sign,diner,the buzzing of a large neon tube flickering on,slow/slow_electronic_0087.mp3
temporal/sustained,slow,electronic,subwoofer,home theater,a slow frequency sweep on a sub-bass speaker,slow/slow_electronic_0088.mp3
temporal/sustained,slow,electronic,computer,office,the steady whir of a cooling fan spinning up,slow/slow_electronic_0089.mp3
temporal/sustained,slow,electronic,transformer,utility pole,the low-frequency hum of a power transformer,slow/slow_electronic_0090.mp3
temporal/sustained,slow,electronic,mainframe,server room,the rhythmic thrum of a computer cooling system,slow/slow_electronic_0091.mp3
temporal/sustained,slow,electronic,taser,training facility,the slow electrical crackle of a handheld stun gun,slow/slow_electronic_0092.mp3
temporal/sustained,slow,electronic,synthesizer,studio,a resonant low-pass filter opening slowly on a synth,slow/slow_electronic_0093.mp3
temporal/sustained,slow,electronic,static,radio,the crackling of a shortwave radio signal fading in,slow/slow_electronic_0094.mp3
temporal/sustained,slow,electronic,display,store,the high-frequency coil whine of a crt monitor,slow/slow_electronic_0095.mp3
temporal/sustained,slow,electronic,hard drive,server,the high-speed spinning of a disk drive starting,slow/slow_electronic_0096.mp3
temporal/sustained,slow,electronic,relay,factory,the rhythmic clicking of an electromechanical relay bank,slow/slow_electronic_0097.mp3
temporal/sustained,slow,electronic,oscilloscope,lab,a slow sawtooth wave modulated by an lfo,slow/slow_electronic_0098.mp3
temporal/sustained,slow,electronic,intercom,hallway,the static burst of an old intercom warming up,slow/slow_electronic_0099.mp3
temporal/sustained,slow,electronic,television,living room,the low-frequency thrum of an old tube television,slow/slow_electronic_0100.mp3
temporal/sustained,slow,electronic,fan,warehouse,the slow whir of an industrial floor fan,slow/slow_electronic_0101.mp3
temporal/sustained,slow attack,musical,glass harmonica,conservatory,the gradual build of resonance as a wet finger touches glass,slow_attack/slow_attack_musical_0000.mp3
temporal/sustained,slow attack,musical,pipe organ,cathedral,a flute pipe slowly reaching full pressure,slow_attack/slow_attack_musical_0001.mp3
temporal/sustained,slow attack,musical,violin,empty theater,a bow gradually pressing into a violin string for a swell,slow_attack/slow_attack_musical_0002.mp3
temporal/sustained,slow attack,musical,french horn,ballroom,a warm brass note swelling from silence,slow_attack/slow_attack_musical_0003.mp3
temporal/sustained,slow attack,musical,tam-tam,temple,a large gong being excited slowly with a soft mallet,slow_attack/slow_attack_musical_0004.mp3
temporal/sustained,slow attack,musical,synthesizer,studio,a pad sound with a long attack time on the envelope,slow_attack/slow_attack_musical_0005.mp3
temporal/sustained,slow attack,musical,singing bowl,monastery,a wooden wand circling a brass bowl to build a tone,slow_attack/slow_attack_musical_0006.mp3
temporal/sustained,slow attack,musical,harmonium,meditation room,the air pressure building in a reed organ,slow_attack/slow_attack_musical_0007.mp3
temporal/sustained,slow attack,musical,cello,basement,a slow crescendo on a cello's lower string,slow_attack/slow_attack_musical_0008.mp3
temporal/sustained,slow attack,musical,theremin,gallery,a hand moving slowly toward a theremin antenna,slow_attack/slow_attack_musical_0009.mp3
temporal/sustained,slow attack,musical,didgeridoo,canyon,a drone building in intensity through a wooden pipe,slow_attack/slow_attack_musical_0010.mp3
temporal/sustained,slow attack,musical,pan flute,meadow,a breathy whistle gradually intensifying,slow_attack/slow_attack_musical_0011.mp3
temporal/sustained,slow attack,musical,oboe,conservatory,a nasal reed note swelling in volume,slow_attack/slow_attack_musical_0012.mp3
temporal/sustained,slow attack,musical,electric guitar,garage,a volume knob being turned up during a sustained chord,slow_attack/slow_attack_musical_0013.mp3
temporal/sustained,slow attack,musical,bagpipes,hills,the drones of a bagpipe filling with air,slow_attack/slow_attack_musical_0014.mp3
temporal/sustained,slow attack,musical,mellotron,attic,a magnetic tape string sound fading in,slow_attack/slow_attack_musical_0015.mp3
temporal/sustained,slow attack,musical,trumpet,alley,a muted trumpet note swelling with air pressure,slow_attack/slow_attack_musical_0016.mp3
temporal/sustained,slow attack,mechanical,flywheel,foundry,a massive steel flywheel gradually picking up speed,slow_attack/slow_attack_mechanical_0017.mp3
temporal/sustained,slow attack,mechanical,industrial fan,warehouse,a giant ventilation fan ramping up from a stop,slow_attack/slow_attack_mechanical_0018.mp3
temporal/sustained,slow attack,mechanical,steam turbine,power plant,a turbine beginning to spin as steam enters,slow_attack/slow_attack_mechanical_0019.mp3
temporal/sustained,slow attack,mechanical,centrifuge,laboratory,a laboratory centrifuge accelerating slowly,slow_attack/slow_attack_mechanical_0020.mp3
temporal/sustained,slow attack,mechanical,engine,garage,a diesel engine slowly revving up from an idle,slow_attack/slow_attack_mechanical_0021.mp3
temporal/sustained,slow attack,mechanical,jet engine,hangar,the distant whine of a jet engine spooling up,slow_attack/slow_attack_mechanical_0022.mp3
temporal/sustained,slow attack,mechanical,conveyor,factory,a long rubber belt gradually reaching full speed,slow_attack/slow_attack_mechanical_0023.mp3
temporal/sustained,slow attack,mechanical,circular saw,woodshop,a saw blade accelerating to operating speed,slow_attack/slow_attack_mechanical_0024.mp3
temporal/sustained,slow attack,mechanical,printing press,basement,the rhythmic thumping of a press as it starts,slow_attack/slow_attack_mechanical_0025.mp3
temporal/sustained,slow attack,mechanical,pump,well,a mechanical pump gradually building water pressure,slow_attack/slow_attack_mechanical_0026.mp3
temporal/sustained,slow attack,mechanical,elevator motor,skyscraper,a traction motor humming as it starts to pull,slow_attack/slow_attack_mechanical_0027.mp3
temporal/sustained,slow attack,mechanical,hydraulic ram,shipyard,a piston gradually moving under heavy load,slow_attack/slow_attack_mechanical_0028.mp3
temporal/sustained,slow attack,mechanical,grindstone,workshop,a stone wheel accelerating as it is pedaled,slow_attack/slow_attack_mechanical_0029.mp3
temporal/sustained,slow attack,mechanical,shaker,lab,a mechanical vibrator gradually increasing its frequency,slow_attack/slow_attack_mechanical_0030.mp3
temporal/sustained,slow attack,mechanical,winch,pier,an electric winch humming as it begins a lift,slow_attack/slow_attack_mechanical_0031.mp3
temporal/sustained,slow attack,mechanical,lawn mower,garden,a pull-start engine sputtering and then catching,slow_attack/slow_attack_mechanical_0032.mp3
temporal/sustained,slow attack,mechanical,lathe,machine shop,a precision spindle ramping up to high speed,slow_attack/slow_attack_mechanical_0033.mp3
temporal/sustained,slow attack,environmental,wind,canyon,a gust of wind building as it enters a narrow gap,slow_attack/slow_attack_environmental_0034.mp3
temporal/sustained,slow attack,environmental,thunder,plains,a distant rumble gradually increasing in volume,slow_attack/slow_attack_environmental_0035.mp3
temporal/sustained,slow attack,environmental,waterfall,forest,the roar of water building as one approaches a cliff,slow_attack/slow_attack_environmental_0036.mp3
temporal/sustained,slow attack,environmental,fire,campsite,a burst of flame spreading through dry brush,slow_attack/slow_attack_environmental_0037.mp3
temporal/sustained,slow attack,environmental,storm,coast,the roar of the ocean building during a surge,slow_attack/slow_attack_environmental_0038.mp3
temporal/sustained,slow attack,environmental,geyser,volcanic field,steam pressure building before a vent eruption,slow_attack/slow_attack_environmental_0039.mp3
temporal/sustained,slow attack,environmental,rain,tin roof,a drizzle transition into a heavy downpour,slow_attack/slow_attack_environmental_0040.mp3
temporal/sustained,slow attack,environmental,avalanche,mountain,the sound of snow sliding building into a roar,slow_attack/slow_attack_environmental_0041.mp3
temporal/sustained,slow attack,environmental,sandstorm,desert,windblown sand grains gradually hitting a metal shed,slow_attack/slow_attack_environmental_0042.mp3
temporal/sustained,slow attack,environmental,river,valley,the sound of a flash flood approaching a gorge,slow_attack/slow_attack_environmental_0043.mp3
temporal/sustained,slow attack,environmental,ice,glacier,a deep groan building as an iceberg shifts,slow_attack/slow_attack_environmental_0044.mp3
temporal/sustained,slow attack,environmental,lava,volcano,the hissing of steam building under a crust,slow_attack/slow_attack_environmental_0045.mp3
temporal/sustained,slow attack,environmental,tide,beach,the sound of a wave cresting and breaking,slow_attack/slow_attack_environmental_0046.mp3
temporal/sustained,slow attack,environmental,mist,lake,the sound of air moving over a cold water surface,slow_attack/slow_attack_environmental_0047.mp3
temporal/sustained,slow attack,environmental,earthquake,fault line,the low rumble of a seismic wave arriving,slow_attack/slow_attack_environmental_0048.mp3
temporal/sustained,slow attack,environmental,forest,woods,wind rushing through leaves gradually intensifying,slow_attack/slow_attack_environmental_0049.mp3
temporal/sustained,slow attack,environmental,stream,brook,water pressure building in a narrow stone channel,slow_attack/slow_attack_environmental_0050.mp3
temporal/sustained,slow attack,organic,lion,savanna,a guttural growl that swells into a roar,slow_attack/slow_attack_organic_0051.mp3
temporal/sustained,slow attack,organic,wolf,forest,a howl beginning as a low moan and rising in pitch,slow_attack/slow_attack_organic_0052.mp3
temporal/sustained,slow attack,organic,snake,desert,a slow inhalation before a defensive hiss,slow_attack/slow_attack_organic_0053.mp3
temporal/sustained,slow attack,organic,breathing,quiet room,a deep breath being drawn in slowly,slow_attack/slow_attack_organic_0054.mp3
temporal/sustained,slow attack,organic,whale,ocean,a resonant moan building in a deep chamber,slow_attack/slow_attack_organic_0055.mp3
temporal/sustained,slow attack,organic,insect,meadow,the rhythmic buzzing of a cicada ramping up,slow_attack/slow_attack_organic_0056.mp3
temporal/sustained,slow attack,organic,bird,jungle,the scream of a macaw building in intensity,slow_attack/slow_attack_organic_0057.mp3
temporal/sustained,slow attack,organic,purr,living room,a cat's purr starting as a low vibration,slow_attack/slow_attack_organic_0058.mp3
temporal/sustained,slow attack,organic,throat,monastery,a vocal drone building from silence,slow_attack/slow_attack_organic_0059.mp3
temporal/sustained,slow attack,organic,wings,garden,the hum of a hummingbird approaching a feeder,slow_attack/slow_attack_organic_0060.mp3
temporal/sustained,slow attack,organic,wood,woods,the groan of a tree trunk bending in a gust,slow_attack/slow_attack_organic_0061.mp3
temporal/sustained,slow attack,organic,bark,kennel,a dog's growl swelling into a bark,slow_attack/slow_attack_organic_0062.mp3
temporal/sustained,slow attack,organic,skin,bathroom,hands being rubbed together building friction,slow_attack/slow_attack_organic_0063.mp3
temporal/sustained,slow attack,organic,roots,garden,the sound of soil shifting as a plant is pulled,slow_attack/slow_attack_organic_0064.mp3
temporal/sustained,slow attack,organic,chatter,woods,the alarm call of a squirrel increasing in speed,slow_attack/slow_attack_organic_0065.mp3
temporal/sustained,slow attack,organic,seeds,field,the popping of dry pods as they heat in the sun,slow_attack/slow_attack_organic_0066.mp3
temporal/sustained,slow attack,organic,egg,kitchen,the sound of air escaping a heating eggshell,slow_attack/slow_attack_organic_0067.mp3
temporal/sustained,slow attack,domestic,vacuum,hallway,a vacuum cleaner motor ramping up to full power,slow_attack/slow_attack_domestic_0068.mp3
temporal/sustained,slow attack,domestic,kettle,stove,the whistle of a tea kettle building in pitch,slow_attack/slow_attack_domestic_0069.mp3
temporal/sustained,slow attack,domestic,hair dryer,bathroom,a hair dryer motor accelerating,slow_attack/slow_attack_domestic_0070.mp3
temporal/sustained,slow attack,domestic,door,mansion,a heavy wooden door creaking as it is pushed,slow_attack/slow_attack_domestic_0071.mp3
temporal/sustained,slow attack,domestic,washing machine,laundry room,the rumble of a spin cycle picking up speed,slow_attack/slow_attack_domestic_0072.mp3
temporal/sustained,slow attack,domestic,faucet,kitchen,water pressure building as a tap is opened,slow_attack/slow_attack_domestic_0073.mp3
temporal/sustained,slow attack,domestic,fridge,pantry,a refrigerator compressor starting up,slow_attack/slow_attack_domestic_0074.mp3
temporal/sustained,slow attack,domestic,furnace,cellar,the roar of a gas burner igniting and building,slow_attack/slow_attack_domestic_0075.mp3
temporal/sustained,slow attack,domestic,blender,kitchen,the motor of a blender accelerating through contents,slow_attack/slow_attack_domestic_0076.mp3
temporal/sustained,slow attack,domestic,sliding door,patio,the rumble of a glass door starting to move,slow_attack/slow_attack_domestic_0077.mp3
temporal/sustained,slow attack,domestic,curtains,theater,the rustle of heavy drapes being pulled,slow_attack/slow_attack_domestic_0078.mp3
temporal/sustained,slow attack,domestic,fan,bedroom,a desk fan ramping up to high speed,slow_attack/slow_attack_domestic_0079.mp3
temporal/sustained,slow attack,domestic,shampoo,bathroom,pouring thick liquid into a plastic container,slow_attack/slow_attack_domestic_0080.mp3
temporal/sustained,slow attack,domestic,trunk,attic,the groan of a heavy chest lid being lifted,slow_attack/slow_attack_domestic_0081.mp3
temporal/sustained,slow attack,domestic,safe,office,the mechanical whir of a dial being turned,slow_attack/slow_attack_domestic_0082.mp3
temporal/sustained,slow attack,domestic,rug,hallway,the sound of a heavy rug being slid across a floor,slow_attack/slow_attack_domestic_0083.mp3
temporal/sustained,slow attack,domestic,fireplace,den,a large log catching fire and roaring,slow_attack/slow_attack_domestic_0084.mp3
temporal/sustained,slow attack,electronic,tube amp,rehearsal space,a guitar amplifier humming as it warms up,slow_attack/slow_attack_electronic_0085.mp3
temporal/sustained,slow attack,electronic,synthesizer,studio,a resonant filter sweep with a long envelope,slow_attack/slow_attack_electronic_0086.mp3
temporal/sustained,slow attack,electronic,capacitor,workbench,the rising whine of a charging flash circuit,slow_attack/slow_attack_electronic_0087.mp3
temporal/sustained,slow attack,electronic,neon sign,diner,the buzzing of a neon tube flickering into life,slow_attack/slow_attack_electronic_0088.mp3
temporal/sustained,slow attack,electronic,subwoofer,theater,a low-frequency swell on a sub-bass speaker,slow_attack/slow_attack_electronic_0089.mp3
temporal/sustained,slow attack,electronic,transformer,utility pole,the hum of a transformer building under load,slow_attack/slow_attack_electronic_0090.mp3
temporal/sustained,slow attack,electronic,computer,office,the whir of a pc cooling fan ramping up,slow_attack/slow_attack_electronic_0091.mp3
temporal/sustained,slow attack,electronic,feedback,stage,a microphone squeal building from a low hum,slow_attack/slow_attack_electronic_0092.mp3
temporal/sustained,slow attack,electronic,taser,security,the electrical crackle of a stun gun building,slow_attack/slow_attack_electronic_0093.mp3
temporal/sustained,slow attack,electronic,static,radio,the hiss of a radio signal increasing in volume,slow_attack/slow_attack_electronic_0094.mp3
temporal/sustained,slow attack,electronic,hard drive,server,the whine of a disk drive spinning up,slow_attack/slow_attack_electronic_0095.mp3
temporal/sustained,slow attack,electronic,oscilloscope,lab,a high-frequency sine wave fading in,slow_attack/slow_attack_electronic_0096.mp3
temporal/sustained,slow attack,electronic,intercom,hallway,the static burst of an intercom as it activates,slow_attack/slow_attack_electronic_0097.mp3
temporal/sustained,slow attack,electronic,modem,study,the carrier tone of a dial-up modem building,slow_attack/slow_attack_electronic_0098.mp3
temporal/sustained,slow attack,electronic,fan,warehouse,an industrial fan spooling up to full power,slow_attack/slow_attack_electronic_0099.mp3
temporal/sustained,slow attack,electronic,television,living room,the static hum of an old tv warming up,slow_attack/slow_attack_electronic_0100.mp3
temporal/sustained,slow attack,electronic,led,workshop,the ultrasonic hum of a dimmed bulb increasing,slow_attack/slow_attack_electronic_0101.mp3
temporal/sustained,long,musical,pipe organ,cathedral,a sustained low pedal note on a 32-foot pipe,long/long_musical_0000.mp3
temporal/sustained,long,musical,didgeridoo,outback,a continuous drone maintained by circular breathing,long/long_musical_0001.mp3
temporal/sustained,long,musical,bagpipes,hills,the steady drone of the three pipes on a bagpipe,long/long_musical_0002.mp3
temporal/sustained,long,musical,cello,studio,a long sustained bow stroke on a cello c-string,long/long_musical_0003.mp3
temporal/sustained,long,musical,harmonium,temple,a continuous chord played on a hand-pumped organ,long/long_musical_0004.mp3
temporal/sustained,long,musical,synthesizer,bunker,a constant low-frequency analog oscillator drone,long/long_musical_0005.mp3
temporal/sustained,long,musical,singing bowl,monastery,the persistent ring of a crystal bowl after a strike,long/long_musical_0006.mp3
temporal/sustained,long,musical,gong,theater,the evolving tail of a large bronze gong,long/long_musical_0007.mp3
temporal/sustained,long,musical,tambura,chamber,the repetitive drones of a four-string instrument,long/long_musical_0008.mp3
temporal/sustained,long,musical,theremin,gallery,a sustained wavering pitch held in space,long/long_musical_0009.mp3
temporal/sustained,long,musical,glass harmonica,conservatory,the continuous resonance of spinning glass bowls,long/long_musical_0010.mp3
temporal/sustained,long,musical,acoustic guitar,music room,a long decay of a low e-string with a slide,long/long_musical_0011.mp3
temporal/sustained,long,musical,piano,ballroom,the sustain of a piano chord with the damper pedal,long/long_musical_0012.mp3
temporal/sustained,long,musical,violin,attic,a slow continuous bow stroke on a violin,long/long_musical_0013.mp3
temporal/sustained,long,musical,flute,meadow,a long breathy note held in the mid-register,long/long_musical_0014.mp3
temporal/sustained,long,musical,trumpet,alley,a long sustained blast through a brass bell,long/long_musical_0015.mp3
temporal/sustained,long,musical,harp,conservatory,the persistent vibration of a long wire string,long/long_musical_0016.mp3
temporal/sustained,long,mechanical,diesel engine,shipyard,the continuous idling of a massive cargo ship,long/long_mechanical_0017.mp3
temporal/sustained,slow,musical,cello,stone cathedral,a heavy bow drawn across a cello c-string with high pressure,slow/slow_musical_0102.mp3
temporal/sustained,slow,musical,pipe organ,empty basilica,a massive wooden organ bellows filling with air,slow/slow_musical_0103.mp3
temporal/sustained,slow,musical,double bass,subway station,a thick pizzicato note vibrating on a double bass,slow/slow_musical_0104.mp3
temporal/sustained,slow,musical,gong,mountain peak,a large bronze gong vibrating after a soft mallet strike,slow/slow_musical_0105.mp3
temporal/sustained,slow,musical,didgeridoo,dry canyon,a low-frequency vocalized drone through a wooden pipe,slow/slow_musical_0106.mp3
temporal/sustained,slow,musical,accordion,misty harbor,a slow expansion of leather bellows on an accordion,slow/slow_musical_0107.mp3
temporal/sustained,slow,musical,harp,botanical garden,a finger sliding along a thick wire harp string,slow/slow_musical_0108.mp3
temporal/sustained,slow,musical,synthesizer,underground bunker,a gradual pulse-width modulation on a sub-bass oscillator,slow/slow_musical_0109.mp3
temporal/sustained,slow,musical,violin,attic loft,a slow tremolo on a rosin-covered violin string,slow/slow_musical_0110.mp3
temporal/sustained,slow,musical,piano,deserted ballroom,a sustained low-octave piano chord with the damper pedal held,slow/slow_musical_0111.mp3
