category,tag,domain,source,environment,scenario,file
valence/natural,beutiful,environmental,sand,desert,sand grains sliding down a tall dune in a desert,beutiful/beutiful_environmental_0049.mp3
valence/natural,beutiful,environmental,ice,lake,the booming sound of ice cracking on a frozen pond,beutiful/beutiful_environmental_0050.mp3
valence/natural,beutiful,environmental,roots,forest,a tree root creaking in the ground during a windstorm,beutiful/beutiful_environmental_0051.mp3
valence/natural,beutiful,environmental,pebbles,shore,small pebbles shifting in a receding wave,beutiful/beutiful_environmental_0052.mp3
valence/natural,beutiful,environmental,lava,volcano,gas bubbling in a cooling lava pool,beutiful/beutiful_environmental_0053.mp3
valence/natural,beutiful,organic,nightingale,forest,a nightingale singing in a forest at night,beutiful/beutiful_organic_0054.mp3
valence/natural,beutiful,organic,blue whale,ocean,a blue whale singing in the deep ocean,beutiful/beutiful_organic_0055.mp3
valence/natural,beutiful,organic,cat purr,bedroom,a large cat purring on a soft blanket,beutiful/beutiful_organic_0056.mp3
valence/natural,beutiful,organic,infant breath,nursery,the slow rhythmic breathing of a sleeping baby,beutiful/beutiful_organic_0057.mp3
valence/natural,beutiful,organic,heartbeat,room,a slow and steady heartbeat heard in a quiet room,beutiful/beutiful_organic_0058.mp3
valence/natural,beutiful,organic,horse trot,meadow,a horse trotting on a dirt road in a field,beutiful/beutiful_organic_0059.mp3
valence/natural,beutiful,organic,owl,woods,a great horned owl hooting in the woods,beutiful/beutiful_organic_0060.mp3
valence/natural,beutiful,organic,wings,garden,the rapid whir of a hummingbird's wings,beutiful/beutiful_organic_0061.mp3
valence/natural,beutiful,organic,bumblebee,meadow,the low hum of a bumblebee in a flower,beutiful/beutiful_organic_0062.mp3
valence/natural,beutiful,organic,wolf,valley,a wolf's long howl echoing across a mountain pass,beutiful/beutiful_organic_0063.mp3
valence/natural,beutiful,organic,swan,pond,a swan's wings hitting the water during takeoff,beutiful/beutiful_organic_0064.mp3
valence/natural,beutiful,organic,scales,swamp,a snake sliding over a smooth damp log,beutiful/beutiful_organic_0065.mp3
valence/natural,beutiful,organic,fur brush,groomer,a brush running through thick clean fur,beutiful/beutiful_organic_0066.mp3
valence/natural,beutiful,organic,feathers,coop,a bird ruffling its feathers in a barn,beutiful/beutiful_organic_0067.mp3
valence/natural,beutiful,organic,nest shift,tree,a bird settling into a nest of dry twigs,beutiful/beutiful_organic_0068.mp3
valence/natural,beutiful,organic,laughter,hallway,distant laughter echoing in a stone hallway,beutiful/beutiful_organic_0069.mp3
valence/natural,beutiful,organic,throat,theatre,a person humming a low resonant note,beutiful/beutiful_organic_0070.mp3
valence/natural,beutiful,organic,tongue,mouth,a person making a soft click with their tongue,beutiful/beutiful_organic_0071.mp3
valence/natural,beutiful,domestic,tea pour,kitchen,hot tea being poured into a ceramic cup,beutiful/beutiful_domestic_0072.mp3
valence/natural,beutiful,domestic,page turn,library,the sound of a single page being turned in a book,beutiful/beutiful_domestic_0073.mp3
valence/natural,beutiful,domestic,wine glass,dining room,a crystal wine glass being struck with a silver fork,beutiful/beutiful_domestic_0074.mp3
valence/natural,beutiful,domestic,silk dress,bedroom,the rustle of a silk dress being moved,beutiful/beutiful_domestic_0075.mp3
valence/natural,beutiful,domestic,slippers,foyer,soft slippers walking on a wooden floor,beutiful/beutiful_domestic_0076.mp3
valence/natural,beutiful,domestic,wicker basket,porch,a wicker basket being set down on a porch,beutiful/beutiful_domestic_0077.mp3
valence/natural,beutiful,domestic,silver spoon,tearoom,a silver spoon clinking against a china cup,beutiful/beutiful_domestic_0078.mp3
valence/natural,beutiful,domestic,drawer slide,office,a wooden drawer sliding open on oiled rails,beutiful/beutiful_domestic_0079.mp3
valence/natural,beutiful,domestic,fireplace,den,the roar of a wood fire in a stone chimney,beutiful/beutiful_domestic_0080.mp3
valence/natural,beutiful,domestic,kettle,kitchen,the soft hiss of steam from a boiling kettle,beutiful/beutiful_domestic_0081.mp3
valence/natural,beutiful,domestic,wind chime,porch,glass wind chimes tinkling in a light breeze,beutiful/beutiful_domestic_0082.mp3
valence/natural,beutiful,domestic,jewelry,vanity,a gold chain being placed on a glass tray,beutiful/beutiful_domestic_0083.mp3
valence/natural,beutiful,domestic,mirror wipe,bathroom,a soft cloth being wiped across a mirror,beutiful/beutiful_domestic_0084.mp3
valence/natural,beutiful,domestic,cotton fold,laundry room,a clean cotton sheet being folded,beutiful/beutiful_domestic_0085.mp3
valence/natural,beutiful,domestic,soap rub,shower,a bar of soap being rubbed in a hand,beutiful/beutiful_domestic_0086.mp3
valence/natural,beutiful,domestic,match,den,a match being struck on a box in a quiet room,beutiful/beutiful_domestic_0087.mp3
valence/natural,beutiful,domestic,light switch,bedroom,a plastic light switch being toggled,beutiful/beutiful_domestic_0088.mp3
valence/natural,beutiful,domestic,curtain draw,parlor,velvet curtains being drawn across a window,beutiful/beutiful_domestic_0089.mp3
valence/natural,beutiful,electronic,synth pad,studio,a warm synthesizer pad sustaining in a studio,beutiful/beutiful_electronic_0090.mp3
valence/natural,beutiful,electronic,tube hum,living room,the warm hum of a vintage radio warming up,beutiful/beutiful_electronic_0091.mp3
valence/natural,beutiful,electronic,signal tone,lab,a pure 440hz tone from a signal generator,beutiful/beutiful_electronic_0092.mp3
valence/natural,beutiful,electronic,digital chime,bedroom,a high-fidelity electronic chime from a phone,beutiful/beutiful_electronic_0093.mp3
valence/natural,beutiful,electronic,radio,attic,a radio playing a faint melody through static,beutiful/beutiful_electronic_0094.mp3
valence/natural,beutiful,electronic,feedback,stage,a soft burst of harmonic guitar feedback,beutiful/beutiful_electronic_0095.mp3
valence/natural,beutiful,electronic,drone,bunker,a low-frequency electronic drone in a vault,beutiful/beutiful_electronic_0096.mp3
valence/natural,beutiful,electronic,pulse,studio,a rhythmic electronic pulse from a synthesizer,beutiful/beutiful_electronic_0097.mp3
valence/natural,beutiful,electronic,oscillator,booth,a frequency sweep on a resonant electronic filter,beutiful/beutiful_electronic_0098.mp3
valence/natural,beutiful,electronic,relay,closet,the soft click of an electrical relay,beutiful/beutiful_electronic_0099.mp3
valence/natural,beutiful,electronic,flash,studio,the charging whine of a camera flash unit,beutiful/beutiful_electronic_0100.mp3
valence/natural,beutiful,electronic,microwave,kitchen,the steady hum of a microwave oven,beutiful/beutiful_electronic_0101.mp3
valence/natural,beutiful,electronic,scanner,office,the high whine of a document scanner,beutiful/beutiful_electronic_0102.mp3
valence/natural,beutiful,electronic,computer fan,office,a small computer fan whirring quietly,beutiful/beutiful_electronic_0103.mp3
valence/natural,beutiful,electronic,smartwatch,gym,a smartwatch vibrating on a wooden bench,beutiful/beutiful_electronic_0104.mp3
valence/natural,beutiful,electronic,capacitor,lab,the high-pitched whine of a charging capacitor,beutiful/beutiful_electronic_0105.mp3
valence/natural,beutiful,electronic,led driver,ceiling,the faint hum of an led light driver,beutiful/beutiful_electronic_0106.mp3
valence/natural,beutiful,electronic,battery,shed,a battery charger humming in a garage,beutiful/beutiful_electronic_0107.mp3
valence/natural,pretty,musical,glockenspiel,nursery,a glockenspiel bar being hit with a plastic mallet,pretty/pretty_musical_0000.mp3
valence/natural,pretty,musical,triangle,chamber,a small steel triangle being struck once,pretty/pretty_musical_0001.mp3
valence/natural,pretty,musical,piccolo,balcony,a piccolo playing a short bird-like trill,pretty/pretty_musical_0002.mp3
valence/natural,pretty,musical,recorder,classroom,a soprano recorder playing a high clear note,pretty/pretty_musical_0003.mp3
valence/natural,pretty,musical,celesta,hall,a single celesta key being struck in an empty hall,pretty/pretty_musical_0004.mp3
valence/natural,pretty,musical,music box,playroom,a music box mechanism playing a high melody,pretty/pretty_musical_0005.mp3
valence/natural,pretty,musical,bells,tower,a set of small silver bells being shaken,pretty/pretty_musical_0006.mp3
valence/natural,pretty,musical,ukulele,beach,a ukulele string being plucked with a fingernail,pretty/pretty_musical_0007.mp3
valence/natural,pretty,musical,harp,parlor,a high harp string being plucked with a light touch,pretty/pretty_musical_0008.mp3
valence/natural,pretty,musical,piano,ballroom,a grand piano playing a high register note,pretty/pretty_musical_0009.mp3
valence/natural,pretty,musical,flute,meadow,a silver flute playing a rapid ornament,pretty/pretty_musical_0010.mp3
valence/natural,pretty,musical,tambourine,stage,a single tambourine jingle being tapped,pretty/pretty_musical_0011.mp3
valence/natural,pretty,musical,mandolin,garden,a mandolin string being plucked with a plastic pick,pretty/pretty_musical_0012.mp3
valence/natural,pretty,musical,zither,attic,a zither string vibrating in a quiet room,pretty/pretty_musical_0013.mp3
valence/natural,pretty,musical,handbell,chapel,a small brass handbell being rung once,pretty/pretty_musical_0014.mp3
valence/natural,pretty,musical,tin whistle,meadow,a tin whistle playing a high wavering note,pretty/pretty_musical_0015.mp3
valence/natural,pretty,musical,kalimba,garden,a metal kalimba tine being flicked by a nail,pretty/pretty_musical_0016.mp3
valence/natural,pretty,musical,harmonica,porch,a high reed note being played on a harmonica,pretty/pretty_musical_0017.mp3
valence/natural,pretty,mechanical,pocket watch,study,the rapid ticking of a small mechanical watch,pretty/pretty_mechanical_0018.mp3
valence/natural,pretty,mechanical,music box,attic,the mechanical whir of a music box drum,pretty/pretty_mechanical_0019.mp3
valence/natural,pretty,mechanical,gears,workshop,tiny plastic gears turning in a toy,pretty/pretty_mechanical_0020.mp3
valence/natural,pretty,mechanical,sewing needle,parlor,a sewing machine needle piercing silk fabric,pretty/pretty_mechanical_0021.mp3
valence/natural,pretty,mechanical,camera,studio,a mechanical camera shutter clicking softly,pretty/pretty_mechanical_0022.mp3
valence/natural,pretty,mechanical,fan,office,a small desk fan whirring at a high speed,pretty/pretty_mechanical_0023.mp3
valence/natural,pretty,mechanical,drill,garage,a high-speed drill bit spinning in the air,pretty/pretty_mechanical_0024.mp3
valence/natural,pretty,mechanical,valve,ship,a steam valve releasing a thin hiss,pretty/pretty_mechanical_0025.mp3
valence/natural,pretty,mechanical,typewriter,office,a typewriter carriage bell ringing once,pretty/pretty_mechanical_0026.mp3
valence/natural,pretty,mechanical,centrifuge,lab,a benchtop centrifuge spinning up to speed,pretty/pretty_mechanical_0027.mp3
valence/natural,pretty,mechanical,pulleys,warehouse,a wire cable sliding over a metal pulley,pretty/pretty_mechanical_0028.mp3
valence/natural,pretty,mechanical,winch,dock,a metal winch ratchet clicking rapidly,pretty/pretty_mechanical_0029.mp3
valence/natural,pretty,mechanical,shutter,theatre,a camera leaf shutter clicking softly,pretty/pretty_mechanical_0030.mp3
valence/natural,pretty,mechanical,lathe,workshop,a lathe cutting a thin layer off brass,pretty/pretty_mechanical_0031.mp3
valence/natural,pretty,mechanical,stapler,library,a small stapler being clicked in a room,pretty/pretty_mechanical_0032.mp3
valence/natural,pretty,mechanical,piston,factory,a miniature air piston cycling in a lab,pretty/pretty_mechanical_0033.mp3
valence/natural,pretty,mechanical,lock pins,door,pins of a lock clicking as a key enters,pretty/pretty_mechanical_0034.mp3
valence/natural,pretty,mechanical,telegraph,station,a telegraph key being tapped by an operator,pretty/pretty_mechanical_0035.mp3
valence/natural,pretty,environmental,water drop,grotto,a water drop hitting a flat limestone rock,pretty/pretty_environmental_0036.mp3
valence/natural,pretty,environmental,ice crack,lake,a thin hairline crack forming on ice,pretty/pretty_environmental_0037.mp3
valence/natural,pretty,environmental,wind,canyon,wind whistling through a narrow rock crevice,pretty/pretty_environmental_0038.mp3
valence/natural,pretty,environmental,rain,tin roof,a single raindrop hitting a metal sheet,pretty/pretty_environmental_0039.mp3
valence/natural,pretty,environmental,thaw,spring,meltwater dripping from an icicle to a pipe,pretty/pretty_environmental_0040.mp3
valence/natural,pretty,environmental,bubbles,pond,a single air bubble popping on a pond,pretty/pretty_environmental_0041.mp3
valence/natural,pretty,environmental,fire,fireplace,the sharp pop of a dry pine needle,pretty/pretty_environmental_0042.mp3
valence/natural,pretty,environmental,frost,morning,frost crystals snapping on a blade of grass,pretty/pretty_environmental_0043.mp3
valence/natural,pretty,environmental,mist,valley,droplets condensing and falling from a leaf,pretty/pretty_environmental_0044.mp3
valence/natural,pretty,environmental,reeds,marsh,dry reeds clattering in a light breeze,pretty/pretty_environmental_0045.mp3
valence/natural,pretty,environmental,roots,woods,a small tree root snapping in the earth,pretty/pretty_environmental_0046.mp3
valence/natural,pretty,environmental,leaves,woods,dry maple leaves being crushed by hand,pretty/pretty_environmental_0047.mp3
valence/natural,pretty,environmental,bark,forest,thin birch bark being peeled from a tree,pretty/pretty_environmental_0048.mp3
valence/natural,pretty,environmental,sand,desert,fine sand grains blowing against glass,pretty/pretty_environmental_0049.mp3
valence/natural,pretty,environmental,icicles,cave,an icicle breaking and hitting a floor,pretty/pretty_environmental_0050.mp3
valence/natural,pretty,environmental,geyser,basin,steam hissing through a tiny rock vent,pretty/pretty_environmental_0051.mp3
valence/natural,pretty,environmental,hail,greenhouse,a hailstone bouncing off a window,pretty/pretty_environmental_0052.mp3
valence/natural,pretty,organic,hummingbird,meadow,hummingbird wings whirring in flight,pretty/pretty_organic_0053.mp3
valence/natural,pretty,organic,wasp,porch,a wasp buzzing near a window frame,pretty/pretty_organic_0054.mp3
valence/natural,pretty,organic,cicada,orchard,a cicada buzzing in a fruit tree,pretty/pretty_organic_0055.mp3
valence/natural,pretty,organic,bat,cavern,the ultrasonic clicking of a bat in flight,pretty/pretty_organic_0056.mp3
valence/natural,pretty,organic,wings,garden,the fluttering of a moth's wings,pretty/pretty_organic_0057.mp3
valence/natural,pretty,organic,teeth,alleyway,teeth chattering in the cold air,pretty/pretty_organic_0058.mp3
valence/natural,pretty,organic,snap,hallway,a person's fingers making a sharp snap,pretty/pretty_organic_0059.mp3
valence/natural,pretty,organic,whisper,library,a person whispering into another's ear,pretty/pretty_organic_0060.mp3
valence/natural,pretty,organic,purr,bedroom,a kitten purring on a person's chest,pretty/pretty_organic_0061.mp3
valence/natural,pretty,organic,claws,tile,a cat's claws clicking on a hard floor,pretty/pretty_organic_0062.mp3
valence/natural,pretty,organic,tongue,mouth,a person's tongue clicking against the palate,pretty/pretty_organic_0063.mp3
valence/natural,pretty,organic,feathers,coop,a bird ruffling feathers to shake off dust,pretty/pretty_organic_0064.mp3
valence/natural,pretty,organic,hair,salon,a single hair being pulled through a comb,pretty/pretty_organic_0065.mp3
valence/natural,pretty,organic,beak,woods,a bird's beak tapping a hollow branch,pretty/pretty_organic_0066.mp3
valence/natural,pretty,organic,paws,loft,a cat's paws landing on a wooden floor,pretty/pretty_organic_0067.mp3
valence/natural,pretty,organic,eyelids,bedroom,the sound of eyes opening in silence,pretty/pretty_organic_0068.mp3
valence/natural,pretty,organic,swallow,kitchen,a person taking a swallow of a liquid,pretty/pretty_organic_0069.mp3
valence/natural,pretty,organic,muscle,gym,a muscle snapping back into place,pretty/pretty_organic_0070.mp3
valence/natural,pretty,domestic,silver spoon,tea room,a silver spoon clinking against a cup,pretty/pretty_domestic_0071.mp3
valence/natural,pretty,domestic,keys,hallway,a ring of metal keys jingling in a pocket,pretty/pretty_domestic_0072.mp3
valence/natural,pretty,domestic,light switch,bedroom,a light switch toggled in a hall,pretty/pretty_domestic_0073.mp3
valence/natural,pretty,domestic,coin,sidewalk,a nickel bouncing on a concrete floor,pretty/pretty_domestic_0074.mp3
valence/natural,pretty,domestic,window,bedroom,a window being tapped with a fingernail,pretty/pretty_domestic_0075.mp3
valence/natural,pretty,domestic,bottle,pantry,a glass bottle being set on a stone shelf,pretty/pretty_domestic_0076.mp3
valence/natural,pretty,domestic,clock,hallway,the ticking of a small travel clock,pretty/pretty_domestic_0077.mp3
valence/natural,pretty,domestic,bell,porch,a doorbell button being pressed once,pretty/pretty_domestic_0078.mp3
valence/natural,pretty,domestic,iron,laundry,a steam iron releasing a burst of moisture,pretty/pretty_domestic_0079.mp3
valence/natural,pretty,domestic,blanket,bedroom,a silk sheet being snapped over a bed,pretty/pretty_domestic_0080.mp3
valence/natural,pretty,domestic,shoes,closet,leather heels clicking on a floor,pretty/pretty_domestic_0081.mp3
valence/natural,pretty,domestic,brush,hallway,a hairbrush hitting a glass table,pretty/pretty_domestic_0082.mp3
valence/natural,pretty,domestic,cork,kitchen,a cork being pulled from a wine bottle,pretty/pretty_domestic_0083.mp3
valence/natural,pretty,domestic,towel,bathroom,a towel being snapped in the air,pretty/pretty_domestic_0084.mp3
valence/natural,pretty,domestic,box,attic,a small box being closed and taped,pretty/pretty_domestic_0085.mp3
valence/natural,pretty,domestic,soap,shower,a bar of soap hitting a porcelain tub,pretty/pretty_domestic_0086.mp3
valence/natural,pretty,domestic,kettle,kitchen,a kettle being set on a burner,pretty/pretty_domestic_0087.mp3
valence/natural,pretty,domestic,silverware,drawer,forks clinking in a tray,pretty/pretty_domestic_0088.mp3
valence/natural,pretty,electronic,spark,lab,a small spark jumping between electrodes,pretty/pretty_electronic_0089.mp3
valence/natural,pretty,electronic,buzzer,apartment,an electronic doorbell sounding,pretty/pretty_electronic_0090.mp3
valence/natural,pretty,electronic,relay,closet,a relay making a sharp click,pretty/pretty_electronic_0091.mp3
valence/natural,pretty,electronic,alarm,bedroom,a digital watch beeping,pretty/pretty_electronic_0092.mp3
valence/natural,pretty,electronic,taser,warehouse,a taser arcing in the air,pretty/pretty_electronic_0093.mp3
valence/natural,pretty,electronic,beeper,hospital,a monitor sounding a beep,pretty/pretty_electronic_0094.mp3
valence/natural,pretty,electronic,static,radio,a burst of static on a radio,pretty/pretty_electronic_0095.mp3
valence/natural,pretty,electronic,synthesizer,den,a synth note with a sharp attack,pretty/pretty_electronic_0096.mp3
valence/natural,pretty,electronic,led,ceiling,the click of an led driver,pretty/pretty_electronic_0097.mp3
valence/natural,pretty,electronic,flash,studio,a camera flash unit recycling,pretty/pretty_electronic_0098.mp3
valence/natural,pretty,electronic,scanner,office,a flatbed scanner motor starting,pretty/pretty_electronic_0099.mp3
valence/natural,pretty,electronic,computer,room,the click of a power button,pretty/pretty_electronic_0100.mp3
valence/natural,pretty,electronic,battery,shed,a spark when connecting a battery,pretty/pretty_electronic_0101.mp3
valence/natural,pretty,electronic,hard drive,server,the chatter of a hard drive head,pretty/pretty_electronic_0102.mp3
valence/natural,pretty,electronic,capacitor,lab,the whine of a charging capacitor,pretty/pretty_electronic_0103.mp3
valence/natural,pretty,electronic,pager,hospital,an electronic pager beeping,pretty/pretty_electronic_0104.mp3
valence/natural,pretty,electronic,microwave,kitchen,a microwave finishing its cycle,pretty/pretty_electronic_0105.mp3
valence/natural,pretty,electronic,solenoid,factory,a small solenoid clicking,pretty/pretty_electronic_0106.mp3
valence/natural,sweet,musical,recorder,nursery,a wooden recorder playing a soft lullaby,sweet/sweet_musical_0000.mp3
valence/natural,sweet,musical,ukulele,beach,a ukulele chord being strummed with a light touch,sweet/sweet_musical_0001.mp3
valence/natural,sweet,musical,harp,parlor,a harpist plucking a series of gentle arpeggios,sweet/sweet_musical_0002.mp3
valence/natural,sweet,musical,flute,meadow,a flute playing a warm melodic solo,sweet/sweet_musical_0003.mp3
valence/natural,sweet,musical,celesta,hall,a celesta playing a high delicate melody,sweet/sweet_musical_0004.mp3
valence/natural,sweet,musical,piano,room,a grand piano playing a soft chord,sweet/sweet_musical_0005.mp3
valence/natural,sweet,musical,violin,chamber,a violin playing a smooth legato phrase,sweet/sweet_musical_0006.mp3
valence/natural,sweet,musical,marimba,pit,a marimba played with soft yarn mallets,sweet/sweet_musical_0007.mp3
valence/natural,sweet,musical,mandolin,garden,a mandolin being strummed softly,sweet/sweet_musical_0008.mp3
valence/natural,sweet,musical,harmonica,porch,a harmonica playing a warm reed note,sweet/sweet_musical_0009.mp3
valence/natural,sweet,musical,cello,studio,a cello playing a warm resonant melody,sweet/sweet_musical_0010.mp3
valence/natural,sweet,musical,glockenspiel,park,a glockenspiel note echoing in the air,sweet/sweet_musical_0011.mp3
valence/natural,sweet,musical,handbell,chapel,a small silver handbell chiming once,sweet/sweet_musical_0012.mp3
valence/natural,sweet,musical,music box,bedroom,a music box playing a thin melody,sweet/sweet_musical_0013.mp3
valence/natural,sweet,musical,tambourine,stage,a tambourine being shaken gently,sweet/sweet_musical_0014.mp3
valence/natural,sweet,musical,triangle,chamber,a triangle being struck with a wooden stick,sweet/sweet_musical_0015.mp3
valence/natural,sweet,musical,vibraphone,club,a vibraphone note sustaining softly,sweet/sweet_musical_0016.mp3
valence/natural,sweet,mechanical,watch,study,the delicate ticking of a pocket watch,sweet/sweet_mechanical_0017.mp3
valence/natural,sweet,mechanical,fan,bedroom,a small desk fan whirring on low speed,sweet/sweet_mechanical_0018.mp3
valence/natural,sweet,mechanical,typewriter,office,a typewriter key being pressed lightly,sweet/sweet_mechanical_0019.mp3
valence/natural,sweet,mechanical,spindle,mill,a spindle spinning a fine silk thread,sweet/sweet_mechanical_0020.mp3
valence/natural,sweet,mechanical,sewing machine,parlor,a needle entering thin fabric,sweet/sweet_mechanical_0021.mp3
valence/natural,sweet,mechanical,metronome,study,a metronome ticking in a quiet room,sweet/sweet_mechanical_0022.mp3
valence/natural,sweet,mechanical,pulley,barn,a thin rope sliding over a wooden pulley,sweet/sweet_mechanical_0023.mp3
valence/natural,sweet,mechanical,wind-up,playroom,a clockwork toy running on a rug,sweet/sweet_mechanical_0024.mp3
valence/natural,sweet,mechanical,lock,door,a key being turned in a well-oiled lock,sweet/sweet_mechanical_0025.mp3
valence/natural,sweet,mechanical,drill,garage,a hand drill being used on soft wood,sweet/sweet_mechanical_0026.mp3
valence/natural,sweet,mechanical,valve,ship,a steam valve being closed slowly,sweet/sweet_mechanical_0027.mp3
valence/natural,sweet,mechanical,piston,factory,a small piston moving in a sleeve,sweet/sweet_mechanical_0028.mp3
