category,tag,domain,source,environment,scenario,file
valence/artificial,annoying,domestic,faucet,bathroom,a leaky faucet dripping steadily into a stainless steel sink,annoying/annoying_domestic_0069.mp3
valence/artificial,annoying,domestic,smoke alarm,hallway,a smoke detector chirping due to a low battery in a hallway,annoying/annoying_domestic_0070.mp3
valence/artificial,annoying,domestic,vacuum,room,a vacuum cleaner motor whining while a rug is stuck in the nozzle,annoying/annoying_domestic_0071.mp3
valence/artificial,annoying,domestic,ceiling fan,bedroom,a ceiling fan clicking with every rotation in a quiet bedroom,annoying/annoying_domestic_0072.mp3
valence/artificial,annoying,domestic,kettle,kitchen,a tea kettle whistling at a high pitch on a kitchen stove,annoying/annoying_domestic_0073.mp3
valence/artificial,annoying,domestic,alarm clock,bedroom,a digital alarm clock beeping loudly on a bedside table,annoying/annoying_domestic_0074.mp3
valence/artificial,annoying,domestic,refrigerator,kitchen,a fridge motor humming and rattling in a small kitchen,annoying/annoying_domestic_0075.mp3
valence/artificial,annoying,domestic,washing machine,laundry,a washing machine thumping during an unbalanced spin cycle,annoying/annoying_domestic_0076.mp3
valence/artificial,annoying,domestic,microwave,breakroom,the repetitive end-of-cycle beep of a microwave oven in an office,annoying/annoying_domestic_0077.mp3
valence/artificial,annoying,domestic,remote,lounge,a person clicking a television remote button repeatedly in a room,annoying/annoying_domestic_0078.mp3
valence/artificial,annoying,domestic,key,foyer,a key ring being jiggled in a lock for a long time in a foyer,annoying/annoying_domestic_0079.mp3
valence/artificial,annoying,domestic,zipper,closet,a metal zipper catching on fabric and being jerked repeatedly,annoying/annoying_domestic_0080.mp3
valence/artificial,annoying,domestic,thimble,study,a metal thimble tapping a glass window pane in a rhythmic pattern,annoying/annoying_domestic_0081.mp3
valence/artificial,annoying,domestic,can,pantry,the metal tab of a soda can clicking as it is pulled back and forth,annoying/annoying_domestic_0082.mp3
valence/artificial,annoying,domestic,clock,hall,the loud ticking of a cheap plastic wall clock in a quiet hall,annoying/annoying_domestic_0083.mp3
valence/artificial,annoying,domestic,bottle,kitchen,an empty glass bottle vibrating against another on a moving shelf,annoying/annoying_domestic_0084.mp3
valence/artificial,annoying,electronic,feedback,concert,a high-pitched burst of electronic feedback from a speaker on stage,annoying/annoying_electronic_0085.mp3
valence/artificial,annoying,electronic,modem,study,the high-pitched screeching and pulsing of a dial-up modem handshake,annoying/annoying_electronic_0086.mp3
valence/artificial,annoying,electronic,radio static,outpost,heavy radio static coming from a speaker at a remote station,annoying/annoying_electronic_0087.mp3
valence/artificial,annoying,electronic,piezo,office,a small piezo buzzer beeping with an insistent high-frequency tone,annoying/annoying_electronic_0088.mp3
valence/artificial,annoying,electronic,neon sign,diner,a flickering neon sign buzzing and popping above a diner entrance,annoying/annoying_electronic_0089.mp3
valence/artificial,annoying,electronic,computer fan,server room,a dusty computer fan rattling inside a desktop case in an office,annoying/annoying_electronic_0090.mp3
valence/artificial,annoying,electronic,intercom,hallway,an old intercom system buzzing loudly before a voice announcement,annoying/annoying_electronic_0091.mp3
valence/artificial,annoying,electronic,buzzer,factory,an electronic buzzer sounding with a harsh and narrow resonance,annoying/annoying_electronic_0092.mp3
valence/artificial,annoying,electronic,pager,ward,an electronic pager beeping in a long hospital corridor at night,annoying/annoying_electronic_0093.mp3
valence/artificial,annoying,electronic,charger,garage,the high-pitched hum of a battery charger in a concrete garage,annoying/annoying_electronic_0094.mp3
valence/artificial,annoying,electronic,ups,office,a power supply beeping intermittently during a power outage in an office,annoying/annoying_electronic_0095.mp3
valence/artificial,annoying,electronic,television,room,the high-pitched whine of a cathode ray tube in an old television,annoying/annoying_electronic_0096.mp3
valence/artificial,annoying,electronic,strobe,nightclub,the repetitive mechanical click of a strobe light trigger in a club,annoying/annoying_electronic_0097.mp3
valence/artificial,annoying,electronic,scanner,store,a barcode scanner beeping rapidly in a busy supermarket,annoying/annoying_electronic_0098.mp3
valence/artificial,annoying,electronic,microwave beep,kitchen,a microwave oven beeping three times in a quiet kitchen,annoying/annoying_electronic_0099.mp3
valence/artificial,annoying,electronic,tablet,nursery,a repetitive high-frequency sound effect from a tablet game,annoying/annoying_electronic_0100.mp3
valence/artificial,annoying,electronic,intercom chime,hall,an electronic doorbell chime ringing multiple times in a house,annoying/annoying_electronic_0101.mp3
valence/artificial,aggrrssive,musical,distorted guitar,garage,a guitar amplifier distorting at a high volume with heavy feedback,aggrrssive/aggrrssive_musical_0000.mp3
valence/artificial,aggrrssive,musical,snare rimshot,studio,a snare drum being struck with a forceful rimshot in a booth,aggrrssive/aggrrssive_musical_0001.mp3
valence/artificial,aggrrssive,musical,trumpet,stadium,a trumpet playing a loud brassy fanfare in a large stadium,aggrrssive/aggrrssive_musical_0002.mp3
valence/artificial,aggrrssive,musical,timpani,hall,a timpani drum being struck with a heavy mallet for a loud hit,aggrrssive/aggrrssive_musical_0003.mp3
valence/artificial,aggrrssive,musical,gong,temple,a large bronze gong being struck forcefully with a padded mallet,aggrrssive/aggrrssive_musical_0004.mp3
valence/artificial,aggrrssive,musical,piano,ballroom,a grand piano being played with a violent cluster of low notes,aggrrssive/aggrrssive_musical_0005.mp3
valence/artificial,aggrrssive,musical,crash cymbals,parade,orchestral crash cymbals being struck together with great force,aggrrssive/aggrrssive_musical_0006.mp3
valence/artificial,aggrrssive,musical,saxophone,club,a saxophonist playing a high-energy distorted solo in a jazz club,aggrrssive/aggrrssive_musical_0007.mp3
valence/artificial,aggrrssive,musical,pipe organ,cathedral,a pipe organ playing a full-volume chord with all stops pulled,aggrrssive/aggrrssive_musical_0008.mp3
valence/artificial,aggrrssive,musical,bass drum,stadium,a large bass drum being hit with a heavy beater in a stadium,aggrrssive/aggrrssive_musical_0009.mp3
valence/artificial,aggrrssive,musical,trombone,pit,a trombone playing a loud brassy note in an orchestra pit,aggrrssive/aggrrssive_musical_0010.mp3
valence/artificial,aggrrssive,musical,celesta,room,a celesta playing a series of sharp high-pitched arpeggios,aggrrssive/aggrrssive_musical_0011.mp3
valence/artificial,aggrrssive,musical,bongo,beach,bongo drums being played with intense and forceful hand strikes,aggrrssive/aggrrssive_musical_0012.mp3
valence/artificial,aggrrssive,musical,accordion,piazza,an accordion chord swelling as the bellows are pulled hard,aggrrssive/aggrrssive_musical_0013.mp3
valence/artificial,aggrrssive,musical,violin,chamber,a violin section playing a rapid and forceful tremolo in a hall,aggrrssive/aggrrssive_musical_0014.mp3
valence/artificial,aggrrssive,musical,taiko,peak,a massive taiko drum being struck with heavy wooden bachi,aggrrssive/aggrrssive_musical_0015.mp3
valence/artificial,aggrrssive,musical,harp,conservatory,a harp glissando performed with great energy and speed,aggrrssive/aggrrssive_musical_0016.mp3
valence/artificial,aggrrssive,mechanical,jackhammer,city street,a jackhammer breaking concrete with a loud percussive roar,aggrrssive/aggrrssive_mechanical_0017.mp3
valence/artificial,aggrrssive,mechanical,industrial press,factory,a large hydraulic press striking a sheet of steel with high force,aggrrssive/aggrrssive_mechanical_0018.mp3
valence/artificial,aggrrssive,mechanical,steam whistle,factory,a steam whistle blowing with intense pressure in an industrial plant,aggrrssive/aggrrssive_mechanical_0019.mp3
valence/artificial,aggrrssive,mechanical,jet engine,tarmac,a jet turbine roaring at full power during takeoff on a tarmac,aggrrssive/aggrrssive_mechanical_0020.mp3
valence/artificial,aggrrssive,mechanical,impact driver,site,an impact driver being used on a metal beam at a site,aggrrssive/aggrrssive_mechanical_0021.mp3
valence/artificial,aggrrssive,mechanical,circular saw,workshop,a circular saw cutting through a metal pipe in a machine shop,aggrrssive/aggrrssive_mechanical_0022.mp3
valence/artificial,aggrrssive,mechanical,hammer,foundry,a heavy steel hammer striking an anvil with great energy,aggrrssive/aggrrssive_mechanical_0023.mp3
valence/artificial,aggrrssive,mechanical,drill,garage,a hammer drill boring into a concrete wall in a garage,aggrrssive/aggrrssive_mechanical_0024.mp3
valence/artificial,aggrrssive,mechanical,winch,dock,a winch motor whining loudly as it pulls a heavy load on a pier,aggrrssive/aggrrssive_mechanical_0025.mp3
valence/artificial,aggrrssive,mechanical,crane,site,a tower crane motor whirring at high speed on a construction site,aggrrssive/aggrrssive_mechanical_0026.mp3
valence/artificial,aggrrssive,mechanical,diesel generator,outpost,a diesel generator humming loudly in a remote tundra clearing,aggrrssive/aggrrssive_mechanical_0027.mp3
valence/artificial,aggrrssive,mechanical,lathe,shop,a metal lathe carving a steel rod in a machine shop,aggrrssive/aggrrssive_mechanical_0028.mp3
valence/artificial,aggrrssive,mechanical,printing press,plant,a large printing press thumping in an industrial factory,aggrrssive/aggrrssive_mechanical_0029.mp3
valence/artificial,aggrrssive,mechanical,elevator,shaft,an elevator motor whining as it moves through a tall shaft,aggrrssive/aggrrssive_mechanical_0030.mp3
valence/artificial,aggrrssive,mechanical,fan,warehouse,a large ventilation fan whirring in a massive warehouse,aggrrssive/aggrrssive_mechanical_0031.mp3
valence/artificial,aggrrssive,mechanical,pump,station,a water pump thumping in a hollow concrete pumping station,aggrrssive/aggrrssive_mechanical_0032.mp3
valence/artificial,aggrrssive,mechanical,boiler,cellar,a steam boiler igniting with a powerful muffled boom,aggrrssive/aggrrssive_mechanical_0033.mp3
valence/artificial,aggrrssive,environmental,lightning,plains,a sharp crack of lightning echoing across a wide open plain,aggrrssive/aggrrssive_environmental_0034.mp3
valence/artificial,aggrrssive,environmental,thunder,valley,a sharp thunderclap echoing in a deep mountain valley,aggrrssive/aggrrssive_environmental_0035.mp3
valence/artificial,aggrrssive,environmental,storm wind,coast,the howl and roar of hurricane-force winds against a building,aggrrssive/aggrrssive_environmental_0036.mp3
valence/artificial,aggrrssive,environmental,waterfall,gorge,the massive roar of a wide waterfall crashing in a deep gorge,aggrrssive/aggrrssive_environmental_0037.mp3
valence/artificial,aggrrssive,environmental,ocean surf,cliffside,heavy ocean waves crashing with force against a hollow cliff,aggrrssive/aggrrssive_environmental_0038.mp3
valence/artificial,aggrrssive,environmental,landslide,valley,the roar of a massive landslide of rocks into a valley,aggrrssive/aggrrssive_environmental_0039.mp3
valence/artificial,aggrrssive,environmental,geyser,park,a geyser erupting and hissing with intense steam pressure,aggrrssive/aggrrssive_environmental_0040.mp3
valence/artificial,aggrrssive,environmental,river,floodplain,a flooded river rushing through a canyon with massive energy,aggrrssive/aggrrssive_environmental_0041.mp3
valence/artificial,aggrrssive,environmental,volcano,island,the subterranean powerful rumble of an active volcano eruption,aggrrssive/aggrrssive_environmental_0042.mp3
valence/artificial,aggrrssive,environmental,avalanche,mountain,the roar of a snow avalanche moving down a steep slope,aggrrssive/aggrrssive_environmental_0043.mp3
valence/artificial,aggrrssive,environmental,sandstorm,desert,the roar of a sandstorm hitting a metal structure in a desert,aggrrssive/aggrrssive_environmental_0044.mp3
valence/artificial,aggrrssive,environmental,iceberg,arctic,the deep groan of an iceberg fracturing in the sea,aggrrssive/aggrrssive_environmental_0045.mp3
valence/artificial,aggrrssive,environmental,forest fire,wilderness,the sustained roar of a crown fire moving through trees,aggrrssive/aggrrssive_environmental_0046.mp3
valence/artificial,aggrrssive,environmental,mud pot,field,a large mud pot bubbling and plopping with force,aggrrssive/aggrrssive_environmental_0047.mp3
valence/artificial,aggrrssive,environmental,ice sheet,lake,a sharp powerful crack echoing across a frozen lake surface,aggrrssive/aggrrssive_environmental_0048.mp3
valence/artificial,aggrrssive,environmental,geothermal vent,field,a heavy hiss of steam from a high-pressure vent,aggrrssive/aggrrssive_environmental_0049.mp3
valence/artificial,aggrrssive,environmental,rockslide,quarry,a rockslide of boulders falling down a granite quarry wall,aggrrssive/aggrrssive_environmental_0050.mp3
valence/artificial,aggrrssive,organic,lion roar,savanna,a lion's powerful deep roar echoing across the savanna at dawn,aggrrssive/aggrrssive_organic_0051.mp3
valence/artificial,aggrrssive,organic,wolf pack,forest,a pack of wolves howling together with intense resonance,aggrrssive/aggrrssive_organic_0052.mp3
valence/artificial,aggrrssive,organic,elephant,jungle,an elephant trumpeting with a powerful and resonant note,aggrrssive/aggrrssive_organic_0053.mp3
valence/artificial,aggrrssive,organic,howler monkey,canopy,the resonant roar of a howler monkey in a forest canopy,aggrrssive/aggrrssive_organic_0054.mp3
valence/artificial,aggrrssive,organic,human shout,stadium,a person shouting at high volume in an empty stadium,aggrrssive/aggrrssive_organic_0055.mp3
valence/artificial,aggrrssive,organic,alligator,swamp,the deep powerful bellow of an alligator in a misty swamp,aggrrssive/aggrrssive_organic_0056.mp3
valence/artificial,aggrrssive,organic,gorilla,jungle,a gorilla thumping its chest with cupped hands in a clearing,aggrrssive/aggrrssive_organic_0057.mp3
valence/artificial,aggrrssive,organic,bear growl,forest,the guttural powerful growl of a grizzly bear in the woods,aggrrssive/aggrrssive_organic_0058.mp3
valence/artificial,aggrrssive,organic,dog bark,kennel,a single sharp loud bark from a dog in a stone kennel,aggrrssive/aggrrssive_organic_0059.mp3
valence/artificial,aggrrssive,organic,human scream,hallway,a person screaming at high volume in a tiled hallway,aggrrssive/aggrrssive_organic_0060.mp3
valence/artificial,aggrrssive,organic,cow,pasture,a cow mooing with a long and resonant low frequency,aggrrssive/aggrrssive_organic_0061.mp3
valence/artificial,aggrrssive,organic,elk,valley,the bugle of an elk echoing with powerful harmonics in a valley,aggrrssive/aggrrssive_organic_0062.mp3
valence/artificial,aggrrssive,organic,seal,beach,the resonant powerful bark of a seal on a rocky shore,aggrrssive/aggrrssive_organic_0063.mp3
valence/artificial,aggrrssive,organic,bees,orchard,the collective powerful hum of a large bee swarm in a grove,aggrrssive/aggrrssive_organic_0064.mp3
valence/artificial,aggrrssive,organic,frogs,marsh,the continuous powerful chorus of bullfrogs in a marshland,aggrrssive/aggrrssive_organic_0065.mp3
valence/artificial,aggrrssive,organic,pigeon,barn,the sound of many pigeons taking flight with powerful wing flaps,aggrrssive/aggrrssive_organic_0066.mp3
valence/artificial,aggrrssive,organic,cicadas,field,the long powerful drone of cicadas in a summer grassy field,aggrrssive/aggrrssive_organic_0067.mp3
valence/artificial,aggrrssive,domestic,door slam,mansion,a heavy wooden door slamming shut with a powerful thud,aggrrssive/aggrrssive_domestic_0068.mp3
valence/artificial,aggrrssive,domestic,fireplace,den,the powerful roar of a large fire in a stone fireplace,aggrrssive/aggrrssive_domestic_0069.mp3
valence/artificial,aggrrssive,domestic,vacuum,hallway,a heavy-duty vacuum cleaner humming with intense energy,aggrrssive/aggrrssive_domestic_0070.mp3
valence/artificial,aggrrssive,domestic,washing machine,laundry,a machine thumping during a powerful spin cycle,aggrrssive/aggrrssive_domestic_0071.mp3
valence/artificial,aggrrssive,domestic,refrigerator,kitchen,the low powerful hum of a large industrial refrigerator motor,aggrrssive/aggrrssive_domestic_0072.mp3
valence/artificial,aggrrssive,domestic,dishwasher,kitchen,water splashing with force inside a running dishwasher,aggrrssive/aggrrssive_domestic_0073.mp3
valence/artificial,aggrrssive,domestic,kettle,kitchen,a metal kettle whistling with intense steam pressure,aggrrssive/aggrrssive_domestic_0074.mp3
valence/artificial,aggrrssive,domestic,ceiling fan,room,a large ceiling fan whirring at its highest speed,aggrrssive/aggrrssive_domestic_0075.mp3
valence/artificial,aggrrssive,domestic,air conditioner,room,a window unit thrumming and buzzing with energy in a room,aggrrssive/aggrrssive_domestic_0076.mp3
valence/artificial,aggrrssive,domestic,boiler,cellar,a central heating boiler igniting with a powerful boom,aggrrssive/aggrrssive_domestic_0077.mp3
valence/artificial,aggrrssive,domestic,pipes,house,water hissing and hammering with force in old metal pipes,aggrrssive/aggrrssive_domestic_0078.mp3
valence/artificial,aggrrssive,domestic,bath,bathroom,water filling a large tub with a powerful stream in a house,aggrrssive/aggrrssive_domestic_0079.mp3
valence/artificial,aggrrssive,domestic,clock,hallway,a grandfather clock striking the hour with resonant force,aggrrssive/aggrrssive_domestic_0080.mp3
valence/artificial,aggrrssive,domestic,lawnmower,yard,a gas lawnmower engine roaring with intensity in a yard,aggrrssive/aggrrssive_domestic_0081.mp3
valence/artificial,aggrrssive,domestic,armchair,den,a person sitting with force into a large stuffed armchair,aggrrssive/aggrrssive_domestic_0082.mp3
valence/artificial,aggrrssive,domestic,wardrobe,bedroom,a heavy oak wardrobe being dragged with a powerful scrape,aggrrssive/aggrrssive_domestic_0083.mp3
valence/artificial,aggrrssive,domestic,curtains,theatre,heavy velvet curtains being drawn closed with force,aggrrssive/aggrrssive_domestic_0084.mp3
valence/artificial,aggrrssive,electronic,subwoofer,club,a powerful bass pulse from a large subwoofer in a nightclub,aggrrssive/aggrrssive_electronic_0085.mp3
valence/artificial,aggrrssive,electronic,transformer,substation,the low powerful hum of a high-voltage power transformer,aggrrssive/aggrrssive_electronic_0086.mp3
valence/artificial,aggrrssive,electronic,amplifier,stadium,the low-frequency powerful hum of a stack of bass amplifiers,aggrrssive/aggrrssive_electronic_0087.mp3
valence/artificial,aggrrssive,electronic,server,center,the collective powerful drone of a large server farm room,aggrrssive/aggrrssive_electronic_0088.mp3
valence/artificial,aggrrssive,electronic,neon sign,diner,the continuous powerful buzz of a large neon sign at night,aggrrssive/aggrrssive_electronic_0089.mp3
valence/artificial,aggrrssive,electronic,electric motor,factory,a large electric motor thrumming with energy under a load,aggrrssive/aggrrssive_electronic_0090.mp3
valence/artificial,aggrrssive,electronic,radio static,outpost,the continuous powerful hiss of white noise from a radio,aggrrssive/aggrrssive_electronic_0091.mp3
valence/artificial,aggrrssive,electronic,synthesizer,studio,a full-spectrum powerful synthesizer drone in a recording hall,aggrrssive/aggrrssive_electronic_0092.mp3
valence/artificial,aggrrssive,electronic,microwave,kitchen,the steady powerful vibration of a microwave oven running,aggrrssive/aggrrssive_electronic_0093.mp3
valence/artificial,aggrrssive,electronic,plasma screen,room,the low powerful hum of a plasma television in a room,aggrrssive/aggrrssive_electronic_0094.mp3
valence/artificial,aggrrssive,electronic,intercom,hall,the continuous powerful buzz of an old intercom system,aggrrssive/aggrrssive_electronic_0095.mp3
valence/artificial,aggrrssive,electronic,charger,garage,the high-pitched powerful hum of a vehicle charging station,aggrrssive/aggrrssive_electronic_0096.mp3
valence/artificial,aggrrssive,electronic,ups,office,the steady powerful hum of an uninterruptible power supply,aggrrssive/aggrrssive_electronic_0097.mp3
valence/artificial,aggrrssive,electronic,oscillator,lab,the resonant powerful tone of an analog signal generator,aggrrssive/aggrrssive_electronic_0098.mp3
valence/artificial,aggrrssive,electronic,buzzer,stadium,a loud powerful scoreboard buzzer in an empty gym,aggrrssive/aggrrssive_electronic_0099.mp3
valence/artificial,aggrrssive,electronic,drone,field,the high-pitched powerful whine of a drone flying in the sky,aggrrssive/aggrrssive_electronic_0100.mp3
