category,tag,domain,source,environment,scenario,file
dynamic/stable,constant,mechanical,turbine,hangar,the steady high-pitched whine of a jet turbine in a large hangar,constant/constant_mechanical_0017.mp3
dynamic/stable,constant,mechanical,generator,outpost,the steady low-frequency thrum of a diesel generator at a research station,constant/constant_mechanical_0018.mp3
dynamic/stable,constant,mechanical,fan,office,the consistent whir of a large ceiling fan in a quiet room,constant/constant_mechanical_0019.mp3
dynamic/stable,constant,mechanical,conveyor,warehouse,the steady hum of a rubber conveyor belt moving in a warehouse,constant/constant_mechanical_0020.mp3
dynamic/stable,constant,mechanical,motor,workshop,the consistent growl of a three-phase electric motor in a shop,constant/constant_mechanical_0021.mp3
dynamic/stable,constant,mechanical,lathe,factory,the steady whir of a metal lathe spinning a balanced rod,constant/constant_mechanical_0022.mp3
dynamic/stable,constant,mechanical,boiler,basement,the steady roar of a large gas boiler burner in a cellar,constant/constant_mechanical_0023.mp3
dynamic/stable,constant,mechanical,pump,well,the rhythmic steady thumping of a piston water pump,constant/constant_mechanical_0024.mp3
dynamic/stable,constant,mechanical,flywheel,mill,the consistent whir of a massive iron flywheel in a machine shop,constant/constant_mechanical_0025.mp3
dynamic/stable,constant,mechanical,elevator,shaft,the steady thrum of a cable-driven elevator gliding in a shaft,constant/constant_mechanical_0026.mp3
dynamic/stable,constant,mechanical,ventilation,tunnel,the steady rushing of air through a large industrial ventilation duct,constant/constant_mechanical_0027.mp3
dynamic/stable,constant,mechanical,winch,dock,the steady drone of an electric winch pulling a heavy load,constant/constant_mechanical_0028.mp3
dynamic/stable,constant,mechanical,press,workshop,the consistent hum of a hydraulic press in operation,constant/constant_mechanical_0029.mp3
dynamic/stable,constant,mechanical,tractor,field,the steady low-frequency growl of a tractor engine at idle,constant/constant_mechanical_0030.mp3
dynamic/stable,constant,mechanical,sewing machine,studio,the steady rhythmic tap of a needle bar in a modern machine,constant/constant_mechanical_0031.mp3
dynamic/stable,constant,mechanical,lawnmower,yard,the steady roar of a riding lawnmower engine in a field,constant/constant_mechanical_0032.mp3
dynamic/stable,constant,mechanical,propeller,harbor,the steady thrum of a large boat propeller underwater,constant/constant_mechanical_0033.mp3
dynamic/stable,constant,mechanical,cooling system,server room,the steady roar of a data center cooling array,constant/constant_mechanical_0034.mp3
dynamic/stable,constant,environmental,wind,forest,the steady soughing of wind through a dense pine canopy,constant/constant_environmental_0035.mp3
dynamic/stable,constant,environmental,waterfall,valley,the steady roar of a heavy curtain waterfall hitting a pool,constant/constant_environmental_0036.mp3
dynamic/stable,constant,environmental,stream,woods,water gliding steadily over a bed of smooth river stones,constant/constant_environmental_0037.mp3
dynamic/stable,constant,environmental,geyser,basin,the steady escaping hiss of a pressurized steam vent,constant/constant_environmental_0038.mp3
dynamic/stable,constant,environmental,rain,tin roof,the steady drumming of rain on a corrugated metal roof,constant/constant_environmental_0039.mp3
dynamic/stable,constant,environmental,ocean,beach,the steady roar of a distant swell on a sandy shore,constant/constant_environmental_0040.mp3
dynamic/stable,constant,environmental,lava,field,the steady hiss and crackle of a fresh lava flow,constant/constant_environmental_0041.mp3
dynamic/stable,constant,environmental,sandstorm,desert,the steady whistling of sand blown against a metal wall,constant/constant_environmental_0042.mp3
dynamic/stable,constant,environmental,ice,glacier,the steady internal groaning of a massive ice sheet shifting,constant/constant_environmental_0043.mp3
dynamic/stable,constant,environmental,fire,fireplace,the steady low roar of a large seasoned oak log burning,constant/constant_environmental_0044.mp3
dynamic/stable,constant,environmental,mud pot,basin,the steady bubbling of a geothermal mud pool,constant/constant_environmental_0045.mp3
dynamic/stable,constant,environmental,mist,valley,the steady quiet hiss of a dense fog moving through trees,constant/constant_environmental_0046.mp3
dynamic/stable,constant,environmental,snow,meadow,the steady rustle of dry snow hitting frozen leaves,constant/constant_environmental_0047.mp3
dynamic/stable,constant,environmental,bamboo,grove,the steady clattering of a large bamboo forest in wind,constant/constant_environmental_0048.mp3
dynamic/stable,constant,environmental,geothermal,valley,the steady roar of a distant steam field,constant/constant_environmental_0049.mp3
dynamic/stable,constant,environmental,underwater,reef,the steady muffled hum of deep ocean currents,constant/constant_environmental_0050.mp3
dynamic/stable,constant,environmental,storm,harbor,the steady roar of a gale in ship rigging,constant/constant_environmental_0051.mp3
dynamic/stable,constant,organic,purr,parlor,the consistent low-frequency vibration of a large cat's purr,constant/constant_organic_0052.mp3
dynamic/stable,constant,organic,breathing,bedroom,the slow steady rhythmic respiration of a deep sleeper,constant/constant_organic_0053.mp3
dynamic/stable,constant,organic,cicada,field,the steady high-pitched drone of cicadas in a summer orchard,constant/constant_organic_0054.mp3
dynamic/stable,constant,organic,bee,garden,the steady high-pitched drone of a honeybee near a flower,constant/constant_organic_0055.mp3
dynamic/stable,constant,organic,wings,meadow,the steady high-frequency buzz of a hovering dragonfly,constant/constant_organic_0056.mp3
dynamic/stable,constant,organic,heartbeat,room,the steady rhythmic thumping of a resting heart,constant/constant_organic_0057.mp3
dynamic/stable,constant,organic,voice,hall,a steady vowel note sung by a person in a stone room,constant/constant_organic_0058.mp3
dynamic/stable,constant,organic,throat singer,temple,the steady deep drone of an overtone singer in a hall,constant/constant_organic_0059.mp3
dynamic/stable,constant,organic,whale,ocean,the steady low-frequency moan of a distant blue whale,constant/constant_organic_0060.mp3
dynamic/stable,constant,organic,howl,tundra,a steady sustained howl of a wolf on a clear night,constant/constant_organic_0061.mp3
dynamic/stable,constant,organic,wings,attic,the steady flapping of a bird's wings in a dark attic,constant/constant_organic_0062.mp3
dynamic/stable,constant,organic,bark,yard,the steady rhythmic bark of a large guard dog,constant/constant_organic_0063.mp3
dynamic/stable,constant,organic,wood,workshop,the steady creaking of a wooden ship hull in waves,constant/constant_organic_0064.mp3
dynamic/stable,constant,organic,leaves,grove,the steady rustling of aspen leaves in a light wind,constant/constant_organic_0065.mp3
dynamic/stable,constant,organic,scales,swamp,the steady splash of a hippo entering the water,constant/constant_organic_0066.mp3
dynamic/stable,constant,organic,hooves,road,the steady rhythmic thud of a team of galloping horses,constant/constant_organic_0067.mp3
dynamic/stable,constant,organic,snore,bedroom,the steady rhythmic snoring of a sleeper in a room,constant/constant_organic_0068.mp3
dynamic/stable,constant,domestic,refrigerator,kitchen,the steady low-frequency hum of a modern refrigerator motor,constant/constant_domestic_0069.mp3
dynamic/stable,constant,domestic,fan,bedroom,the steady rhythmic whir of a window fan on high,constant/constant_domestic_0070.mp3
dynamic/stable,constant,domestic,radiator,bedroom,the steady sustained hiss of a steam radiator system,constant/constant_domestic_0071.mp3
dynamic/stable,constant,domestic,dishwasher,kitchen,the steady thrum of a dishwasher on its wash cycle,constant/constant_domestic_0072.mp3
dynamic/stable,constant,domestic,dryer,laundry,the steady rhythmic thrum of an industrial dryer,constant/constant_domestic_0073.mp3
dynamic/stable,constant,domestic,vacuum,hallway,the consistent high-pitched hum of a vacuum cleaner motor,constant/constant_domestic_0074.mp3
dynamic/stable,constant,domestic,hair dryer,bathroom,the steady whir of a hair dryer on its lowest setting,constant/constant_domestic_0075.mp3
dynamic/stable,constant,domestic,air purifier,study,the steady low-volume whir of an air purifier fan,constant/constant_domestic_0076.mp3
dynamic/stable,constant,domestic,aquarium pump,parlor,the steady gurgle of an aquarium filter pump,constant/constant_domestic_0077.mp3
dynamic/stable,constant,domestic,ceiling fan,porch,the steady whir of a heavy-duty ceiling fan on low,constant/constant_domestic_0078.mp3
dynamic/stable,constant,domestic,humidifier,nursery,the steady hiss of a cool-mist humidifier in a room,constant/constant_domestic_0079.mp3
dynamic/stable,constant,domestic,stove burner,kitchen,the steady hiss of a large gas oven burner,constant/constant_domestic_0080.mp3
dynamic/stable,constant,domestic,heater,office,the steady hum of an electric oil-filled radiator,constant/constant_domestic_0081.mp3
dynamic/stable,constant,domestic,fountain,foyer,the steady splashing of water in an indoor fountain,constant/constant_domestic_0082.mp3
dynamic/stable,constant,domestic,pool filter,backyard,the steady low-frequency hum of a pool pump,constant/constant_domestic_0083.mp3
dynamic/stable,constant,domestic,bread machine,pantry,the steady rhythmic whir of a bread machine motor,constant/constant_domestic_0084.mp3
dynamic/stable,constant,domestic,clock,hall,the steady resonant tick of a grandfather clock,constant/constant_domestic_0085.mp3
dynamic/stable,constant,electronic,transformer,substation,the steady low-frequency buzz of a power transformer,constant/constant_electronic_0086.mp3
dynamic/stable,constant,electronic,hum,basement,the steady 60hz hum of an electrical inverter,constant/constant_electronic_0087.mp3
dynamic/stable,constant,electronic,synthesizer,den,a steady pad note on an analog synthesizer in a room,constant/constant_electronic_0088.mp3
dynamic/stable,constant,electronic,fan,server room,the steady massive thrum of a server rack fan,constant/constant_electronic_0089.mp3
dynamic/stable,constant,electronic,static,radio,the consistent wash of white noise between fm radio stations,constant/constant_electronic_0090.mp3
dynamic/stable,constant,electronic,amplifier,stage,the steady low-level hiss of a tube amplifier at idle,constant/constant_electronic_0091.mp3
dynamic/stable,constant,electronic,monitor,office,the high-pitched consistent ring of a crt television set,constant/constant_electronic_0092.mp3
dynamic/stable,constant,electronic,neon,diner,the steady buzzing of a flickering neon sign in a window,constant/constant_electronic_0093.mp3
dynamic/stable,constant,electronic,battery charger,garage,the steady sizzle of a lead-acid battery charger,constant/constant_electronic_0094.mp3
dynamic/stable,constant,electronic,laser,lab,the steady high-pitched whir of a laser's cooling fan,constant/constant_electronic_0095.mp3
dynamic/stable,constant,electronic,scanner,library,the consistent whir of a flatbed scanner carriage,constant/constant_electronic_0096.mp3
dynamic/stable,constant,electronic,modem,bedroom,the continuous carrier tone of a dial-up modem,constant/constant_electronic_0097.mp3
dynamic/stable,constant,electronic,alarm,factory,the steady pulse of a large-scale evacuation siren,constant/constant_electronic_0098.mp3
dynamic/stable,constant,electronic,microwave,kitchen,the steady hum of a microwave oven in operation,constant/constant_electronic_0099.mp3
dynamic/stable,constant,electronic,power supply,lab,the steady high-pitched whine of a switching power supply,constant/constant_electronic_0100.mp3
dynamic/stable,constant,electronic,heater,bedroom,the steady hum of a small electric space heater,constant/constant_electronic_0101.mp3
dynamic/stable,constant,electronic,router,bedroom,the steady low-frequency buzz of a network router,constant/constant_electronic_0102.mp3
dynamic/stable,continuous,musical,slide whistle,studio,a continuous upward and downward glissando on a slide whistle,continuous/continuous_musical_0000.mp3
dynamic/stable,continuous,musical,pedal steel,barn,a sustained sliding note on a pedal steel guitar,continuous/continuous_musical_0001.mp3
dynamic/stable,continuous,musical,violin,theatre,a long seamless legato phrase on a violin in an auditorium,continuous/continuous_musical_0002.mp3
dynamic/stable,continuous,musical,theremin,observatory,a continuous flowing melody on a theremin with vibrato,continuous/continuous_musical_0003.mp3
dynamic/stable,continuous,musical,flute,meadow,a rapid sequence of legato notes on a silver flute,continuous/continuous_musical_0004.mp3
dynamic/stable,continuous,musical,trombone,club,a smooth brassy glissando on a tenor trombone,continuous/continuous_musical_0005.mp3
dynamic/stable,continuous,musical,saw,workshop,a musical saw being bent and bowed for a wavering tone,continuous/continuous_musical_0006.mp3
dynamic/stable,continuous,musical,glass armonica,attic,a flowing series of notes on a rotating glass armonica,continuous/continuous_musical_0007.mp3
dynamic/stable,continuous,musical,harp,conservatory,a continuous cascading glissando across all harp strings,continuous/continuous_musical_0008.mp3
dynamic/stable,continuous,musical,organ,cathedral,a sustained flowing chord transition on a pipe organ,continuous/continuous_musical_0009.mp3
dynamic/stable,continuous,musical,erhu,courtyard,a seamless sliding note on a two-stringed erhu,continuous/continuous_musical_0010.mp3
dynamic/stable,continuous,musical,bowed vibraphone,hall,a sustained note on a vibraphone bar bowed with a cello bow,continuous/continuous_musical_0011.mp3
dynamic/stable,continuous,musical,sitar,temple,a wide meend glissando on a main sitar string,continuous/continuous_musical_0012.mp3
dynamic/stable,continuous,musical,harmonium,porch,a flowing melody with constant bellows movement,continuous/continuous_musical_0013.mp3
dynamic/stable,continuous,musical,cello,cellar,a deep seamless legato line on a cello c-string,continuous/continuous_musical_0014.mp3
dynamic/stable,continuous,musical,recorder,classroom,a flowing scale played with soft tonguing on a recorder,continuous/continuous_musical_0015.mp3
dynamic/stable,continuous,musical,handpan,garden,a continuous rolling rhythm on the surface of a steel pan,continuous/continuous_musical_0016.mp3
dynamic/stable,continuous,mechanical,hydraulic valve,shipyard,hydraulic oil flowing through a precision valve under pressure,continuous/continuous_mechanical_0017.mp3
dynamic/stable,continuous,mechanical,oiled gears,mill,a series of well-lubricated gears rotating without friction,continuous/continuous_mechanical_0018.mp3
dynamic/stable,continuous,mechanical,pneumatic piston,factory,a pneumatic actuator extending with a smooth hiss of air,continuous/continuous_mechanical_0019.mp3
dynamic/stable,continuous,mechanical,turbine,hangar,the continuous flowing whine of a spooling jet engine,continuous/continuous_mechanical_0020.mp3
dynamic/stable,continuous,mechanical,fan,bedroom,the steady flowing whir of a ceiling fan on high speed,continuous/continuous_mechanical_0021.mp3
dynamic/stable,continuous,mechanical,fountain pump,garden,the rhythmic gurgle of water moving through a plastic pipe,continuous/continuous_mechanical_0022.mp3
dynamic/stable,continuous,mechanical,belt,warehouse,a long rubber belt moving seamlessly over a series of rollers,continuous/continuous_mechanical_0023.mp3
dynamic/stable,continuous,mechanical,lathe,workshop,a metal lathe carving a continuous spiral from a spinning part,continuous/continuous_mechanical_0024.mp3
dynamic/stable,continuous,mechanical,propeller,harbor,the continuous thrum of a boat propeller through deep water,continuous/continuous_mechanical_0025.mp3
dynamic/stable,continuous,mechanical,boiler,basement,the flowing sound of hot water moving through copper pipes,continuous/continuous_mechanical_0026.mp3
dynamic/stable,continuous,mechanical,ventilation,office,the continuous rushing of air through a smooth metal duct,continuous/continuous_mechanical_0027.mp3
dynamic/stable,continuous,mechanical,turntable,parlor,a heavy record platter reaching its full rotational speed,continuous/continuous_mechanical_0028.mp3
dynamic/stable,continuous,mechanical,hard drive,server room,the continuous high-speed stable whir of a disk drive,continuous/continuous_mechanical_0029.mp3
dynamic/stable,continuous,mechanical,clockwork,tower,the continuous whir of a centrifugal governor in a clock,continuous/continuous_mechanical_0030.mp3
dynamic/stable,continuous,mechanical,projector,theater,the flowing mechanical whir of a film projector spinning,continuous/continuous_mechanical_0031.mp3
dynamic/stable,continuous,mechanical,sprinkler,lawn,the continuous hiss of water through a rotating sprinkler head,continuous/continuous_mechanical_0032.mp3
dynamic/stable,continuous,mechanical,elevator,shaft,the continuous hum of a hydraulic elevator ascending,continuous/continuous_mechanical_0033.mp3
dynamic/stable,continuous,environmental,river,forest,a steady stream of water flowing over a smooth rock ledge,continuous/continuous_environmental_0034.mp3
dynamic/stable,continuous,environmental,lava,volcano,a thick stream of molten lava sliding down a volcanic slope,continuous/continuous_environmental_0035.mp3
dynamic/stable,continuous,environmental,wind,canyon,a continuous rushing of air through a narrow rock canyon,continuous/continuous_environmental_0036.mp3
dynamic/stable,continuous,environmental,rain,roof,the steady flowing sound of water in a metal gutter,continuous/continuous_environmental_0037.mp3
dynamic/stable,continuous,environmental,tide,beach,the continuous hiss of waves sliding up and down sand,continuous/continuous_environmental_0038.mp3
dynamic/stable,continuous,environmental,melting ice,glacier,water flowing through a smooth ice tunnel in a glacier,continuous/continuous_environmental_0039.mp3
dynamic/stable,continuous,environmental,stream,mountain,the continuous gurgle of a shallow creek over stones,continuous/continuous_environmental_0040.mp3
dynamic/stable,continuous,environmental,geyser,basin,the continuous escaping hiss of a large steam vent,continuous/continuous_environmental_0041.mp3
dynamic/stable,continuous,environmental,waterfall,valley,the continuous roar of a heavy curtain of falling water,continuous/continuous_environmental_0042.mp3
dynamic/stable,continuous,environmental,snow,peak,a continuous slide of dry powder snow down a mountain,continuous/continuous_environmental_0043.mp3
dynamic/stable,continuous,environmental,bubbling,swamp,the continuous gurgle of a geothermal mud pot,continuous/continuous_environmental_0044.mp3
dynamic/stable,continuous,environmental,current,ocean,the deep continuous hum of an underwater ocean current,continuous/continuous_environmental_0045.mp3
dynamic/stable,continuous,environmental,sand,dune,the continuous whistling of sand blowing over a ridge,continuous/continuous_environmental_0046.mp3
dynamic/stable,continuous,environmental,fire,fireplace,the continuous low roar of a large fire in a chimney,continuous/continuous_environmental_0047.mp3
dynamic/stable,continuous,environmental,silt,river,the continuous sliding of mud down a submerged riverbank,continuous/continuous_environmental_0048.mp3
dynamic/stable,continuous,environmental,leaves,garden,the continuous rustle of willow branches in a steady wind,continuous/continuous_environmental_0049.mp3
dynamic/stable,continuous,organic,breathing,bedroom,the continuous slow rhythmic respiration of a deep sleeper,continuous/continuous_organic_0050.mp3
dynamic/stable,continuous,organic,purr,parlor,the continuous low-frequency vibration of a large cat's purr,continuous/continuous_organic_0051.mp3
dynamic/stable,continuous,organic,throat,temple,a continuous overtone chant by a monk in a hall,continuous/continuous_organic_0052.mp3
dynamic/stable,continuous,organic,dolphin,ocean,a continuous sequence of whistles and clicks underwater,continuous/continuous_organic_0053.mp3
dynamic/stable,continuous,organic,whale,ocean,the continuous low-frequency moan of a distant blue whale,continuous/continuous_organic_0054.mp3
dynamic/stable,continuous,organic,wings,meadow,the continuous high-frequency buzz of a hovering dragonfly,continuous/continuous_organic_0055.mp3
dynamic/stable,continuous,organic,scales,swamp,the continuous rustle of a snake gliding through dry grass,continuous/continuous_organic_0056.mp3
dynamic/stable,continuous,organic,heartbeat,room,the continuous rhythmic thumping of a resting heart,continuous/continuous_organic_0057.mp3
dynamic/stable,continuous,organic,voice,nursery,a continuous low-volume hum of a lullaby,continuous/continuous_organic_0058.mp3
dynamic/stable,continuous,organic,bee,garden,the continuous drone of a honeybee flying near a hive,continuous/continuous_organic_0059.mp3
dynamic/stable,continuous,organic,leaves,grove,the continuous rustling of aspen leaves in a steady wind,continuous/continuous_organic_0060.mp3
dynamic/stable,continuous,organic,hair,bathroom,a brush sliding continuously through a long strand of hair,continuous/continuous_organic_0061.mp3
dynamic/stable,continuous,organic,blood,body,the continuous pulsing of blood heard through a stethoscope,continuous/continuous_organic_0062.mp3
dynamic/stable,continuous,organic,grass,prairie,the continuous waving of tall dry grass in a steady wind,continuous/continuous_organic_0063.mp3
dynamic/stable,continuous,organic,bird,forest,a continuous warbling song of a canary in the canopy,continuous/continuous_organic_0064.mp3
dynamic/stable,continuous,organic,shout,canyon,a continuous yelling sound reflecting off canyon walls,continuous/continuous_organic_0065.mp3
dynamic/stable,continuous,organic,skin,beach,a hand sliding continuously across a dry sandy arm,continuous/continuous_organic_0066.mp3
dynamic/stable,continuous,domestic,pouring,kitchen,olive oil being poured continuously from a glass bottle,continuous/continuous_domestic_0067.mp3
dynamic/stable,continuous,domestic,ceiling fan,bedroom,the continuous rhythmic whir of a ceiling fan on high,continuous/continuous_domestic_0068.mp3
dynamic/stable,continuous,domestic,vacuum,hallway,the continuous high-pitched hum of a vacuum motor,continuous/continuous_domestic_0069.mp3
dynamic/stable,continuous,domestic,faucet,bathroom,a continuous stream of water hitting a porcelain sink,continuous/continuous_domestic_0070.mp3
dynamic/stable,continuous,domestic,spray,garden,a continuous mist being released from a garden hose nozzle,continuous/continuous_domestic_0071.mp3
dynamic/stable,continuous,domestic,sliding door,foyer,a heavy glass door gliding continuously on its track,continuous/continuous_domestic_0072.mp3
dynamic/stable,continuous,domestic,kettle,pantry,the continuous rising whistle of a steam-filled tea kettle,continuous/continuous_domestic_0073.mp3
dynamic/stable,continuous,domestic,curtain,bedroom,a heavy velvet curtain being drawn continuously on a rod,continuous/continuous_domestic_0074.mp3
dynamic/stable,continuous,domestic,iron,laundry,a steam iron sliding continuously across a cotton sheet,continuous/continuous_domestic_0075.mp3
dynamic/stable,continuous,domestic,blender,kitchen,the continuous whir of a blender spinning on low speed,continuous/continuous_domestic_0076.mp3
dynamic/stable,continuous,domestic,zipper,closet,a metal zipper being pulled continuously up a leather bag,continuous/continuous_domestic_0077.mp3
dynamic/stable,continuous,domestic,paper,office,a sheet of paper being slid continuously across a desk,continuous/continuous_domestic_0078.mp3
dynamic/stable,continuous,domestic,drawer,study,a wooden desk drawer sliding continuously on rollers,continuous/continuous_domestic_0079.mp3
dynamic/stable,continuous,domestic,soap,bathroom,a bar of wet soap being rubbed continuously in palms,continuous/continuous_domestic_0080.mp3
dynamic/stable,continuous,domestic,clock,hallway,the continuous sweep of a silent battery-powered clock,continuous/continuous_domestic_0081.mp3
dynamic/stable,continuous,domestic,mixer,kitchen,the continuous whir of a stand mixer through a counter,continuous/continuous_domestic_0082.mp3
dynamic/stable,continuous,domestic,shaker,parlor,ice and liquid being shaken continuously in a metal tin,continuous/continuous_domestic_0083.mp3
dynamic/stable,continuous,electronic,sine wave,lab,a continuous 440hz sine wave from a laboratory generator,continuous/continuous_electronic_0084.mp3
dynamic/stable,continuous,electronic,filter sweep,studio,a continuous resonant low-pass filter sweep on a synth,continuous/continuous_electronic_0085.mp3
dynamic/stable,continuous,electronic,hum,basement,the continuous 60hz hum of a power transformer,continuous/continuous_electronic_0086.mp3
dynamic/stable,continuous,electronic,static,radio,the continuous wash of white noise between radio stations,continuous/continuous_electronic_0087.mp3
dynamic/stable,continuous,electronic,amplifier,stage,the continuous steady hiss of a tube amplifier at idle,continuous/continuous_electronic_0088.mp3
dynamic/stable,continuous,electronic,fan,server room,the continuous massive thrum of a server rack fan,continuous/continuous_electronic_0089.mp3
dynamic/stable,continuous,electronic,transformer,substation,the continuous low-frequency buzz of a power grid,continuous/continuous_electronic_0090.mp3
dynamic/stable,continuous,electronic,buzzer,factory,the continuous long tone of an industrial shift buzzer,continuous/continuous_electronic_0091.mp3
dynamic/stable,continuous,electronic,oscillator,workshop,the continuous wavering of a low-frequency oscillator,continuous/continuous_electronic_0092.mp3
dynamic/stable,continuous,electronic,microwave,kitchen,the continuous hum of a microwave oven in operation,continuous/continuous_electronic_0093.mp3
dynamic/stable,continuous,electronic,laser,lab,the continuous high-pitched whir of a laser's cooling fan,continuous/continuous_electronic_0094.mp3
dynamic/stable,continuous,electronic,neon,diner,the continuous buzzing of a flickering neon sign,continuous/continuous_electronic_0095.mp3
dynamic/stable,continuous,electronic,synthesizer,den,a continuous flowing pad sound on an analog synth,continuous/continuous_electronic_0096.mp3
dynamic/stable,continuous,electronic,feedback,stage,a continuous high-frequency note of microphone feedback,continuous/continuous_electronic_0097.mp3
dynamic/stable,continuous,electronic,scanner,library,the continuous whir of a flatbed scanner's motor,continuous/continuous_electronic_0098.mp3
dynamic/stable,continuous,electronic,phone,foyer,the continuous electronic vibration of a smartphone on a table,continuous/continuous_electronic_0099.mp3
dynamic/stable,even,musical,tuning fork,hall,the even unwavering ring of a steel tuning fork in a quiet room,even/even_musical_0000.mp3
dynamic/stable,even,musical,vibraphone,stage,an even tremolo on a vibraphone bar with the motor spinning,even/even_musical_0001.mp3
dynamic/stable,even,musical,piano,ballroom,an even repetition of a single note on a grand piano,even/even_musical_0002.mp3
dynamic/stable,even,musical,tambura,temple,the even rhythmic pulse of tanpura strings in a hall,even/even_musical_0003.mp3
dynamic/stable,even,musical,recorder,classroom,an even sustained note played with steady air pressure,even/even_musical_0004.mp3
dynamic/stable,even,musical,cello,studio,an even bow stroke across a cello string with no vibrato,even/even_musical_0005.mp3
dynamic/stable,even,musical,harp,gallery,a series of even rhythmic plucks on a mid-register harp string,even/even_musical_0006.mp3
dynamic/stable,even,musical,metronome,parlor,the even ticking of a mechanical metronome at mid-tempo,even/even_musical_0007.mp3
dynamic/stable,even,musical,snare drum,studio,an even drum roll performed with wooden sticks,even/even_musical_0008.mp3
dynamic/stable,even,musical,harmonica,porch,an even blow note on a chromatic harmonica,even/even_musical_0009.mp3
dynamic/stable,even,musical,oboe,conservatory,an even sustained note held with consistent embouchure,even/even_musical_0010.mp3
dynamic/stable,even,musical,singing bowl,shrine,an even humming sound from a bowl being rubbed,even/even_musical_0011.mp3
dynamic/stable,even,musical,marimba,pavilion,an even sequence of notes played with yarn mallets,even/even_musical_0012.mp3
dynamic/stable,even,musical,zither,courtyard,an even rhythmic pluck on a high wire zither string,even/even_musical_0013.mp3
dynamic/stable,even,musical,organ,cathedral,an even air flow through a large metal organ pipe,even/even_musical_0014.mp3
dynamic/stable,even,musical,handpan,garden,an even rhythmic pattern of palm strikes on a steel pan,even/even_musical_0015.mp3
dynamic/stable,even,musical,flute,meadow,an even sustained trill on a silver transverse flute,even/even_musical_0016.mp3
dynamic/stable,even,mechanical,flywheel,factory,an even whir of a massive iron flywheel at a constant speed,even/even_mechanical_0017.mp3
dynamic/stable,even,mechanical,conveyor,warehouse,the even hum of a luggage belt moving at a steady rate,even/even_mechanical_0018.mp3
dynamic/stable,even,mechanical,lathe,workshop,an even sing of a metal lathe carving a balanced piece,even/even_mechanical_0019.mp3
dynamic/stable,even,mechanical,watch,library,the even rhythmic ticking of a mechanical pocket watch,even/even_mechanical_0020.mp3
dynamic/stable,even,mechanical,fan,office,an even whir of a desk fan rotating without vibration,even/even_mechanical_0021.mp3
dynamic/stable,even,mechanical,pump,well,the even rhythmic thumping of a high-efficiency pump,even/even_mechanical_0022.mp3
dynamic/stable,even,mechanical,engine,garage,the even idle of a well-tuned luxury car engine,even/even_mechanical_0023.mp3
dynamic/stable,even,mechanical,turbine,hangar,an even steady whine of a small air-powered turbine,even/even_mechanical_0024.mp3
dynamic/stable,even,mechanical,drill,garage,the even whir of an electric drill spinning in open air,even/even_mechanical_0025.mp3
dynamic/stable,even,mechanical,clockwork,tower,the even clicking of a heavy brass clock mechanism,even/even_mechanical_0026.mp3
dynamic/stable,even,mechanical,ventilation,office,an even rushing of air through a balanced hvac vent,even/even_mechanical_0027.mp3
dynamic/stable,even,mechanical,sewing machine,studio,the even rhythmic tap of a needle on a modern machine,even/even_mechanical_0028.mp3
dynamic/stable,even,mechanical,pulley,warehouse,an even squeak of a pulley wheel rotating under a light load,even/even_mechanical_0029.mp3
