category,tag,domain,source,environment,scenario,file
brightness,bright,organic,twig,woodland,a dry cedar twig snapping underfoot in a pine woodland,bright/bright_organic_0052.mp3
brightness,bright,organic,insect,meadow,the high-pitched chirping of a cricket in a sun-drenched meadow,bright/bright_organic_0053.mp3
brightness,bright,organic,teeth,arctic,a person's teeth chattering rapidly in the bitter arctic cold,bright/bright_organic_0054.mp3
brightness,bright,organic,claws,tile,a small dog's claws clicking rapidly across a terracotta tile floor,bright/bright_organic_0055.mp3
brightness,bright,organic,bone,desert,a dry animal bone snapping in two on the sun-baked desert floor,bright/bright_organic_0056.mp3
brightness,bright,organic,shell,shore,a seashell being crushed into sand on a high-tide shore,bright/bright_organic_0057.mp3
brightness,bright,organic,whistle,stadium,a human whistle piercing through the air of an empty sports stadium,bright/bright_organic_0058.mp3
brightness,bright,organic,shout,mountaintop,a short sharp shout echoing from a snowy mountaintop,bright/bright_organic_0059.mp3
brightness,bright,organic,wood,workshop,a carpenter's plane shaving a thin layer of dry oak wood,bright/bright_organic_0060.mp3
brightness,bright,organic,egg,kitchen,a bird's eggshell cracking against the rim of a ceramic bowl,bright/bright_organic_0061.mp3
brightness,bright,organic,nuts,market,dry walnuts knocking together in a wooden basket at a market,bright/bright_organic_0062.mp3
brightness,bright,organic,scales,swamp,a lizard's scales brushing against a dry hollow log in a swamp,bright/bright_organic_0063.mp3
brightness,bright,organic,beak,forest,a woodpecker's beak striking a hollow dead tree trunk,bright/bright_organic_0064.mp3
brightness,bright,organic,grass,prairie,dry prairie grass rustling sharply in a sudden gust of wind,bright/bright_organic_0065.mp3
brightness,bright,organic,hooves,cobblestone,a horse's hooves trotting quickly over a dry cobblestone street,bright/bright_organic_0066.mp3
brightness,bright,organic,skin,gymnasium,a hand slapping a leather medicine ball in a large gymnasium,bright/bright_organic_0067.mp3
brightness,bright,domestic,glass,dining room,a crystal glass being set down on a polished mahogany table,bright/bright_domestic_0068.mp3
brightness,bright,domestic,keys,foyer,a bunch of brass keys jingling in a hallway foyer,bright/bright_domestic_0069.mp3
brightness,bright,domestic,silverware,kitchen,stainless steel forks clattering in a kitchen drawer,bright/bright_domestic_0070.mp3
brightness,bright,domestic,ceramic,cafe,a ceramic saucer being slid across a marble cafe counter,bright/bright_domestic_0071.mp3
brightness,bright,domestic,kettle,pantry,a metal tea kettle whistling on a gas stove in a kitchen,bright/bright_domestic_0072.mp3
brightness,bright,musical,chime bar,meadow,a mallet striking a silver chime bar in a grassy mountain meadow,bright/bright_musical_0073.mp3
brightness,bright,musical,glockenspiel,observatory,a steel glockenspiel note echoing through a silent astronomical observatory,bright/bright_musical_0074.mp3
brightness,bright,musical,mandolin,orchard,a mandolin string being plucked sharply in a blooming apple orchard,bright/bright_musical_0075.mp3
brightness,bright,musical,piccolo,canyon,a high piccolo trill resonating against the walls of a narrow red rock canyon,bright/bright_musical_0076.mp3
brightness,bright,musical,triangle,cathedral,a metal triangle being struck once in the center of a vast stone cathedral,bright/bright_musical_0077.mp3
brightness,bright,musical,celesta,attic,a celesta key being pressed softly in a dusty sunlit attic,bright/bright_musical_0078.mp3
brightness,bright,musical,tambourine,desert,a tambourine being shaken during a dry windstorm in a sandy desert,bright/bright_musical_0079.mp3
brightness,bright,musical,cymbals,rooftop,two small finger cymbals clashing together on a breezy apartment rooftop,bright/bright_musical_0080.mp3
brightness,bright,musical,kalimba,greenhouse,a thumb piano tine being flicked inside a humid glass greenhouse,bright/bright_musical_0081.mp3
brightness,bright,musical,banjo,farmstead,a high banjo string being snapped on a porch at a rural farmstead,bright/bright_musical_0082.mp3
brightness,bright,musical,violin,art gallery,a violin bow performing a spiccato stroke in a minimalist art gallery,bright/bright_musical_0083.mp3
brightness,bright,musical,trumpet,harbor,a high trumpet fanfare sounding across a foggy harbor at dawn,bright/bright_musical_0084.mp3
brightness,bright,musical,xylophone,schoolyard,a hardwood xylophone bar being hit in an empty paved schoolyard,bright/bright_musical_0085.mp3
brightness,bright,musical,harp,conservatory,a high harp string being plucked in a tropical botanical conservatory,bright/bright_musical_0086.mp3
brightness,bright,musical,handbells,tundra,a small brass handbell ringing over a frozen arctic tundra,bright/bright_musical_0087.mp3
brightness,bright,musical,sitar,temple,a sympathetic sitar string vibrating in a quiet incense-filled temple,bright/bright_musical_0088.mp3
brightness,bright,musical,flute,waterfall,a silver flute playing a high staccato note near a crashing waterfall,bright/bright_musical_0089.mp3
brightness,bright,mechanical,gears,clock tower,a series of brass gears clicking into place inside a giant clock tower,bright/bright_mechanical_0090.mp3
brightness,bright,mechanical,bicycle bell,busy street,a chrome bicycle bell ringing on a crowded metropolitan street,bright/bright_mechanical_0091.mp3
brightness,bright,mechanical,typewriter,library,a manual typewriter key striking the platen in a quiet university library,bright/bright_mechanical_0092.mp3
brightness,bright,mechanical,lathe,workshop,a metal lathe carving a thin groove into a spinning aluminum rod,bright/bright_mechanical_0093.mp3
brightness,bright,mechanical,camera shutter,museum,a vintage camera shutter clicking in a hall of marble statues,bright/bright_mechanical_0094.mp3
brightness,bright,mechanical,ticking,train station,the rapid ticking of a mechanical station clock above a train platform,bright/bright_mechanical_0095.mp3
brightness,bright,mechanical,wrench,garage,a small metal wrench dropping onto a polished concrete garage floor,bright/bright_mechanical_0096.mp3
brightness,bright,mechanical,escapement,watchmaker,the delicate ticking of a watch escapement in a quiet workshop,bright/bright_mechanical_0097.mp3
brightness,bright,mechanical,cash register,diner,an old-fashioned cash register drawer ringing open in a roadside diner,bright/bright_mechanical_0098.mp3
brightness,bright,mechanical,jack,shipyard,a mechanical jack ratcheting upward on a steel ship hull,bright/bright_mechanical_0099.mp3
brightness,bright,mechanical,pulley,warehouse,a small metal pulley squeaking as it rotates in a brick warehouse,bright/bright_mechanical_0100.mp3
brightness,bright,mechanical,projector,theater,the whirring of a film projector spinning in a dark cinema booth,bright/bright_mechanical_0101.mp3
brightness,bright,mechanical,lock,vault,a tumblers of a combination lock clicking inside a heavy steel vault,bright/bright_mechanical_0102.mp3
brightness,bright,mechanical,sewing machine,studio,a needle bar tapping rapidly on a vintage sewing machine,bright/bright_mechanical_0103.mp3
brightness,bright,mechanical,wind-up toy,nursery,a tin wind-up toy walking across a hardwood nursery floor,bright/bright_mechanical_0104.mp3
brightness,bright,mechanical,stapler,office,a metal stapler firing into a stack of paper in a skyscraper office,bright/bright_mechanical_0105.mp3
brightness,bright,mechanical,metronome,parlor,a mechanical metronome ticking on a mahogany piano in a quiet parlor,bright/bright_mechanical_0106.mp3
brightness,bright,environmental,icicles,cave,frozen icicles snapping and falling onto a limestone cave floor,bright/bright_environmental_0107.mp3
brightness,bright,environmental,rain,tin roof,heavy rain drops bouncing off a corrugated tin roof in the tropics,bright/bright_environmental_0108.mp3
brightness,bright,environmental,hail,carport,hard hail stones hitting the metal roof of a suburban carport,bright/bright_environmental_0109.mp3
brightness,bright,environmental,pebbles,beach,small quartz pebbles tumbling in the receding surf of a rocky beach,bright/bright_environmental_0110.mp3
brightness,bright,environmental,ice,lake,the cracking of thin surface ice on a frozen lake at sunrise,bright/bright_environmental_0111.mp3
brightness,bright,environmental,wind,canyon,a high-pitched wind whistling through a narrow sandstone crevice,bright/bright_environmental_0112.mp3
brightness,bright,environmental,sand,dune,dry sand grains sliding down the face of a steep desert dune,bright/bright_environmental_0113.mp3
brightness,bright,environmental,geyser,valley,the initial hiss of a steam geyser erupting in a geothermal valley,bright/bright_environmental_0114.mp3
brightness,bright,environmental,stream,forest,a shallow stream rippling over a bed of smooth granite stones,bright/bright_environmental_0115.mp3
brightness,bright,environmental,snow,woods,the crisp crunch of fresh snow being compressed by a heavy boot,bright/bright_environmental_0116.mp3
brightness,bright,environmental,lava,volcano,cooling lava crust cracking as it shifts on a volcanic slope,bright/bright_environmental_0117.mp3
brightness,bright,environmental,leaves,autumn,dry maple leaves skittering across a paved park path in autumn,bright/bright_environmental_0118.mp3
brightness,bright,environmental,echo,canyon,a sharp clap echoing off the walls of a granite canyon,bright/bright_environmental_0119.mp3
brightness,bright,environmental,fire,campsite,small pine needles crackling and popping in a hot campfire,bright/bright_environmental_0120.mp3
brightness,bright,environmental,stalactite,cavern,a water droplet hitting a resonant stalactite in an underground cavern,bright/bright_environmental_0121.mp3
brightness,bright,environmental,thunder,plains,a distant crack of dry thunder over the flat horizon of the plains,bright/bright_environmental_0122.mp3
brightness,bright,environmental,bamboo,grove,dry bamboo stalks knocking together in a mountain grove,bright/bright_environmental_0123.mp3
brightness,bright,organic,bird,rainforest,a tropical bird letting out a short melodic whistle in the canopy,bright/bright_organic_0124.mp3
brightness,bright,organic,twig,woodland,a dry cedar twig snapping underfoot in a pine woodland,bright/bright_organic_0125.mp3
brightness,bright,organic,insect,meadow,the high-pitched chirping of a cricket in a sun-drenched meadow,bright/bright_organic_0126.mp3
brightness,bright,organic,teeth,arctic,a person's teeth chattering rapidly in the bitter arctic cold,bright/bright_organic_0127.mp3
brightness,bright,organic,claws,tile,a small dog's claws clicking rapidly across a terracotta tile floor,bright/bright_organic_0128.mp3
brightness,bright,organic,bone,desert,a dry animal bone snapping in two on the sun-baked desert floor,bright/bright_organic_0129.mp3
brightness,bright,organic,shell,shore,a seashell being crushed into sand on a high-tide shore,bright/bright_organic_0130.mp3
brightness,bright,organic,whistle,stadium,a human whistle piercing through the air of an empty sports stadium,bright/bright_organic_0131.mp3
brightness,bright,organic,shout,mountaintop,a short sharp shout echoing from a snowy mountaintop,bright/bright_organic_0132.mp3
brightness,bright,organic,wood,workshop,a carpenter's plane shaving a thin layer of dry oak wood,bright/bright_organic_0133.mp3
brightness,bright,organic,egg,kitchen,a bird's eggshell cracking against the rim of a ceramic bowl,bright/bright_organic_0134.mp3
brightness,bright,organic,nuts,market,dry walnuts knocking together in a wooden basket at a market,bright/bright_organic_0135.mp3
brightness,bright,organic,scales,swamp,a lizard's scales brushing against a dry hollow log in a swamp,bright/bright_organic_0136.mp3
brightness,bright,organic,beak,forest,a woodpecker's beak striking a hollow dead tree trunk,bright/bright_organic_0137.mp3
brightness,bright,organic,grass,prairie,dry prairie grass rustling sharply in a sudden gust of wind,bright/bright_organic_0138.mp3
brightness,bright,organic,hooves,cobblestone,a horse's hooves trotting quickly over a dry cobblestone street,bright/bright_organic_0139.mp3
brightness,bright,organic,skin,gymnasium,a hand slapping a leather medicine ball in a large gymnasium,bright/bright_organic_0140.mp3
brightness,bright,domestic,glass,dining room,a crystal glass being set down on a polished mahogany table,bright/bright_domestic_0141.mp3
brightness,bright,domestic,keys,foyer,a bunch of brass keys jingling in a hallway foyer,bright/bright_domestic_0142.mp3
brightness,bright,domestic,silverware,kitchen,stainless steel forks clattering in a kitchen drawer,bright/bright_domestic_0143.mp3
brightness,bright,domestic,ceramic,cafe,a ceramic saucer being slid across a marble cafe counter,bright/bright_domestic_0144.mp3
brightness,bright,domestic,kettle,pantry,a metal tea kettle whistling on a gas stove in a kitchen,bright/bright_domestic_0145.mp3
brightness,bright,domestic,faucet,bathroom,water droplets hitting a porcelain sink from a leaky faucet,bright/bright_domestic_0146.mp3
brightness,bright,domestic,coin,laundry,a metal coin spinning and settling on top of a washing machine,bright/bright_domestic_0147.mp3
brightness,bright,domestic,lightbulb,basement,a lightbulb filament vibrating after being tapped in a basement,bright/bright_domestic_0148.mp3
brightness,bright,domestic,spray,garden,a fine mist being sprayed from a plastic bottle onto plant leaves,bright/bright_domestic_0149.mp3
brightness,bright,domestic,zipper,closet,a metal zipper being pulled quickly up a heavy denim jacket,bright/bright_domestic_0150.mp3
brightness,bright,domestic,scissors,sewing room,metal scissors cutting through a sheet of crisp parchment paper,bright/bright_domestic_0151.mp3
brightness,bright,domestic,ice,glass,ice cubes clinking against the side of a tall glass tumbler,bright/bright_domestic_0152.mp3
brightness,bright,domestic,plate,dishwasher,a china plate knocking against another inside a dishwasher,bright/bright_domestic_0153.mp3
brightness,bright,domestic,beads,curtain,a string of glass beads clattering together in a doorway,bright/bright_domestic_0154.mp3
brightness,bright,domestic,clock,hallway,the chime of a small pendulum clock in a quiet hallway,bright/bright_domestic_0155.mp3
brightness,bright,domestic,paper,study,a sheet of heavy bond paper being crinkled in a study,bright/bright_domestic_0156.mp3
brightness,bright,domestic,can,pantry,the metal tab of a soda can being snapped open,bright/bright_domestic_0157.mp3
brightness,bright,electronic,capacitor,lab,a high-voltage capacitor discharging with a sharp pop in a lab,bright/bright_electronic_0158.mp3
brightness,bright,electronic,buzzer,factory,a piezoelectric buzzer sounding in a cleanroom factory,bright/bright_electronic_0159.mp3
brightness,bright,electronic,spark,garage,a spark jumping between two electrodes in a dark garage,bright/bright_electronic_0160.mp3
brightness,bright,electronic,monitor,office,the high-pitched hum of a vintage crt monitor powering on,bright/bright_electronic_0161.mp3
brightness,bright,electronic,relay,server room,a mechanical relay clicking inside a computer server rack,bright/bright_electronic_0162.mp3
brightness,bright,electronic,circuit,workbench,a short circuit crackle on a breadboard in an electronics shop,bright/bright_electronic_0163.mp3
brightness,bright,electronic,speaker,studio,a burst of high-frequency white noise from a studio monitor,bright/bright_electronic_0164.mp3
brightness,bright,electronic,modem,bedroom,the digital handshake of an old dial-up modem,bright/bright_electronic_0165.mp3
brightness,bright,electronic,flash,studio,a camera flash unit recharging with a rising high-pitched whine,bright/bright_electronic_0166.mp3
brightness,bright,electronic,scanner,library,a flatbed scanner head moving rapidly across a glass pane,bright/bright_electronic_0167.mp3
brightness,bright,electronic,feedback,stage,a brief burst of high-frequency feedback from a microphone,bright/bright_electronic_0168.mp3
brightness,bright,electronic,transformer,substation,the sharp buzz of a small transformer in an electrical substation,bright/bright_electronic_0169.mp3
brightness,bright,electronic,alarm,apartment,a digital alarm clock beeping in a quiet apartment bedroom,bright/bright_electronic_0170.mp3
brightness,bright,electronic,synthesizer,basement,a resonant high-pass filter sweep on an analog synthesizer,bright/bright_electronic_0171.mp3
brightness,bright,electronic,vacuum tube,radio room,a vacuum tube glowing and pinging as it heats up in a radio,bright/bright_electronic_0172.mp3
brightness,bright,electronic,hard drive,office,the high-speed spinning whine of a hard disk drive,bright/bright_electronic_0173.mp3
brightness,bright,electronic,neon,diner,a neon sign flickering and buzzing in a diner window,bright/bright_electronic_0174.mp3
brightness,sparkling,musical,chimes,balcony,small glass wind chimes tinkling in a light breeze on a balcony,sparkling/sparkling_musical_0000.mp3
brightness,sparkling,musical,glockenspiel,nursery,a cascade of notes played on a toy glockenspiel in a nursery,sparkling/sparkling_musical_0001.mp3
brightness,sparkling,musical,bells,tundra,tiny silver bells sewn onto a parka jingling in the arctic wind,sparkling/sparkling_musical_0002.mp3
brightness,sparkling,musical,shakers,dance hall,beaded shakers being vibrated rapidly in a wooden dance hall,sparkling/sparkling_musical_0003.mp3
brightness,sparkling,musical,celesta,palace,a flurry of high notes on a celesta in a royal palace ballroom,sparkling/sparkling_musical_0004.mp3
brightness,sparkling,musical,harp,conservatory,an upward glissando on a pedal harp in a glass conservatory,sparkling/sparkling_musical_0005.mp3
brightness,sparkling,musical,triangle,studio,a rapid roll on a small steel triangle in a recording studio,sparkling/sparkling_musical_0006.mp3
brightness,sparkling,musical,xylophone,patio,a child's metalophone being played with plastic mallets on a patio,sparkling/sparkling_musical_0007.mp3
brightness,sparkling,musical,kalimba,campsite,a rapid sequence of notes on a metal-tined kalimba at a campsite,sparkling/sparkling_musical_0008.mp3
brightness,sparkling,musical,music box,attic,a vintage music box playing a high-pitched melody in an attic,sparkling/sparkling_musical_0009.mp3
brightness,sparkling,musical,tambourine,festival,the light jingle of a tambourine being tapped at a street festival,sparkling/sparkling_musical_0010.mp3
brightness,sparkling,musical,finger cymbals,temple,brass finger cymbals ringing in a sequence in a stone temple,sparkling/sparkling_musical_0011.mp3
brightness,sparkling,musical,santoor,garden,the rapid striking of metal strings on a santoor in a garden,sparkling/sparkling_musical_0012.mp3
brightness,sparkling,musical,cymbals,stage,a light sizzle of a rivet cymbal being struck with a brush,sparkling/sparkling_musical_0013.mp3
brightness,sparkling,musical,wind chimes,porch,aluminum tubes clashing softly on a screened-in porch,sparkling/sparkling_musical_0014.mp3
brightness,sparkling,musical,piano,ballroom,a high-register trill on a grand piano in an empty ballroom,sparkling/sparkling_musical_0015.mp3
brightness,sparkling,musical,zither,courtyard,a plucked melody on a metal-stringed zither in a courtyard,sparkling/sparkling_musical_0016.mp3
brightness,sparkling,mechanical,gears,watchmaker,tiny watch gears spinning rapidly in a jeweler's workshop,sparkling/sparkling_mechanical_0017.mp3
brightness,sparkling,mechanical,typewriter,newsroom,the rapid clatter of typewriter keys in a busy newsroom,sparkling/sparkling_mechanical_0018.mp3
brightness,sparkling,mechanical,camera,sidewalk,the fast motorized advance of a 35mm film camera on a sidewalk,sparkling/sparkling_mechanical_0019.mp3
brightness,sparkling,mechanical,projector,booth,the flickering whir of an 8mm film projector in a small booth,sparkling/sparkling_mechanical_0020.mp3
brightness,sparkling,mechanical,sprinkler,lawn,a mechanical lawn sprinkler clicking as it rotates in a garden,sparkling/sparkling_mechanical_0021.mp3
brightness,sparkling,mechanical,ball bearings,factory,tiny steel ball bearings pouring into a metal hopper,sparkling/sparkling_mechanical_0022.mp3
brightness,sparkling,mechanical,lock,bank,the intricate clicking of a high-security lock mechanism,sparkling/sparkling_mechanical_0023.mp3
brightness,sparkling,mechanical,chains,bicycle shop,a thin bicycle chain spinning quickly on a derailleur,sparkling/sparkling_mechanical_0024.mp3
brightness,sparkling,mechanical,ventilation,office,the metallic rattling of a loose vent cover in a ceiling,sparkling/sparkling_mechanical_0025.mp3
brightness,sparkling,mechanical,calculator,classroom,the buttons of a mechanical adding machine being pressed,sparkling/sparkling_mechanical_0026.mp3
brightness,sparkling,mechanical,tally counter,stadium,the rapid clicking of a metal tally counter at a gate,sparkling/sparkling_mechanical_0027.mp3
brightness,sparkling,mechanical,wind-up,nursery,a tin music box mechanism being wound up in a nursery,sparkling/sparkling_mechanical_0028.mp3
brightness,sparkling,mechanical,metronome,music room,the rhythmic ticking of a small travel metronome,sparkling/sparkling_mechanical_0029.mp3
brightness,sparkling,mechanical,lathe,machine shop,metal shavings hitting a concrete floor from a high-speed lathe,sparkling/sparkling_mechanical_0030.mp3
brightness,sparkling,mechanical,stapler,mailroom,a rapid sequence of staples being fired into cardboard,sparkling/sparkling_mechanical_0031.mp3
brightness,sparkling,mechanical,zipper,tent,a long plastic zipper being opened quickly on a camping tent,sparkling/sparkling_mechanical_0032.mp3
brightness,sparkling,mechanical,shutter,studio,a digital camera's burst mode firing in a photo studio,sparkling/sparkling_mechanical_0033.mp3
brightness,sparkling,environmental,ice,lake,the sound of ice crystals forming on the surface of a still lake,sparkling/sparkling_environmental_0034.mp3
brightness,sparkling,environmental,rain,puddle,light rain hitting the surface of a shallow puddle on asphalt,sparkling/sparkling_environmental_0035.mp3
brightness,sparkling,environmental,stream,mountain,water splashing over quartz rocks in a mountain stream,sparkling/sparkling_environmental_0036.mp3
brightness,sparkling,environmental,sand,desert,fine sand grains hitting a metal canteen in a windstorm,sparkling/sparkling_environmental_0037.mp3
brightness,sparkling,environmental,fire,fireplace,sap-filled wood embers popping and crackling in a fireplace,sparkling/sparkling_environmental_0038.mp3
brightness,sparkling,environmental,snow,meadow,the light pitter-patter of dry snow hitting frozen leaves,sparkling/sparkling_environmental_0039.mp3
brightness,sparkling,environmental,cave,cavern,water droplets hitting a pool of water in a limestone cave,sparkling/sparkling_environmental_0040.mp3
brightness,sparkling,environmental,wind,forest,wind blowing through a cluster of dry seed pods in a forest,sparkling/sparkling_environmental_0041.mp3
brightness,sparkling,environmental,frost,window,the subtle cracking of frost on a windowpane in winter,sparkling/sparkling_environmental_0042.mp3
brightness,sparkling,environmental,leaves,garden,dried leaves skittering across a stone patio in a breeze,sparkling/sparkling_environmental_0043.mp3
brightness,sparkling,environmental,hail,greenhouse,tiny hailstones hitting the glass roof of a greenhouse,sparkling/sparkling_environmental_0044.mp3
brightness,sparkling,environmental,shells,beach,tiny seashells being agitated by the tide on a sandy beach,sparkling/sparkling_environmental_0045.mp3
brightness,sparkling,environmental,geyser,basin,the bubbling of a small mud pot in a volcanic basin,sparkling/sparkling_environmental_0046.mp3
brightness,sparkling,environmental,icicles,eaves,melting ice water dripping onto a pile of frozen slush,sparkling/sparkling_environmental_0047.mp3
brightness,sparkling,environmental,sleet,road,sleet bouncing off the windshield of a parked car,sparkling/sparkling_environmental_0048.mp3
brightness,sparkling,environmental,pebbles,shore,tiny pebbles being pulled back by a wave on a shingle beach,sparkling/sparkling_environmental_0049.mp3
brightness,sparkling,environmental,cracks,glacier,high-pitched pings from internal stress cracks in a glacier,sparkling/sparkling_environmental_0050.mp3
brightness,sparkling,organic,insects,meadow,the collective chirping of field crickets in the tall grass,sparkling/sparkling_organic_0051.mp3
brightness,sparkling,organic,bird,canopy,the rapid warble of a canary in a sunlit forest canopy,sparkling/sparkling_organic_0052.mp3
brightness,sparkling,organic,teeth,mountain,teeth chattering during a cold hike in the mountains,sparkling/sparkling_organic_0053.mp3
brightness,sparkling,organic,claws,counter,a hamster's claws scratching on a plastic tray in a cage,sparkling/sparkling_organic_0054.mp3
brightness,sparkling,organic,scales,desert,a snake slithering over dry,sparkling/sparkling_organic_0055.mp3
brightness,sparkling,organic,twigs,underbrush,a bird landing on a pile of dry,sparkling/sparkling_organic_0056.mp3
brightness,sparkling,organic,shell,tidepool,a crab's legs clicking against barnacles in a rocky tidepool,sparkling/sparkling_organic_0057.mp3
brightness,sparkling,organic,seeds,field,dry seeds rattling inside a poppy pod in a summer field,sparkling/sparkling_organic_0058.mp3
