category,tag,domain,source,environment,scenario,file
darkness,cold,environmental,shale,cliff,thin flakes of shale sliding down a frozen cliffside,cold/cold_environmental_0045.mp3
darkness,cold,environmental,mist,forest,the dampening of sound in a thick winter fog,cold/cold_environmental_0046.mp3
darkness,cold,environmental,branches,woods,the brittle snapping of a frozen oak branch,cold/cold_environmental_0047.mp3
darkness,cold,environmental,rain,street,cold rain tapping on a discarded metal can,cold/cold_environmental_0048.mp3
darkness,cold,environmental,salt,salt flats,the dry crackle of salt crust underfoot at dawn,cold/cold_environmental_0049.mp3
darkness,cold,environmental,cave,cavern,water dripping into a deep pool in a limestone cave,cold/cold_environmental_0050.mp3
darkness,cold,organic,bones,museum,the clacking of dry skeletal remains in a display case,cold/cold_organic_0051.mp3
darkness,cold,organic,teeth,room,the rapid chattering of teeth in a freezing room,cold/cold_organic_0052.mp3
darkness,cold,organic,fingernail,table,a fingernail tapping on a cold glass tabletop,cold/cold_organic_0053.mp3
darkness,cold,organic,cicada,autumn,the final slow buzz of a cicada in the autumn chill,cold/cold_organic_0054.mp3
darkness,cold,organic,breath,arctic,a sharp intake of air through a dry throat in the cold,cold/cold_organic_0055.mp3
darkness,cold,organic,shell,beach,the clink of a frozen seashell hitting a rock,cold/cold_organic_0056.mp3
darkness,cold,organic,hooves,frozen road,a horse trotting on a patch of black ice,cold/cold_organic_0057.mp3
darkness,cold,organic,antlers,forest,the clashing of elk antlers in the winter air,cold/cold_organic_0058.mp3
darkness,cold,organic,claws,cave,the skittering of rodent claws on a frozen stone floor,cold/cold_organic_0059.mp3
darkness,cold,organic,seed pods,prairie,dry seed pods rattling in a freezing wind,cold/cold_organic_0060.mp3
darkness,cold,organic,scales,terrarium,a snake sliding over a pile of smooth cold river stones,cold/cold_organic_0061.mp3
darkness,cold,organic,feathers,aviary,a bird ruffling its feathers in a cold draft,cold/cold_organic_0062.mp3
darkness,cold,organic,bark,woods,shards of brittle birch bark falling onto frozen ground,cold/cold_organic_0063.mp3
darkness,cold,organic,heartbeat,clinic,the distant thud of a heart heard through a stethoscope,cold/cold_organic_0064.mp3
darkness,cold,organic,wings,attic,the frantic flapping of a moth against a cold window,cold/cold_organic_0065.mp3
darkness,cold,organic,voice,canyon,a short shout echoing once in a frozen canyon,cold/cold_organic_0066.mp3
darkness,cold,organic,beak,farm,a bird pecking at a frozen wooden post,cold/cold_organic_0067.mp3
darkness,cold,domestic,keys,foyer,a set of brass keys jingling on a marble countertop,cold/cold_domestic_0068.mp3
darkness,cold,domestic,spoon,kitchen,a silver spoon hitting a porcelain teacup in a quiet house,cold/cold_domestic_0069.mp3
darkness,cold,domestic,ice cubes,glass,ice cubes clinking together in an empty glass tumbler,cold/cold_domestic_0070.mp3
darkness,cold,domestic,silverware,drawer,a handful of forks being dropped into a metal tray,cold/cold_domestic_0071.mp3
darkness,cold,domestic,light bulb,closet,the faint ping of a cooling light bulb filament,cold/cold_domestic_0072.mp3
darkness,cold,domestic,zipper,hallway,a metal zipper being pulled quickly on a heavy coat,cold/cold_domestic_0073.mp3
darkness,cold,domestic,scissors,sewing room,metal scissors snipping through a piece of stiff silk,cold/cold_domestic_0074.mp3
darkness,cold,domestic,thimble,workshop,a metal thimble dropping onto a concrete floor,cold/cold_domestic_0075.mp3
darkness,cold,domestic,coins,laundry room,loose change spinning on a metal dryer top,cold/cold_domestic_0076.mp3
darkness,cold,domestic,tweezers,bathroom,metal tweezers dropping into a ceramic sink,cold/cold_domestic_0077.mp3
darkness,cold,domestic,razor,shower,a safety razor being tapped against a porcelain edge,cold/cold_domestic_0078.mp3
darkness,cold,domestic,beads,bedroom,a string of glass beads breaking on a hardwood floor,cold/cold_domestic_0079.mp3
darkness,cold,domestic,stapler,office,a desktop stapler clicking as it binds paper,cold/cold_domestic_0080.mp3
darkness,cold,domestic,curtain rod,living room,metal curtain rings sliding across a brass rod,cold/cold_domestic_0081.mp3
darkness,cold,domestic,needle,study,a sewing needle being dropped onto a glass table,cold/cold_domestic_0082.mp3
darkness,cold,domestic,pen,desk,a metal ballpoint pen clicking in a silent room,cold/cold_domestic_0083.mp3
darkness,cold,domestic,mirror,vanity,a hand mirror being placed on a marble surface,cold/cold_domestic_0084.mp3
darkness,cold,electronic,spark,lab,a blue electric spark jumping between two copper terminals,cold/cold_electronic_0085.mp3
darkness,cold,electronic,capacitor,workshop,the high-pitched whine of a charging capacitor,cold/cold_electronic_0086.mp3
darkness,cold,electronic,relay,server room,a mechanical relay clicking in a data center,cold/cold_electronic_0087.mp3
darkness,cold,electronic,buzzer,factory,the short beep of an electronic timer in a lab,cold/cold_electronic_0088.mp3
darkness,cold,electronic,synthesizer,studio,a raw sine wave playing from a digital oscillator,cold/cold_electronic_0089.mp3
darkness,cold,electronic,intercom,hallway,the static burst before an announcement in a hospital,cold/cold_electronic_0090.mp3
darkness,cold,electronic,taser,training center,the rapid electrical arcing of a stun gun,cold/cold_electronic_0091.mp3
darkness,cold,electronic,sonar,submarine,a single sonar ping reflecting in deep water,cold/cold_electronic_0092.mp3
darkness,cold,electronic,geiger counter,abandoned site,the irregular clicking of a geiger counter,cold/cold_electronic_0093.mp3
darkness,cold,electronic,hard drive,office,the chirping sound of a hard drive head seeking data,cold/cold_electronic_0094.mp3
darkness,cold,electronic,welder,shipyard,the crackling start of a tig welding arc,cold/cold_electronic_0095.mp3
darkness,cold,electronic,microwave,kitchen,the end-of-cycle beep of a microwave oven,cold/cold_electronic_0096.mp3
darkness,cold,electronic,strobe,nightclub,the rhythmic pulse of a strobe light trigger,cold/cold_electronic_0097.mp3
darkness,cold,electronic,monitor,darkroom,the high-frequency hum of a crt monitor,cold/cold_electronic_0098.mp3
darkness,cold,electronic,modem,attic,the handshake sequence of a vintage dial-up modem,cold/cold_electronic_0099.mp3
darkness,cold,electronic,led,control room,the faint pulse of a switching power supply,cold/cold_electronic_0100.mp3
darkness,cold,electronic,battery,garage,the sizzle of a lead-acid battery on a charger,cold/cold_electronic_0101.mp3
darkness,dark,musical,double bass,basement,a low open string bowed on a double bass in a cellar,dark/dark_musical_0000.mp3
darkness,dark,musical,tuba,concert hall,a deep tuba pedal note sustaining in a vacant hall,dark/dark_musical_0001.mp3
darkness,dark,musical,pipe organ,cathedral,the lowest note of a 32-foot organ pipe in an abbey,dark/dark_musical_0002.mp3
darkness,dark,musical,timpani,stage,a soft mallet roll on a copper timpani drum,dark/dark_musical_0003.mp3
darkness,dark,musical,cello,library,a somber cello melody played on the c-string in a study,dark/dark_musical_0004.mp3
darkness,dark,musical,bassoon,conservatory,the woody resonance of a bassoon in a practice room,dark/dark_musical_0005.mp3
darkness,dark,musical,piano,ballroom,a heavy chord played in the lowest octave of a grand piano,dark/dark_musical_0006.mp3
darkness,dark,musical,gong,temple,a large bronze gong vibrating after a soft strike,dark/dark_musical_0007.mp3
darkness,dark,musical,didgeridoo,cave,the circular breathing drone of a didgeridoo in a cavern,dark/dark_musical_0008.mp3
darkness,dark,musical,djembe,forest,a deep bass stroke on a goatskin djembe drum,dark/dark_musical_0009.mp3
darkness,dark,musical,harp,parlor,the lowest string of a pedal harp vibrating in a parlor,dark/dark_musical_0010.mp3
darkness,dark,musical,saxophone,jazz club,a sub-tone note played on a baritone saxophone,dark/dark_musical_0011.mp3
darkness,dark,musical,trombone,pit,a low brassy slide on a bass trombone,dark/dark_musical_0012.mp3
darkness,dark,musical,marimba,theatre,a rosewood marimba bar struck with a soft felt mallet,dark/dark_musical_0013.mp3
darkness,dark,musical,kettle drum,stadium,a single boom from a large orchestral kettle drum,dark/dark_musical_0014.mp3
darkness,dark,musical,viola,gallery,a low-register viola passage in a stone art gallery,dark/dark_musical_0015.mp3
darkness,dark,musical,flute,valley,the hollow breath of a bass flute in a foggy valley,dark/dark_musical_0016.mp3
darkness,dark,mechanical,engine,shipyard,the rhythmic thrum of a ship's diesel engine in a hull,dark/dark_mechanical_0017.mp3
darkness,dark,mechanical,gears,mill,large wooden gears turning slowly in a water mill,dark/dark_mechanical_0018.mp3
darkness,dark,mechanical,pump,basement,the heavy pulse of a subterranean water pump,dark/dark_mechanical_0019.mp3
darkness,dark,mechanical,press,factory,the muffled thud of a hydraulic stamping press,dark/dark_mechanical_0020.mp3
darkness,dark,mechanical,elevator,shaft,the distant drone of elevator cables moving in a shaft,dark/dark_mechanical_0021.mp3
darkness,dark,mechanical,turbine,power plant,the low-frequency hum of a massive power turbine,dark/dark_mechanical_0022.mp3
darkness,dark,mechanical,conveyor,warehouse,the steady rumble of a heavy conveyor belt,dark/dark_mechanical_0023.mp3
darkness,dark,mechanical,fan,tunnel,the deep whir of a large ventilation fan in a tunnel,dark/dark_mechanical_0024.mp3
darkness,dark,mechanical,lathe,workshop,a heavy lathe turning a large piece of mahogany,dark/dark_mechanical_0025.mp3
darkness,dark,mechanical,crane,dock,the groaning of a steel crane arm lifting a container,dark/dark_mechanical_0026.mp3
darkness,dark,mechanical,drill,quarry,the deep vibration of a core drill in granite,dark/dark_mechanical_0027.mp3
darkness,dark,mechanical,boiler,utility room,the thumping of a steam boiler in a basement,dark/dark_mechanical_0028.mp3
darkness,dark,mechanical,mill,farmland,the grinding of heavy millstones in a stone building,dark/dark_mechanical_0029.mp3
darkness,dark,mechanical,plow,field,the sound of a heavy metal plow shearing through soil,dark/dark_mechanical_0030.mp3
darkness,dark,mechanical,saw,lumber yard,a large band saw cutting through a thick cedar log,dark/dark_mechanical_0031.mp3
darkness,dark,mechanical,compactor,alley,the crushing sound of a garbage truck compactor,dark/dark_mechanical_0032.mp3
darkness,dark,mechanical,winch,mine,the slow ratcheting of a mine shaft winch,dark/dark_mechanical_0033.mp3
darkness,dark,environmental,thunder,canyon,a distant roll of thunder echoing through a canyon,dark/dark_environmental_0034.mp3
darkness,dark,environmental,earthquake,valley,the low rumble of tectonic plates shifting underground,dark/dark_environmental_0035.mp3
darkness,dark,environmental,avalanche,mountain,the muffled roar of a distant snow avalanche,dark/dark_environmental_0036.mp3
darkness,dark,environmental,wind,forest,the deep moan of wind through a dense pine forest,dark/dark_environmental_0037.mp3
darkness,dark,environmental,cave,cavern,the resonant boom of a falling rock in a deep cave,dark/dark_environmental_0038.mp3
darkness,dark,environmental,waterfall,grotto,a massive waterfall plunging into a deep pool,dark/dark_environmental_0039.mp3
darkness,dark,environmental,volcano,island,the subterranean gurgle of a lava tube,dark/dark_environmental_0040.mp3
darkness,dark,environmental,waves,cliffs,the heavy thud of a wave hitting a sea cave,dark/dark_environmental_0041.mp3
darkness,dark,environmental,ice,glacier,the deep groan of a moving glacier shelf,dark/dark_environmental_0042.mp3
darkness,dark,environmental,mud,swamp,the slow bubbling of thick mud in a marsh,dark/dark_environmental_0043.mp3
darkness,dark,environmental,geyser,basin,the pre-eruption rumble of a large geyser,dark/dark_environmental_0044.mp3
darkness,dark,environmental,boulders,river,large rocks grinding together in a fast river,dark/dark_environmental_0045.mp3
darkness,dark,environmental,fire,campsite,the low roar of a large bonfire in the woods,dark/dark_environmental_0046.mp3
darkness,dark,environmental,storm,ocean,the deep resonance of a ship's hull in a storm,dark/dark_environmental_0047.mp3
darkness,dark,environmental,landslide,quarry,the tumbling of heavy boulders down a slope,dark/dark_environmental_0048.mp3
darkness,dark,environmental,trees,woods,the creaking of a massive oak tree in the wind,dark/dark_environmental_0049.mp3
darkness,dark,environmental,sand,dune,the booming sound of sand sliding down a steep dune,dark/dark_environmental_0050.mp3
darkness,dark,organic,whale,ocean,the low-frequency song of a blue whale in the deep sea,dark/dark_organic_0051.mp3
darkness,dark,organic,lion,savanna,the guttural growl of a lion in the grass,dark/dark_organic_0052.mp3
darkness,dark,organic,elephant,jungle,a low infrasonic rumble from an elephant,dark/dark_organic_0053.mp3
darkness,dark,organic,bear,den,the heavy breathing of a bear in a hibernation den,dark/dark_organic_0054.mp3
darkness,dark,organic,human,cathedral,the deep chest voice of a bass singer in an abbey,dark/dark_organic_0055.mp3
darkness,dark,organic,hooves,meadow,the thud of a buffalo herd stampeding on turf,dark/dark_organic_0056.mp3
darkness,dark,organic,heartbeat,room,the amplified sound of a slow heavy heartbeat,dark/dark_organic_0057.mp3
darkness,dark,organic,alligator,swamp,the low-pitched bellow of an alligator,dark/dark_organic_0058.mp3
darkness,dark,organic,gorilla,forest,a silverback gorilla drumming on its chest,dark/dark_organic_0059.mp3
darkness,dark,organic,bull,pasture,the low snort of a bull in a wooden barn,dark/dark_organic_0060.mp3
darkness,dark,organic,owl,woods,the hoot of a great horned owl at night,dark/dark_organic_0061.mp3
darkness,dark,organic,bones,tomb,the hollow thud of a femur hitting a stone floor,dark/dark_organic_0062.mp3
darkness,dark,organic,stomping,attic,heavy footsteps on a hollow wooden floorboard,dark/dark_organic_0063.mp3
darkness,dark,organic,wings,cave,the collective whir of a thousand bat wings,dark/dark_organic_0064.mp3
darkness,dark,organic,trunk,jungle,the sound of an elephant snapping a thick tree limb,dark/dark_organic_0065.mp3
darkness,dark,organic,bark,night,the deep baying of a hound in the distance,dark/dark_organic_0066.mp3
darkness,dark,organic,breath,tunnel,a heavy sigh echoing in a concrete tunnel,dark/dark_organic_0067.mp3
darkness,dark,domestic,furniture,living room,the dragging of a heavy oak wardrobe across a rug,dark/dark_domestic_0068.mp3
darkness,dark,domestic,door,hallway,the solid thud of a heavy wooden door closing,dark/dark_domestic_0069.mp3
darkness,dark,domestic,rug,foyer,the shaking out of a large thick wool rug,dark/dark_domestic_0070.mp3
darkness,dark,domestic,drawer,kitchen,the sliding of a heavy wooden drawer full of pots,dark/dark_domestic_0071.mp3
darkness,dark,domestic,pot,pantry,a cast iron pot being placed on a wooden shelf,dark/dark_domestic_0072.mp3
darkness,dark,domestic,stairs,hallway,someone walking in heavy boots on wooden stairs,dark/dark_domestic_0073.mp3
darkness,dark,domestic,trunk,attic,the closing of a heavy steamer trunk lid,dark/dark_domestic_0074.mp3
darkness,dark,domestic,washing machine,laundry room,the low rumble of a heavy load on spin cycle,dark/dark_domestic_0075.mp3
darkness,dark,domestic,curtains,theatre,the drawing of heavy velvet curtains across a stage,dark/dark_domestic_0076.mp3
darkness,dark,domestic,fireplace,den,the collapsing of a large charred log in a hearth,dark/dark_domestic_0077.mp3
darkness,dark,domestic,suitcase,bedroom,the thud of a packed suitcase hitting a floor,dark/dark_domestic_0078.mp3
darkness,dark,domestic,shutter,window,the closing of heavy wooden window shutters,dark/dark_domestic_0079.mp3
darkness,dark,domestic,barrel,cellar,the rolling of a wine barrel on a dirt floor,dark/dark_domestic_0080.mp3
darkness,dark,domestic,hammer,workshop,a rubber mallet striking a thick wooden beam,dark/dark_domestic_0081.mp3
darkness,dark,domestic,book,library,a large leather-bound encyclopedia being closed,dark/dark_domestic_0082.mp3
darkness,dark,domestic,box,basement,a cardboard box full of books being dragged,dark/dark_domestic_0083.mp3
darkness,dark,domestic,oven,kitchen,the muffled ignition of a gas oven burner,dark/dark_domestic_0084.mp3
darkness,dark,electronic,transformer,substation,the constant low-frequency hum of a power transformer,dark/dark_electronic_0085.mp3
darkness,dark,electronic,subwoofer,club,the physical vibration of a subwoofer in a room,dark/dark_electronic_0086.mp3
darkness,dark,electronic,synthesizer,studio,a low-pass filtered sawtooth wave on a synth,dark/dark_electronic_0087.mp3
darkness,dark,electronic,motor,factory,the deep drone of a large industrial motor,dark/dark_electronic_0088.mp3
darkness,dark,electronic,refrigerator,kitchen,the steady hum of a compressor in a fridge,dark/dark_electronic_0089.mp3
darkness,dark,electronic,fan,server room,the combined roar of many server cooling fans,dark/dark_electronic_0090.mp3
darkness,dark,electronic,neon,diner,the low buzzing of a large neon sign,dark/dark_electronic_0091.mp3
darkness,dark,electronic,amplifier,garage,the background hum of a vintage tube amplifier,dark/dark_electronic_0092.mp3
darkness,dark,electronic,drone,lab,the steady output of a low-frequency oscillator,dark/dark_electronic_0093.mp3
darkness,dark,electronic,circuit breaker,cellar,the heavy clunk of an industrial circuit breaker,dark/dark_electronic_0094.mp3
darkness,dark,electronic,heater,office,the muffled whir of a space heater fan,dark/dark_electronic_0095.mp3
darkness,dark,electronic,monitor,studio,the low-frequency vibration of a studio monitor,dark/dark_electronic_0096.mp3
darkness,dark,electronic,modem,attic,the low-pitched tones of a slow data transfer,dark/dark_electronic_0097.mp3
darkness,dark,electronic,generator,campsite,the distant thrum of a portable generator,dark/dark_electronic_0098.mp3
darkness,dark,electronic,dryer,laundry room,the deep rumble of a clothes dryer tumbling,dark/dark_electronic_0099.mp3
darkness,dark,electronic,vacuum,house,the muffled sound of a vacuum in another room,dark/dark_electronic_0100.mp3
darkness,dark,electronic,welder,shop,the low drone of a heavy-duty stick welder,dark/dark_electronic_0101.mp3
darkness,dull,musical,drum,studio,a floor tom struck with a cloth-covered mallet,dull/dull_musical_0000.mp3
darkness,dull,musical,piano,room,a piano note played with a thick felt mute,dull/dull_musical_0001.mp3
darkness,dull,musical,guitar,porch,a thumb-plucked note on a nylon string guitar,dull/dull_musical_0002.mp3
darkness,dull,musical,xylophone,workshop,a wooden xylophone bar struck with a rubber mallet,dull/dull_musical_0003.mp3
darkness,dull,musical,timpani,stage,a soft strike on a timpani with a fleece mallet,dull/dull_musical_0004.mp3
darkness,dull,musical,marimba,conservatory,the woody thud of a low marimba bar,dull/dull_musical_0005.mp3
darkness,dull,musical,violin,library,a pizzicato note played on a thick gut string,dull/dull_musical_0006.mp3
darkness,dull,musical,flute,meadow,a wooden flute played with a soft breathy attack,dull/dull_musical_0007.mp3
darkness,dull,musical,cello,cellar,a cello string plucked near the fingerboard,dull/dull_musical_0008.mp3
darkness,dull,musical,bongo,beach,a muted hand strike on a small bongo drum,dull/dull_musical_0009.mp3
darkness,dull,musical,shaker,garden,a plastic shaker filled with soft sand,dull/dull_musical_0010.mp3
darkness,dull,musical,tambourine,festival,the sound of a tambourine struck on its wood frame,dull/dull_musical_0011.mp3
darkness,dull,musical,harp,parlor,a harp string plucked with the fleshy part of the finger,dull/dull_musical_0012.mp3
darkness,dull,musical,bassoon,hall,the muffled vibration of a bassoon reed,dull/dull_musical_0013.mp3
darkness,dull,musical,didgeridoo,cave,a soft breathy drone on a wooden didgeridoo,dull/dull_musical_0014.mp3
darkness,dull,musical,organ,church,a stopped flute pipe sounding in an abbey,dull/dull_musical_0015.mp3
darkness,dull,musical,lute,study,a lute string played with a soft fingertip,dull/dull_musical_0016.mp3
darkness,dull,mechanical,gears,mill,wooden gears turning inside a grain mill,dull/dull_mechanical_0017.mp3
darkness,dull,mechanical,belt,garage,a heavy rubber drive belt slipping on a pulley,dull/dull_mechanical_0018.mp3
darkness,dull,mechanical,piston,factory,the muffled thud of a steam piston in a chamber,dull/dull_mechanical_0019.mp3
darkness,dull,mechanical,pump,utility room,the steady thrum of a submerged water pump,dull/dull_mechanical_0020.mp3
darkness,dull,mechanical,elevator,shaft,the distant rumble of an elevator motor,dull/dull_mechanical_0021.mp3
darkness,dull,mechanical,conveyor,warehouse,the soft whir of a rubber conveyor belt,dull/dull_mechanical_0022.mp3
darkness,dull,mechanical,fan,office,the low-speed hum of a plastic desk fan,dull/dull_mechanical_0023.mp3
darkness,dull,mechanical,lathe,workshop,a lathe spinning a piece of soft pine,dull/dull_mechanical_0024.mp3
darkness,dull,mechanical,shutter,theatre,the soft click of a motorized stage curtain,dull/dull_mechanical_0025.mp3
darkness,dull,mechanical,winch,dock,the muffled ratcheting of a nylon rope winch,dull/dull_mechanical_0026.mp3
darkness,dull,mechanical,press,mint,the dampened thud of a coin press on soft metal,dull/dull_mechanical_0027.mp3
darkness,dull,mechanical,plow,field,a wooden plow turning over soft wet soil,dull/dull_mechanical_0028.mp3
darkness,dull,mechanical,mill,quarry,the grinding of stones under a layer of sand,dull/dull_mechanical_0029.mp3
darkness,dull,mechanical,saw,woods,a hand saw cutting through a damp log,dull/dull_mechanical_0030.mp3
darkness,dull,mechanical,crane,yard,the groaning of a heavy cable under a load,dull/dull_mechanical_0031.mp3
darkness,dull,mechanical,typewriter,attic,a typewriter key hitting a thick felt pad,dull/dull_mechanical_0032.mp3
darkness,dull,mechanical,valve,ship,the muffled closing of a large rubber-lined valve,dull/dull_mechanical_0033.mp3
darkness,dull,environmental,mud,swamp,the sound of a heavy footstep in thick mud,dull/dull_environmental_0034.mp3
darkness,dull,environmental,sand,desert,a handful of sand falling onto a soft dune,dull/dull_environmental_0035.mp3
darkness,dull,environmental,water,lake,a large rock plunging into a deep still lake,dull/dull_environmental_0036.mp3
darkness,dull,environmental,leaves,forest,walking over a thick layer of damp autumn leaves,dull/dull_environmental_0037.mp3
darkness,dull,environmental,snow,mountain,the muffled sound of a snowdrift collapsing,dull/dull_environmental_0038.mp3
darkness,dull,environmental,rain,woods,heavy rain falling onto a mossy forest floor,dull/dull_environmental_0039.mp3
darkness,dull,environmental,earth,garden,a spade hitting a patch of soft loamy soil,dull/dull_environmental_0040.mp3
darkness,dull,environmental,moss,cave,water dripping onto a thick carpet of moss,dull/dull_environmental_0041.mp3
darkness,dull,environmental,thatch,farm,the sound of wind rustling a thick straw roof,dull/dull_environmental_0042.mp3
darkness,dull,environmental,mist,valley,the dampening of sounds in a heavy morning mist,dull/dull_environmental_0043.mp3
darkness,dull,environmental,peat,bog,the squelch of a boot on a peat bog,dull/dull_environmental_0044.mp3
darkness,dull,environmental,bark,woods,a piece of rotting bark falling onto the ground,dull/dull_environmental_0045.mp3
darkness,dull,environmental,dust,attic,a heavy book falling onto a dusty wooden floor,dull/dull_environmental_0046.mp3
darkness,dull,environmental,reeds,marsh,the soft clicking of wet reeds in a breeze,dull/dull_environmental_0047.mp3
darkness,dull,environmental,clay,riverbank,the thud of a wet clay ball hitting the ground,dull/dull_environmental_0048.mp3
darkness,dull,environmental,lava,field,the slow crinkle of cooling basaltic lava,dull/dull_environmental_0049.mp3
darkness,dull,environmental,wind,tundra,the low moan of wind over a flat featureless plain,dull/dull_environmental_0050.mp3
darkness,dull,organic,heartbeat,room,the muffled thud of a heart heard through a chest,dull/dull_organic_0051.mp3
darkness,dull,organic,hooves,pasture,a horse trotting on soft grassy turf,dull/dull_organic_0052.mp3
darkness,dull,organic,stomping,meadow,the thud of a heavy animal jumping on soft earth,dull/dull_organic_0053.mp3
darkness,dull,organic,wings,forest,the soft flap of an owl's wings in the night,dull/dull_organic_0054.mp3
darkness,dull,organic,fingers,table,tapping a finger on a padded leather tabletop,dull/dull_organic_0055.mp3
darkness,dull,organic,claws,attic,the soft skittering of paws on a carpeted floor,dull/dull_organic_0056.mp3
darkness,dull,organic,throat,room,a soft muffled clearing of the throat,dull/dull_organic_0057.mp3
darkness,dull,organic,bark,woods,the distant muffled bark of a dog in the fog,dull/dull_organic_0058.mp3
