category,tag,domain,source,environment,scenario,file
harmonic/damped,muffled,mechanical,diesel engine,car,the sound of a car engine through a thick insulated hood,muffled/muffled_mechanical_0017.mp3
harmonic/damped,muffled,mechanical,generator,outpost,a diesel generator running behind a massive snow bank,muffled/muffled_mechanical_0018.mp3
harmonic/damped,muffled,mechanical,ventilation fan,office,a ventilation fan heard through a long fiberglass air duct,muffled/muffled_mechanical_0019.mp3
harmonic/damped,muffled,mechanical,industrial press,factory,a hydraulic press heard through a thick concrete security wall,muffled/muffled_mechanical_0020.mp3
harmonic/damped,muffled,mechanical,electric drill,apartment,a neighbor using a power drill in the next apartment unit,muffled/muffled_mechanical_0021.mp3
harmonic/damped,muffled,mechanical,conveyor belt,warehouse,a conveyor belt system heard from a distant administrative office,muffled/muffled_mechanical_0022.mp3
harmonic/damped,muffled,mechanical,water pump,basement,a sump pump operating under a thick wooden floorboard,muffled/muffled_mechanical_0023.mp3
harmonic/damped,muffled,mechanical,sewing machine,closet,a sewing machine running in a room with a closed heavy door,muffled/muffled_mechanical_0024.mp3
harmonic/damped,muffled,mechanical,grandfather clock,hallway,a grandfather clock ticking behind a glass and wood case,muffled/muffled_mechanical_0025.mp3
harmonic/damped,muffled,mechanical,typewriter,library,typewriter keys heard from the far end of a library wing,muffled/muffled_mechanical_0026.mp3
harmonic/damped,muffled,mechanical,film projector,cinema,a film projector motor heard from the middle of a theater,muffled/muffled_mechanical_0027.mp3
harmonic/damped,muffled,mechanical,vacuum cleaner,house,a vacuum cleaner running on the floor above a quiet room,muffled/muffled_mechanical_0028.mp3
harmonic/damped,muffled,mechanical,blender,kitchen,a blender running inside a closed kitchen pantry,muffled/muffled_mechanical_0029.mp3
harmonic/damped,muffled,mechanical,dishwasher,kitchen,a dishwasher operating behind a custom wood-panel door,muffled/muffled_mechanical_0030.mp3
harmonic/damped,muffled,mechanical,elevator motor,hotel,the hum of an elevator motor heard through a service shaft wall,muffled/muffled_mechanical_0031.mp3
harmonic/damped,muffled,mechanical,steam boiler,basement,a boiler roaring behind a heavy cast-iron door,muffled/muffled_mechanical_0032.mp3
harmonic/damped,muffled,mechanical,jackhammer,street,a jackhammer breaking concrete heard from a basement apartment,muffled/muffled_mechanical_0033.mp3
harmonic/damped,muffled,environmental,thunder,house,distant thunder rolls heard from inside a thick-walled stone house,muffled/muffled_environmental_0034.mp3
harmonic/damped,muffled,environmental,heavy rain,bedroom,rain falling on a roof covered in a foot of snow,muffled/muffled_environmental_0035.mp3
harmonic/damped,muffled,environmental,ocean waves,hotel,the sound of the ocean heard through a closed balcony door,muffled/muffled_environmental_0036.mp3
harmonic/damped,muffled,environmental,waterfall,forest,a waterfall heard through a dense thicket of evergreen trees,muffled/muffled_environmental_0037.mp3
harmonic/damped,muffled,environmental,howling wind,cabin,wind whistling outside a heavily insulated mountain cabin,muffled/muffled_environmental_0038.mp3
harmonic/damped,muffled,environmental,geyser,field,a geyser hissing through a thick layer of morning fog,muffled/muffled_environmental_0039.mp3
harmonic/damped,muffled,environmental,forest fire,cave,the crackle of a brush fire heard from deep inside a cavern,muffled/muffled_environmental_0040.mp3
harmonic/damped,muffled,environmental,avalanche,tent,the rumble of an avalanche heard through the walls of a tent,muffled/muffled_environmental_0041.mp3
harmonic/damped,muffled,environmental,river rapids,woods,a river heard through a thick stand of broadleaf trees,muffled/muffled_environmental_0042.mp3
harmonic/damped,muffled,environmental,hail,car,hailstones hitting a car roof with a thick fabric headliner,muffled/muffled_environmental_0043.mp3
harmonic/damped,muffled,environmental,mist,fjord,a foghorn sounding through extremely thick sea mist,muffled/muffled_environmental_0044.mp3
harmonic/damped,muffled,environmental,ice cracking,lake,ice shifting heard from a cabin set back from the shore,muffled/muffled_environmental_0045.mp3
harmonic/damped,muffled,environmental,mud pots,field,gas bubbles popping in mud under a layer of dry silt,muffled/muffled_environmental_0046.mp3
harmonic/damped,muffled,environmental,volcano,crater,the deep rumble of magma heard through a solid rock shelf,muffled/muffled_environmental_0047.mp3
harmonic/damped,muffled,environmental,sandstorm,hut,the sound of sand hitting the walls of a stone hut,muffled/muffled_environmental_0048.mp3
harmonic/damped,muffled,environmental,locusts,savanna,a swarm of insects buzzing outside a canvas field tent,muffled/muffled_environmental_0049.mp3
harmonic/damped,muffled,environmental,echo,cavern,a shout heard through a narrow and winding rock crevice,muffled/muffled_environmental_0050.mp3
harmonic/damped,muffled,organic,human voice,hallway,someone talking behind a thick solid oak door,muffled/muffled_organic_0051.mp3
harmonic/damped,muffled,organic,dog bark,yard,a large dog barking in a neighbor's yard three houses away,muffled/muffled_organic_0052.mp3
harmonic/damped,muffled,organic,cat purr,bedroom,a cat purring while buried under a thick winter blanket,muffled/muffled_organic_0053.mp3
harmonic/damped,muffled,organic,heartbeat,body,a heartbeat heard through a thick wool sweater and coat,muffled/muffled_organic_0054.mp3
harmonic/damped,muffled,organic,breathing,nursery,a baby's rhythmic breathing heard through a plastic monitor,muffled/muffled_organic_0055.mp3
harmonic/damped,muffled,organic,bird calls,woods,a woodpecker drumming on a tree heard through a dense forest,muffled/muffled_organic_0056.mp3
harmonic/damped,muffled,organic,monkey screams,jungle,a monkey calling from a distance through a humid mist,muffled/muffled_organic_0057.mp3
harmonic/damped,muffled,organic,elephant,savanna,an elephant trumpeting through a heavy dust storm,muffled/muffled_organic_0058.mp3
harmonic/damped,muffled,organic,whale song,ocean,a whale song heard from the metal hull of a submerged boat,muffled/muffled_organic_0059.mp3
harmonic/damped,muffled,organic,insect buzz,meadow,crickets chirping outside a closed bedroom window,muffled/muffled_organic_0060.mp3
harmonic/damped,muffled,organic,footsteps,hallway,walking heard through a floor with a thick carpet underlay,muffled/muffled_organic_0061.mp3
harmonic/damped,muffled,organic,human cough,theater,someone coughing behind a heavy velvet stage curtain,muffled/muffled_organic_0062.mp3
harmonic/damped,muffled,organic,bird wings,attic,birds flapping their wings in a roof space behind insulation,muffled/muffled_organic_0063.mp3
harmonic/damped,muffled,organic,human crowd,stadium,a crowd cheering from the street outside a large stadium,muffled/muffled_organic_0064.mp3
harmonic/damped,muffled,organic,snoring,bedroom,someone snoring in the adjacent room through a plaster wall,muffled/muffled_organic_0065.mp3
harmonic/damped,muffled,organic,laughter,party,laughter heard from the sidewalk outside a brick house,muffled/muffled_organic_0066.mp3
harmonic/damped,muffled,organic,throat hum,study,a muffled hum from a person in another room of a library,muffled/muffled_organic_0067.mp3
harmonic/damped,muffled,domestic,television,apartment,a television playing in the apartment next door,muffled/muffled_domestic_0068.mp3
harmonic/damped,muffled,domestic,radio,kitchen,a radio playing inside a heavy wooden kitchen cabinet,muffled/muffled_domestic_0069.mp3
harmonic/damped,muffled,domestic,shower,bathroom,the sound of a shower running heard from the bedroom,muffled/muffled_domestic_0070.mp3
harmonic/damped,muffled,domestic,faucet,pipes,water rushing through iron pipes hidden behind a wall,muffled/muffled_domestic_0071.mp3
harmonic/damped,muffled,domestic,doorbell,house,a doorbell ringing in the hallway heard from the backyard,muffled/muffled_domestic_0072.mp3
harmonic/damped,muffled,domestic,washing machine,laundry,a washer tumbling heard through a closed utility door,muffled/muffled_domestic_0073.mp3
harmonic/damped,muffled,domestic,kettle whistle,kitchen,a tea kettle whistling in a room down the hall,muffled/muffled_domestic_0074.mp3
harmonic/damped,muffled,domestic,microwave,staff room,the beep of a microwave heard through an office partition,muffled/muffled_domestic_0075.mp3
harmonic/damped,muffled,domestic,telephone,office,a telephone ringing inside a closed desk drawer,muffled/muffled_domestic_0076.mp3
harmonic/damped,muffled,domestic,alarm clock,bedroom,a ticking alarm clock placed under a pillow,muffled/muffled_domestic_0077.mp3
harmonic/damped,muffled,domestic,electric fan,bedroom,a fan blowing behind a set of heavy blackout curtains,muffled/muffled_domestic_0078.mp3
harmonic/damped,muffled,domestic,cooking pots,kitchen,pots clattering together heard through a pantry door,muffled/muffled_domestic_0079.mp3
harmonic/damped,muffled,domestic,steam iron,room,the hiss of a steam iron heard from the hallway,muffled/muffled_domestic_0080.mp3
harmonic/damped,muffled,domestic,chair dragging,floor,a chair being dragged on the floor above in a quiet house,muffled/muffled_domestic_0081.mp3
harmonic/damped,muffled,domestic,linen curtain,theatre,someone whispering behind a heavy fabric drape,muffled/muffled_domestic_0082.mp3
harmonic/damped,muffled,domestic,hair dryer,bathroom,the whir of a hair dryer heard through a closed door,muffled/muffled_domestic_0083.mp3
harmonic/damped,muffled,domestic,toilet flush,pipes,a toilet flushing heard through a tiled wall,muffled/muffled_domestic_0084.mp3
harmonic/damped,muffled,electronic,subwoofer,apartment,a bass beat from a speaker heard through a floor,muffled/muffled_electronic_0085.mp3
harmonic/damped,muffled,electronic,fire alarm,building,a fire alarm sounding from inside a concrete stairwell,muffled/muffled_electronic_0086.mp3
harmonic/damped,muffled,electronic,synthesizer,studio,a synthesizer heard through a closed soundproof booth door,muffled/muffled_electronic_0087.mp3
harmonic/damped,muffled,electronic,taser,security,a taser discharge heard through a heavy office wall,muffled/muffled_electronic_0088.mp3
harmonic/damped,muffled,electronic,buzzer,prison,an electronic buzzer heard from a cell across the block,muffled/muffled_electronic_0089.mp3
harmonic/damped,muffled,electronic,car radio,street,music playing from a car with all the windows rolled up,muffled/muffled_electronic_0090.mp3
harmonic/damped,muffled,electronic,computer fan,office,the hum of a server room behind a glass and metal door,muffled/muffled_electronic_0091.mp3
harmonic/damped,muffled,electronic,monitor buzz,room,the hum of a television behind a decorative screen,muffled/muffled_electronic_0092.mp3
harmonic/damped,muffled,electronic,intercom,hall,an intercom message heard from the end of a long hallway,muffled/muffled_electronic_0093.mp3
harmonic/damped,muffled,electronic,modem,closet,the digital noise of a router tucked away in a linen closet,muffled/muffled_electronic_0094.mp3
harmonic/damped,muffled,electronic,drone hum,field,the low hum of a drone heard through a window,muffled/muffled_electronic_0095.mp3
harmonic/damped,muffled,electronic,transformer,street,a transformer buzz heard from inside a brick house,muffled/muffled_electronic_0096.mp3
harmonic/damped,muffled,electronic,phone,purse,a phone ringing inside a heavy leather handbag,muffled/muffled_electronic_0097.mp3
harmonic/damped,muffled,electronic,pager,hospital,a pager beeping inside a metal locker,muffled/muffled_electronic_0098.mp3
harmonic/damped,muffled,electronic,arc welder,shop,an arc welder heard from the street outside a garage,muffled/muffled_electronic_0099.mp3
harmonic/damped,muffled,electronic,scanner,library,a flatbed scanner moving under a thick book cover,muffled/muffled_electronic_0100.mp3
harmonic/damped,muffled,electronic,speaker,club,music heard from the street outside a nightclub,muffled/muffled_electronic_0101.mp3
harmonic/damped,constrained,musical,trumpet,hall,a trumpet played through a practice mute with a tight seal,constrained/constrained_musical_0000.mp3
harmonic/damped,constrained,musical,oboe,conservatory,an oboe player squeezing the reed during a high note,constrained/constrained_musical_0001.mp3
harmonic/damped,constrained,musical,violin,atrium,a violin played with a heavy practice mute on the bridge,constrained/constrained_musical_0002.mp3
harmonic/damped,constrained,musical,harmonica,porch,a harmonica played with cupped hands pressed together,constrained/constrained_musical_0003.mp3
harmonic/damped,constrained,musical,synthesizer,studio,a synthesizer with a high-resonance narrow bandpass filter,constrained/constrained_musical_0004.mp3
harmonic/damped,constrained,musical,tin whistle,pub,a tin whistle played with partial finger coverage on all holes,constrained/constrained_musical_0005.mp3
harmonic/damped,constrained,musical,recorder,classroom,a recorder being played with a restricted airway passage,constrained/constrained_musical_0006.mp3
harmonic/damped,constrained,musical,banjo,cabin,a banjo string being plucked very close to the bridge,constrained/constrained_musical_0007.mp3
harmonic/damped,constrained,musical,guitar,bedroom,a guitar played with the tone knob off and extreme compression,constrained/constrained_musical_0008.mp3
harmonic/damped,constrained,musical,pipe organ,church,a small reed pipe in an organ sounding with limited air,constrained/constrained_musical_0009.mp3
harmonic/damped,constrained,musical,clarinet,practice room,a clarinet playing a high note with a tight embouchure,constrained/constrained_musical_0010.mp3
harmonic/damped,constrained,musical,saxophone,jazz club,a soprano saxophone note squeezed out with force,constrained/constrained_musical_0011.mp3
harmonic/damped,constrained,musical,harp,conservatory,a harp string being plucked near its base at the soundboard,constrained/constrained_musical_0012.mp3
harmonic/damped,constrained,musical,cello,basement,a cello played with a heavy mute in a small padded room,constrained/constrained_musical_0013.mp3
harmonic/damped,constrained,musical,bamboo flute,meadow,a flute played with a very narrow blowing aperture,constrained/constrained_musical_0014.mp3
harmonic/damped,constrained,musical,tambourine,stage,shaking a small tambourine with heavy hand dampening,constrained/constrained_musical_0015.mp3
harmonic/damped,constrained,musical,shaker,beach,a small shaker being squeezed tightly while moved,constrained/constrained_musical_0016.mp3
harmonic/damped,constrained,mechanical,steam valve,factory,a high-pressure steam valve barely cracked open,constrained/constrained_mechanical_0017.mp3
harmonic/damped,constrained,mechanical,drill bit,workshop,a small drill bit spinning at high speed in a tight hole,constrained/constrained_mechanical_0018.mp3
harmonic/damped,constrained,mechanical,fan,office,a small desk fan whirring through a narrow intake grill,constrained/constrained_mechanical_0019.mp3
harmonic/damped,constrained,mechanical,whistle,factory,a tiny steam whistle blowing in a massive hall,constrained/constrained_mechanical_0020.mp3
harmonic/damped,constrained,mechanical,typewriter,library,a typewriter key hitting a thick layer of felt,constrained/constrained_mechanical_0021.mp3
harmonic/damped,constrained,mechanical,door lock,foyer,a key being turned in a very tight metal lock,constrained/constrained_mechanical_0022.mp3
harmonic/damped,constrained,mechanical,gears,tower,tiny precision gears meshing in a small metal casing,constrained/constrained_mechanical_0023.mp3
harmonic/damped,constrained,mechanical,pump,basement,a water pump intake being restricted by a valve,constrained/constrained_mechanical_0024.mp3
harmonic/damped,constrained,mechanical,winch,dock,a steel cable moving through a narrow metal eyelet,constrained/constrained_mechanical_0025.mp3
harmonic/damped,constrained,mechanical,sewing machine,studio,a sewing machine needle passing through thick silk,constrained/constrained_mechanical_0026.mp3
harmonic/damped,constrained,mechanical,lathe,shop,a lathe cutting a very fine thread in a steel rod,constrained/constrained_mechanical_0027.mp3
harmonic/damped,constrained,mechanical,press,plant,a hydraulic press crushing a small metal object in a vice,constrained/constrained_mechanical_0028.mp3
harmonic/damped,constrained,mechanical,printer,office,a laser printer pulling a single sheet through tight rollers,constrained/constrained_mechanical_0029.mp3
harmonic/damped,constrained,mechanical,camera shutter,studio,a mechanical shutter firing with a high-tension spring,constrained/constrained_mechanical_0030.mp3
harmonic/damped,constrained,mechanical,watch,workshop,the tick of a very small pocket watch in a case,constrained/constrained_mechanical_0031.mp3
harmonic/damped,constrained,mechanical,switch,hallway,the click of a small toggle switch on a panel,constrained/constrained_mechanical_0032.mp3
harmonic/damped,constrained,mechanical,pulleys,barn,a rope moving through a tight and narrow pulley wheel,constrained/constrained_mechanical_0033.mp3
harmonic/damped,constrained,environmental,crevice,canyon,wind whistling through a narrow rock crevice,constrained/constrained_environmental_0034.mp3
harmonic/damped,constrained,environmental,ice crack,lake,a high-pitched snap in a sheet of thin ice,constrained/constrained_environmental_0035.mp3
harmonic/damped,constrained,environmental,echo,cavern,a whistle reflecting off a smooth nearby stone wall,constrained/constrained_environmental_0036.mp3
harmonic/damped,constrained,environmental,mist,fjord,steam escaping through a tiny pinhole in a pipe,constrained/constrained_environmental_0037.mp3
harmonic/damped,constrained,environmental,geyser,park,the initial spray of a small geyser vent in a field,constrained/constrained_environmental_0038.mp3
harmonic/damped,constrained,environmental,wind,ice cave,wind moaning through a tiny gap in a wall of ice,constrained/constrained_environmental_0039.mp3
harmonic/damped,constrained,environmental,rain,roof,a single raindrop hitting a thin and tight metal plate,constrained/constrained_environmental_0040.mp3
harmonic/damped,constrained,environmental,lightning,field,the sharp snap of a small static discharge,constrained/constrained_environmental_0041.mp3
harmonic/damped,constrained,environmental,sand,desert,sand blowing against a thin and tight metal wire,constrained/constrained_environmental_0042.mp3
harmonic/damped,constrained,environmental,thaw,woods,water dripping from a narrow and sharp icicle,constrained/constrained_environmental_0043.mp3
harmonic/damped,constrained,environmental,volcano,field,gas escaping through a narrow rock fissure,constrained/constrained_environmental_0044.mp3
harmonic/damped,constrained,environmental,bubbles,pond,a tiny air bubble popping on the water surface,constrained/constrained_environmental_0045.mp3
harmonic/damped,constrained,environmental,grass,prairie,wind whistling through a single blade of grass,constrained/constrained_environmental_0046.mp3
harmonic/damped,constrained,environmental,fire,campsite,the whistle of steam from a small green twig,constrained/constrained_environmental_0047.mp3
harmonic/damped,constrained,environmental,hail,car,a single hailstone on a thin aluminum car roof,constrained/constrained_environmental_0048.mp3
harmonic/damped,constrained,environmental,pebble,well,the splash of a pebble in a narrow water well,constrained/constrained_environmental_0049.mp3
harmonic/damped,constrained,environmental,cliff,coast,wind whipping over a sharp and narrow rock edge,constrained/constrained_environmental_0050.mp3
harmonic/damped,constrained,organic,whistle,stadium,a person whistling through a narrow gap in their teeth,constrained/constrained_organic_0051.mp3
harmonic/damped,constrained,organic,shriek,jungle,the high-pitched cry of a small tropical monkey,constrained/constrained_organic_0052.mp3
harmonic/damped,constrained,organic,bat,cave,the high-pitched click of a bat's echolocation in a cavern,constrained/constrained_organic_0053.mp3
harmonic/damped,constrained,organic,insect,meadow,the buzz of a mosquito hovering near an ear,constrained/constrained_organic_0054.mp3
harmonic/damped,constrained,organic,voice,nursery,a person speaking in a high-pitched squeaky voice,constrained/constrained_organic_0055.mp3
harmonic/damped,constrained,organic,mouse,attic,a mouse squeaking in a quiet and narrow attic room,constrained/constrained_organic_0056.mp3
harmonic/damped,constrained,organic,breath,tent,a sharp intake of breath through pursed lips,constrained/constrained_organic_0057.mp3
harmonic/damped,constrained,organic,dolphin,ocean,a dolphin's high-pitched whistle underwater,constrained/constrained_organic_0058.mp3
harmonic/damped,constrained,organic,throat,study,a short high-pitched clearing of the throat in a room,constrained/constrained_organic_0059.mp3
harmonic/damped,constrained,organic,nails,table,the flick of a fingernail against a plastic cup rim,constrained/constrained_organic_0060.mp3
harmonic/damped,constrained,organic,skin,spa,a finger sliding over a tight piece of skin on an arm,constrained/constrained_organic_0061.mp3
harmonic/damped,constrained,organic,hair,barber shop,the sharp snip of a single strand of hair,constrained/constrained_organic_0062.mp3
harmonic/damped,constrained,organic,wings,garden,the high-pitched hum of a hummingbird's wings,constrained/constrained_organic_0063.mp3
harmonic/damped,constrained,organic,heartbeat,room,a high-pitched thud of a heartbeat through a chest,constrained/constrained_organic_0064.mp3
harmonic/damped,constrained,organic,feet,hallway,the tap of a sharp high heel on a floor,constrained/constrained_organic_0065.mp3
harmonic/damped,constrained,organic,tongue,mouth,a high-pitched click of the tongue in a quiet room,constrained/constrained_organic_0066.mp3
harmonic/damped,constrained,organic,eggshell,kitchen,the sharp crack of a small thin eggshell,constrained/constrained_organic_0067.mp3
harmonic/damped,constrained,domestic,balloon,party,air escaping from the neck of a stretched balloon,constrained/constrained_domestic_0068.mp3
harmonic/damped,constrained,domestic,kettle,kitchen,the high-pitched whistle of a tea kettle on a stove,constrained/constrained_domestic_0069.mp3
harmonic/damped,constrained,domestic,faucet,bathroom,water spraying from a partially blocked tap,constrained/constrained_domestic_0070.mp3
harmonic/damped,constrained,domestic,doorbell,house,a small electronic buzzer ringing in a hall,constrained/constrained_domestic_0071.mp3
harmonic/damped,constrained,domestic,phone,office,a telephone ringing with a narrow high-frequency tone,constrained/constrained_domestic_0072.mp3
harmonic/damped,constrained,domestic,alarm clock,bedroom,a digital alarm clock beeping loudly in a room,constrained/constrained_domestic_0073.mp3
harmonic/damped,constrained,domestic,vacuum,room,the suction of a vacuum through a narrow crevice tool,constrained/constrained_domestic_0074.mp3
harmonic/damped,constrained,domestic,blender,kitchen,a blender motor running at high speed in a kitchen,constrained/constrained_domestic_0075.mp3
harmonic/damped,constrained,domestic,mixer,bakery,an electric mixer whirring with a high-pitched pulse,constrained/constrained_domestic_0076.mp3
harmonic/damped,constrained,domestic,faucet,pipes,a water pipe whistling in a wall after a tap is closed,constrained/constrained_domestic_0077.mp3
harmonic/damped,constrained,domestic,knife,kitchen,a knife blade scraping against a ceramic plate rim,constrained/constrained_domestic_0078.mp3
harmonic/damped,constrained,domestic,glass,room,a wet finger rubbing the rim of a crystal glass,constrained/constrained_domestic_0079.mp3
harmonic/damped,constrained,domestic,toy,playroom,a squeaky rubber toy being squeezed in a playroom,constrained/constrained_domestic_0080.mp3
harmonic/damped,constrained,domestic,oven,kitchen,the high-pitched timer bell of a kitchen oven,constrained/constrained_domestic_0081.mp3
harmonic/damped,constrained,domestic,window,house,a window pane rattling in a narrow wooden frame,constrained/constrained_domestic_0082.mp3
harmonic/damped,constrained,domestic,pot,kitchen,a metal pot lid hitting a tile floor on its edge,constrained/constrained_domestic_0083.mp3
harmonic/damped,constrained,domestic,pager,hospital,an electronic pager beeping in a hospital corridor,constrained/constrained_domestic_0084.mp3
harmonic/damped,constrained,electronic,oscillator,lab,a high-frequency sine wave from a signal generator,constrained/constrained_electronic_0085.mp3
harmonic/damped,constrained,electronic,synthesizer,studio,a synthesizer patch with a narrow pulse width,constrained/constrained_electronic_0086.mp3
harmonic/damped,constrained,electronic,modem,office,the high-pitched digital chirp of a modem connection,constrained/constrained_electronic_0087.mp3
harmonic/damped,constrained,electronic,radio,room,the high-pitched squeal of a radio being tuned,constrained/constrained_electronic_0088.mp3
harmonic/damped,constrained,electronic,pager,hospital,a digital pager beeping in a quiet hallway,constrained/constrained_electronic_0089.mp3
harmonic/damped,constrained,electronic,buzzer,toy,a small electronic buzzer in a plastic housing,constrained/constrained_electronic_0090.mp3
harmonic/damped,constrained,electronic,led,hallway,the high-pitched hum of an led driver circuit,constrained/constrained_electronic_0091.mp3
harmonic/damped,constrained,electronic,monitor,room,the high-frequency whine of an old monitor screen,constrained/constrained_electronic_0092.mp3
harmonic/damped,constrained,electronic,taser,security,the sharp electrical snap of a taser spark,constrained/constrained_electronic_0093.mp3
harmonic/damped,constrained,electronic,flash,studio,a camera flash recharging with a high-pitched hum,constrained/constrained_electronic_0094.mp3
harmonic/damped,constrained,electronic,computer,office,the whir of a small high-speed cooling fan,constrained/constrained_electronic_0095.mp3
harmonic/damped,constrained,electronic,charger,bedroom,the high-pitched whine of a phone charger plug,constrained/constrained_electronic_0096.mp3
harmonic/damped,constrained,electronic,sensor,warehouse,the high-pitched chirp of a motion detector,constrained/constrained_electronic_0097.mp3
harmonic/damped,constrained,electronic,buzzer,game show,a loud electronic buzzer on a game show set,constrained/constrained_electronic_0098.mp3
harmonic/damped,constrained,electronic,alarm,bank,a high-pitched security alarm sounding in a room,constrained/constrained_electronic_0099.mp3
harmonic/damped,constrained,electronic,treadmill,gym,the high-pitched whir of a treadmill motor at speed,constrained/constrained_electronic_0100.mp3
harmonic/damped,constrained,electronic,drill,shop,an electric drill motor spinning up to maximum speed,constrained/constrained_electronic_0101.mp3
harmonic/damped,low,musical,double bass,empty stage,the lowest note of a double bass bowed on an empty stage,low/low_musical_0000.mp3
harmonic/damped,low,musical,bass drum,concert hall,a soft strike on a large concert bass drum,low/low_musical_0001.mp3
harmonic/damped,low,musical,tuba,cathedral,a tuba playing a long low note in a stone cathedral,low/low_musical_0002.mp3
harmonic/damped,low,musical,pipe organ,basilica,the deepest pedal note of a pipe organ in a basilica,low/low_musical_0003.mp3
harmonic/damped,low,musical,timpani,theatre,a timpani roll with soft mallets in a large theatre,low/low_musical_0004.mp3
harmonic/damped,low,musical,gong,temple,a large bronze gong vibrating after a soft hit,low/low_musical_0005.mp3
harmonic/damped,low,musical,cello,underground chamber,a cello playing in the lower register in a room,low/low_musical_0006.mp3
harmonic/damped,low,musical,piano,ballroom,the lowest notes of a grand piano with the sustain pedal,low/low_musical_0007.mp3
harmonic/damped,low,musical,didgeridoo,cave,a didgeridoo being played in a deep cave,low/low_musical_0008.mp3
harmonic/damped,low,musical,synthesizer,studio,a sub-bass pulse from a modular synthesizer,low/low_musical_0009.mp3
harmonic/damped,low,musical,bassoon,hall,a bassoon playing a low staccato note in a room,low/low_musical_0010.mp3
harmonic/damped,low,musical,taiko drum,field,a large taiko drum being struck in an open field,low/low_musical_0011.mp3
harmonic/damped,low,musical,marimba,auditorium,the lowest wooden bars of a marimba being struck,low/low_musical_0012.mp3
harmonic/damped,low,musical,contrabassoon,conservatory,a contrabassoon playing a sustained low note,low/low_musical_0013.mp3
harmonic/damped,low,musical,electric bass,basement,an electric bass through a large cabinet in a room,low/low_musical_0014.mp3
harmonic/damped,low,musical,baritone saxophone,jazz club,a low honk from a baritone saxophone,low/low_musical_0015.mp3
harmonic/damped,low,musical,djembe,forest,a deep bass stroke on a djembe in a forest,low/low_musical_0016.mp3
harmonic/damped,low,mechanical,engine room,ship,the low rumble of a ship engine deep in the hull,low/low_mechanical_0017.mp3
harmonic/damped,low,mechanical,turbine,hydroelectric dam,a massive turbine spinning deep inside a dam,low/low_mechanical_0018.mp3
harmonic/damped,low,mechanical,conveyor,mine,a heavy conveyor belt moving ore in a mine,low/low_mechanical_0019.mp3
harmonic/damped,low,mechanical,hydraulic press,factory,an industrial press cycling in a large factory,low/low_mechanical_0020.mp3
harmonic/damped,low,mechanical,elevator,skyscraper,the low hum of an elevator counterweight moving,low/low_mechanical_0021.mp3
harmonic/damped,low,mechanical,pump,sewer,a large water pump operating in an underground sewer,low/low_mechanical_0022.mp3
harmonic/damped,low,mechanical,ventilation fan,tunnel,the roar of a ventilation fan in a subway tunnel,low/low_mechanical_0023.mp3
harmonic/damped,low,mechanical,generator,power station,the low frequency hum of a massive generator,low/low_mechanical_0024.mp3
harmonic/damped,low,mechanical,furnace,basement,the roar of a coal furnace in a basement,low/low_mechanical_0025.mp3
harmonic/damped,low,mechanical,tower clock,tower,the heavy thud of a tower clock mechanism,low/low_mechanical_0026.mp3
harmonic/damped,low,mechanical,mill,quarry,a stone crusher operating in a deep quarry,low/low_mechanical_0027.mp3
