category,tag,domain,source,environment,scenario,file
texture/rough,rough,environmental,leaves,autumn woods,a gust of wind swirling dry oak leaves across pavement,rough/rough_environmental_0041.mp3
texture/rough,rough,environmental,rocks,riverbank,the grinding of river stones in a fast current,rough/rough_environmental_0042.mp3
texture/rough,rough,environmental,hail,orchard,large ice pellets striking a wooden fence,rough/rough_environmental_0043.mp3
texture/rough,rough,environmental,thaw,mountain slope,a slushy mixture of snow and gravel sliding down a hill,rough/rough_environmental_0044.mp3
texture/rough,rough,environmental,reeds,marshland,the dry clattering of dead reeds in a gale,rough/rough_environmental_0045.mp3
texture/rough,rough,environmental,geyser,volcanic island,a burst of steam through a mineral-encrusted vent,rough/rough_environmental_0046.mp3
texture/rough,rough,environmental,earthquake,valley,the deep subterranean grinding of shifting tectonic plates,rough/rough_environmental_0047.mp3
texture/rough,rough,environmental,cave,cavern,the low-frequency echo of air moving through a rock tunnel,rough/rough_environmental_0048.mp3
texture/rough,rough,environmental,salt flats,salt pan,the cracking of a dry salt crust under a heavy boot,rough/rough_environmental_0049.mp3
texture/rough,rough,environmental,dust,attic,a handful of dry dirt being poured onto a wooden floor,rough/rough_environmental_0050.mp3
texture/rough,rough,organic,bark,forest floor,a piece of coarse birch bark being peeled away,rough/rough_organic_0051.mp3
texture/rough,rough,organic,teeth,kitchen,the crunching of a hard piece of dry toast,rough/rough_organic_0052.mp3
texture/rough,rough,organic,growl,jungle,the guttural growl of a resting leopard,rough/rough_organic_0053.mp3
texture/rough,rough,organic,breathing,bedroom,the deep raspy inhalation of a person with a chest cold,rough/rough_organic_0054.mp3
texture/rough,rough,organic,wings,meadow,the rapid vibration of a beetle's wings in flight,rough/rough_organic_0055.mp3
texture/rough,rough,organic,bones,gymnasium,the sharp crack of a knuckle in a quiet hall,rough/rough_organic_0056.mp3
texture/rough,rough,organic,fingernails,study,scraping fingernails across a piece of coarse sandpaper,rough/rough_organic_0057.mp3
texture/rough,rough,organic,wood,carpentry shop,a dry cedar plank being split with an axe,rough/rough_organic_0058.mp3
texture/rough,rough,organic,hooves,cobblestone street,a horse trotting on uneven stone pavers,rough/rough_organic_0059.mp3
texture/rough,rough,organic,beak,bird sanctuary,a woodpecker hammering on a weathered tree trunk,rough/rough_organic_0060.mp3
texture/rough,rough,organic,scales,desert,a snake sliding over a patch of dry gravel,rough/rough_organic_0061.mp3
texture/rough,rough,organic,chatter,zoo,the rasping call of a tropical macaw,rough/rough_organic_0062.mp3
texture/rough,rough,organic,twigs,woods,the snapping of dry spruce branches under a footstep,rough/rough_organic_0063.mp3
texture/rough,rough,organic,nutshell,porch,the cracking of a walnut shell with a metal lever,rough/rough_organic_0064.mp3
texture/rough,rough,organic,fur,barn,the static crackle of a horse being groomed with a stiff brush,rough/rough_organic_0065.mp3
texture/rough,rough,organic,roots,garden,the snapping of dry plant roots being pulled from soil,rough/rough_organic_0066.mp3
texture/rough,rough,organic,throat,monastery,a deep guttural chant from a monk,rough/rough_organic_0067.mp3
texture/rough,rough,domestic,sandpaper,workshop,rubbing a piece of 60-grit sandpaper against maple wood,rough/rough_domestic_0068.mp3
texture/rough,rough,domestic,ceramic,patio,a coarse terra cotta pot being dragged on concrete,rough/rough_domestic_0069.mp3
texture/rough,rough,domestic,cast iron,kitchen,a metal spatula scraping the bottom of a dry skillet,rough/rough_domestic_0070.mp3
texture/rough,rough,domestic,glass,dining room,the sound of two frosted glass tumblers rubbing together,rough/rough_domestic_0071.mp3
texture/rough,rough,domestic,silverware,kitchen,a stainless steel tray falling onto a tile floor,rough/rough_domestic_0072.mp3
texture/rough,rough,domestic,keys,foyer,a bunch of brass keys jingling in a pocket,rough/rough_domestic_0073.mp3
texture/rough,rough,domestic,foil,pantry,the crinkling of a heavy sheet of aluminum foil,rough/rough_domestic_0074.mp3
texture/rough,rough,domestic,curtains,theater,the heavy rustle of velvet drapes being drawn,rough/rough_domestic_0075.mp3
texture/rough,rough,domestic,rug,hallway,the sound of a heavy rug being beaten outdoors,rough/rough_domestic_0076.mp3
texture/rough,rough,domestic,door,basement,the scraping of a heavy wooden door on a concrete floor,rough/rough_domestic_0077.mp3
texture/rough,rough,domestic,zipper,closet,the sliding of a heavy metal zipper on a canvas jacket,rough/rough_domestic_0078.mp3
texture/rough,rough,domestic,can opener,kitchen,a manual can opener piercing a thick tin lid,rough/rough_domestic_0079.mp3
texture/rough,rough,domestic,beads,craft room,wooden beads spilling into a metal tin,rough/rough_domestic_0080.mp3
texture/rough,rough,domestic,broom,porch,a stiff-bristled broom sweeping dry leaves on stone,rough/rough_domestic_0081.mp3
texture/rough,rough,domestic,shoes,mudroom,the sound of mud being scraped off a rubber boot,rough/rough_domestic_0082.mp3
texture/rough,rough,domestic,suitcase,bedroom,dragging a heavy suitcase across a woven rug,rough/rough_domestic_0083.mp3
texture/rough,rough,domestic,brick,fireplace,a metal poker scraping the inside of a brick chimney,rough/rough_domestic_0084.mp3
texture/rough,rough,electronic,distorted guitar,garage,a high-gain power chord on an electric guitar,rough/rough_electronic_0085.mp3
texture/rough,rough,electronic,static,radio,the crackling of a shortwave radio between stations,rough/rough_electronic_0086.mp3
texture/rough,rough,electronic,neon,diner,the buzzing of a flickering neon sign,rough/rough_electronic_0087.mp3
texture/rough,rough,electronic,feedback,rehearsal space,a low-frequency growl from a guitar amplifier,rough/rough_electronic_0088.mp3
texture/rough,rough,electronic,speaker,studio,the sound of a damaged speaker cone vibrating,rough/rough_electronic_0089.mp3
texture/rough,rough,electronic,arc,laboratory,a series of electrical sparks jumping between copper wires,rough/rough_electronic_0090.mp3
texture/rough,rough,electronic,buzzer,factory,a loud industrial buzzer sounding in a warehouse,rough/rough_electronic_0091.mp3
texture/rough,rough,electronic,synthesizer,basement,a resonant low-pass filtered square wave,rough/rough_electronic_0092.mp3
texture/rough,rough,electronic,transformer,utility pole,the low-frequency hum of a faulty transformer,rough/rough_electronic_0093.mp3
texture/rough,rough,electronic,relay,industrial plant,the rapid clicking of an electromechanical relay,rough/rough_electronic_0094.mp3
texture/rough,rough,electronic,taser,security office,the rapid electrical crackle of a stun gun,rough/rough_electronic_0095.mp3
texture/rough,rough,electronic,hard drive,server room,the rhythmic clicking of a failing disk drive,rough/rough_electronic_0096.mp3
texture/rough,rough,electronic,oscilloscope,lab,a distorted sawtooth wave from an analog generator,rough/rough_electronic_0097.mp3
texture/rough,rough,electronic,intercom,hallway,the static burst of an old intercom turning on,rough/rough_electronic_0098.mp3
texture/rough,rough,electronic,display,store,the high-frequency coil whine of a crt monitor,rough/rough_electronic_0099.mp3
texture/rough,rough,electronic,capacitor,workbench,the pop of a discharging high-voltage component,rough/rough_electronic_0100.mp3
texture/rough,rough,electronic,modem,study,the digital handshake of an old dial-up modem,rough/rough_electronic_0101.mp3
texture/rough,raspy,musical,violin,attic,a bow stroke on a violin with an unvarnished bridge,raspy/raspy_musical_0000.mp3
texture/rough,raspy,musical,saxophone,jazz club,a breathy overblown note on a tenor saxophone,raspy/raspy_musical_0001.mp3
texture/rough,raspy,musical,didgeridoo,outback,a guttural vocalization through a wooden pipe,raspy/raspy_musical_0002.mp3
texture/rough,raspy,musical,harmonica,train station,a single wheezing note on a low-tuned harp,raspy/raspy_musical_0003.mp3
texture/rough,raspy,musical,cello,conservatory,a sul ponticello bow scrape on a lower string,raspy/raspy_musical_0004.mp3
texture/rough,raspy,musical,trumpet,alley,a muted growl through a brass trumpet bell,raspy/raspy_musical_0005.mp3
texture/rough,raspy,musical,flute,meadow,a breathy overblown note on a wooden flute,raspy/raspy_musical_0006.mp3
texture/rough,raspy,musical,guitar,porch,a slide moving across a rusted acoustic guitar string,raspy/raspy_musical_0007.mp3
texture/rough,raspy,musical,accordion,festival,the wheezing of a leaky accordion bellows,raspy/raspy_musical_0008.mp3
texture/rough,raspy,musical,bassoon,theater,a low-register buzz from a dry woodwind reed,raspy/raspy_musical_0009.mp3
texture/rough,raspy,musical,hurdy-gurdy,forest,the dry friction of a wooden wheel on a string,raspy/raspy_musical_0010.mp3
texture/rough,raspy,musical,organ,chapel,the sound of air leaking from a wooden pipe organ,raspy/raspy_musical_0011.mp3
texture/rough,raspy,musical,pan flute,mountain,a breathy whistle through a bamboo pipe,raspy/raspy_musical_0012.mp3
texture/rough,raspy,musical,viola,chamber,a scratchy staccato bow stroke on a viola,raspy/raspy_musical_0013.mp3
texture/rough,raspy,musical,oboe,garden,a nasal high-pitched note from a dry reed,raspy/raspy_musical_0014.mp3
texture/rough,raspy,musical,banjo,cabin,a fingerstyle roll on a light-gauge rusted string,raspy/raspy_musical_0015.mp3
texture/rough,raspy,musical,tambourine,recording studio,the jingles of a tambourine vibrating softly,raspy/raspy_musical_0016.mp3
texture/rough,raspy,mechanical,fan belt,auto garage,the rhythmic squealing of a worn engine belt,raspy/raspy_mechanical_0017.mp3
texture/rough,raspy,mechanical,steam pipe,factory,steam escaping through a narrow metal valve,raspy/raspy_mechanical_0018.mp3
texture/rough,raspy,mechanical,typewriter,library,the dry clicking of a vintage typewriter carriage,raspy/raspy_mechanical_0019.mp3
texture/rough,raspy,mechanical,gears,old mill,the dry grinding of ungreased metal gears,raspy/raspy_mechanical_0020.mp3
texture/rough,raspy,mechanical,winch,dock,a salt-crusted rope sliding over a metal pulley,raspy/raspy_mechanical_0021.mp3
texture/rough,raspy,mechanical,drill,shipyard,a high-speed air drill biting into steel,raspy/raspy_mechanical_0022.mp3
texture/rough,raspy,mechanical,piston,engine room,the rhythmic wheezing of a steam piston,raspy/raspy_mechanical_0023.mp3
texture/rough,raspy,mechanical,lathe,machine shop,a metal tool carving a thin shaving of brass,raspy/raspy_mechanical_0024.mp3
texture/rough,raspy,mechanical,camera shutter,studio,the mechanical whir of a vintage camera,raspy/raspy_mechanical_0025.mp3
texture/rough,raspy,mechanical,sewing machine,loft,the rapid pulse of a manual sewing machine,raspy/raspy_mechanical_0026.mp3
texture/rough,raspy,mechanical,hinge,barn,a rusted iron gate hinge opening slowly,raspy/raspy_mechanical_0027.mp3
texture/rough,raspy,mechanical,pump,basement,the rhythmic thumping of a dry sump pump,raspy/raspy_mechanical_0028.mp3
texture/rough,raspy,mechanical,printing press,workshop,the dry clatter of a metal letterpress,raspy/raspy_mechanical_0029.mp3
texture/rough,raspy,mechanical,metronome,music room,the wooden clicking of a mechanical metronome,raspy/raspy_mechanical_0030.mp3
texture/rough,raspy,mechanical,clockwork,attic,the rapid ticking of a small brass clock,raspy/raspy_mechanical_0031.mp3
texture/rough,raspy,mechanical,ventilation,tunnel,the whir of air through a narrow metal duct,raspy/raspy_mechanical_0032.mp3
texture/rough,raspy,mechanical,grinder,garage,an angle grinder throwing sparks off a pipe,raspy/raspy_mechanical_0033.mp3
texture/rough,raspy,environmental,wind,meadow,wind whistling through a field of dry corn stalks,raspy/raspy_environmental_0034.mp3
texture/rough,raspy,environmental,leaves,park,the dry rustle of wind through a hedge of dead leaves,raspy/raspy_environmental_0035.mp3
texture/rough,raspy,environmental,rain,tin roof,a light drizzle tapping on a corrugated metal sheet,raspy/raspy_environmental_0036.mp3
texture/rough,raspy,environmental,ice,pond,the crackling of thin ice melting in the sun,raspy/raspy_environmental_0037.mp3
texture/rough,raspy,environmental,fire,campsite,the hissing of a green log smoldering in a fire,raspy/raspy_environmental_0038.mp3
texture/rough,raspy,environmental,sand,desert,sand grains skittering across a wooden porch,raspy/raspy_environmental_0039.mp3
texture/rough,raspy,environmental,waterfall,gorge,a thin stream of water hitting a pile of shale,raspy/raspy_environmental_0040.mp3
texture/rough,raspy,environmental,geyser,volcanic field,a constant hiss of steam from a vent,raspy/raspy_environmental_0041.mp3
texture/rough,raspy,environmental,thaw,eaves,the tinkling of melting icicles on a metal pipe,raspy/raspy_environmental_0042.mp3
texture/rough,raspy,environmental,mist,lake,the sound of moisture hitting a cold surface,raspy/raspy_environmental_0043.mp3
texture/rough,raspy,environmental,reeds,marsh,the dry clattering of tall grass in a breeze,raspy/raspy_environmental_0044.mp3
texture/rough,raspy,environmental,cave,cavern,air moving through a narrow rock fissure,raspy/raspy_environmental_0045.mp3
texture/rough,raspy,environmental,avalanche,slope,the high-frequency hiss of a snow slide,raspy/raspy_environmental_0046.mp3
texture/rough,raspy,environmental,stalactite,cave,a water drop hitting a mineral crust,raspy/raspy_environmental_0047.mp3
texture/rough,raspy,environmental,storm,ship,the creaking of a wooden hull in a gale,raspy/raspy_environmental_0048.mp3
texture/rough,raspy,environmental,waves,shore,the soft wash of water over a bed of gravel,raspy/raspy_environmental_0049.mp3
texture/rough,raspy,environmental,frost,meadow,the brittle snapping of frost on grass,raspy/raspy_environmental_0050.mp3
texture/rough,raspy,organic,breathing,bedroom,the wheezing inhalation of a person with asthma,raspy/raspy_organic_0051.mp3
texture/rough,raspy,organic,growl,savanna,the guttural growl of a cougar,raspy/raspy_organic_0052.mp3
texture/rough,raspy,organic,vocalization,woods,the harsh caw of a crow in a pine forest,raspy/raspy_organic_0053.mp3
texture/rough,raspy,organic,wings,garden,the rapid fluttering of a moth's wings,raspy/raspy_organic_0054.mp3
texture/rough,raspy,organic,insect,meadow,the rhythmic chirp of a field cricket,raspy/raspy_organic_0055.mp3
texture/rough,raspy,organic,teeth,kitchen,the crunching of a dry piece of bread,raspy/raspy_organic_0056.mp3
texture/rough,raspy,organic,fingernails,desk,the sound of a fingernail scraping a wooden surface,raspy/raspy_organic_0057.mp3
texture/rough,raspy,organic,wood,workshop,sandpaper being rubbed across a piece of cedar,raspy/raspy_organic_0058.mp3
texture/rough,raspy,organic,bark,forest,the peeling of dry eucalyptus bark in the wind,raspy/raspy_organic_0059.mp3
texture/rough,raspy,organic,beak,bird sanctuary,a parrot clicking its beak on a cage,raspy/raspy_organic_0060.mp3
texture/rough,raspy,organic,scales,desert,a snake sliding across a bed of dry sand,raspy/raspy_organic_0061.mp3
texture/rough,raspy,organic,chatter,zoo,the rasping call of a tropical bird,raspy/raspy_organic_0062.mp3
texture/rough,raspy,organic,twigs,woods,the snapping of a thin dry branch,raspy/raspy_organic_0063.mp3
texture/rough,raspy,organic,nutshell,porch,the cracking of a dry walnut shell,raspy/raspy_organic_0064.mp3
texture/rough,raspy,organic,fur,bedroom,the static crackle of a dry animal coat,raspy/raspy_organic_0065.mp3
texture/rough,raspy,organic,roots,garden,the snapping of tiny plant fibers,raspy/raspy_organic_0066.mp3
texture/rough,raspy,organic,throat,woods,the deep raspy yip of a small fox,raspy/raspy_organic_0067.mp3
texture/rough,raspy,domestic,sandpaper,workshop,rubbing dry sandpaper on a wooden block,raspy/raspy_domestic_0068.mp3
texture/rough,raspy,domestic,faucet,bathroom,the wheezing sound of air in a water pipe,raspy/raspy_domestic_0069.mp3
texture/rough,raspy,domestic,broom,porch,a straw broom sweeping a concrete floor,raspy/raspy_domestic_0070.mp3
texture/rough,raspy,domestic,foil,kitchen,the crinkling of a small piece of aluminum foil,raspy/raspy_domestic_0071.mp3
texture/rough,raspy,domestic,paper,office,the sound of a pencil writing on coarse paper,raspy/raspy_domestic_0072.mp3
texture/rough,raspy,domestic,zipper,closet,the sliding of a small metal zipper,raspy/raspy_domestic_0073.mp3
texture/rough,raspy,domestic,scissors,sewing room,the snip of dull scissors on silk,raspy/raspy_domestic_0074.mp3
texture/rough,raspy,domestic,keys,foyer,the jingle of a single brass key in a lock,raspy/raspy_domestic_0075.mp3
texture/rough,raspy,domestic,curtains,living room,the rustle of sheer curtains in a breeze,raspy/raspy_domestic_0076.mp3
texture/rough,raspy,domestic,silverware,kitchen,a metal spoon scraping a ceramic bowl,raspy/raspy_domestic_0077.mp3
texture/rough,raspy,domestic,shampoo,bathroom,pouring thick liquid into a plastic bottle,raspy/raspy_domestic_0078.mp3
texture/rough,raspy,domestic,tape,mailroom,the peeling of a short strip of tape,raspy/raspy_domestic_0079.mp3
texture/rough,raspy,domestic,light bulb,attic,the faint buzzing of a flickering bulb,raspy/raspy_domestic_0080.mp3
texture/rough,raspy,domestic,coins,bedroom,the clinking of a single coin in a pocket,raspy/raspy_domestic_0081.mp3
texture/rough,raspy,domestic,door,bathroom,the rattle of a loose door handle,raspy/raspy_domestic_0082.mp3
texture/rough,raspy,domestic,towel,bathroom,the sound of a dry towel hitting a rug,raspy/raspy_domestic_0083.mp3
texture/rough,raspy,domestic,broom,hallway,the dry scrape of a brush on wood,raspy/raspy_domestic_0084.mp3
texture/rough,raspy,domestic,bottle,pantry,the pop of a cork being pulled,raspy/raspy_domestic_0085.mp3
texture/rough,raspy,electronic,static,radio,the thin intermittent hiss of a radio signal,raspy/raspy_electronic_0086.mp3
texture/rough,raspy,electronic,hum,office,the faint whir of a struggling laptop fan,raspy/raspy_electronic_0087.mp3
texture/rough,raspy,electronic,flash,studio,the high-pitched whine of a charging flash,raspy/raspy_electronic_0088.mp3
texture/rough,raspy,electronic,watch,bedroom,the electronic chirp of a digital watch,raspy/raspy_electronic_0089.mp3
texture/rough,raspy,electronic,led,bedroom,the faint hum of a dimmed led lamp,raspy/raspy_electronic_0090.mp3
texture/rough,raspy,electronic,relay,workshop,the faint irregular clicking of a relay,raspy/raspy_electronic_0091.mp3
texture/rough,raspy,electronic,speaker,study,the thin distorted sound of a blown speaker,raspy/raspy_electronic_0092.mp3
texture/rough,raspy,electronic,hard drive,server,the faint rhythmic clicking of a drive,raspy/raspy_electronic_0093.mp3
texture/rough,raspy,electronic,keyboard,study,the faint soft tap on a keyboard,raspy/raspy_electronic_0094.mp3
texture/rough,raspy,electronic,mouse,office,the faint irregular click of a mouse,raspy/raspy_electronic_0095.mp3
texture/rough,raspy,electronic,taser,security,the faint crackle of an electrical arc,raspy/raspy_electronic_0096.mp3
texture/rough,raspy,electronic,oscilloscope,lab,a thin wavering sine wave tone,raspy/raspy_electronic_0097.mp3
texture/rough,raspy,electronic,modem,study,the faint digital pulse of a router,raspy/raspy_electronic_0098.mp3
texture/rough,raspy,electronic,capacitors,bench,the faint pop of a leaking capacitor,raspy/raspy_electronic_0099.mp3
texture/rough,raspy,electronic,phone,bedroom,the faint vibration of a phone on a cushion,raspy/raspy_electronic_0100.mp3
texture/rough,raspy,electronic,display,store,the faint hum of a tablet screen,raspy/raspy_electronic_0101.mp3
texture/rough,raspy,electronic,fan,office,the faint whir of a micro cooling fan,raspy/raspy_electronic_0102.mp3
texture/rough,grainy,musical,shaker,recording studio,shaking a tube filled with fine steel shot,grainy/grainy_musical_0000.mp3
texture/rough,grainy,musical,rainstick,quiet room,tilting a bamboo rainstick filled with seeds,grainy/grainy_musical_0001.mp3
texture/rough,grainy,musical,sandpaper blocks,classroom,rubbing two wooden blocks with fine sandpaper,grainy/grainy_musical_0002.mp3
texture/rough,grainy,musical,maracas,festival,shaking a plastic maraca filled with fine sand,grainy/grainy_musical_0003.mp3
texture/rough,grainy,musical,cabasa,concert hall,rotating a metal chain across a serrated cylinder,grainy/grainy_musical_0004.mp3
texture/rough,grainy,musical,tambourine,meadow,shaking a tambourine with small beads inside,grainy/grainy_musical_0005.mp3
texture/rough,grainy,musical,snare drum,studio,a light brush stroke across a coated drum head,grainy/grainy_musical_0006.mp3
texture/rough,grainy,musical,piano,attic,striking a piano key with sand on the hammers,grainy/grainy_musical_0007.mp3
texture/rough,grainy,musical,acoustic guitar,porch,a light strum with a thin abrasive pick,grainy/grainy_musical_0008.mp3
texture/rough,grainy,musical,vibraphone,theater,a mallet roll with hard plastic heads,grainy/grainy_musical_0009.mp3
texture/rough,grainy,musical,güiro,garden,a wooden stick scraping a plastic gourd,grainy/grainy_musical_0010.mp3
texture/rough,grainy,musical,triangle,basement,a strike on a triangle with a textured rod,grainy/grainy_musical_0011.mp3
texture/rough,grainy,musical,cymbals,stadium,a light sizzle of a cymbal with a brush,grainy/grainy_musical_0012.mp3
texture/rough,grainy,musical,harp,conservatory,a finger sliding across a lower wire string,grainy/grainy_musical_0013.mp3
texture/rough,grainy,musical,cello,studio,a light bow stroke on a dusty string,grainy/grainy_musical_0014.mp3
texture/rough,grainy,musical,zither,monastery,a pluck on a thin wire zither string,grainy/grainy_musical_0015.mp3
texture/rough,grainy,musical,xylophone,nursery,a strike on a wooden bar with a rubber mallet,grainy/grainy_musical_0016.mp3
texture/rough,grainy,mechanical,sandblaster,factory,fine sand hitting a metal sheet at high pressure,grainy/grainy_mechanical_0017.mp3
texture/rough,grainy,mechanical,gears,old mill,the rhythmic clicking of metal gears with grit,grainy/grainy_mechanical_0018.mp3
texture/rough,grainy,mechanical,conveyor,warehouse,small pebbles moving along a rubber belt,grainy/grainy_mechanical_0019.mp3
texture/rough,grainy,mechanical,lathe,machine shop,fine metal shavings falling into a tin tray,grainy/grainy_mechanical_0020.mp3
texture/rough,grainy,mechanical,drill,shipyard,a masonry bit chewing through a stone wall,grainy/grainy_mechanical_0021.mp3
texture/rough,grainy,mechanical,sewing machine,loft,the rapid pulse of a machine on heavy fabric,grainy/grainy_mechanical_0022.mp3
texture/rough,grainy,mechanical,typewriter,library,the strike of a typewriter key through a ribbon,grainy/grainy_mechanical_0023.mp3
texture/rough,grainy,mechanical,pulleys,warehouse,the short sharp squeal of a tight pulley,grainy/grainy_mechanical_0024.mp3
texture/rough,grainy,environmental,rain,tin roof,a light drizzle tapping on a metal sheet,grainy/grainy_environmental_0025.mp3
texture/rough,grainy,environmental,fire,campsite,the hissing of a green log smoldering,grainy/grainy_environmental_0026.mp3
texture/rough,grainy,environmental,dust storm,plains,the sound of fine dirt hitting a window,grainy/grainy_environmental_0027.mp3
texture/rough,grainy,environmental,leaves,park,the dry rustle of wind through dead leaves,grainy/grainy_environmental_0028.mp3
texture/rough,grainy,organic,seeds,pantry,pouring fine poppy seeds into a ceramic bowl,grainy/grainy_organic_0029.mp3
texture/rough,grainy,organic,wood,workshop,sandpaper being rubbed across a piece of maple,grainy/grainy_organic_0030.mp3
texture/rough,grainy,organic,fingernails,desk,the sound of a fingernail scraping wood,grainy/grainy_organic_0031.mp3
texture/rough,grainy,organic,vocalization,woods,the harsh caw of a crow in a forest,grainy/grainy_organic_0032.mp3
texture/rough,grainy,organic,leaves,garden,the dry rustle of wind through a hedge,grainy/grainy_organic_0033.mp3
texture/rough,gravelly,musical,didgeridoo,canyon,a low-register vocalized grunt through a wooden pipe,gravelly/gravelly_musical_0000.mp3
texture/rough,gravelly,musical,cello,basement,a slow and scratchy bow stroke on a c-string,gravelly/gravelly_musical_0001.mp3
texture/rough,gravelly,musical,timpani,concert hall,a roll on a kettle drum with a handful of pebbles on the head,gravelly/gravelly_musical_0002.mp3
texture/rough,gravelly,musical,rainstick,quiet room,tilting a rainstick filled with large stone fragments,gravelly/gravelly_musical_0003.mp3
texture/rough,gravelly,musical,maracas,beach,shaking a gourd filled with crushed coral,gravelly/gravelly_musical_0004.mp3
texture/rough,gravelly,musical,güiro,carnival,scraping a notch gourd with a heavy metal rod,gravelly/gravelly_musical_0005.mp3
texture/rough,gravelly,musical,harmonica,pier,a deep growling draw note on a low harp,gravelly/gravelly_musical_0006.mp3
texture/rough,gravelly,musical,piano,attic,striking a bass piano key with grit on the bridge,gravelly/gravelly_musical_0007.mp3
