category,tag,domain,source,environment,scenario,file
spatial/distant,far,environmental,geyser,volcanic field,the hiss of a steam vent from across a sulfurous plain,far/far_environmental_0038.mp3
spatial/distant,far,environmental,avalanche,alpine peak,the muffled roar of snow sliding down a distant slope,far/far_environmental_0039.mp3
spatial/distant,far,environmental,fire,forest,the crackling of a large brush fire across a wide valley,far/far_environmental_0040.mp3
spatial/distant,far,environmental,rockslide,mountain range,the thundering of falling boulders in a remote gorge,far/far_environmental_0041.mp3
spatial/distant,far,environmental,rain,tin roof,a heavy downpour hitting a barn across a field,far/far_environmental_0042.mp3
spatial/distant,far,environmental,ice,glacier,the deep booming crack of a shifting ice sheet in the distance,far/far_environmental_0043.mp3
spatial/distant,far,environmental,volcano,crater,the subterranean grumble of a volcano from a nearby ridge,far/far_environmental_0044.mp3
spatial/distant,far,environmental,river,valley,the roar of a swollen river through a distant canyon,far/far_environmental_0045.mp3
spatial/distant,far,environmental,hail,orchard,the drumming of ice pellets on a greenhouse across the farm,far/far_environmental_0046.mp3
spatial/distant,far,environmental,waves,sea cave,the hollow boom of a swell hitting a cliff far below,far/far_environmental_0047.mp3
spatial/distant,far,environmental,sandstorm,desert,the hissing of windblown sand against a remote metal shed,far/far_environmental_0048.mp3
spatial/distant,far,environmental,thaw,forest,the sound of a melting snowpack sliding off a distant ledge,far/far_environmental_0049.mp3
spatial/distant,far,environmental,reeds,marsh,the dry clattering of tall grass in a remote wetland,far/far_environmental_0050.mp3
spatial/distant,far,organic,wolf,pine woods,a long mournful howl from a pack deep in the timber,far/far_organic_0051.mp3
spatial/distant,far,organic,lion,savanna,a guttural roar from a predator across the grasslands,far/far_organic_0052.mp3
spatial/distant,far,organic,elephant,jungle,a low-frequency trumpet call from a herd in the distance,far/far_organic_0053.mp3
spatial/distant,far,organic,bird,canopy,the piercing cry of a hawk circling high above a valley,far/far_organic_0054.mp3
spatial/distant,far,organic,hooves,dirt road,a horse galloping on a path a mile away,far/far_organic_0055.mp3
spatial/distant,far,organic,whale,ocean,the resonant moan of a whale surfacing in the distance,far/far_organic_0056.mp3
spatial/distant,far,organic,dog,countryside,the persistent barking of a farm dog across the fields,far/far_organic_0057.mp3
spatial/distant,far,organic,wood,forest,the loud snap of a falling tree trunk deep in the woods,far/far_organic_0058.mp3
spatial/distant,far,organic,insects,meadow,the collective humming of a swarm of bees in the distance,far/far_organic_0059.mp3
spatial/distant,far,organic,chatter,zoo,the barking of sea lions from the far side of a park,far/far_organic_0060.mp3
spatial/distant,far,organic,scales,desert,the rattle of a snake from a rocky outcrop across the sand,far/far_organic_0061.mp3
spatial/distant,far,organic,breathing,tent,the deep snoring of a person in a neighboring campsite,far/far_organic_0062.mp3
spatial/distant,far,organic,wings,cliffs,the flapping of a large bird taking flight from a high ledge,far/far_organic_0063.mp3
spatial/distant,far,organic,throat,monastery,the deep chant of a monk echoing from a hilltop,far/far_organic_0064.mp3
spatial/distant,far,organic,seeds,field,the popping of dry seed pods in a distant garden,far/far_organic_0065.mp3
spatial/distant,far,organic,bark,park,the cracking of a large dry branch in a remote grove,far/far_organic_0066.mp3
spatial/distant,far,organic,feet,hallway,the thud of heavy boots walking down a long corridor,far/far_organic_0067.mp3
spatial/distant,far,domestic,door,mansion,a heavy oak door slamming shut at the end of a long wing,far/far_domestic_0068.mp3
spatial/distant,far,domestic,keys,foyer,a bunch of keys dropping on a stone floor in another room,far/far_domestic_0069.mp3
spatial/distant,far,domestic,silverware,kitchen,the clatter of a tray falling in a remote dining hall,far/far_domestic_0070.mp3
spatial/distant,far,domestic,vacuum,hallway,the humming of a vacuum cleaner from an upper floor,far/far_domestic_0071.mp3
spatial/distant,far,domestic,washing machine,laundry,the rumble of a spin cycle heard through a basement door,far/far_domestic_0072.mp3
spatial/distant,far,domestic,safe,office,the mechanical clunk of a vault closing in a large bank,far/far_domestic_0073.mp3
spatial/distant,far,domestic,kettle,stove,the faint whistle of a tea kettle from the kitchen downstairs,far/far_domestic_0074.mp3
spatial/distant,far,domestic,fireplace,den,the crackling of a log fire from an adjacent room,far/far_domestic_0075.mp3
spatial/distant,far,domestic,stairs,old house,the creak of a wooden staircase from across the house,far/far_domestic_0076.mp3
spatial/distant,far,domestic,shutters,bedroom,the rattling of window shutters in a wind across the patio,far/far_domestic_0077.mp3
spatial/distant,far,domestic,furniture,living room,the sound of a heavy chair being moved in the unit above,far/far_domestic_0078.mp3
spatial/distant,far,domestic,pipes,basement,the thumping of water pipes from a distant wall,far/far_domestic_0079.mp3
spatial/distant,far,domestic,trunk,attic,the thud of a wooden chest lid closing in a loft,far/far_domestic_0080.mp3
spatial/distant,far,domestic,shampoo,bathroom,the sound of a shower running behind a closed door,far/far_domestic_0081.mp3
spatial/distant,far,domestic,rug,yard,the thud of a rug being beaten in a neighbor's garden,far/far_domestic_0082.mp3
spatial/distant,far,domestic,blender,kitchen,the whir of a food processor from the next apartment,far/far_domestic_0083.mp3
spatial/distant,far,domestic,clock,hallway,the rhythmic ticking of a clock from a remote room,far/far_domestic_0084.mp3
spatial/distant,far,electronic,intercom,hallway,a voice calling through a speaker at the end of a corridor,far/far_electronic_0085.mp3
spatial/distant,far,electronic,hum,substation,the electrical hum of a transformer yard across the street,far/far_electronic_0086.mp3
spatial/distant,far,electronic,static,radio,the crackle of a transistor radio from a distant boat,far/far_electronic_0087.mp3
spatial/distant,far,electronic,neon sign,diner,the buzzing of a flickering sign from across a parking lot,far/far_electronic_0088.mp3
spatial/distant,far,electronic,feedback,stage,a guitar amplifier squealing in a theater across the lobby,far/far_electronic_0089.mp3
spatial/distant,far,electronic,buzzer,factory,a loud industrial alarm sounding in a neighboring building,far/far_electronic_0090.mp3
spatial/distant,far,electronic,taser,security,the electrical snap of a device from a far hallway,far/far_electronic_0091.mp3
spatial/distant,far,electronic,television,living room,the muffled sound of a tv show through a wall,far/far_electronic_0092.mp3
spatial/distant,far,electronic,hard drive,server,the whir of a computer cooling fan from an office next door,far/far_electronic_0093.mp3
spatial/distant,far,electronic,fan,warehouse,the hum of a large industrial fan in a distant bay,far/far_electronic_0094.mp3
spatial/distant,far,electronic,watch,bedroom,the beep of a digital alarm clock from another room,far/far_electronic_0095.mp3
spatial/distant,far,electronic,modem,study,the digital pulse of a router from the far end of a house,far/far_electronic_0096.mp3
spatial/distant,far,electronic,capacitor,bench,the pop of a discharging component in a remote lab,far/far_electronic_0097.mp3
spatial/distant,far,electronic,led,workshop,the hum of a lighting ballast from a far ceiling,far/far_electronic_0098.mp3
spatial/distant,far,electronic,printer,office,the ticking of a dot-matrix printer from a different floor,far/far_electronic_0099.mp3
spatial/distant,far,electronic,interference,basement,the low hum of a ground loop in a distant audio system,far/far_electronic_0100.mp3
spatial/distant,far,electronic,oscillator,lab,a high-frequency sine wave from a remote signal generator,far/far_electronic_0101.mp3
spatial/distant,reverb,musical,cello,stone cathedral,a slow bow stroke on a cello in a vast vaulted hall,reverb/reverb_musical_0000.mp3
spatial/distant,reverb,musical,timpani,orchestra pit,a single mallet strike on a drum in a grand theater,reverb/reverb_musical_0001.mp3
spatial/distant,reverb,musical,pipe organ,empty basilica,a massive chord sustaining in a marble chamber,reverb/reverb_musical_0002.mp3
spatial/distant,reverb,musical,gong,monastery,a bronze gong strike echoing in a stone corridor,reverb/reverb_musical_0003.mp3
spatial/distant,reverb,musical,piano,ballroom,a staccato piano note in a large empty dance hall,reverb/reverb_musical_0004.mp3
spatial/distant,reverb,musical,triangle,cathedral,a steel triangle chime ringing in a high nave,reverb/reverb_musical_0005.mp3
spatial/distant,reverb,musical,flute,cistern,a breathy flute note inside a large concrete water tank,reverb/reverb_musical_0006.mp3
spatial/distant,reverb,musical,snare drum,gymnasium,a sharp snare hit echoing in an empty sports hall,reverb/reverb_musical_0007.mp3
spatial/distant,reverb,musical,trumpet,subway tunnel,a brass trumpet flourish in a tiled underground station,reverb/reverb_musical_0008.mp3
spatial/distant,reverb,musical,harp,conservatory,a plucked harp string in a large glass-walled hall,reverb/reverb_musical_0009.mp3
spatial/distant,reverb,musical,tuba,airport hangar,a low tuba note resonating in a vast aircraft shed,reverb/reverb_musical_0010.mp3
spatial/distant,reverb,musical,violin,art gallery,a sliding violin note in a minimalist stone space,reverb/reverb_musical_0011.mp3
spatial/distant,reverb,musical,acoustic guitar,cave,a steel-string guitar strum inside a limestone grotto,reverb/reverb_musical_0012.mp3
spatial/distant,reverb,musical,tambourine,stairwell,the jingle of a tambourine dropped in a concrete tower,reverb/reverb_musical_0013.mp3
spatial/distant,reverb,musical,harmonica,empty warehouse,a harmonica wail echoing off metal walls,reverb/reverb_musical_0014.mp3
spatial/distant,reverb,musical,chimes,bell tower,tubular bells ringing in a hollow stone belfry,reverb/reverb_musical_0015.mp3
spatial/distant,reverb,musical,glockenspiel,museum,a metal glockenspiel strike in a high-ceilinged atrium,reverb/reverb_musical_0016.mp3
spatial/distant,reverb,mechanical,diesel engine,parking garage,a truck engine idling in an underground concrete lot,reverb/reverb_mechanical_0017.mp3
spatial/distant,reverb,mechanical,jackhammer,tunnel,a pneumatic hammer echoing in a subway shaft,reverb/reverb_mechanical_0018.mp3
spatial/distant,reverb,mechanical,printing press,factory,a heavy press thumping in a vast metal bay,reverb/reverb_mechanical_0019.mp3
spatial/distant,reverb,mechanical,elevator,skyscraper,the mechanical ding of a lift in a hollow foyer,reverb/reverb_mechanical_0020.mp3
spatial/distant,reverb,mechanical,lathe,machine shop,the whir of a spinning lathe in a large workshop,reverb/reverb_mechanical_0021.mp3
spatial/distant,reverb,mechanical,conveyor,warehouse,a rubber belt rumbling in an empty storage hall,reverb/reverb_mechanical_0022.mp3
spatial/distant,reverb,mechanical,steam whistle,train station,a loud whistle blast under a vaulted glass roof,reverb/reverb_mechanical_0023.mp3
spatial/distant,reverb,mechanical,boiler,basement,the roar of a furnace igniting in a stone cellar,reverb/reverb_mechanical_0024.mp3
spatial/distant,reverb,mechanical,winch,hangar,the ratcheting of a chain hoist in a large hangar,reverb/reverb_mechanical_0025.mp3
spatial/distant,reverb,mechanical,typewriter,library,the clack of a manual typewriter in a stone hall,reverb/reverb_mechanical_0026.mp3
spatial/distant,reverb,mechanical,fan,gymnasium,the whir of a large ceiling fan in an empty hall,reverb/reverb_mechanical_0027.mp3
spatial/distant,reverb,mechanical,gears,mill,the grinding of wooden gears in a hollow tower,reverb/reverb_mechanical_0028.mp3
spatial/distant,reverb,mechanical,pump,well,the rhythmic thud of a pump in a deep stone shaft,reverb/reverb_mechanical_0029.mp3
spatial/distant,reverb,mechanical,drill,quarry,the vibration of a rock drill in a limestone pit,reverb/reverb_mechanical_0030.mp3
spatial/distant,reverb,mechanical,stapler,office,the sharp click of a stapler in an empty glass room,reverb/reverb_mechanical_0031.mp3
spatial/distant,reverb,mechanical,camera,museum,the mechanical click of a shutter in a gallery,reverb/reverb_mechanical_0032.mp3
spatial/distant,reverb,mechanical,metronome,theater,the wooden click of a metronome on an empty stage,reverb/reverb_mechanical_0033.mp3
spatial/distant,reverb,environmental,thunder,canyon,a thunderclap echoing between high sandstone walls,reverb/reverb_environmental_0034.mp3
spatial/distant,reverb,environmental,water drop,cave,a single drop of water hitting a pool in a cavern,reverb/reverb_environmental_0035.mp3
spatial/distant,reverb,environmental,wind,cathedral,wind whistling through a high stone window,reverb/reverb_environmental_0036.mp3
spatial/distant,reverb,environmental,ocean,sea cave,the boom of a wave crashing inside a rock tunnel,reverb/reverb_environmental_0037.mp3
spatial/distant,reverb,environmental,geyser,thermal hall,the hiss of a steam vent in a mineral grotto,reverb/reverb_environmental_0038.mp3
spatial/distant,reverb,environmental,ice,glacier,the crack of an ice sheet echoing in a fjord,reverb/reverb_environmental_0039.mp3
spatial/distant,reverb,environmental,rain,warehouse,rain drumming on a high corrugated metal roof,reverb/reverb_environmental_0040.mp3
spatial/distant,reverb,environmental,avalanche,valley,the roar of moving snow echoing off cliffs,reverb/reverb_environmental_0041.mp3
spatial/distant,reverb,environmental,volcano,lava tube,a subterranean grumble in a hollow rock pipe,reverb/reverb_environmental_0042.mp3
spatial/distant,reverb,environmental,rocks,gorge,two stones clacking together in a narrow canyon,reverb/reverb_environmental_0043.mp3
spatial/distant,reverb,environmental,stream,tunnel,water gurgling through a concrete storm drain,reverb/reverb_environmental_0044.mp3
spatial/distant,reverb,environmental,fire,cave,the crackling of a torch in a limestone chamber,reverb/reverb_environmental_0045.mp3
spatial/distant,reverb,environmental,sand,temple,the skittering of sand grains in a stone ruin,reverb/reverb_environmental_0046.mp3
spatial/distant,reverb,environmental,thaw,courtyard,water dripping from an eave into a stone basin,reverb/reverb_environmental_0047.mp3
spatial/distant,reverb,environmental,reeds,marsh,the clattering of bamboo in a hollow valley,reverb/reverb_environmental_0048.mp3
spatial/distant,reverb,environmental,mist,cistern,the sound of air movement in a damp chamber,reverb/reverb_environmental_0049.mp3
spatial/distant,reverb,environmental,lightning,plains,a sharp lightning crack reflecting off distant hills,reverb/reverb_environmental_0050.mp3
spatial/distant,reverb,organic,voice,tiled bathroom,a loud shout echoing off ceramic surfaces,reverb/reverb_organic_0051.mp3
spatial/distant,reverb,organic,footsteps,hallway,heavy boots walking across a marble floor,reverb/reverb_organic_0052.mp3
spatial/distant,reverb,organic,bark,kennel,a dog’s bark echoing in a large concrete shelter,reverb/reverb_organic_0053.mp3
spatial/distant,reverb,organic,chest,jungle,a gorilla thumping its chest in a resonant ravine,reverb/reverb_organic_0054.mp3
spatial/distant,reverb,organic,bones,gym,the sharp crack of a knuckle in an empty hall,reverb/reverb_organic_0055.mp3
spatial/distant,reverb,organic,snore,bedroom,a deep snore resonating in a high-ceilinged loft,reverb/reverb_organic_0056.mp3
spatial/distant,reverb,organic,heartbeat,cistern,the thumping of a heart heard through a stethoscope in a tank,reverb/reverb_organic_0057.mp3
spatial/distant,reverb,organic,wings,attic,a bat’s wings flapping in a large hollow rafters,reverb/reverb_organic_0058.mp3
spatial/distant,reverb,organic,breathing,cave,the slow deep inhalation of a person in a cavern,reverb/reverb_organic_0059.mp3
spatial/distant,reverb,organic,throat,monastery,a resonant overtone chant in a stone chapel,reverb/reverb_organic_0060.mp3
spatial/distant,reverb,organic,wood,barn,the groan of a wooden beam in a large empty loft,reverb/reverb_organic_0061.mp3
spatial/distant,reverb,organic,vocalization,ocean,the moan of a whale echoing in a deep trench,reverb/reverb_organic_0062.mp3
spatial/distant,reverb,organic,scales,reptile house,a snake sliding across glass in a tiled room,reverb/reverb_organic_0063.mp3
spatial/distant,reverb,organic,beak,bird feeder,a woodpecker hammering in a hollow wooded valley,reverb/reverb_organic_0064.mp3
spatial/distant,reverb,organic,hooves,courtyard,a horse trotting on stone pavers in a square,reverb/reverb_organic_0065.mp3
spatial/distant,reverb,organic,leaves,garden,the rustle of dry leaves in a walled enclosure,reverb/reverb_organic_0066.mp3
spatial/distant,reverb,organic,teeth,kitchen,the crunch of a hard apple in an empty pantry,reverb/reverb_organic_0067.mp3
spatial/distant,reverb,domestic,door,mansion,a heavy wooden door slamming in a stone entryway,reverb/reverb_domestic_0068.mp3
spatial/distant,reverb,domestic,keys,foyer,a ring of keys hitting a marble table in a hall,reverb/reverb_domestic_0069.mp3
spatial/distant,reverb,domestic,silverware,dining room,a spoon hitting a ceramic bowl in a grand hall,reverb/reverb_domestic_0070.mp3
spatial/distant,reverb,domestic,vacuum,hallway,the hum of a vacuum cleaner in an empty wing,reverb/reverb_domestic_0071.mp3
spatial/distant,reverb,domestic,washing machine,laundry,the rumble of a spin cycle in a stone cellar,reverb/reverb_domestic_0072.mp3
spatial/distant,reverb,domestic,safe,office,the mechanical clunk of a vault in a marble bank,reverb/reverb_domestic_0073.mp3
spatial/distant,reverb,domestic,kettle,stove,the whistle of a tea kettle echoing in a large kitchen,reverb/reverb_domestic_0074.mp3
spatial/distant,reverb,domestic,fireplace,den,the crackling of logs in a wide stone hearth,reverb/reverb_domestic_0075.mp3
spatial/distant,reverb,domestic,stairs,old house,the creak of a wooden step in a high stairwell,reverb/reverb_domestic_0076.mp3
spatial/distant,reverb,domestic,shutters,bedroom,the rattling of window frames in a large room,reverb/reverb_domestic_0077.mp3
spatial/distant,reverb,domestic,furniture,living room,the sound of a table being moved in a loft,reverb/reverb_domestic_0078.mp3
spatial/distant,reverb,domestic,pipes,basement,the thumping of water in a long iron pipe,reverb/reverb_domestic_0079.mp3
spatial/distant,reverb,domestic,trunk,attic,the thud of a chest lid closing in a wide loft,reverb/reverb_domestic_0080.mp3
spatial/distant,reverb,domestic,shampoo,bathroom,the splash of water in a large tiled shower,reverb/reverb_domestic_0081.mp3
spatial/distant,reverb,domestic,rug,hallway,the thud of a rug being dropped in a long gallery,reverb/reverb_domestic_0082.mp3
spatial/distant,reverb,domestic,blender,kitchen,the whir of a mixer in an empty stone kitchen,reverb/reverb_domestic_0083.mp3
spatial/distant,reverb,domestic,clock,hallway,the ticking of a grandfather clock in a foyer,reverb/reverb_domestic_0084.mp3
spatial/distant,reverb,electronic,intercom,hospital,a voice through a speaker in a sterile wing,reverb/reverb_electronic_0085.mp3
spatial/distant,reverb,electronic,hum,substation,the electrical hum of a transformer in a concrete vault,reverb/reverb_electronic_0086.mp3
spatial/distant,reverb,electronic,static,radio,the crackle of a radio echoing in a large warehouse,reverb/reverb_electronic_0087.mp3
spatial/distant,reverb,electronic,neon sign,diner,the buzzing of a light in an empty storefront,reverb/reverb_electronic_0088.mp3
spatial/distant,reverb,electronic,feedback,stage,a guitar amp squealing in an empty auditorium,reverb/reverb_electronic_0089.mp3
spatial/distant,reverb,electronic,buzzer,factory,an industrial alarm sounding in a vast bay,reverb/reverb_electronic_0090.mp3
spatial/distant,reverb,electronic,taser,security,the electrical snap of a stun gun in a corridor,reverb/reverb_electronic_0091.mp3
spatial/distant,reverb,electronic,television,living room,the muffled sound of a tv in a high loft,reverb/reverb_electronic_0092.mp3
spatial/distant,reverb,electronic,hard drive,server,the whir of a cooling fan in a concrete server room,reverb/reverb_electronic_0093.mp3
spatial/distant,reverb,electronic,fan,warehouse,the hum of a large ventilation fan in a hangar,reverb/reverb_electronic_0094.mp3
spatial/distant,reverb,electronic,watch,bedroom,the beep of a digital watch in a quiet stone room,reverb/reverb_electronic_0095.mp3
spatial/distant,reverb,electronic,modem,study,the digital pulse of a modem in a large empty office,reverb/reverb_electronic_0096.mp3
spatial/distant,reverb,electronic,capacitor,bench,the pop of a discharging part in a large lab,reverb/reverb_electronic_0097.mp3
spatial/distant,reverb,electronic,led,workshop,the hum of a light fixture in a tall garage,reverb/reverb_electronic_0098.mp3
spatial/distant,reverb,electronic,printer,office,the ticking of a printer in an empty floor,reverb/reverb_electronic_0099.mp3
spatial/distant,reverb,electronic,interference,basement,a low hum echoing in a concrete cellar,reverb/reverb_electronic_0100.mp3
spatial/distant,reverb,electronic,oscillator,lab,a sine wave tone in a tiled laboratory,reverb/reverb_electronic_0101.mp3
spatial/distant,open,musical,flute,meadow,a light flute melody played in a grassy field,open/open_musical_0000.mp3
spatial/distant,open,musical,acoustic guitar,beach,a steel-string guitar strum on a sandy shore,open/open_musical_0001.mp3
spatial/distant,open,musical,tambourine,parade,a rhythmic tambourine shake on a city street,open/open_musical_0002.mp3
spatial/distant,open,musical,trumpet,rooftop,a brass trumpet flourish high above the city,open/open_musical_0003.mp3
spatial/distant,open,musical,banjo,porch,a banjo roll played on an outdoor wooden deck,open/open_musical_0004.mp3
spatial/distant,open,musical,harmonica,train tracks,a blues harp note in a flat open country,open/open_musical_0005.mp3
spatial/distant,open,musical,drums,field,a snare drum hit in the center of a stadium,open/open_musical_0006.mp3
spatial/distant,open,musical,bagpipes,cliff,a bagpipe drone on a windy coastal ledge,open/open_musical_0007.mp3
spatial/distant,open,musical,violin,garden,a violin bow stroke in a botanical park,open/open_musical_0008.mp3
spatial/distant,open,musical,triangle,park,a steel triangle chime in an open forest clearing,open/open_musical_0009.mp3
spatial/distant,open,musical,harp,terrace,a plucked harp string on an outdoor patio,open/open_musical_0010.mp3
spatial/distant,open,musical,cymbals,deck,a light cymbal sizzle on a ship's deck,open/open_musical_0011.mp3
spatial/distant,open,musical,tuba,town square,a low tuba note in an outdoor plaza,open/open_musical_0012.mp3
spatial/distant,open,musical,glockenspiel,playground,a metal bar strike in an open park,open/open_musical_0013.mp3
spatial/distant,open,musical,bells,courtyard,a small silver bell ringing in a garden,open/open_musical_0014.mp3
spatial/distant,open,musical,marimba,fairground,a wooden bar strike on an outdoor stage,open/open_musical_0015.mp3
spatial/distant,open,musical,piano,amphitheater,a piano chord played on an open-air stage,open/open_musical_0016.mp3
spatial/distant,open,mechanical,tractor,farmland,a diesel engine idling in a vast field,open/open_mechanical_0017.mp3
spatial/distant,open,mechanical,chainsaw,woods,a gasoline saw cutting wood in a clearing,open/open_mechanical_0018.mp3
spatial/distant,open,mechanical,lawnmower,yard,the whir of a mower on a suburban lawn,open/open_mechanical_0019.mp3
spatial/distant,open,mechanical,bicycle,road,the clicking of a freewheel on a country path,open/open_mechanical_0020.mp3
spatial/distant,open,mechanical,jackhammer,street,a pneumatic tool breaking asphalt outdoors,open/open_mechanical_0021.mp3
spatial/distant,open,mechanical,winch,dock,the ratcheting of a boat hoist at the harbor,open/open_mechanical_0022.mp3
spatial/distant,open,mechanical,fan,rooftop,the whir of an outdoor air conditioning unit,open/open_mechanical_0023.mp3
spatial/distant,open,mechanical,siren,square,the wail of a mechanical siren in the city,open/open_mechanical_0024.mp3
spatial/distant,open,mechanical,drill,construction,a handheld drill used on an outdoor frame,open/open_mechanical_0025.mp3
spatial/distant,open,mechanical,gears,bridge,the clanking of a drawbridge mechanism,open/open_mechanical_0026.mp3
spatial/distant,open,mechanical,crane,shipyard,the mechanical groan of a crane by the water,open/open_mechanical_0027.mp3
spatial/distant,open,mechanical,engine,highway,the hum of a car motor on an open road,open/open_mechanical_0028.mp3
spatial/distant,open,mechanical,propeller,field,the whistle of a small plane's prop on a runway,open/open_mechanical_0029.mp3
spatial/distant,open,mechanical,typewriter,porch,the clack of a typewriter key on a deck,open/open_mechanical_0030.mp3
spatial/distant,open,mechanical,metronome,balcony,the click of a metronome outdoors,open/open_mechanical_0031.mp3
spatial/distant,open,mechanical,stapler,kiosk,the click of a stapler at an outdoor stand,open/open_mechanical_0032.mp3
spatial/distant,open,mechanical,pump,farm,the thumping of a water pump in a field,open/open_mechanical_0033.mp3
spatial/distant,open,environmental,wind,tundra,a steady breeze blowing across a flat plain,open/open_environmental_0034.mp3
spatial/distant,open,environmental,rain,meadow,raindrops hitting grass in an open field,open/open_environmental_0035.mp3
spatial/distant,open,environmental,thunder,desert,a thunderclap in a wide arid basin,open/open_environmental_0036.mp3
spatial/distant,open,environmental,waves,beach,water washing over a flat sandy shore,open/open_environmental_0037.mp3
spatial/distant,open,environmental,waterfall,cliffs,water crashing onto rocks in a gorge,open/open_environmental_0038.mp3
spatial/distant,open,environmental,fire,campsite,a small fire crackling in a forest clearing,open/open_environmental_0039.mp3
spatial/distant,open,environmental,geyser,plain,the hiss of a steam vent on a plateau,open/open_environmental_0040.mp3
spatial/distant,open,environmental,ice,lake,the crack of an ice sheet on a wide frozen pond,open/open_environmental_0041.mp3
spatial/distant,open,environmental,leaves,park,wind rustling through trees in a square,open/open_environmental_0042.mp3
spatial/distant,open,environmental,avalanche,slope,the roar of snow on a mountain face,open/open_environmental_0043.mp3
