category,tag,domain,source,environment,scenario,file
temporal/percussive,fast,mechanical,sewing machine,attic,the high-speed pulse of an electric sewing machine needle,fast/fast_mechanical_0018.mp3
temporal/percussive,fast,mechanical,bicycle,busy street,the rapid clicking of a bicycle freewheel,fast/fast_mechanical_0019.mp3
temporal/percussive,fast,mechanical,film projector,theater,the fast flickering clatter of a 16mm film shutter,fast/fast_mechanical_0020.mp3
temporal/percussive,fast,mechanical,jackhammer,construction site,the rapid-fire impact of a pneumatic jackhammer,fast/fast_mechanical_0021.mp3
temporal/percussive,fast,mechanical,typewriter,sunny porch,a high-speed rhythmic typing on a manual machine,fast/fast_mechanical_0022.mp3
temporal/percussive,fast,mechanical,gears,clock tower,the fast whirring of brass cogs in a winding mechanism,fast/fast_mechanical_0023.mp3
temporal/percussive,fast,mechanical,camera,fashion shoot,the rapid-fire clicking of a motor-drive camera shutter,fast/fast_mechanical_0024.mp3
temporal/percussive,fast,mechanical,stapler,office,a quick succession of staples being fired into paper,fast/fast_mechanical_0025.mp3
temporal/percussive,fast,mechanical,engine,racetrack,the high-speed rattling of a loose engine heat shield,fast/fast_mechanical_0026.mp3
temporal/percussive,fast,mechanical,winch,fishing pier,the rapid ratcheting of a hand-cranked winch,fast/fast_mechanical_0027.mp3
temporal/percussive,fast,mechanical,shredder,mailroom,the high-speed tearing of a mechanical paper shredder,fast/fast_mechanical_0028.mp3
temporal/percussive,fast,mechanical,metronome,music room,the rapid ticking of a mechanical metronome at high tempo,fast/fast_mechanical_0029.mp3
temporal/percussive,fast,mechanical,conveyor,bottling plant,the fast clinking of glass bottles on a conveyor line,fast/fast_mechanical_0030.mp3
temporal/percussive,fast,mechanical,hard drive,server farm,the rapid seeking clicks of a mechanical disk drive,fast/fast_mechanical_0031.mp3
temporal/percussive,fast,mechanical,teletype,military bunker,the frantic clatter of a teletype printer,fast/fast_mechanical_0032.mp3
temporal/percussive,fast,mechanical,latches,bank vault,the rapid sequence of tumbling pins in a combination lock,fast/fast_mechanical_0033.mp3
temporal/percussive,fast,environmental,hail,car hood,a rapid drumming of pea-sized hail on metal,fast/fast_environmental_0034.mp3
temporal/percussive,fast,environmental,rain,tin roof,a sudden downpour of heavy rain on a corrugated sheet,fast/fast_environmental_0035.mp3
temporal/percussive,fast,environmental,ice,frozen lake,the rapid crackling of thin ice under a moving weight,fast/fast_environmental_0036.mp3
temporal/percussive,fast,environmental,wind,pine forest,a fast whistling of wind through frozen pine needles,fast/fast_environmental_0037.mp3
temporal/percussive,fast,environmental,fire,campsite,the rapid snapping of dry cedar kindling in a blaze,fast/fast_environmental_0038.mp3
temporal/percussive,fast,environmental,water,rocky brook,a fast splashing of water over a bed of pebbles,fast/fast_environmental_0039.mp3
temporal/percussive,fast,environmental,sand,dune,the rapid skittering of sand grains against a glass bottle,fast/fast_environmental_0040.mp3
temporal/percussive,fast,environmental,leaves,autumn woods,a fast rustling of dry leaves swirling in a gust,fast/fast_environmental_0041.mp3
temporal/percussive,fast,environmental,thaw,eaves,the rapid dripping of meltwater from a metal gutter,fast/fast_environmental_0042.mp3
temporal/percussive,fast,environmental,geyser,volcanic field,a fast rhythmic bubbling in a thermal mud pot,fast/fast_environmental_0043.mp3
temporal/percussive,fast,environmental,reeds,marshland,the rapid clattering of dry reeds in a storm,fast/fast_environmental_0044.mp3
temporal/percussive,fast,environmental,gravel,slope,a fast slide of small stones down a shale embankment,fast/fast_environmental_0045.mp3
temporal/percussive,fast,environmental,waves,shoreline,the rapid fizzing of sea foam retreating on sand,fast/fast_environmental_0046.mp3
temporal/percussive,fast,environmental,thunder,distant hills,a rapid series of sharp lightning cracks,fast/fast_environmental_0047.mp3
temporal/percussive,fast,environmental,seeds,meadow,the rapid popping of dry gorse pods in the heat,fast/fast_environmental_0048.mp3
temporal/percussive,fast,environmental,twigs,woods,a fast sequence of dry twigs snapping underfoot,fast/fast_environmental_0049.mp3
temporal/percussive,fast,environmental,mist,lake,the rapid hissing of moisture hitting a hot rock,fast/fast_environmental_0050.mp3
temporal/percussive,fast,organic,woodpecker,orchard,the rapid-fire drumming of a woodpecker on a tree,fast/fast_organic_0051.mp3
temporal/percussive,fast,organic,wings,garden,the high-speed humming of a hummingbird’s wings,fast/fast_organic_0052.mp3
temporal/percussive,fast,organic,insects,summer field,the rapid stridulation of crickets in the grass,fast/fast_organic_0053.mp3
temporal/percussive,fast,organic,fingernails,study,a rapid tapping of fingernails on a polished desk,fast/fast_organic_0054.mp3
temporal/percussive,fast,organic,footsteps,hallway,the rapid pattering of a small dog’s claws on wood,fast/fast_organic_0055.mp3
temporal/percussive,fast,organic,teeth,kitchen,the rapid crunching of a handful of sunflower seeds,fast/fast_organic_0056.mp3
temporal/percussive,fast,organic,wings,attic,the fast fluttering of a moth against a window pane,fast/fast_organic_0057.mp3
temporal/percussive,fast,organic,heartbeat,quiet room,the rapid thumping of a heart after physical exertion,fast/fast_organic_0058.mp3
temporal/percussive,fast,organic,tongue,woods,a rapid series of clicking sounds made by a person,fast/fast_organic_0059.mp3
temporal/percussive,fast,organic,hooves,cobblestone street,the fast clattering of a pony trotting on stone,fast/fast_organic_0060.mp3
temporal/percussive,fast,organic,chatter,monkey sanctuary,the rapid high-pitched chattering of a small primate,fast/fast_organic_0061.mp3
temporal/percussive,fast,organic,scales,desert,the rapid sliding of a lizard over dry sandstone,fast/fast_organic_0062.mp3
temporal/percussive,fast,organic,bones,gymnasium,a rapid cracking of multiple knuckles,fast/fast_organic_0063.mp3
temporal/percussive,fast,organic,seeds,dried field,a rapid rattling of seeds inside a dry poppy pod,fast/fast_organic_0064.mp3
temporal/percussive,fast,organic,leaves,autumn park,a rapid rustle of a squirrel moving through dry brush,fast/fast_organic_0065.mp3
temporal/percussive,fast,organic,beak,bird feeder,the rapid clicking of a parrot’s beak on a metal ring,fast/fast_organic_0066.mp3
temporal/percussive,fast,organic,skin,bathroom,a rapid rubbing of dry hands together,fast/fast_organic_0067.mp3
temporal/percussive,fast,domestic,cards,dining room,the rapid riffle of a deck of playing cards,fast/fast_domestic_0068.mp3
temporal/percussive,fast,domestic,keys,front door,a rapid jingling of a large bundle of keys,fast/fast_domestic_0069.mp3
temporal/percussive,fast,domestic,scissors,sewing room,a rapid succession of snips through crisp paper,fast/fast_domestic_0070.mp3
temporal/percussive,fast,domestic,coins,bedroom,the rapid clinking of coins being poured into a jar,fast/fast_domestic_0071.mp3
temporal/percussive,fast,domestic,keyboard,home office,the fast rhythmic clacking of a mechanical keyboard,fast/fast_domestic_0072.mp3
temporal/percussive,fast,domestic,zipper,closet,the rapid sliding of a metal zipper up a jacket,fast/fast_domestic_0073.mp3
temporal/percussive,fast,domestic,beads,craft room,the rapid spilling of glass beads onto a wooden tray,fast/fast_domestic_0074.mp3
temporal/percussive,fast,domestic,can,garage,the rapid rattling of a mixing ball inside a spray can,fast/fast_domestic_0075.mp3
temporal/percussive,fast,domestic,shampoo,bathroom,a rapid series of squirts from a plastic bottle,fast/fast_domestic_0076.mp3
temporal/percussive,fast,domestic,light bulb,basement,the rapid tinkling of a loose filament in a bulb,fast/fast_domestic_0077.mp3
temporal/percussive,fast,domestic,paper,office,a rapid ruffling of pages in a paperback book,fast/fast_domestic_0078.mp3
temporal/percussive,fast,domestic,silverware,kitchen,the rapid clinking of forks being sorted in a drawer,fast/fast_domestic_0079.mp3
temporal/percussive,fast,domestic,ice,wet bar,a rapid rattling of ice cubes in a plastic shaker,fast/fast_domestic_0080.mp3
temporal/percussive,fast,domestic,dice,game room,the rapid shaking of dice in a leather cup,fast/fast_domestic_0081.mp3
temporal/percussive,fast,domestic,foil,pantry,a rapid crinkling of a thin aluminum foil sheet,fast/fast_domestic_0082.mp3
temporal/percussive,fast,domestic,staple remover,office,a rapid series of clicks from a metal jaw tool,fast/fast_domestic_0083.mp3
temporal/percussive,fast,domestic,spray,garden,a rapid pulsing of a handheld water sprayer,fast/fast_domestic_0084.mp3
temporal/percussive,fast,electronic,pulse,laboratory,a rapid sequence of electronic clock pulses,fast/fast_electronic_0085.mp3
temporal/percussive,fast,electronic,buzzer,game show,a fast series of short electronic beeps,fast/fast_electronic_0086.mp3
temporal/percussive,fast,electronic,static,radio station,the rapid crackling of electromagnetic interference,fast/fast_electronic_0087.mp3
temporal/percussive,fast,electronic,relay,industrial plant,the rapid clicking of a bank of electrical relays,fast/fast_electronic_0088.mp3
temporal/percussive,fast,electronic,synthesizer,studio,a fast arpeggio from a digital square-wave oscillator,fast/fast_electronic_0089.mp3
temporal/percussive,fast,electronic,scanner,supermarket,a rapid series of beeps from a barcode scanner,fast/fast_electronic_0090.mp3
temporal/percussive,fast,electronic,taser,training facility,the rapid-fire electrical snapping of a stun gun,fast/fast_electronic_0091.mp3
temporal/percussive,fast,electronic,watch,bedroom,the rapid chirping of a digital alarm clock,fast/fast_electronic_0092.mp3
temporal/percussive,fast,electronic,hard drive,server,the fast rhythmic clicking of a failing drive head,fast/fast_electronic_0093.mp3
temporal/percussive,fast,electronic,display,electronics store,the rapid flickering hum of a damaged monitor,fast/fast_electronic_0094.mp3
temporal/percussive,fast,electronic,switch,control room,a rapid flipping of multiple toggle switches,fast/fast_electronic_0095.mp3
temporal/percussive,fast,electronic,modem,study,the fast digital handshake of a dial-up modem,fast/fast_electronic_0096.mp3
temporal/percussive,fast,electronic,led,workshop,the rapid pulsing of a stroboscopic light circuit,fast/fast_electronic_0097.mp3
temporal/percussive,fast,electronic,capacitors,bench,a rapid series of discharges from small components,fast/fast_electronic_0098.mp3
temporal/percussive,fast,electronic,printer,office,the rapid rhythmic ticking of a dot-matrix print head,fast/fast_electronic_0099.mp3
temporal/percussive,fast,electronic,oscillator,lab,a fast frequency modulation sweep,fast/fast_electronic_0100.mp3
temporal/percussive,fast,electronic,intercom,hallway,a rapid series of call-button chirps,fast/fast_electronic_0101.mp3
temporal/percussive,fast attack,musical,snare drum,studio,a sharp rimshot on a high-tension snare,fast_attack/fast_attack_musical_0000.mp3
temporal/percussive,fast attack,musical,piano,concert hall,a sudden strike on a high-octave piano key,fast_attack/fast_attack_musical_0001.mp3
temporal/percussive,fast attack,musical,triangle,cathedral,a single crisp hit on a steel triangle,fast_attack/fast_attack_musical_0002.mp3
temporal/percussive,fast attack,musical,cymbals,stadium,a short choked crash of a splash cymbal,fast_attack/fast_attack_musical_0003.mp3
temporal/percussive,fast attack,musical,glockenspiel,nursery,a hard mallet strike on a metal glockenspiel bar,fast_attack/fast_attack_musical_0004.mp3
temporal/percussive,fast attack,musical,claves,recording booth,the sharp clack of two rosewood claves,fast_attack/fast_attack_musical_0005.mp3
temporal/percussive,fast attack,musical,woodblock,orchestra hall,a forceful strike on a hollow maple block,fast_attack/fast_attack_musical_0006.mp3
temporal/percussive,fast attack,musical,timpani,orchestra,a sudden accented hit on a copper kettle drum,fast_attack/fast_attack_musical_0007.mp3
temporal/percussive,fast attack,musical,tambourine,festival,a quick punchy slap on a skin tambourine,fast_attack/fast_attack_musical_0008.mp3
temporal/percussive,fast attack,musical,marimba,stage,a hard mallet strike on a high rosewood bar,fast_attack/fast_attack_musical_0009.mp3
temporal/percussive,fast attack,musical,harp,conservatory,a sharp fingernail pluck on a wire harp string,fast_attack/fast_attack_musical_0010.mp3
temporal/percussive,fast attack,musical,violin,attic,a sudden pizzicato pluck on a violin string,fast_attack/fast_attack_musical_0011.mp3
temporal/percussive,fast attack,musical,banjo,front porch,a sharp snap of a steel banjo string,fast_attack/fast_attack_musical_0012.mp3
temporal/percussive,fast attack,musical,chimes,tower,a single sharp strike on a tubular brass chime,fast_attack/fast_attack_musical_0013.mp3
temporal/percussive,fast attack,musical,guitar,garage,a sudden palm-muted chug on an electric guitar,fast_attack/fast_attack_musical_0014.mp3
temporal/percussive,fast attack,musical,castanets,stage,a sharp rhythmic snap of a wooden castanet,fast_attack/fast_attack_musical_0015.mp3
temporal/percussive,fast attack,musical,bass drum,orchestra,a sudden muffled thud on a large drum,fast_attack/fast_attack_musical_0016.mp3
temporal/percussive,fast attack,mechanical,staple gun,warehouse,a heavy industrial staple gun firing into wood,fast_attack/fast_attack_mechanical_0017.mp3
temporal/percussive,fast attack,mechanical,nailer,construction site,a pneumatic nailer striking a wooden frame,fast_attack/fast_attack_mechanical_0018.mp3
temporal/percussive,fast attack,mechanical,typewriter,study,the sudden strike of a typewriter hammer on paper,fast_attack/fast_attack_mechanical_0019.mp3
temporal/percussive,fast attack,mechanical,camera,studio,the sharp sudden click of a camera shutter,fast_attack/fast_attack_mechanical_0020.mp3
temporal/percussive,fast attack,mechanical,switch,cockpit,the solid mechanical snap of a toggle switch,fast_attack/fast_attack_mechanical_0021.mp3
temporal/percussive,fast attack,mechanical,lock,bank vault,the sharp mechanical click of a bolt engaging,fast_attack/fast_attack_mechanical_0022.mp3
temporal/percussive,fast attack,mechanical,latches,hangar,the sudden metallic snap of a heavy latch,fast_attack/fast_attack_mechanical_0023.mp3
temporal/percussive,fast attack,mechanical,punch,mailroom,a sharp punch of a hole-maker through thick card,fast_attack/fast_attack_mechanical_0024.mp3
temporal/percussive,fast attack,mechanical,metronome,music room,the sudden sharp click of a metronome arm,fast_attack/fast_attack_mechanical_0025.mp3
temporal/percussive,fast attack,mechanical,hammer,workshop,a sharp strike of a metal hammer on an anvil,fast_attack/fast_attack_mechanical_0026.mp3
temporal/percussive,fast attack,mechanical,drill,shipyard,a sudden impact of a pneumatic hammer drill,fast_attack/fast_attack_mechanical_0027.mp3
temporal/percussive,fast attack,mechanical,gears,watchmaker,a sudden sharp tick of a large metal cog,fast_attack/fast_attack_mechanical_0028.mp3
temporal/percussive,fast attack,mechanical,valves,factory,a sudden sharp hiss of a pressure release valve,fast_attack/fast_attack_mechanical_0029.mp3
temporal/percussive,fast attack,mechanical,keypad,safe,the sudden click of a mechanical push-button,fast_attack/fast_attack_mechanical_0030.mp3
temporal/percussive,fast attack,mechanical,relay,industrial plant,the sudden sharp snap of a power relay,fast_attack/fast_attack_mechanical_0031.mp3
temporal/percussive,fast attack,mechanical,winch,pier,the sudden metallic ratcheting of a boat winch,fast_attack/fast_attack_mechanical_0032.mp3
temporal/percussive,fast attack,mechanical,press,print shop,the sudden rhythmic thud of a letterpress,fast_attack/fast_attack_mechanical_0033.mp3
temporal/percussive,fast attack,mechanical,pulleys,warehouse,the sudden sharp squeal of a tight pulley,fast_attack/fast_attack_mechanical_0034.mp3
temporal/percussive,fast attack,environmental,lightning,open plains,a sudden sharp crack of a nearby lightning bolt,fast_attack/fast_attack_environmental_0035.mp3
temporal/percussive,fast attack,environmental,ice,pond,a sudden sharp crack of thick ice under pressure,fast_attack/fast_attack_environmental_0036.mp3
temporal/percussive,fast attack,environmental,rock,canyon,the sudden clack of two granite stones hitting,fast_attack/fast_attack_environmental_0037.mp3
temporal/percussive,fast attack,environmental,hail,car roof,the sudden sharp thud of a large hailstone,fast_attack/fast_attack_environmental_0038.mp3
temporal/percussive,fast attack,environmental,fire,fireplace,the sudden sharp snap of a dry hardwood log,fast_attack/fast_attack_environmental_0039.mp3
temporal/percussive,fast attack,environmental,twigs,woods,the sudden sharp snap of a thick oak branch,fast_attack/fast_attack_environmental_0040.mp3
temporal/percussive,fast attack,environmental,geyser,volcanic field,a sudden sharp burst of steam from a vent,fast_attack/fast_attack_environmental_0041.mp3
temporal/percussive,fast attack,environmental,thaw,eaves,the sudden sharp crack of an icicle breaking,fast_attack/fast_attack_environmental_0042.mp3
temporal/percussive,fast attack,environmental,avalanche,slope,a sudden sharp thud of a falling snow block,fast_attack/fast_attack_environmental_0043.mp3
temporal/percussive,fast attack,environmental,stalactite,cavern,a sudden sharp ring of a water drop on stone,fast_attack/fast_attack_environmental_0044.mp3
temporal/percussive,fast attack,environmental,reeds,marsh,a sudden sharp clack of two dry bamboo stalks,fast_attack/fast_attack_environmental_0045.mp3
temporal/percussive,fast attack,environmental,waves,shore,a sudden sharp slap of a wave against a flat rock,fast_attack/fast_attack_environmental_0046.mp3
temporal/percussive,fast attack,environmental,earthquake,valley,a sudden sharp jolt of a shifting rock,fast_attack/fast_attack_environmental_0047.mp3
temporal/percussive,fast attack,environmental,rain,tin roof,a sudden sharp drop of rain on metal,fast_attack/fast_attack_environmental_0048.mp3
temporal/percussive,fast attack,environmental,water,cave,a sudden sharp splash of a drop in a pool,fast_attack/fast_attack_environmental_0049.mp3
temporal/percussive,fast attack,environmental,wind,canyon,a sudden sharp gust of wind through a gap,fast_attack/fast_attack_environmental_0050.mp3
temporal/percussive,fast attack,environmental,sand,desert,a sudden sharp pellet of sand hitting a sign,fast_attack/fast_attack_environmental_0051.mp3
temporal/percussive,fast attack,organic,hand clap,quiet hall,a sudden sharp clap of two hands,fast_attack/fast_attack_organic_0052.mp3
temporal/percussive,fast attack,organic,bones,gymnasium,the sudden sharp crack of a knuckle,fast_attack/fast_attack_organic_0053.mp3
temporal/percussive,fast attack,organic,teeth,kitchen,the sudden sharp crunch of a hard almond,fast_attack/fast_attack_organic_0054.mp3
temporal/percussive,fast attack,organic,fingernails,desk,the sudden sharp tap of a fingernail on glass,fast_attack/fast_attack_organic_0055.mp3
temporal/percussive,fast attack,organic,beak,woods,the sudden sharp rap of a woodpecker on hard wood,fast_attack/fast_attack_organic_0056.mp3
temporal/percussive,fast attack,organic,wings,garden,the sudden sharp buzz of a beetle’s wings,fast_attack/fast_attack_organic_0057.mp3
temporal/percussive,fast attack,organic,hooves,cobblestone,the sudden sharp clack of a horse’s hoof on stone,fast_attack/fast_attack_organic_0058.mp3
temporal/percussive,fast attack,organic,shells,beach,the sudden sharp snap of a dry seashell breaking,fast_attack/fast_attack_organic_0059.mp3
temporal/percussive,fast attack,organic,seeds,field,the sudden sharp pop of a dried seed pod,fast_attack/fast_attack_organic_0060.mp3
temporal/percussive,fast attack,organic,wood,workshop,the sudden sharp snap of a dry mahogany strip,fast_attack/fast_attack_organic_0061.mp3
temporal/percussive,fast attack,organic,insects,meadow,the sudden sharp chirp of a field cricket,fast_attack/fast_attack_organic_0062.mp3
temporal/percussive,fast attack,organic,birds,orchard,the sudden sharp call of a blue jay,fast_attack/fast_attack_organic_0063.mp3
temporal/percussive,fast attack,organic,scales,desert,the sudden sharp rattle of a snake,fast_attack/fast_attack_organic_0064.mp3
temporal/percussive,fast attack,organic,chatter,zoo,the sudden sharp click of a dolphin’s sonar,fast_attack/fast_attack_organic_0065.mp3
temporal/percussive,fast attack,organic,bark,park,the sudden sharp snap of a piece of cork bark,fast_attack/fast_attack_organic_0066.mp3
temporal/percussive,fast attack,organic,nutshell,porch,the sudden sharp crack of a hazelnut shell,fast_attack/fast_attack_organic_0067.mp3
temporal/percussive,fast attack,organic,twigs,forest,the sudden sharp snap of a dry cedar branch,fast_attack/fast_attack_organic_0068.mp3
temporal/percussive,fast attack,domestic,glassware,dining room,the sudden sharp clink of two glass tumblers,fast_attack/fast_attack_domestic_0069.mp3
temporal/percussive,fast attack,domestic,silverware,kitchen,the sudden sharp clack of a knife on a plate,fast_attack/fast_attack_domestic_0070.mp3
temporal/percussive,fast attack,domestic,keys,foyer,the sudden sharp jingle of brass keys,fast_attack/fast_attack_domestic_0071.mp3
temporal/percussive,fast attack,domestic,door,hallway,the sudden solid thud of a heavy oak door latching,fast_attack/fast_attack_domestic_0072.mp3
temporal/percussive,fast attack,domestic,coins,bedroom,the sudden sharp clink of a coin on a wood table,fast_attack/fast_attack_domestic_0073.mp3
temporal/percussive,fast attack,domestic,cabinet,kitchen,the sudden sharp click of a magnetic latch,fast_attack/fast_attack_domestic_0074.mp3
temporal/percussive,fast attack,domestic,scissors,sewing room,the sudden sharp snip of heavy-duty shears,fast_attack/fast_attack_domestic_0075.mp3
temporal/percussive,fast attack,domestic,zipper,closet,the sudden sharp slide of a metal zipper,fast_attack/fast_attack_domestic_0076.mp3
temporal/percussive,fast attack,domestic,staple gun,workshop,the sudden sharp punch of a staple gun into wood,fast_attack/fast_attack_domestic_0077.mp3
temporal/percussive,fast attack,domestic,light bulb,attic,the sudden sharp pop of a light bulb burning out,fast_attack/fast_attack_domestic_0078.mp3
temporal/percussive,fast attack,domestic,beads,craft room,the sudden sharp click of two glass marbles,fast_attack/fast_attack_domestic_0079.mp3
temporal/percussive,fast attack,domestic,can,pantry,the sudden sharp click of a metal can tab opening,fast_attack/fast_attack_domestic_0080.mp3
temporal/percussive,fast attack,domestic,pot,kitchen,the sudden sharp clang of a metal lid on a pot,fast_attack/fast_attack_domestic_0081.mp3
temporal/percussive,fast attack,domestic,ceramic,patio,the sudden sharp crack of a terra cotta pot breaking,fast_attack/fast_attack_domestic_0082.mp3
temporal/percussive,fast attack,domestic,silverware,kitchen,the sudden sharp clink of a spoon hitting glass,fast_attack/fast_attack_domestic_0083.mp3
temporal/percussive,fast attack,domestic,lock,front door,the sudden sharp turn of a deadbolt lock,fast_attack/fast_attack_domestic_0084.mp3
temporal/percussive,fast attack,domestic,faucet,bathroom,the sudden sharp click of a metal tap handle,fast_attack/fast_attack_domestic_0085.mp3
temporal/percussive,fast attack,electronic,buzzer,kitchen,the sudden sharp beep of a microwave,fast_attack/fast_attack_electronic_0086.mp3
temporal/percussive,fast attack,electronic,static,radio,a sudden sharp burst of radio interference,fast_attack/fast_attack_electronic_0087.mp3
temporal/percussive,fast attack,electronic,relay,factory,the sudden sharp solid click of a power relay,fast_attack/fast_attack_electronic_0088.mp3
temporal/percussive,fast attack,electronic,switch,office,the sudden sharp click of a computer power button,fast_attack/fast_attack_electronic_0089.mp3
temporal/percussive,fast attack,electronic,flash,studio,the sudden sharp pop of a camera flash,fast_attack/fast_attack_electronic_0090.mp3
temporal/percussive,fast attack,electronic,taser,security,the sudden sharp electrical snap of a stun gun,fast_attack/fast_attack_electronic_0091.mp3
temporal/percussive,fast attack,electronic,capacitors,bench,the sudden sharp pop of a discharging capacitor,fast_attack/fast_attack_electronic_0092.mp3
temporal/percussive,fast attack,electronic,watch,bedroom,the sudden sharp electronic beep of an alarm,fast_attack/fast_attack_electronic_0093.mp3
temporal/percussive,fast attack,electronic,speaker,living room,the sudden sharp transient of a speaker pop,fast_attack/fast_attack_electronic_0094.mp3
temporal/percussive,fast attack,electronic,keyboard,study,the sudden sharp click of a mechanical switch,fast_attack/fast_attack_electronic_0095.mp3
temporal/percussive,fast attack,electronic,mouse,office,the sudden sharp click of a gaming mouse,fast_attack/fast_attack_electronic_0096.mp3
temporal/percussive,fast attack,electronic,hard drive,server,the sudden sharp seek-click of a drive head,fast_attack/fast_attack_electronic_0097.mp3
temporal/percussive,fast attack,electronic,modem,study,the sudden sharp digital pulse of a signal,fast_attack/fast_attack_electronic_0098.mp3
temporal/percussive,fast attack,electronic,oscilloscope,lab,a sudden sharp high-frequency square wave,fast_attack/fast_attack_electronic_0099.mp3
temporal/percussive,fast attack,electronic,fan,office,the sudden sharp whir of a small high-speed fan,fast_attack/fast_attack_electronic_0100.mp3
temporal/percussive,fast attack,electronic,relay,garage,the sudden sharp click of an automotive relay,fast_attack/fast_attack_electronic_0101.mp3
temporal/percussive,fast attack,electronic,spark,workshop,the sudden sharp crack of a piezo igniter,fast_attack/fast_attack_electronic_0102.mp3
temporal/percussive,short,musical,violin,attic,a single staccato pluck on a violin string,short/short_musical_0000.mp3
temporal/percussive,short,musical,mandolin,mountain cabin,a brief pluck on a high-tension mandolin string,short/short_musical_0001.mp3
temporal/percussive,short,musical,triangle,glass house,a tiny delicate strike on a steel triangle,short/short_musical_0002.mp3
temporal/percussive,short,musical,piccolo,parade ground,a short sharp note from a silver piccolo,short/short_musical_0003.mp3
temporal/percussive,short,musical,zither,monastery,a single brief pluck of a wire zither string,short/short_musical_0004.mp3
temporal/percussive,short,musical,harp,conservatory,a short plucked harmonic on a gut harp string,short/short_musical_0005.mp3
temporal/percussive,short,musical,piano,ballroom,a brief staccato chord in the high register,short/short_musical_0006.mp3
temporal/percussive,short,musical,snare drum,studio,a short muffled thud on a drum head,short/short_musical_0007.mp3
temporal/percussive,short,musical,glockenspiel,nursery,a brief strike on the smallest metal bar,short/short_musical_0008.mp3
temporal/percussive,short,musical,acoustic guitar,porch,a short palm-muted pluck on a steel string,short/short_musical_0009.mp3
temporal/percussive,short,musical,ukulele,beach,a brief fingerstyle pluck on a nylon string,short/short_musical_0010.mp3
temporal/percussive,short,musical,claves,recording booth,a single short clack of wooden sticks,short/short_musical_0011.mp3
temporal/percussive,short,musical,woodblock,orchestra hall,a brief strike on a solid maple block,short/short_musical_0012.mp3
temporal/percussive,short,musical,castanets,stage,a single short snap of a wooden castanet,short/short_musical_0013.mp3
temporal/percussive,short,musical,tambourine,festival,a brief jingle of a tambourine being tapped,short/short_musical_0014.mp3
temporal/percussive,short,musical,cowbell,field,a single short strike on a small cowbell,short/short_musical_0015.mp3
temporal/percussive,short,musical,bell,church tower,a short brief ring of a small silver bell,short/short_musical_0016.mp3
temporal/percussive,short,mechanical,camera,darkroom,a brief click of a thin metal aperture blade,short/short_mechanical_0017.mp3
temporal/percussive,short,mechanical,typewriter,study,a short strike of a lightweight typewriter key,short/short_mechanical_0018.mp3
temporal/percussive,short,mechanical,stapler,office,a brief click of a small paper stapler,short/short_mechanical_0019.mp3
temporal/percussive,short,mechanical,lock,bedroom,a short turn of a key in a bedroom door,short/short_mechanical_0020.mp3
temporal/percussive,short,mechanical,switch,cockpit,a brief click of a small toggle switch,short/short_mechanical_0021.mp3
temporal/percussive,short,mechanical,valves,laboratory,a short sharp hiss from a pneumatic valve,short/short_mechanical_0022.mp3
temporal/percussive,short,mechanical,gears,watchmaker shop,a single brief tick of a small gear,short/short_mechanical_0023.mp3
